DISTRICT,COUNTY,SYP_NO,ROUTE_PREFIX,ROUTE_NO,ROUTE,TYPE_WORK,BMP,EMP,DESCRIPTION,BRIDGE_ID,ENACT_INITIAL_YEAR,ENACT_YEAR,ENACT_PHASE,FUND_CODE,RSY_FUND,RSY_YEAR,LATEST_LETTING_DATE,AWARDED,NUMBER_OF_LETTINGS,RT_UNIQUE,GEOMETRY_WKT
District 05,Bullitt,05-00043.00,KY,44,KY-44,RECONSTRUCTION(O),25.27,26.286,RECONSTRUCT KY 44 FROM KY 1319 KINGS CHURCH HIGHWAY TO SPENCER COUNTY LINE (2020CCN) (2024CCR),,2020,2026,D,SPP,1250000,2029,,,,015-KY-0044-000,"LINESTRING (-85.5040459435 38.0624519735, -85.5039636148 38.0624885561, -85.503768472 38.0625719103, -85.5035709218 38.0626481183, -85.5033709641 38.0627166322, -85.5029641493 38.0628393631, -85.5007831662 38.0634408792, -85.4985625884 38.0640307368, -85.4975775937 38.0643010637, -85.4965150934 38.0645819264, -85.4959021575 38.0647374202, -85.4957123485 38.0647806777, -85.49552465 38.0648162492, -85.4951399275 38.0648717176, -85.4949432509 38.0648916149, -85.4947448573 38.0649054669, -85.4943436 38.0649208014, -85.4935616315 38.0649358574, -85.491811423 38.0649897137, -85.4910124435 38.0650016947, -85.4908269585 38.0649993646, -85.4906456744 38.0649879814, -85.4904637387 38.0649645131, -85.4902797564 38.0649300551, -85.4901027747 38.0648807814, -85.4899352216 38.0648172486, -85.4897816146 38.0647394651, -85.489632549 38.0646540024, -85.4894901219 38.0645581176, -85.4893532845 38.0644531831, -85.4889473782 38.0641136715, -85.4882720939 38.0635307916, -85.4876030358 38.0629580831, -85.4874672589 38.0628495785, -85.4873241739 38.0627449015, -85.4871550293 38.0626429131, -85.4870166932 38.0625703787, -85.4868561176 38.0625008146, -85.4866434657 38.0624237201)"
District 05,Bullitt,05-00043.00,KY,44,KY-44,RECONSTRUCTION(O),25.27,26.286,RECONSTRUCT KY 44 FROM KY 1319 KINGS CHURCH HIGHWAY TO SPENCER COUNTY LINE (2020CCN) (2024CCR),,2020,2026,U,SPP,890000,2031,,,,015-KY-0044-000,"LINESTRING (-85.5040459435 38.0624519735, -85.5039636148 38.0624885561, -85.503768472 38.0625719103, -85.5035709218 38.0626481183, -85.5033709641 38.0627166322, -85.5029641493 38.0628393631, -85.5007831662 38.0634408792, -85.4985625884 38.0640307368, -85.4975775937 38.0643010637, -85.4965150934 38.0645819264, -85.4959021575 38.0647374202, -85.4957123485 38.0647806777, -85.49552465 38.0648162492, -85.4951399275 38.0648717176, -85.4949432509 38.0648916149, -85.4947448573 38.0649054669, -85.4943436 38.0649208014, -85.4935616315 38.0649358574, -85.491811423 38.0649897137, -85.4910124435 38.0650016947, -85.4908269585 38.0649993646, -85.4906456744 38.0649879814, -85.4904637387 38.0649645131, -85.4902797564 38.0649300551, -85.4901027747 38.0648807814, -85.4899352216 38.0648172486, -85.4897816146 38.0647394651, -85.489632549 38.0646540024, -85.4894901219 38.0645581176, -85.4893532845 38.0644531831, -85.4889473782 38.0641136715, -85.4882720939 38.0635307916, -85.4876030358 38.0629580831, -85.4874672589 38.0628495785, -85.4873241739 38.0627449015, -85.4871550293 38.0626429131, -85.4870166932 38.0625703787, -85.4868561176 38.0625008146, -85.4866434657 38.0624237201)"
District 05,Bullitt,05-00043.00,KY,44,KY-44,RECONSTRUCTION(O),25.27,26.286,RECONSTRUCT KY 44 FROM KY 1319 KINGS CHURCH HIGHWAY TO SPENCER COUNTY LINE (2020CCN) (2024CCR),,2020,2026,C,SPP,5570000,2032,,,,015-KY-0044-000,"LINESTRING (-85.5040459435 38.0624519735, -85.5039636148 38.0624885561, -85.503768472 38.0625719103, -85.5035709218 38.0626481183, -85.5033709641 38.0627166322, -85.5029641493 38.0628393631, -85.5007831662 38.0634408792, -85.4985625884 38.0640307368, -85.4975775937 38.0643010637, -85.4965150934 38.0645819264, -85.4959021575 38.0647374202, -85.4957123485 38.0647806777, -85.49552465 38.0648162492, -85.4951399275 38.0648717176, -85.4949432509 38.0648916149, -85.4947448573 38.0649054669, -85.4943436 38.0649208014, -85.4935616315 38.0649358574, -85.491811423 38.0649897137, -85.4910124435 38.0650016947, -85.4908269585 38.0649993646, -85.4906456744 38.0649879814, -85.4904637387 38.0649645131, -85.4902797564 38.0649300551, -85.4901027747 38.0648807814, -85.4899352216 38.0648172486, -85.4897816146 38.0647394651, -85.489632549 38.0646540024, -85.4894901219 38.0645581176, -85.4893532845 38.0644531831, -85.4889473782 38.0641136715, -85.4882720939 38.0635307916, -85.4876030358 38.0629580831, -85.4874672589 38.0628495785, -85.4873241739 38.0627449015, -85.4871550293 38.0626429131, -85.4870166932 38.0625703787, -85.4868561176 38.0625008146, -85.4866434657 38.0624237201)"
District 05,Bullitt,05-00043.00,KY,44,KY-44,RECONSTRUCTION(O),25.27,26.286,RECONSTRUCT KY 44 FROM KY 1319 KINGS CHURCH HIGHWAY TO SPENCER COUNTY LINE (2020CCN) (2024CCR),,2020,2026,P,STP2,0,2029,,,,015-KY-0044-000,"LINESTRING (-85.5040459435 38.0624519735, -85.5039636148 38.0624885561, -85.503768472 38.0625719103, -85.5035709218 38.0626481183, -85.5033709641 38.0627166322, -85.5029641493 38.0628393631, -85.5007831662 38.0634408792, -85.4985625884 38.0640307368, -85.4975775937 38.0643010637, -85.4965150934 38.0645819264, -85.4959021575 38.0647374202, -85.4957123485 38.0647806777, -85.49552465 38.0648162492, -85.4951399275 38.0648717176, -85.4949432509 38.0648916149, -85.4947448573 38.0649054669, -85.4943436 38.0649208014, -85.4935616315 38.0649358574, -85.491811423 38.0649897137, -85.4910124435 38.0650016947, -85.4908269585 38.0649993646, -85.4906456744 38.0649879814, -85.4904637387 38.0649645131, -85.4902797564 38.0649300551, -85.4901027747 38.0648807814, -85.4899352216 38.0648172486, -85.4897816146 38.0647394651, -85.489632549 38.0646540024, -85.4894901219 38.0645581176, -85.4893532845 38.0644531831, -85.4889473782 38.0641136715, -85.4882720939 38.0635307916, -85.4876030358 38.0629580831, -85.4874672589 38.0628495785, -85.4873241739 38.0627449015, -85.4871550293 38.0626429131, -85.4870166932 38.0625703787, -85.4868561176 38.0625008146, -85.4866434657 38.0624237201)"
District 05,Bullitt,05-00043.00,KY,44,KY-44,RECONSTRUCTION(O),25.27,26.286,RECONSTRUCT KY 44 FROM KY 1319 KINGS CHURCH HIGHWAY TO SPENCER COUNTY LINE (2020CCN) (2024CCR),,2020,2026,R,SPP,1050000,2030,,,,015-KY-0044-000,"LINESTRING (-85.5040459435 38.0624519735, -85.5039636148 38.0624885561, -85.503768472 38.0625719103, -85.5035709218 38.0626481183, -85.5033709641 38.0627166322, -85.5029641493 38.0628393631, -85.5007831662 38.0634408792, -85.4985625884 38.0640307368, -85.4975775937 38.0643010637, -85.4965150934 38.0645819264, -85.4959021575 38.0647374202, -85.4957123485 38.0647806777, -85.49552465 38.0648162492, -85.4951399275 38.0648717176, -85.4949432509 38.0648916149, -85.4947448573 38.0649054669, -85.4943436 38.0649208014, -85.4935616315 38.0649358574, -85.491811423 38.0649897137, -85.4910124435 38.0650016947, -85.4908269585 38.0649993646, -85.4906456744 38.0649879814, -85.4904637387 38.0649645131, -85.4902797564 38.0649300551, -85.4901027747 38.0648807814, -85.4899352216 38.0648172486, -85.4897816146 38.0647394651, -85.489632549 38.0646540024, -85.4894901219 38.0645581176, -85.4893532845 38.0644531831, -85.4889473782 38.0641136715, -85.4882720939 38.0635307916, -85.4876030358 38.0629580831, -85.4874672589 38.0628495785, -85.4873241739 38.0627449015, -85.4871550293 38.0626429131, -85.4870166932 38.0625703787, -85.4868561176 38.0625008146, -85.4866434657 38.0624237201)"
District 05,Bullitt,05-00150.02,KY,44,KY-44,AIR QUALITY(P),13.1,15.1,RECONSTRUCT KY 44 FROM I 65 TO CHIMNEY ROCK DRIVE (MILEPOINT 13.1 TO MILEPOINT 15.1). (2022CCN),,2022,2026,U,SPP,11360000,2031,,,,015-KY-0044-000,"LINESTRING (-85.7020560583 37.9952450883, -85.7018057124 37.9955005248, -85.7017674368 37.9956567732, -85.7014993228 37.9959636988, -85.701085665 37.9964707691, -85.7009804277 37.9965962314, -85.7008710301 37.996716473, -85.7007560836 37.9968298474, -85.7006362824 37.9969374521, -85.70051093 37.9970398366, -85.7003803762 37.9971372752, -85.7002442738 37.9972297681, -85.7001231053 37.9973027683, -85.6999481347 37.9973924975, -85.6996332691 37.9975329737, -85.6992927438 37.9976391097, -85.6991188404 37.9976879191, -85.6983819335 37.9978696777, -85.6964013427 37.998337587, -85.6960038969 37.9984384696, -85.6957636856 37.9985103117, -85.6954304325 37.9986260516, -85.6952179752 37.9987099897, -85.6950377988 37.998785429, -85.694536142 37.9990081938, -85.6939848257 37.9992680073, -85.6933112949 37.9995890013, -85.6930463948 37.9997146542, -85.6918972107 38.0002597822, -85.6916236254 38.0003903707, -85.6907226666 38.0008153219, -85.6902306949 38.0010443896, -85.6898112967 38.0012248816, -85.689662703 38.0012865981, -85.6894696763 38.0013595506, -85.6890759945 38.0014944646, -85.6886746877 38.0016161926, -85.6871600714 38.0020537039, -85.6855784405 38.0025048906, -85.6844866244 38.0028245063, -85.6840484947 38.0029670691, -85.6830409648 38.0033292868, -85.6811859255 38.0040046307, -85.6807536549 38.0041757461, -85.6805428923 38.0042681722, -85.6803369819 38.0043669169, -85.6801355782 38.0044714315, -85.6797598316 38.0046903627, -85.6795663885 38.0048160277, -85.679166278 38.0051014027, -85.6785417811 38.0055613046, -85.6782205075 38.0057887762, -85.6780579713 38.0058927621, -85.6778916223 38.0059896041, -85.6775825615 38.0061481506, -85.6773644949 38.0062457844, -85.6771773427 38.0063189952, -85.6769822126 38.0063869821, -85.6767808414 38.0064483747, -85.676360065 38.0065552178, -85.6753213334 38.0067956889, -85.6746426153 38.0069515209, -85.6735035519 38.0072031717, -85.6728397564 38.0073546094, -85.6704869491 38.0078795108, -85.6699880929 38.0079933919)"
District 05,Bullitt,05-00150.02,KY,44,KY-44,AIR QUALITY(P),13.1,15.1,RECONSTRUCT KY 44 FROM I 65 TO CHIMNEY ROCK DRIVE (MILEPOINT 13.1 TO MILEPOINT 15.1). (2022CCN),,2022,2026,C,SPP,22540000,2032,,,,015-KY-0044-000,"LINESTRING (-85.7020560583 37.9952450883, -85.7018057124 37.9955005248, -85.7017674368 37.9956567732, -85.7014993228 37.9959636988, -85.701085665 37.9964707691, -85.7009804277 37.9965962314, -85.7008710301 37.996716473, -85.7007560836 37.9968298474, -85.7006362824 37.9969374521, -85.70051093 37.9970398366, -85.7003803762 37.9971372752, -85.7002442738 37.9972297681, -85.7001231053 37.9973027683, -85.6999481347 37.9973924975, -85.6996332691 37.9975329737, -85.6992927438 37.9976391097, -85.6991188404 37.9976879191, -85.6983819335 37.9978696777, -85.6964013427 37.998337587, -85.6960038969 37.9984384696, -85.6957636856 37.9985103117, -85.6954304325 37.9986260516, -85.6952179752 37.9987099897, -85.6950377988 37.998785429, -85.694536142 37.9990081938, -85.6939848257 37.9992680073, -85.6933112949 37.9995890013, -85.6930463948 37.9997146542, -85.6918972107 38.0002597822, -85.6916236254 38.0003903707, -85.6907226666 38.0008153219, -85.6902306949 38.0010443896, -85.6898112967 38.0012248816, -85.689662703 38.0012865981, -85.6894696763 38.0013595506, -85.6890759945 38.0014944646, -85.6886746877 38.0016161926, -85.6871600714 38.0020537039, -85.6855784405 38.0025048906, -85.6844866244 38.0028245063, -85.6840484947 38.0029670691, -85.6830409648 38.0033292868, -85.6811859255 38.0040046307, -85.6807536549 38.0041757461, -85.6805428923 38.0042681722, -85.6803369819 38.0043669169, -85.6801355782 38.0044714315, -85.6797598316 38.0046903627, -85.6795663885 38.0048160277, -85.679166278 38.0051014027, -85.6785417811 38.0055613046, -85.6782205075 38.0057887762, -85.6780579713 38.0058927621, -85.6778916223 38.0059896041, -85.6775825615 38.0061481506, -85.6773644949 38.0062457844, -85.6771773427 38.0063189952, -85.6769822126 38.0063869821, -85.6767808414 38.0064483747, -85.676360065 38.0065552178, -85.6753213334 38.0067956889, -85.6746426153 38.0069515209, -85.6735035519 38.0072031717, -85.6728397564 38.0073546094, -85.6704869491 38.0078795108, -85.6699880929 38.0079933919)"
District 05,Bullitt,05-00150.02,KY,44,KY-44,AIR QUALITY(P),13.1,15.1,RECONSTRUCT KY 44 FROM I 65 TO CHIMNEY ROCK DRIVE (MILEPOINT 13.1 TO MILEPOINT 15.1). (2022CCN),,2022,2026,R,SPP,9170000,2030,,,,015-KY-0044-000,"LINESTRING (-85.7020560583 37.9952450883, -85.7018057124 37.9955005248, -85.7017674368 37.9956567732, -85.7014993228 37.9959636988, -85.701085665 37.9964707691, -85.7009804277 37.9965962314, -85.7008710301 37.996716473, -85.7007560836 37.9968298474, -85.7006362824 37.9969374521, -85.70051093 37.9970398366, -85.7003803762 37.9971372752, -85.7002442738 37.9972297681, -85.7001231053 37.9973027683, -85.6999481347 37.9973924975, -85.6996332691 37.9975329737, -85.6992927438 37.9976391097, -85.6991188404 37.9976879191, -85.6983819335 37.9978696777, -85.6964013427 37.998337587, -85.6960038969 37.9984384696, -85.6957636856 37.9985103117, -85.6954304325 37.9986260516, -85.6952179752 37.9987099897, -85.6950377988 37.998785429, -85.694536142 37.9990081938, -85.6939848257 37.9992680073, -85.6933112949 37.9995890013, -85.6930463948 37.9997146542, -85.6918972107 38.0002597822, -85.6916236254 38.0003903707, -85.6907226666 38.0008153219, -85.6902306949 38.0010443896, -85.6898112967 38.0012248816, -85.689662703 38.0012865981, -85.6894696763 38.0013595506, -85.6890759945 38.0014944646, -85.6886746877 38.0016161926, -85.6871600714 38.0020537039, -85.6855784405 38.0025048906, -85.6844866244 38.0028245063, -85.6840484947 38.0029670691, -85.6830409648 38.0033292868, -85.6811859255 38.0040046307, -85.6807536549 38.0041757461, -85.6805428923 38.0042681722, -85.6803369819 38.0043669169, -85.6801355782 38.0044714315, -85.6797598316 38.0046903627, -85.6795663885 38.0048160277, -85.679166278 38.0051014027, -85.6785417811 38.0055613046, -85.6782205075 38.0057887762, -85.6780579713 38.0058927621, -85.6778916223 38.0059896041, -85.6775825615 38.0061481506, -85.6773644949 38.0062457844, -85.6771773427 38.0063189952, -85.6769822126 38.0063869821, -85.6767808414 38.0064483747, -85.676360065 38.0065552178, -85.6753213334 38.0067956889, -85.6746426153 38.0069515209, -85.6735035519 38.0072031717, -85.6728397564 38.0073546094, -85.6704869491 38.0078795108, -85.6699880929 38.0079933919)"
District 05,Bullitt,05-00150.02,KY,44,KY-44,AIR QUALITY(P),13.1,15.1,RECONSTRUCT KY 44 FROM I 65 TO CHIMNEY ROCK DRIVE (MILEPOINT 13.1 TO MILEPOINT 15.1). (2022CCN),,2022,2026,D,SPP,2420000,2027,,,,015-KY-0044-000,"LINESTRING (-85.7020560583 37.9952450883, -85.7018057124 37.9955005248, -85.7017674368 37.9956567732, -85.7014993228 37.9959636988, -85.701085665 37.9964707691, -85.7009804277 37.9965962314, -85.7008710301 37.996716473, -85.7007560836 37.9968298474, -85.7006362824 37.9969374521, -85.70051093 37.9970398366, -85.7003803762 37.9971372752, -85.7002442738 37.9972297681, -85.7001231053 37.9973027683, -85.6999481347 37.9973924975, -85.6996332691 37.9975329737, -85.6992927438 37.9976391097, -85.6991188404 37.9976879191, -85.6983819335 37.9978696777, -85.6964013427 37.998337587, -85.6960038969 37.9984384696, -85.6957636856 37.9985103117, -85.6954304325 37.9986260516, -85.6952179752 37.9987099897, -85.6950377988 37.998785429, -85.694536142 37.9990081938, -85.6939848257 37.9992680073, -85.6933112949 37.9995890013, -85.6930463948 37.9997146542, -85.6918972107 38.0002597822, -85.6916236254 38.0003903707, -85.6907226666 38.0008153219, -85.6902306949 38.0010443896, -85.6898112967 38.0012248816, -85.689662703 38.0012865981, -85.6894696763 38.0013595506, -85.6890759945 38.0014944646, -85.6886746877 38.0016161926, -85.6871600714 38.0020537039, -85.6855784405 38.0025048906, -85.6844866244 38.0028245063, -85.6840484947 38.0029670691, -85.6830409648 38.0033292868, -85.6811859255 38.0040046307, -85.6807536549 38.0041757461, -85.6805428923 38.0042681722, -85.6803369819 38.0043669169, -85.6801355782 38.0044714315, -85.6797598316 38.0046903627, -85.6795663885 38.0048160277, -85.679166278 38.0051014027, -85.6785417811 38.0055613046, -85.6782205075 38.0057887762, -85.6780579713 38.0058927621, -85.6778916223 38.0059896041, -85.6775825615 38.0061481506, -85.6773644949 38.0062457844, -85.6771773427 38.0063189952, -85.6769822126 38.0063869821, -85.6767808414 38.0064483747, -85.676360065 38.0065552178, -85.6753213334 38.0067956889, -85.6746426153 38.0069515209, -85.6735035519 38.0072031717, -85.6728397564 38.0073546094, -85.6704869491 38.0078795108, -85.6699880929 38.0079933919)"
District 05,Bullitt,05-00150.40,KY,44,KY-44,SPOT IMPROVEMENTS(O),21.0,22.8,SECTION 4 - FROM ARMSTRONG LANE TO US 31EX (2026CCN),,2026,2026,C,SPP,15290000,2032,,,,015-KY-0044-000,"LINESTRING (-85.570551762 38.0369919887, -85.5694144158 38.0369638258, -85.5691581585 38.0369639831, -85.5689473681 38.0369724482, -85.5687914353 38.0369826444, -85.5687236552 38.0370111013, -85.5684572852 38.0370288172, -85.5682360384 38.0370531931, -85.568022418 38.0370827988, -85.5674461089 38.0371843441, -85.566168014 38.0374352927, -85.5660763019 38.0374524508, -85.5633975025 38.0379576791, -85.5627739346 38.0380676411, -85.5623511776 38.0381345272, -85.5617043853 38.0382271459, -85.5599345901 38.0384676282, -85.5588011495 38.0386223343, -85.5574286931 38.0388186584, -85.5571076993 38.0388738838, -85.5568641459 38.0389262134, -85.5566865821 38.0389734337, -85.5565131741 38.0390250539, -85.5562504174 38.0391168976, -85.5560039655 38.0392150845, -85.5558037145 38.0393062056, -85.5555071197 38.0394567617, -85.5553481914 38.0395468527, -85.5551937596 38.0396435408, -85.5550441717 38.0397468286, -85.5547633996 38.039953159, -85.5541558828 38.0404148997, -85.5538531864 38.0406373945, -85.5536980343 38.0407423191, -85.5535380371 38.0408406438, -85.5532059402 38.041018324, -85.5523140747 38.0414537659, -85.5520459922 38.0415845878, -85.5513662502 38.04190476, -85.5510144035 38.0420623524, -85.5508350177 38.0421367487, -85.5504686483 38.0422706969, -85.5498913623 38.0424523472, -85.5493564896 38.0426153915, -85.5488139475 38.0427883061, -85.5484587011 38.0429156772, -85.548148242 38.0430458692, -85.547941709 38.0431408106, -85.5476082216 38.0433099591, -85.5472868592 38.0434895631, -85.5469769421 38.0436733058, -85.5460388376 38.0442289068, -85.544725628 38.0450488641, -85.5442740706 38.0453358871, -85.5441227198 38.0454391577, -85.5439772665 38.0455446351, -85.5438397978 38.0456504011, -85.5437962792 38.0456895974, -85.5435964185 38.0458779169, -85.5433801009 38.0461139922, -85.543179072 38.046346249, -85.5426309229 38.0470164764, -85.5422278568 38.0474656065, -85.5421013854 38.0476103872, -85.5419837118 38.0477430994)"
District 05,Bullitt,05-00150.40,KY,44,KY-44,SPOT IMPROVEMENTS(O),21.0,22.8,SECTION 4 - FROM ARMSTRONG LANE TO US 31EX (2026CCN),,2026,2026,U,SPP,8160000,2030,,,,015-KY-0044-000,"LINESTRING (-85.570551762 38.0369919887, -85.5694144158 38.0369638258, -85.5691581585 38.0369639831, -85.5689473681 38.0369724482, -85.5687914353 38.0369826444, -85.5687236552 38.0370111013, -85.5684572852 38.0370288172, -85.5682360384 38.0370531931, -85.568022418 38.0370827988, -85.5674461089 38.0371843441, -85.566168014 38.0374352927, -85.5660763019 38.0374524508, -85.5633975025 38.0379576791, -85.5627739346 38.0380676411, -85.5623511776 38.0381345272, -85.5617043853 38.0382271459, -85.5599345901 38.0384676282, -85.5588011495 38.0386223343, -85.5574286931 38.0388186584, -85.5571076993 38.0388738838, -85.5568641459 38.0389262134, -85.5566865821 38.0389734337, -85.5565131741 38.0390250539, -85.5562504174 38.0391168976, -85.5560039655 38.0392150845, -85.5558037145 38.0393062056, -85.5555071197 38.0394567617, -85.5553481914 38.0395468527, -85.5551937596 38.0396435408, -85.5550441717 38.0397468286, -85.5547633996 38.039953159, -85.5541558828 38.0404148997, -85.5538531864 38.0406373945, -85.5536980343 38.0407423191, -85.5535380371 38.0408406438, -85.5532059402 38.041018324, -85.5523140747 38.0414537659, -85.5520459922 38.0415845878, -85.5513662502 38.04190476, -85.5510144035 38.0420623524, -85.5508350177 38.0421367487, -85.5504686483 38.0422706969, -85.5498913623 38.0424523472, -85.5493564896 38.0426153915, -85.5488139475 38.0427883061, -85.5484587011 38.0429156772, -85.548148242 38.0430458692, -85.547941709 38.0431408106, -85.5476082216 38.0433099591, -85.5472868592 38.0434895631, -85.5469769421 38.0436733058, -85.5460388376 38.0442289068, -85.544725628 38.0450488641, -85.5442740706 38.0453358871, -85.5441227198 38.0454391577, -85.5439772665 38.0455446351, -85.5438397978 38.0456504011, -85.5437962792 38.0456895974, -85.5435964185 38.0458779169, -85.5433801009 38.0461139922, -85.543179072 38.046346249, -85.5426309229 38.0470164764, -85.5422278568 38.0474656065, -85.5421013854 38.0476103872, -85.5419837118 38.0477430994)"
District 05,Bullitt,05-00150.40,KY,44,KY-44,SPOT IMPROVEMENTS(O),21.0,22.8,SECTION 4 - FROM ARMSTRONG LANE TO US 31EX (2026CCN),,2026,2026,R,SPP,12280000,2030,,,,015-KY-0044-000,"LINESTRING (-85.570551762 38.0369919887, -85.5694144158 38.0369638258, -85.5691581585 38.0369639831, -85.5689473681 38.0369724482, -85.5687914353 38.0369826444, -85.5687236552 38.0370111013, -85.5684572852 38.0370288172, -85.5682360384 38.0370531931, -85.568022418 38.0370827988, -85.5674461089 38.0371843441, -85.566168014 38.0374352927, -85.5660763019 38.0374524508, -85.5633975025 38.0379576791, -85.5627739346 38.0380676411, -85.5623511776 38.0381345272, -85.5617043853 38.0382271459, -85.5599345901 38.0384676282, -85.5588011495 38.0386223343, -85.5574286931 38.0388186584, -85.5571076993 38.0388738838, -85.5568641459 38.0389262134, -85.5566865821 38.0389734337, -85.5565131741 38.0390250539, -85.5562504174 38.0391168976, -85.5560039655 38.0392150845, -85.5558037145 38.0393062056, -85.5555071197 38.0394567617, -85.5553481914 38.0395468527, -85.5551937596 38.0396435408, -85.5550441717 38.0397468286, -85.5547633996 38.039953159, -85.5541558828 38.0404148997, -85.5538531864 38.0406373945, -85.5536980343 38.0407423191, -85.5535380371 38.0408406438, -85.5532059402 38.041018324, -85.5523140747 38.0414537659, -85.5520459922 38.0415845878, -85.5513662502 38.04190476, -85.5510144035 38.0420623524, -85.5508350177 38.0421367487, -85.5504686483 38.0422706969, -85.5498913623 38.0424523472, -85.5493564896 38.0426153915, -85.5488139475 38.0427883061, -85.5484587011 38.0429156772, -85.548148242 38.0430458692, -85.547941709 38.0431408106, -85.5476082216 38.0433099591, -85.5472868592 38.0434895631, -85.5469769421 38.0436733058, -85.5460388376 38.0442289068, -85.544725628 38.0450488641, -85.5442740706 38.0453358871, -85.5441227198 38.0454391577, -85.5439772665 38.0455446351, -85.5438397978 38.0456504011, -85.5437962792 38.0456895974, -85.5435964185 38.0458779169, -85.5433801009 38.0461139922, -85.543179072 38.046346249, -85.5426309229 38.0470164764, -85.5422278568 38.0474656065, -85.5421013854 38.0476103872, -85.5419837118 38.0477430994)"
District 05,Bullitt,05-00150.40,KY,44,KY-44,SPOT IMPROVEMENTS(O),21.0,22.8,SECTION 4 - FROM ARMSTRONG LANE TO US 31EX (2026CCN),,2026,2026,D,SPP,1140000,2029,,,,015-KY-0044-000,"LINESTRING (-85.570551762 38.0369919887, -85.5694144158 38.0369638258, -85.5691581585 38.0369639831, -85.5689473681 38.0369724482, -85.5687914353 38.0369826444, -85.5687236552 38.0370111013, -85.5684572852 38.0370288172, -85.5682360384 38.0370531931, -85.568022418 38.0370827988, -85.5674461089 38.0371843441, -85.566168014 38.0374352927, -85.5660763019 38.0374524508, -85.5633975025 38.0379576791, -85.5627739346 38.0380676411, -85.5623511776 38.0381345272, -85.5617043853 38.0382271459, -85.5599345901 38.0384676282, -85.5588011495 38.0386223343, -85.5574286931 38.0388186584, -85.5571076993 38.0388738838, -85.5568641459 38.0389262134, -85.5566865821 38.0389734337, -85.5565131741 38.0390250539, -85.5562504174 38.0391168976, -85.5560039655 38.0392150845, -85.5558037145 38.0393062056, -85.5555071197 38.0394567617, -85.5553481914 38.0395468527, -85.5551937596 38.0396435408, -85.5550441717 38.0397468286, -85.5547633996 38.039953159, -85.5541558828 38.0404148997, -85.5538531864 38.0406373945, -85.5536980343 38.0407423191, -85.5535380371 38.0408406438, -85.5532059402 38.041018324, -85.5523140747 38.0414537659, -85.5520459922 38.0415845878, -85.5513662502 38.04190476, -85.5510144035 38.0420623524, -85.5508350177 38.0421367487, -85.5504686483 38.0422706969, -85.5498913623 38.0424523472, -85.5493564896 38.0426153915, -85.5488139475 38.0427883061, -85.5484587011 38.0429156772, -85.548148242 38.0430458692, -85.547941709 38.0431408106, -85.5476082216 38.0433099591, -85.5472868592 38.0434895631, -85.5469769421 38.0436733058, -85.5460388376 38.0442289068, -85.544725628 38.0450488641, -85.5442740706 38.0453358871, -85.5441227198 38.0454391577, -85.5439772665 38.0455446351, -85.5438397978 38.0456504011, -85.5437962792 38.0456895974, -85.5435964185 38.0458779169, -85.5433801009 38.0461139922, -85.543179072 38.046346249, -85.5426309229 38.0470164764, -85.5422278568 38.0474656065, -85.5421013854 38.0476103872, -85.5419837118 38.0477430994)"
District 05,Bullitt,05-00150.50,KY,44,KY-44,AIR QUALITY(P),22.8,23.25,SECTION 5 FROM CS 3316/CS 3628 TO US 31E BYPASS (2008BOPC) (2022CCN) (2024CCR),,2018,2026,R,SPP,1720000,2027,,,,015-KY-0044-000,"LINESTRING (-85.5419837118 38.0477430994, -85.541919526 38.0478154878, -85.5416522169 38.0481495121, -85.5410706073 38.0488531768, -85.5403781811 38.0496857171, -85.5398917097 38.0502662375, -85.5396642106 38.0505173903, -85.5394538708 38.0507180422, -85.53933167 38.0508230066, -85.5392032309 38.0509235656, -85.5390020907 38.051064089, -85.5387926386 38.0511963595, -85.5386166215 38.0512954596, -85.5384086207 38.0514054872, -85.5382865488 38.0514645877, -85.5379262946 38.0516218511, -85.5368330925 38.0520677982, -85.5367037369 38.0521227647, -85.5362820184 38.0523014309)"
District 05,Bullitt,05-00150.50,KY,44,KY-44,AIR QUALITY(P),22.8,23.25,SECTION 5 FROM CS 3316/CS 3628 TO US 31E BYPASS (2008BOPC) (2022CCN) (2024CCR),,2018,2026,U,SPP,610000,2028,,,,015-KY-0044-000,"LINESTRING (-85.5419837118 38.0477430994, -85.541919526 38.0478154878, -85.5416522169 38.0481495121, -85.5410706073 38.0488531768, -85.5403781811 38.0496857171, -85.5398917097 38.0502662375, -85.5396642106 38.0505173903, -85.5394538708 38.0507180422, -85.53933167 38.0508230066, -85.5392032309 38.0509235656, -85.5390020907 38.051064089, -85.5387926386 38.0511963595, -85.5386166215 38.0512954596, -85.5384086207 38.0514054872, -85.5382865488 38.0514645877, -85.5379262946 38.0516218511, -85.5368330925 38.0520677982, -85.5367037369 38.0521227647, -85.5362820184 38.0523014309)"
