TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 10,Perry,233034,,,CB06,CB06 097 2021 000-002,MOUNTAIN ENTERPRISES INC,10097202122W1,2023-04-27,656771.5,213944.84
Rural Roads Projects,District 10,Perry,233034,,,CB06,CB06 097 0451 015-018,MOUNTAIN ENTERPRISES INC,10097045122W1,2023-04-27,656771.5,240067.45
Rural Roads Projects,District 10,Perry,233034,,,CB06,CB06 097 3351 000-003,MOUNTAIN ENTERPRISES INC,10097335122W1,2023-04-27,656771.5,202759.21
Alternative Delivery Projects,District 10,Magoffin,239001,10-00169.00,,FD52,FD52 077 0114 000-005,BIZZACK CONSTRUCTION LLC,DE07701142301,2023-04-10,423542.92,423541.92
Alternative Delivery Projects,District 10,Magoffin,239001,12-00001.00,,FD52,FD52 036 0114 000-004,BIZZACK CONSTRUCTION LLC,DE03601142301,2023-04-10,423542.92,1.0
Alternative Delivery Projects,District 10,Magoffin,239101,10-00169.00,,FD52,FD52 077 0114 000-005,BIZZACK CONSTRUCTION LLC,DE07701142303,2023-04-10,21406701.89,21406701.89
Pavement Asset Management,District 10,Estill,232146,,,FD05,FD05 033 1645 001-003,HINKLE CONTRACTING COMPANY LLC,MP03316452302,2023-03-23,83126.1,83126.1
Pavement Asset Management,District 10,Estill,232190,,,FD05,FD05 033 2461 000-002,HINKLE CONTRACTING COMPANY LLC,MP03324612201,2023-03-23,184810.25,184810.25
Pavement Asset Management,District 10,Estill,232192,,,FD05,FD05 033 0499 007-009,HINKLE CONTRACTING COMPANY LLC,MP03304992201,2023-03-23,93453.0,93453.0
Pavement Asset Management,District 10,Perry,232034,,,FD05,FD05 097 0080 007-008,MOUNTAIN ENTERPRISES INC,MP09700802301,2023-03-23,132967.6,132967.6
Pavement Asset Management,District 10,Owsley,232035,,,FD05,FD05 095 0028 003-006,HINKLE CONTRACTING COMPANY LLC,MP09500282302,2023-03-23,258195.68,258195.68
Pavement Asset Management,District 10,Wolfe,232050,,,FD05,FD05 119 0715 002-006,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,MP11907152301,2023-03-23,396253.25,396253.25
Pavement Asset Management,District 10,Morgan,232170,,,FD05,FD05 088 0460 013-016,HINKLE CONTRACTING COMPANY LLC,MP08804602302,2023-03-23,762890.4,762890.4
Pavement Asset Management,District 10,Morgan,232173,,,FD05,FD05 088 0460 001-005,HINKLE CONTRACTING COMPANY LLC,MP08804602303,2023-03-23,540836.1,540836.1
Pavement Asset Management,District 10,Powell,232191,,,FD05,FD05 099 0077 002-005,WALKER CONSTRUCTION & MATERIALS LLC,MP09900772201,2023-03-23,279972.88,279972.88
Rural Roads Projects,District 10,Lee,233030,,,CB06,CB06 065 2016 004-007,HINKLE CONTRACTING COMPANY LLC,1006520162203,2023-03-23,462172.95,324403.29
Rural Roads Projects,District 10,Lee,233030,,,CB06,CB06 065 3150 000-002,HINKLE CONTRACTING COMPANY LLC,1006531502204,2023-03-23,462172.95,137769.66
Safety,District 10,Estill,234401,10-09014.00,,HSIP,HSIP 5261(001),HINKLE CONSTRUCTION SERVICES LLC,1003300822101,2023-03-23,4369380.47,4369380.47
Highway Improvement,District 10,Perry,231011,10-08906.00,STP,,STP 5271 (045),FREDERICK & MAY CONSTRUCTION CO,DE09700802311,2023-03-23,6559795.68,6559795.68
Pavement Asset Management,District 10,Magoffin,232115,,,FD05,FD05 077 0460 009-012,HINKLE CONTRACTING COMPANY LLC,MP07704602301,2023-02-23,266322.45,266322.45
Miscellaneous,District 10,Various,232010,,,FE01,FE01 121 DW23 0100000,OGLESBY CONSTRUCTION INC,MP12100002310,2023-02-23,1868487.87,1868487.87
Bridge Asset Management,District 10,Perry,237002,,,FD51,FD51 097 1015 C032 00.04,JAVE LLC,MB09710152301,2023-02-23,1043982.85,432556.07
Bridge Asset Management,District 10,Perry,237002,10-00218.00,,FD51,FD51 097 2022 B000136N 03.17,JAVE LLC,MB09720222301,2023-02-23,1043982.85,611426.78
Pavement Asset Management,District 10,Estill,232104,,,FD05,FD05 033 0052 009-013,HINKLE CONTRACTING COMPANY LLC,MP03300522201,2023-01-26,333335.95,333335.95
Bridge Asset Management,District 10,Breathitt,235252,10-10011.00,"STP, BRZ",,STP BRZ 9030 (345),HINKLE CONSTRUCTION SERVICES LLC,BR01311042300,2023-01-26,304713.75,304713.75
Bridge Asset Management,District 10,Various,237001,,,FD51,FD51 095 1116 C000001,HINKLE CONSTRUCTION SERVICES LLC,MB09511162301,2023-01-26,2899164.37,619622.98
Bridge Asset Management,District 10,Various,237001,,,FD51,FD51 097 1797 C012 00.01,HINKLE CONSTRUCTION SERVICES LLC,MB09717972301,2023-01-26,2899164.37,617353.17
Bridge Asset Management,District 10,Various,237001,,,FD51,FD51 097 2010 C029 00.01,HINKLE CONSTRUCTION SERVICES LLC,MB09720102301,2023-01-26,2899164.37,421539.78
Bridge Asset Management,District 10,Various,237001,,,FD51,FD51 097 1483 C000007,HINKLE CONSTRUCTION SERVICES LLC,MB09714832301,2023-01-26,2899164.37,508569.3
Bridge Asset Management,District 10,Various,237001,,,FD51,FD51 013 1006 C00086N,HINKLE CONSTRUCTION SERVICES LLC,MB01310062301,2023-01-26,2899164.37,732079.13
Pavement Asset Management,District 10,Powell,222548,,,FD05,FD05 099 1057 000-001,HINKLE CONTRACTING COMPANY LLC,MP09910572201,2022-12-08,85440.0,85440.0
Pavement Asset Management,District 10,Breathitt,222581,,,FD05,FD05 013 0030 019-028,HINKLE CONTRACTING COMPANY LLC,MP01300302302,2022-12-08,1059276.82,1059276.82
Pavement Asset Management,District 10,Wolfe,222580,,,FD05,FD05 119 2028 000-003,HINKLE CONTRACTING COMPANY LLC,MP11920282301,2022-12-08,285675.25,285675.25
Pavement Asset Management,District 10,Lee,222540,,,FD05,FD05 065 0011 012-015,HINKLE CONTRACTING COMPANY LLC,MP06500112203,2022-11-17,350801.0,350801.0
Pavement Asset Management,District 10,Perry,222542,,,FD05,FD05 097 0015 011-014,STRAWSER CONSTRUCTION INC,MP09700152201,2022-11-17,725938.48,725938.48
Bridge Asset Management,District 10,Perry,227010,,,FD51,FD51 097 1437 C013 00.02,FREDERICK & MAY CONSTRUCTION CO,MB09714372201,2022-11-17,1711333.83,512801.57
Bridge Asset Management,District 10,Perry,227010,,,FD51,FD51 097 1789 C018 00.01,FREDERICK & MAY CONSTRUCTION CO,MB09717892201,2022-11-17,1711333.83,653849.28
Bridge Asset Management,District 10,Perry,227010,,,FD51,FD51 097 1487 C025 00.00,FREDERICK & MAY CONSTRUCTION CO,MB09714872201,2022-11-17,1711333.83,544682.98
Pavement Asset Management,District 10,Powell,222348,,,FD05,FD05 099 2483 000-001,WALKER CONSTRUCTION & MATERIALS LLC,MP09924832301,2022-10-20,38888.88,38888.88
Pavement Asset Management,District 10,Magoffin,222524,,,FD05,FD05 077 040 000-002,HINKLE CONTRACTING COMPANY LLC,MP0770402301,2022-10-20,203341.16,203341.16
Pavement Asset Management,District 10,Morgan,224450,,,FD05,FD05 088 0460 005-011,WALKER CONSTRUCTION & MATERIALS LLC,MP08804602301,2022-10-20,2623460.0,672186.79
Safety,District 10,Morgan,224450,10-09016.00,,FD04,FD04 088 0460 006-011,WALKER CONSTRUCTION & MATERIALS LLC,1008804602201,2022-10-20,2623460.0,1951273.21
Highway Improvement,District 10,Morgan,221056,10-00157.00,STP,,STP 6000(173),PHILMOR CONTRACTING INC,DE0880NEW2256,2022-10-20,1767824.51,1767824.51
Pavement Asset Management,District 10,Morgan,222495,,,FD05,FD05 088 1162 000-002,HINKLE CONTRACTING COMPANY LLC,MP08811622301,2022-10-20,251746.79,251746.79
Bridge Asset Management,District 10,Breathitt,227002,,,FD51,FD51 013 1294 C00084N,M&M SERVICES CO INC,MB01312942202,2022-10-20,533127.85,194714.19
Bridge Asset Management,District 10,Breathitt,227002,,,FD51,FD51 013 1427 C00083N,M&M SERVICES CO INC,MB01314272201,2022-10-20,533127.85,338413.66
Bridge Asset Management,District 10,Perry,227007,,,FD51,FD51 097 2203 C00057N,JAVE LLC,MB09722032203,2022-10-20,530681.26,461993.6
Bridge Asset Management,District 10,Perry,227007,,,FD51,FD51 097 0463 B00059N,JAVE LLC,MB09704632201,2022-10-20,530681.26,68687.66
Rural Roads Projects,District 10,Powell,223084,,,CB06,CB06 099 613 001-003,HINKLE CONTRACTING COMPANY LLC,100996132201,2022-09-22,315640.02,158176.75
Rural Roads Projects,District 10,Powell,223084,,,CB06,CB06 099 1057 013-016,HINKLE CONTRACTING COMPANY LLC,1009910572202,2022-09-22,315640.02,157463.27
Pavement Asset Management,District 10,Powell,222488,,,FD05,FD05 099 1695 000-002,HINKLE CONTRACTING COMPANY LLC,MP09916952301,2022-08-18,174812.26,174812.26
Highway Improvement,District 10,Magoffin,221339,10-08901.00,STP,,STP 4602 096,FREDERICK & MAY CONSTRUCTION CO,DE07704602239,2022-08-18,7502113.75,7502113.75
Highway Improvement,District 10,Breathitt,221042,10-00172.00,STP,,STP 0151(093),SCHNABEL FOUNDATION COMPANY,DE01300152242,2022-08-18,5957326.1,5957326.1
Highway Improvement,District 10,Johnson,221046,10-03203.00,,,CARB 4000 (158),MOUNTAIN ENTERPRISES INC,DE058DAWK2246,2022-08-18,4113381.47,1658380.39
Highway Improvement,District 10,Johnson,221046,10-03203.00,,,CARB 4000 (158),MOUNTAIN ENTERPRISES INC,DE077DAWK2246,2022-08-18,4113381.47,2455001.07
Alternative Delivery Projects,District 10,Perry,229902,,,,EMERGENCY,JAVE LLC,BR09717132200,2022-08-01,329895.73,329895.73
Alternative Delivery Projects,District 10,Perry,229904,,,,EMERGENCY,JAVE LLC,BR09717352200,2022-08-01,348187.8,348187.8
Alternative Delivery Projects,District 10,Perry,229905,,,,EMERGENCY,HAYDON BRIDGE COMPANY INC,BR09710992200,2022-08-01,873571.24,873571.24
Alternative Delivery Projects,District 10,Perry,229923,,,,EMERGENCY,HAYDON BRIDGE COMPANY INC,BR09714472200,2022-08-01,726572.82,726572.82
Alternative Delivery Projects,District 10,Perry,229924,,,,EMERGENCY,HAYDON BRIDGE COMPANY INC,BR09714012200,2022-08-01,570483.56,570483.56
Alternative Delivery Projects,District 10,Perry,229907,,,,EMERGENCY,BUSH & BURCHETT INC,BR09717882200,2022-08-01,728126.66,728126.66
Alternative Delivery Projects,District 10,Perry,229913,,,,EMERGENCY,BUSH & BURCHETT INC,BR09717942200,2022-08-01,378772.58,378772.58
Alternative Delivery Projects,District 10,Perry,229921,,,,EMERGENCY,MIDDLEFORK CONTRACTING LLC,BR09713522200,2022-08-01,388933.2,388933.2
Alternative Delivery Projects,District 10,Perry,229922,,,,EMERGENCY,HAYDON BRIDGE COMPANY INC,BR09718382200,2022-08-01,673764.53,673764.53
Alternative Delivery Projects,District 10,Perry,229931,,,,EMERGENCY,BUSH & BURCHETT INC,BR09717482200,2022-08-01,845600.0,845600.0
Pavement Asset Management,District 10,Wolfe,222464,,,FD05,FD05 119 0191 000-002,HINKLE CONTRACTING COMPANY LLC,MP11901912301,2022-07-21,345914.03,345914.03
Pavement Asset Management,District 10,Powell,222471,,,FD05,FD05 099 0015 003-005,WALKER CONSTRUCTION & MATERIALS LLC,MP09900152301,2022-07-21,177177.17,177177.17
Rural Roads Projects,District 10,Estill,223023,,,CB06,CB06 033 1057 000-001,HINKLE CONTRACTING COMPANY LLC,1003310572203,2022-07-21,502854.73,55438.62
Rural Roads Projects,District 10,Estill,223023,,,CB06,CB06 033 0794 001-004,HINKLE CONTRACTING COMPANY LLC,100337942204,2022-07-21,502854.73,237250.6
Rural Roads Projects,District 10,Estill,223023,,,CB06,CB06 033 0594 005-007,HINKLE CONTRACTING COMPANY LLC,100335942205,2022-07-21,502854.73,210165.51
Rural Roads Projects,District 10,Owsley,223018,,,CB06,CB06-095-1503-002-004,HINKLE CONTRACTING COMPANY LLC,1009515032201,2022-07-21,232767.85,133921.88
Rural Roads Projects,District 10,Owsley,223018,,,CB06,CB06-095-0577-001-002,HINKLE CONTRACTING COMPANY LLC,1009505772202,2022-07-21,232767.85,98845.97
Rural Roads Projects,District 10,Wolfe,223019,,,CB06,CB06 119 0746 003-005,HINKLE CONTRACTING COMPANY LLC,1011907462205,2022-07-21,368493.21,202888.59
Rural Roads Projects,District 10,Wolfe,223019,,,CB06,CB06 119 1419 000-002,HINKLE CONTRACTING COMPANY LLC,1011914192206,2022-07-21,368493.21,165604.62
Pavement Asset Management,District 10,Powell,222349,,,FD05,FD05 099 1057 000-005,WALKER CONSTRUCTION & MATERIALS LLC,MP09910572301,2022-06-23,329769.99,329769.99
Pavement Asset Management,District 10,Powell,222449,,,FE01,FE01 099 9000 000-001,HINKLE CONTRACTING COMPANY LLC,MP09990002201,2022-06-23,135850.14,135850.14
Miscellaneous,District 10,Breathitt,222458,10-04309.00,,FD04,FD04 013 0028 005-006,GEORGE B STONE CO LLC,MP01300282201,2022-06-23,85461.5,85461.5
Pavement Asset Management,District 10,Estill,222353,,,FD05,FD05 033 1886 004-007,HINKLE CONTRACTING COMPANY LLC,MP03318862301,2022-06-23,166401.03,166401.03
Safety,District 10,Various,224441,10-00900.00,,HSIP,HSIP 9010(465),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,1012100002201,2022-06-23,284600.0,284600.0
Pavement Asset Management,District 10,Estill,222345,,,FD05,FD05 033 0052 012-015,HINKLE CONTRACTING COMPANY LLC,MP03300522302,2022-05-26,337122.3,337122.3
Pavement Asset Management,District 10,Breathitt,222377,,,FD05,FD05 013 0030 000-006,HINKLE CONTRACTING COMPANY LLC,MP01300302301,2022-05-26,701932.79,701932.79
Pavement Asset Management,District 10,Breathitt,222391,,,FD05,FD05 013 2471 000-001,HINKLE CONTRACTING COMPANY LLC,MP01324712201,2022-05-26,79210.0,79210.0
Pavement Asset Management,District 10,Estill,222406,,,FD05,FD05 033 1645 000-002,HINKLE CONTRACTING COMPANY LLC,MP03316452301,2022-05-26,285933.15,285933.15
Pavement Asset Management,District 10,Morgan,222389,,,FD05,FD05 088 0172 017-022,HINKLE CONTRACTING COMPANY LLC,MP08801722301,2022-05-26,508645.69,508645.69
Pavement Asset Management,District 10,Powell,222347,,,FD05,FD05 099 0213 008-011,WALKER CONSTRUCTION & MATERIALS LLC,MP09902132301,2022-05-26,154422.0,154422.0
Pavement Asset Management,District 10,Owsley,222378,,,FD05,FD05 095 0028 005-011,HINKLE CONTRACTING COMPANY LLC,MP09500282301,2022-05-26,655927.15,655927.15
Highway Improvement,District 10,Perry,221317,10-00051.00,,FD51,FD51 097 1146 000-001,TOM WRIGHT CONSTRUCTION INC,DE09711462217,2022-04-28,448063.37,448063.37
Highway Improvement,District 10,Wolfe,221022,10-00168.00,,NHPP,NHPP 0061(066),BIZZACK CONSTRUCTION LLC,DE11990092222,2022-04-28,97116897.94,97116897.94
Pavement Asset Management,District 10,Breathitt,222052,,,FD05,FD05 013 1110 000-016,HINKLE CONTRACTING COMPANY LLC,MP01311102201,2022-03-24,1783728.52,1783728.52
Pavement Asset Management,District 10,Estill,222224,,,FD05,FD05 033 0052 000-006,HINKLE CONTRACTING COMPANY LLC,MP03300522301,2022-03-24,1598387.28,1598387.28
Pavement Asset Management,District 10,Lee,222056,,,FD05,FD05 065 0052 016-021,HINKLE CONTRACTING COMPANY LLC,MP06500522201,2022-03-24,448761.59,448761.59
Pavement Asset Management,District 10,Owsley,222054,,,FD05,FD05 095 0011 006-013,HINKLE CONTRACTING COMPANY LLC,MP09500112201,2022-03-24,739424.45,739424.45
Pavement Asset Management,District 10,Lee,222055,,,FD05,FD05 065 0587 009-012,HINKLE CONTRACTING COMPANY LLC,MP06505872201,2022-03-24,323414.53,323414.53
Pavement Asset Management,District 10,Powell,222057,,,FD05,FD05 099 0011 019-021,WALKER CONSTRUCTION & MATERIALS LLC,MP09900112201,2022-03-24,219071.0,219071.0
Miscellaneous,District 10,Various,222010,,,FE01,FE01 121 DW22 0100000,OGLESBY CONSTRUCTION INC,MP12100002210,2022-02-24,1162841.52,1162841.52
Pavement Asset Management,District 10,Powell,222168,,,FD05,FD05 099 0011 003-008,HINKLE CONTRACTING COMPANY LLC,MP09900112202,2022-02-24,306341.29,306341.29
Bridge Asset Management,District 10,Perry,222902,,,FE02,FE02 065 0052 B00004N,DELONG CONCRETE LLC,MB06500522201,2022-02-24,496002.0,228701.69
Bridge Asset Management,District 10,Perry,222902,,,FE02,FE02 097 0015 B00022N,DELONG CONCRETE LLC,MB09700152201,2022-02-24,496002.0,267300.34
Safety,District 10,Perry,224410,10-09015.00,,HSIP,HSIP 5271(046),MOUNTAIN ENTERPRISES INC,1009700802201,2022-02-24,1616385.0,1616385.0
Bridge Asset Management,District 10,Perry,225232,10-01113.00,"STP, BRZ",,STP BRZ 9030 (317),FREDERICK & MAY CONSTRUCTION CO,BR09711142200,2022-02-24,2287467.2,2287467.2
Pavement Asset Management,District 10,Morgan,222042,,,FD05,FD05 088 0191 000-007,HINKLE CONTRACTING COMPANY LLC,MP08801912201,2022-02-24,687425.05,687425.05
Pavement Asset Management,District 10,Breathitt,222043,,,FD05,FD05 013 1812 003-004,HINKLE CONTRACTING COMPANY LLC,MP01318122201,2022-02-24,125894.51,125894.51
Pavement Asset Management,District 10,Estill,222117,,,FD05,FD05 033 0082-004-006,HINKLE CONTRACTING COMPANY LLC,MP03300822201,2022-01-27,154501.42,154501.42
Pavement Asset Management,District 10,Breathitt,222118,,,FD05,FD05 013 2462 000-001,HINKLE CONTRACTING COMPANY LLC,MP01324622201,2022-01-27,81175.89,81175.89
Pavement Asset Management,District 10,Morgan,222013,,,FD05,FD05 088 2494 000-001,HINKLE CONTRACTING COMPANY LLC,MP08824942201,2022-01-27,80687.22,80687.22
Pavement Asset Management,District 10,Magoffin,222017,,,FD05,FD05 077 0007 024-026,MOUNTAIN ENTERPRISES INC,MP07700072201,2022-01-27,144027.65,144027.65
Pavement Asset Management,District 10,Magoffin,222018,,,FD05,FD05 077 0030 009-011,HINKLE CONTRACTING COMPANY LLC,MP07700302201,2022-01-27,186366.18,186366.18
Pavement Asset Management,District 10,Menifee,222048,,,FD05,FD05 083 1274 000-013,WALKER CONSTRUCTION & MATERIALS LLC,MP08312742201,2022-01-27,1296108.7,1296108.7
Pavement Asset Management,District 10,Wolfe,222024,,,FD05,FD05 119 0191 001-011,HINKLE CONTRACTING COMPANY LLC,MP11901912201,2022-01-27,708114.8,708114.8
Pavement Asset Management,District 10,Perry,222114,,,FD05,FD05 097 0463 000-005,MOUNTAIN ENTERPRISES INC,MP09704632201,2022-01-27,523145.92,523145.92
Pavement Asset Management,District 10,Powell,222115,,,FD05,FD05 099 0082 000-003,WALKER CONSTRUCTION & MATERIALS LLC,MP09900822201,2022-01-27,224936.0,224936.0
Pavement Asset Management,District 10,Owsley,222116,,,FD05,FD05 095 0011 012-015,HINKLE CONTRACTING COMPANY LLC,MP09500112202,2022-01-27,603023.58,603023.58
Pavement Asset Management,District 10,Perry,222158,,,FD05,FD05 097 0028 000-013,MOUNTAIN ENTERPRISES INC,MP09700282102,2022-01-27,4375275.05,4375275.05
Pavement Asset Management,District 10,Lee,222113,,,FD05,FD05 065 0052 000-004,HINKLE CONTRACTING COMPANY LLC,MP06500522202,2022-01-27,317596.04,317596.04
Bridge Asset Management,District 10,Wolfe,222901,,,FE02,FE02 119 1261 B00028N,LANDMARK CONSTRUCTION LLC,MB11912612201,2022-01-27,394754.02,207764.69
Bridge Asset Management,District 10,Wolfe,222901,,,FE02,FE02 119 1261 B00029N,LANDMARK CONSTRUCTION LLC,MB11912612202,2022-01-27,394754.02,186989.31
Highway Improvement,District 10,Powell,211054,10-00150.00,STP,,STP 6000(174),WALKER CONSTRUCTION & MATERIALS LLC,DE09920282154,2021-12-10,1469679.35,1469679.35
Highway Improvement,District 10,Perry,211061,10-20002.00,,FD04,FD04 097 9006 055-058,MOUNTAIN ENTERPRISES INC,DE09790062147,2021-12-10,1473378.62,1473378.62
Highway Improvement,District 10,Wolfe,211062,10-20009.00,,FD04,FD04 119 9000 036-046,HINKLE CONTRACTING COMPANY LLC,DE11990002146,2021-12-10,7264660.84,7264660.84
Pavement Asset Management,District 10,Perry,212477,,,FD05,FD05 097 0028 015-019,MOUNTAIN ENTERPRISES INC,MP09700282101,2021-11-19,358225.57,358225.57
Pavement Asset Management,District 10,Perry,212320,,,FD05,FD05 097 0550 002-004,MOUNTAIN ENTERPRISES INC,MP09705502101,2021-10-22,146898.7,146898.7
Pavement Asset Management,District 10,Lee,212413,,,FD05,FD05 065 0052 020-025,HINKLE CONTRACTING COMPANY LLC,MP06500522101,2021-10-22,429495.9,429495.9
Pavement Asset Management,District 10,Breathitt,212359,,,FD05,FD05 013 0030 006-008,HINKLE CONTRACTING COMPANY LLC,MP01300302102,2021-09-24,145916.87,145916.87
Pavement Asset Management,District 10,Owsley,212362,,,FD05,FD05 095 0030 012-015,HINKLE CONTRACTING COMPANY LLC,MP09500302101,2021-09-24,236248.16,236248.16
Bridge Asset Management,District 10,Magoffin,212915,,,FE02,FE02 077 3333 B00071N,M&M SERVICES CO INC,MB07733332101,2021-09-24,701539.08,159468.96
Bridge Asset Management,District 10,Magoffin,212915,,,FE02,FE02 097 9006 B00087N,M&M SERVICES CO INC,MB09790062101,2021-09-24,701539.08,542070.12
Rural Roads Projects,District 10,Estill,213175,,,CB06,CB06 033 0594 002-006,HINKLE CONTRACTING COMPANY LLC,1003305942101,2021-09-24,326757.0,276742.63
Rural Roads Projects,District 10,Estill,213175,,,CB06,CB06 033 0213 005-006,HINKLE CONTRACTING COMPANY LLC,1003302132101,2021-09-24,326757.0,50014.37
Rural Roads Projects,District 10,Perry,213130,,,CB06,CB06 097 2021 004-007,MOUNTAIN ENTERPRISES INC,1009720212103,2021-09-24,565521.1,129385.05
Rural Roads Projects,District 10,Perry,213130,,,CB06,CB06 097 0451 017-020,MOUNTAIN ENTERPRISES INC,1009704512102,2021-09-24,565521.1,244340.41
Rural Roads Projects,District 10,Perry,213130,,,CB06,CB06 097 0451 012-014,MOUNTAIN ENTERPRISES INC,1009704512101,2021-09-24,565521.1,191795.64
Rural Roads Projects,District 10,Morgan,213153,,,CB06,CB06 088 1010 000-002,HINKLE CONTRACTING COMPANY LLC,1008810102101,2021-09-24,408383.13,159614.41
Rural Roads Projects,District 10,Morgan,213153,,,CB06,CB06 088 1950 000-003,HINKLE CONTRACTING COMPANY LLC,1008819502101,2021-09-24,408383.13,248768.72
Rural Roads Projects,District 10,Powell,213176,,,CB06,CB06 099 3352 002-004,WALKER CONSTRUCTION & MATERIALS LLC,1009933522101,2021-09-24,191499.99,122228.54
Rural Roads Projects,District 10,Powell,213176,,,CB06,CB06 099 0613 002-004,WALKER CONSTRUCTION & MATERIALS LLC,1009906132101,2021-09-24,191499.99,69271.45
Pavement Asset Management,District 10,Estill,212363,,,FD05,FD05 033 2460 000-001,HINKLE CONTRACTING COMPANY LLC,MP03324602101,2021-09-24,146018.0,72970.54
Pavement Asset Management,District 10,Estill,212363,,,FD05,FD05 033 3326 000-001,HINKLE CONTRACTING COMPANY LLC,MP03333262101,2021-09-24,146018.0,73047.46
Pavement Asset Management,District 10,Wolfe,212358,,,FD05,FD05 119 0715 000-003,HINKLE CONTRACTING COMPANY LLC,MP11907152102,2021-09-24,254421.32,254421.32
Highway Improvement,District 10,Menifee,211328,10-08802.00,STP,,STP 4602 (100),WALKER CONSTRUCTION & MATERIALS LLC,DE08304602128,2021-08-20,14460444.0,14460444.0
Rural Roads Projects,District 10,Magoffin,213151,,,CB06,CB06 077 0378 006-009,HINKLE CONTRACTING COMPANY LLC,1007703782101,2021-08-20,406773.26,231843.42
Rural Roads Projects,District 10,Magoffin,213151,,,CB06,CB06 077 3333 000-002,HINKLE CONTRACTING COMPANY LLC,1007733332101,2021-08-20,406773.26,174929.84
Rural Roads Projects,District 10,Menifee,213152,,,CB06,CB06 083 1569 000-003,WALKER CONSTRUCTION & MATERIALS LLC,1008315692101,2021-08-20,433433.0,186062.82
Rural Roads Projects,District 10,Menifee,213152,,,CB06,CB06 083 2071 000-003,WALKER CONSTRUCTION & MATERIALS LLC,1008320712101,2021-08-20,433433.0,247370.18
Rural Roads Projects,District 10,Owsley,213127,,,CB06,CB06 095 0577 000-001,HINKLE CONTRACTING COMPANY LLC,1009505772104,2021-07-23,495198.29,83847.53
Rural Roads Projects,District 10,Owsley,213127,,,CB06,CB06 095 2024 001-003,HINKLE CONTRACTING COMPANY LLC,1009520242107,2021-07-23,495198.29,115727.57
Rural Roads Projects,District 10,Owsley,213127,,,CB06,CB06 095 2024 007-010,HINKLE CONTRACTING COMPANY LLC,1009520242108,2021-07-23,495198.29,127823.29
Rural Roads Projects,District 10,Owsley,213127,,,CB06,CB06 095 0708 000-001,HINKLE CONTRACTING COMPANY LLC,1009507082105,2021-07-23,495198.29,75911.18
Rural Roads Projects,District 10,Owsley,213127,,,CB06,CB06 095 0847 001-003,HINKLE CONTRACTING COMPANY LLC,1009508472106,2021-07-23,495198.29,91888.72
Rural Roads Projects,District 10,Wolfe,213131,,,CB06,CB06 119 1010 002-003,HINKLE CONTRACTING COMPANY LLC,1011910102106,2021-07-23,237304.0,51533.09
Rural Roads Projects,District 10,Wolfe,213131,,,CB06,CB06 119 2027 000-003,HINKLE CONTRACTING COMPANY LLC,1011920272105,2021-07-23,237304.0,185770.91
Rural Roads Projects,District 10,Breathitt,213128,,,CB06,CB06 013 3237 003-007,HINKLE CONTRACTING COMPANY LLC,1001332372103,2021-07-23,401173.37,304144.41
Rural Roads Projects,District 10,Breathitt,213128,,,CB06,CB06 013 1278 002-004,HINKLE CONTRACTING COMPANY LLC,1001312782104,2021-07-23,401173.37,97028.96
Rural Roads Projects,District 10,Lee,213129,,,CB06,CB06 065 2017 005-008,HINKLE CONTRACTING COMPANY LLC,1006520172101,2021-07-23,333011.25,190275.75
Rural Roads Projects,District 10,Lee,213129,,,CB06,CB06 065 2016 007-009,HINKLE CONTRACTING COMPANY LLC,1006520162102,2021-07-23,333011.25,142735.5
Pavement Asset Management,District 10,Owsley,212269,,,FD05,FD05 095 0846 000-004,HINKLE CONTRACTING COMPANY LLC,MP09508462102,2021-07-23,217685.2,217685.2
Pavement Asset Management,District 10,Estill,212271,,,FD05,FD05 033 0052 015-018,HINKLE CONTRACTING COMPANY LLC,MP03300522101,2021-07-23,166173.75,166173.75
Pavement Asset Management,District 10,Magoffin,212276,,,FD05,FD05 077 1397 000-004,HINKLE CONTRACTING COMPANY LLC,MP07713972101,2021-07-23,121723.5,121723.5
Miscellaneous,District 10,Estill,212290,10-04311.00,,FD04,FD04 033 1571 000-001,GEORGE B STONE CO LLC,MP03315712101,2021-07-23,84369.0,84369.0
Highway Improvement,District 10,Morgan,211041,10-00293.00,,FD04,FD04 088 0460 017-018,S & M CONTRACTING LLC,DE08804602141,2021-07-23,146827.2,146827.2
Highway Improvement,District 10,Perry,211026,10-20030.00,,NHPP,NHPP 0151(091),MOUNTAIN ENTERPRISES INC,DE09700152119,2021-06-25,1319095.5,1319095.5
Bridge Asset Management,District 10,Estill,212950,,,FE02,FE02 033 0052 B00016N 07.47,SPARTAN CONTRACTING LLC,MB03300522101,2021-06-25,2470000.0,2470000.0
Bridge Asset Management,District 10,Morgan,212909,10-10044.00,,FD04,FD04 088 0437 B00073N,DELONG CONCRETE LLC,MB08804372101,2021-06-25,900833.83,156881.65
