TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 08,Rockcastle,233017,,,CB06,CB06 102 0618 006-008,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810206182201,2023-01-26,213477.62,98297.66
Pavement Asset Management,District 08,Adair,222582,,,FD05,FD05 001 0061 010-013,GADDIE-SHAMROCK LLC,MP00100612303,2022-12-08,1529963.9,1023802.48
Pavement Asset Management,District 08,Adair,222582,,,FD05,FD05 001 055X 000-001,GADDIE-SHAMROCK LLC,MP001055X2301,2022-12-08,1529963.9,139352.28
Pavement Asset Management,District 08,Adair,222582,,,FD05,FD05 001 0061 017-020,GADDIE-SHAMROCK LLC,MP00100612301,2022-12-08,1529963.9,366809.14
Pavement Asset Management,District 08,Casey,222543,,,FD05,FD05 023 0127 006-014,STRAWSER CONSTRUCTION INC,MP02301272203,2022-11-17,1214220.16,1214220.16
Rural Roads Projects,District 08,Casey,223116,,,CB06,CB06 023 1742 008 011,HINKLE CONTRACTING COMPANY LLC,0802317422202,2022-11-17,751645.25,182382.56
Rural Roads Projects,District 08,Casey,223116,,,CB06,CB06 023 1859 000 005,HINKLE CONTRACTING COMPANY LLC,0802318592201,2022-11-17,751645.25,569262.69
Rural Roads Projects,District 08,Pulaski,223101,,,CB06,CB06 100 0635 009-013,HINKLE CONTRACTING COMPANY LLC,0810006352201,2022-10-20,309117.25,309117.25
Pavement Asset Management,District 08,Pulaski,222493,,,FD05,FD05 100 0080 016-019,HINKLE CONTRACTING COMPANY LLC,MP10000802302,2022-09-22,1228169.1,1228169.1
Highway Improvement,District 08,Lincoln,221038,08-00196.00,,,HPP 0271(084),THE ALLEN COMPANY INC,DE06900272238,2022-08-18,9100988.6,9100988.6
Rural Roads Projects,District 08,Wayne,223053,,,CB06,CB06 116 0674 000-005,MAGO CONSTRUCTION COMPANY LLC,0811606742202,2022-08-18,679439.17,423226.43
Rural Roads Projects,District 08,Wayne,223053,N-.00,,CB06,CB06 116 1009 000-004,MAGO CONSTRUCTION COMPANY LLC,0811610092201,2022-08-18,679439.17,256212.73
Safety,District 08,McCreary,224119,08-09013.00,,HSIP,HSIP 0271(100),HINKLE CONTRACTING COMPANY LLC,08074002721W1,2022-08-18,381472.44,381472.44
Bridge Asset Management,District 08,Adair,222906,,,FE02,FE02 001 0768 B00048N,M&M SERVICES CO INC,MB00107682201,2022-07-21,173633.33,173633.33
Rural Roads Projects,District 08,Lincoln,223032,,,CB06,CB06 069 0698 000-001,THE ALLEN COMPANY INC,0806906982201,2022-07-21,280832.0,84667.98
Rural Roads Projects,District 08,Lincoln,223032,,,CB06,CB06 069 0198 005-007,THE ALLEN COMPANY INC,0806901982202,2022-07-21,280832.0,196164.02
Rural Roads Projects,District 08,Adair,223034,,,CB06,CB06 001 2970 000-002,GADDIE-SHAMROCK LLC,0800129702201,2022-07-21,728565.61,114674.53
Rural Roads Projects,District 08,Adair,223034,,,CB06,CB06 001 2982 001-003,GADDIE-SHAMROCK LLC,0800129822202,2022-07-21,728565.61,143653.8
Rural Roads Projects,District 08,Adair,223034,,,CB06,CB06 001 1729 000-004,GADDIE-SHAMROCK LLC,0800117292201,2022-07-21,728565.61,253353.06
Rural Roads Projects,District 08,Adair,223034,,,CB06,CB06 001 0092 000-002,GADDIE-SHAMROCK LLC,0800100922201,2022-07-21,728565.61,216884.22
Rural Roads Projects,District 08,Cumberland,223035,,,CB06,CB06 029 0214 000-003,GADDIE-SHAMROCK LLC,0802902142201,2022-07-21,449782.72,232698.73
Rural Roads Projects,District 08,Cumberland,223035,,,CB06,CB06 029 0100 000-001,GADDIE-SHAMROCK LLC,0802901002201,2022-07-21,449782.72,100818.65
Rural Roads Projects,District 08,Cumberland,223035,,,CB06,CB06 029 0485 000-001,GADDIE-SHAMROCK LLC,0802904852202,2022-07-21,449782.72,116265.34
Rural Roads Projects,District 08,Russell,223036,,,CB06,CB06 104 1611 001-003,GADDIE-SHAMROCK LLC,0810416112201,2022-07-21,538381.66,101980.83
Rural Roads Projects,District 08,Russell,223036,,,CB06,CB06 104 0092 000-003,GADDIE-SHAMROCK LLC,0810400922201,2022-07-21,538381.66,342584.05
Rural Roads Projects,District 08,Russell,223036,,,CB06,CB06 104 1058 004-006,GADDIE-SHAMROCK LLC,0810410582201,2022-07-21,538381.66,93816.78
Pavement Asset Management,District 08,Pulaski,222440,,,FD05,FD05 100 0039 002-007,HINKLE CONTRACTING COMPANY LLC,MP10000392301,2022-06-23,760114.69,760114.69
Highway Improvement,District 08,Various,221321,08-08601.00,,NHPP,NHPP 1271 (122),BIZZACK CONSTRUCTION LLC,DE02701272210,2022-05-26,105454201.1,38813908.96
Highway Improvement,District 08,Various,221321,08-08601.00,,NHPP,NHPP 1271 (122),BIZZACK CONSTRUCTION LLC,DE10401272210,2022-05-26,105454201.1,66640292.06
Safety,District 08,Various,224109,08-00947.00,,HSIP,HSIP 9010(463),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0812199992201,2022-05-26,353000.0,353000.0
Pavement Asset Management,District 08,Casey,222272,,,FD05,FD05 023 0049 000-014,HINKLE CONTRACTING COMPANY LLC,MP02300492301,2022-04-28,1546393.92,1546393.92
Pavement Asset Management,District 08,Wayne,222342,,,FD05,FD05 116 090X 000-004,MAGO CONSTRUCTION COMPANY LLC,MP116090X2301,2022-04-28,1166241.52,1166241.52
Bridge Asset Management,District 08,Adair,222905,,,FE02,FE02 001 9008 B00063L_R,M&M SERVICES CO INC,MB00190082201,2022-04-28,698324.41,698324.39
Miscellaneous,District 08,Lincoln,222352,,,FE06,FE06 069 1194 003-004,N W K CONSTRUCTION INC,MP06911942201,2022-04-28,150732.0,65992.88
Miscellaneous,District 08,Lincoln,222352,,,FE06,FE06 069 0039 005-007,N W K CONSTRUCTION INC,MP06900392201,2022-04-28,150732.0,84739.1
Pavement Asset Management,District 08,Casey,222100,,,FD05,FD05 023 0127 000-004,HINKLE CONTRACTING COMPANY LLC,MP02301272201,2022-03-24,707977.66,707977.66
Pavement Asset Management,District 08,Adair,222225,,,FD05,FD05 001 0055 009-16,GADDIE-SHAMROCK LLC,MP00100552301,2022-03-24,1436128.96,1436128.96
Pavement Asset Management,District 08,Clinton,222245,,,FD05,FD05 027 0090 000-003,GADDIE-SHAMROCK LLC,MP02700902201,2022-03-24,280400.77,280400.77
Pavement Asset Management,District 08,Wayne,222180,,,FE01,FE01 116 0092 013-023,MAGO CONSTRUCTION COMPANY LLC,MP11600922302,2022-03-24,1459431.01,70353.95
Pavement Asset Management,District 08,Wayne,222180,,,FD05,FD05 116 0092 013-023,MAGO CONSTRUCTION COMPANY LLC,MP11600922301,2022-03-24,1459431.01,1389077.06
Pavement Asset Management,District 08,Lincoln,222233,,,FD05,FD05 069 0027 000-006,THE ALLEN COMPANY INC,MP06900272302,2022-03-24,1017214.6,1017214.6
Highway Improvement,District 08,Rockcastle,221012,08-20005.00,STP,,STP 5201 (008),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,DE10200252212,2022-03-24,4611489.77,4611489.77
Miscellaneous,District 08,Various,222008,,,FE01,FE01 121 DW22 0080000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002208,2022-02-24,796000.0,796000.0
Pavement Asset Management,District 08,Lincoln,222174,,,FD05,FD05 069 0027 011-016,THE ALLEN COMPANY INC,MP06900272301,2022-02-24,936167.75,936167.75
Pavement Asset Management,District 08,McCreary,222184,,,FD05,FD05 074 0092 020-025,AMERICAN PAVEMENTS INC,MP07400922202,2022-02-24,342263.86,342263.86
Pavement Asset Management,District 08,Pulaski,222188,,,FD05,FD05 100 0080 018-022,HINKLE CONTRACTING COMPANY LLC,MP10000802201,2022-02-24,697377.0,697377.0
Safety,District 08,Casey,224104,08-09011.00,,HSIP,HSIP 5105 (047),HINKLE CONTRACTING COMPANY LLC,0802300702001,2022-02-24,3150142.17,3150142.17
Bridge Asset Management,District 08,McCreary,225233,08-01065.00,"STP, BRZ",,STP BRZ 9030 (218),M&M SERVICES CO INC,BR07412392200,2022-02-24,759320.74,759320.74
Pavement Asset Management,District 08,McCreary,222026,,,FD05,FD05 074 0092 016-021,HINKLE CONTRACTING COMPANY LLC,MP07400922201,2022-01-27,332101.6,332101.6
Pavement Asset Management,District 08,Pulaski,222021,,,FD05,FD05 100 0914 006-009,HINKLE CONTRACTING COMPANY LLC,MP10009142201,2022-01-27,450242.5,450242.5
Pavement Asset Management,District 08,Pulaski,222023,,,FD05,FD05 100 1577 002-005,HINKLE CONTRACTING COMPANY LLC,MP10015772201,2022-01-27,205741.5,205741.5
Miscellaneous,District 08,Pulaski,222102,08-04310.00,,FD04,FD04 100 0196 002-004,GEORGE B STONE CO LLC,MP10001962201,2022-01-27,49691.5,49691.5
Pavement Asset Management,District 08,Clinton,222122,,,FD05,FD05 027 127X 001-006,GADDIE-SHAMROCK LLC,MP027127X2101,2022-01-27,1259381.23,967447.31
Pavement Asset Management,District 08,Clinton,222122,,,FD05,FD05 027 1590 000-001,GADDIE-SHAMROCK LLC,MP02715902101,2022-01-27,1259381.23,291933.91
Pavement Asset Management,District 08,Clinton,222123,,,FD05,FD05 027 0127 000-007,GADDIE-SHAMROCK LLC,MP02701272201,2022-01-27,868693.58,780889.95
Pavement Asset Management,District 08,Clinton,222123,,,FD05,FD05 027 1590 000-002,GADDIE-SHAMROCK LLC,MP02715902201,2022-01-27,868693.58,87803.62
Pavement Asset Management,District 08,Pulaski,222152,,,FD05,FD05 100 0027 009-011,HINKLE CONTRACTING COMPANY LLC,MP10000272201,2022-01-27,544226.25,288638.39
Pavement Asset Management,District 08,Pulaski,222152,,,FD05,FD05 100 0090 003-005,HINKLE CONTRACTING COMPANY LLC,MP10000902201,2022-01-27,544226.25,255587.85
Pavement Asset Management,District 08,Lincoln,212517,,,FD05,FD05 069 0150 000-005,THE ALLEN COMPANY INC,MP06901502101,2021-12-10,1341419.05,1341419.05
Pavement Asset Management,District 08,Rockcastle,212518,,,FD05,FD05 102 0025 012-016,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP10200252101,2021-12-10,957670.26,957670.26
Pavement Asset Management,District 08,Pulaski,212510,,,FD04,FD04 100 1247 003-005,HINKLE CONSTRUCTION SERVICES LLC,MP10012472101,2021-12-10,997996.5,997996.5
Highway Improvement,District 08,McCreary,211346,08-00151.00,,FD04,FD04 SPP 074 0092 021-026,HINKLE CONTRACTING COMPANY LLC,DE07400922146,2021-11-19,8914476.04,8914476.04
Highway Improvement,District 08,McCreary,211350,08-09015.00,,FD04,FD04 074 0092 016-017,HINKLE CONTRACTING COMPANY LLC,DE07400922135,2021-11-19,310545.64,310545.64
Pavement Asset Management,District 08,Pulaski,212453,,,FD05,FD05 100 9008 072-085,STRAWSER CONSTRUCTION INC,MP10090082102,2021-11-19,2357016.12,2357016.12
Pavement Asset Management,District 08,Pulaski,212357,,,FD05,FD05 100 0080 028-031,HINKLE CONTRACTING COMPANY LLC,MP10000802102,2021-09-24,602539.14,602539.14
Rural Roads Projects,District 08,Clinton,213164,,,CB06,CB06 027 0415 003-007,GADDIE-SHAMROCK LLC,0802704152101,2021-09-24,292028.6,257022.97
Rural Roads Projects,District 08,Clinton,213164,,,CB06,CB06 027 0200 000-001,GADDIE-SHAMROCK LLC,0802702002102,2021-09-24,292028.6,35005.63
Rural Roads Projects,District 08,Rockcastle,213177,,,CB06,CB06 102 1617 000-006,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810216172102,2021-09-24,763960.79,517061.65
Rural Roads Projects,District 08,Rockcastle,213177,,,CB06,CB06 102 1797 001-004,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810217972103,2021-09-24,763960.79,171190.86
Rural Roads Projects,District 08,Rockcastle,213177,,,CB06,CB06 102 3275 000-001,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810232752101,2021-09-24,763960.79,75708.27
Pavement Asset Management,District 08,Pulaski,212391,,,FD05,FD05 100 080X 002-006,HINKLE CONTRACTING COMPANY LLC,MP100080X2101,2021-09-24,555350.95,555350.95
Highway Improvement,District 08,Russell,211038,08-20007.00,,NHPP,NHPP 9008(004),GADDIE-SHAMROCK LLC,DE10490082138,2021-08-20,7694314.88,7694314.88
Pavement Asset Management,District 08,Pulaski,212342,,,FD05,FD05 100 0039 000-003,HINKLE CONTRACTING COMPANY LLC,MP10000392102,2021-08-20,417444.05,417444.05
Rural Roads Projects,District 08,Cumberland,213116,,,CB06,CB06 029 0485 008-011,GADDIE-SHAMROCK LLC,0802904852201,2021-07-23,267357.4,134962.7
Rural Roads Projects,District 08,Cumberland,213116,,,CB06,CB06 029 0691 000-003,GADDIE-SHAMROCK LLC,0802906912201,2021-07-23,267357.4,132394.7
Rural Roads Projects,District 08,Lincoln,213117,,,CB06,CB06 069 1781 006-009,THE ALLEN COMPANY INC,0806917812101,2021-07-23,779177.3,201128.66
Rural Roads Projects,District 08,Lincoln,213117,,,CB06,CB06 069 0643 005-008,THE ALLEN COMPANY INC,0806906432102,2021-07-23,779177.3,185425.42
Rural Roads Projects,District 08,Lincoln,213117,,,CB06,CB06 069 0698 000-004,THE ALLEN COMPANY INC,0806906982103,2021-07-23,779177.3,233688.01
Rural Roads Projects,District 08,Lincoln,213117,,,CB06,CB06 069 0643 009-012,THE ALLEN COMPANY INC,0806906432104,2021-07-23,779177.3,158935.2
Rural Roads Projects,District 08,McCreary,213118,,,CB06,CB06 074 3251 000-002,HINKLE CONTRACTING COMPANY LLC,0807432512102,2021-07-23,375609.9,137240.02
Rural Roads Projects,District 08,McCreary,213118,,,CB06,CB06 074 1470 000-003,HINKLE CONTRACTING COMPANY LLC,0807414702101,2021-07-23,375609.9,238369.88
Rural Roads Projects,District 08,Pulaski,213119,,,CB06,CB06 100 0790 000-006,HINKLE CONTRACTING COMPANY LLC,0810007902105,2021-07-23,1292743.35,318368.83
Rural Roads Projects,District 08,Pulaski,213119,,,CB06,CB06 100 0837 000-003,HINKLE CONTRACTING COMPANY LLC,0810008372101,2021-07-23,1292743.35,217071.43
Rural Roads Projects,District 08,Pulaski,213119,,,CB06,CB06 100 1674 000-003,HINKLE CONTRACTING COMPANY LLC,0810016742104,2021-07-23,1292743.35,193458.98
Rural Roads Projects,District 08,Pulaski,213119,,,CB06,CB06 100 0934 000-006,HINKLE CONTRACTING COMPANY LLC,0810009342102,2021-07-23,1292743.35,420989.6
Rural Roads Projects,District 08,Pulaski,213119,,,CB06,CB06 100 0635 008-010,HINKLE CONTRACTING COMPANY LLC,0810006352103,2021-07-23,1292743.35,142854.55
Rural Roads Projects,District 08,Russell,213121,,,CB06,CB06 104 3277 000-002,GADDIE-SHAMROCK LLC,0810432772201,2021-07-23,391753.0,140435.36
Rural Roads Projects,District 08,Russell,213121,,,CB06,CB06 104 0619 012-014,GADDIE-SHAMROCK LLC,0810406192201,2021-07-23,391753.0,139710.4
Rural Roads Projects,District 08,Russell,213121,,,CB06,CB06 104 1545 000-002,GADDIE-SHAMROCK LLC,0810415452201,2021-07-23,391753.0,111607.22
Rural Roads Projects,District 08,Casey,213110,,,CB06,CB06 023 1859 004-008,HINKLE CONTRACTING COMPANY LLC,0802318592102,2021-07-23,568052.1,216625.34
Rural Roads Projects,District 08,Casey,213110,,,CB06,CB06 023 0501 000-004,HINKLE CONTRACTING COMPANY LLC,0802305012101,2021-07-23,568052.1,351426.76
Rural Roads Projects,District 08,Adair,213113,,,CB06,CB06 001 2982 000-002,GADDIE-SHAMROCK LLC,0800129822201,2021-07-23,287951.5,95558.14
Rural Roads Projects,District 08,Adair,213113,,,CB06,CB06 001 2971 002-004,GADDIE-SHAMROCK LLC,0800129712201,2021-07-23,287951.5,73382.06
Rural Roads Projects,District 08,Adair,213113,,,CB06,CB06 001 1104 001-004,GADDIE-SHAMROCK LLC,0800111042201,2021-07-23,287951.5,119011.3
Rural Roads Projects,District 08,Wayne,213122,,,CB06,CB06 116 0834 000-008,MAGO CONSTRUCTION COMPANY LLC,0811608342101,2021-07-23,554056.03,554056.03
Pavement Asset Management,District 08,Adair,212228,,,FD05,FD05 001 0633 000-002,GADDIE-SHAMROCK LLC,MP00106332101,2021-06-25,133671.95,133671.95
Pavement Asset Management,District 08,Russell,212108,,,FD05,FD05 104 0127 019-027,GADDIE-SHAMROCK LLC,MP10401272101,2021-06-25,1572929.0,1572929.0
Pavement Asset Management,District 08,Pulaski,212259,,,FD05,FD05 100 0914 006-007,HINKLE CONTRACTING COMPANY LLC,MP10009142101,2021-06-25,132257.5,132257.5
Pavement Asset Management,District 08,Pulaski,212260,,,FD05,FD05 100 1577 000-003,HINKLE CONTRACTING COMPANY LLC,MP10015772101,2021-06-25,241078.0,241078.0
Bridge Asset Management,District 08,Lincoln,212908,,,FE02,FE02 069 0127 B00082N,DELONG CONCRETE LLC,MB06901272104,2021-06-25,898660.82,242761.96
Bridge Asset Management,District 08,Lincoln,212908,,,FE02,FE02 069 0127 B00076N,DELONG CONCRETE LLC,MB06901272101,2021-06-25,898660.82,167456.83
Bridge Asset Management,District 08,Lincoln,212908,,,FE02,FE02 069 0127 B00080N,DELONG CONCRETE LLC,MB06901272103,2021-06-25,898660.82,265707.51
Bridge Asset Management,District 08,Lincoln,212908,,,FE02,FE02 069 0127 B00077N,DELONG CONCRETE LLC,MB06901272102,2021-06-25,898660.82,222734.51
Safety,District 08,Pulaski,214108,08-09009.00,,HSIP,HSIP 5105 (046),HINKLE CONTRACTING COMPANY LLC,0810000702101,2021-05-21,4357267.82,2867359.42
Safety,District 08,Pulaski,214108,08-00946.00,,HSIP,HSIP 0271 (101),HINKLE CONTRACTING COMPANY LLC,0810000272101,2021-05-21,4357267.82,1489908.38
Pavement Asset Management,District 08,Pulaski,212192,08-20014.00,,FD04,FD04 100 0080 018-019,BLUEGRASS CONTRACTING CORPORATION,MP10000802101,2021-04-23,1461100.0,1461100.0
Pavement Asset Management,District 08,Clinton,212072,,,FD05,FD05 027 0090 007-010,GADDIE-SHAMROCK LLC,MP02700902101,2021-03-19,474940.3,474940.3
Pavement Asset Management,District 08,Lincoln,212066,,,FD05,FD05 069 0027 005-012,THE ALLEN COMPANY INC,MP06900272101,2021-03-19,1124919.42,1124919.42
Pavement Asset Management,District 08,Pulaski,212068,,,FD05,FD05 100 0039 012-018,HINKLE CONTRACTING COMPANY LLC,MP10000392101,2021-03-19,546897.25,546897.25
Rural Roads Projects,District 08,Rockcastle,213071,,,CB06,CB06 102 1249 009-015,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,0810212492001,2021-03-19,461824.3,461824.3
Rural Roads Projects,District 08,Adair,213072,,,CB06,CB06 001 0704 008-010,CHARLES DEWEESE CONSTRUCTION INC,0800107042001,2021-03-19,384812.4,81837.39
Rural Roads Projects,District 08,Adair,213072,,,CB06,CB06 001 0767 000-001,CHARLES DEWEESE CONSTRUCTION INC,0800107672001,2021-03-19,384812.4,61370.95
Rural Roads Projects,District 08,Adair,213072,,,CB06,CB06 001 1702 002-004,CHARLES DEWEESE CONSTRUCTION INC,0800117022001,2021-03-19,384812.4,90830.1
Rural Roads Projects,District 08,Adair,213072,,,CB06,CB06 001 0768 024-026,CHARLES DEWEESE CONSTRUCTION INC,0800107682001,2021-03-19,384812.4,79652.58
Rural Roads Projects,District 08,Adair,213072,,,CB06,CB06 001 2982 002-004,CHARLES DEWEESE CONSTRUCTION INC,0800129822001,2021-03-19,384812.4,71121.37
Rural Roads Projects,District 08,Lincoln,213073,,,CB06,CB06 069 3246 000-004,THE ALLEN COMPANY INC,0806932462002,2021-03-19,423745.8,277703.85
Rural Roads Projects,District 08,Lincoln,213073,,,CB06,CB06 069 0643 007-010,THE ALLEN COMPANY INC,0806906432001,2021-03-19,423745.8,146041.95
Rural Roads Projects,District 08,Pulaski,213075,,,CB06,CB06 100 0196 005-010,HINKLE CONTRACTING COMPANY LLC,0810001962001,2021-03-19,843245.01,317226.57
Rural Roads Projects,District 08,Pulaski,213075,,,CB06,CB06 100 3266 000-003,HINKLE CONTRACTING COMPANY LLC,0810032662001,2021-03-19,843245.01,194313.7
Rural Roads Projects,District 08,Pulaski,213075,,,CB06,CB06 100 3268 001-006,HINKLE CONTRACTING COMPANY LLC,0810032682001,2021-03-19,843245.01,267520.04
Rural Roads Projects,District 08,Pulaski,213075,,,CB06,CB06 100 1001 000-001,HINKLE CONTRACTING COMPANY LLC,0810010012001,2021-03-19,843245.01,64184.71
Safety,District 08,Russell,211309,08-09012.00,,HSIP,HSIP 5084 (027),RAME CONTRACTING LLC,DE10400802109,2021-03-19,301445.67,301445.67
Bridge Asset Management,District 08,Cumberland,215169,08-10009.00,"STP, BRZ",,STP BRZ 9030 (207),SCOTT AND MURPHY INC,BR02903791900,2021-03-19,1079731.46,1079731.46
Miscellaneous,District 08,Various,212008,,,FE01,FE01 121 DW21 0080000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP121000002108,2021-02-19,2068000.0,2068000.0
Highway Improvement,District 08,Wayne,211305,08-00109.00,STP,,STP 0901 (058),HINKLE CONSTRUCTION SERVICES LLC,DE11600902105,2021-02-19,7122209.34,7122209.34
Miscellaneous,District 08,Various,212102,08-04324.00,STP,,STP 9041 (014),GEORGE B STONE CO LLC,MP10007612101,2021-02-19,98650.0,35674.88
Miscellaneous,District 08,Various,212102,08-04318.00,STP,,STP 9041 (013),GEORGE B STONE CO LLC,MP06911942101,2021-02-19,98650.0,25069.3
Miscellaneous,District 08,Various,212102,08-04315.00,STP,,STP 9041 (013),GEORGE B STONE CO LLC,MP06917812101,2021-02-19,98650.0,37905.83
Bridge Asset Management,District 08,Various,212952,08-10046.00,STP,,STP 0803(213),SEMINOLE EQUIPMENT INC,MB10219122101,2021-02-19,649910.0,108246.47
Bridge Asset Management,District 08,Various,212952,08-10046.00,STP,,STP 0803(213),SEMINOLE EQUIPMENT INC,MB11600902101,2021-02-19,649910.0,112816.06
Bridge Asset Management,District 08,Various,212952,08-10046.00,STP,,STP 0803(213),SEMINOLE EQUIPMENT INC,MB10000802101,2021-02-19,649910.0,210021.62
Bridge Asset Management,District 08,Various,212952,08-10046.00,STP,,STP 0803(213),SEMINOLE EQUIPMENT INC,MB10401272101,2021-02-19,649910.0,218825.85
Pavement Asset Management,District 08,Rockcastle,212036,,,FD05,FD05 102 0070 000-007,L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP10200702101,2021-02-19,794467.5,794467.5
Pavement Asset Management,District 08,Wayne,212044,,,FD05,FD05 116 0090 008-013,MAGO CONSTRUCTION COMPANY LLC,MP11600902101,2021-02-19,1627978.09,1627978.09
Rural Roads Projects,District 08,Clinton,213021,,,CB06,CB06 027 0639 004-009,GADDIE-SHAMROCK LLC,0802706392001,2021-01-29,223509.9,223509.9
Rural Roads Projects,District 08,Cumberland,213017,,,CB06,CB06 029 0912 001-003,GADDIE-SHAMROCK LLC,0802909122001,2021-01-29,291224.45,96529.49
Rural Roads Projects,District 08,Cumberland,213017,,,CB06,CB06 029 0100 001-004,GADDIE-SHAMROCK LLC,0802901002001,2021-01-29,291224.45,194694.96
Rural Roads Projects,District 08,Wayne,213024,,,CB06,CB06 116 0200 008-015,MAGO CONSTRUCTION COMPANY LLC,0811602002001,2021-01-29,521134.95,521134.95
Rural Roads Projects,District 08,Casey,213029,,,CB06,CB06 023 0501 003-007,HINKLE CONTRACTING COMPANY LLC,0802305012002,2021-01-29,479869.2,250728.27
Rural Roads Projects,District 08,Casey,213029,,,CB06,CB06 023 1640 000-003,HINKLE CONTRACTING COMPANY LLC,0802316402001,2021-01-29,479869.2,229140.93
Pavement Asset Management,District 08,McCreary,212031,,,FD05,FD05 074 0090 000-008,HINKLE CONTRACTING COMPANY LLC,MP07400902001,2021-01-29,579932.45,579932.45
Pavement Asset Management,District 08,Casey,212038,,,FD05,FD05 023 2310 001-003,HINKLE CONTRACTING COMPANY LLC,MP02323102001,2021-01-29,104393.9,104393.9
Pavement Asset Management,District 08,Rockcastle,202140,,,FD05,FD05 102 0025 015-021,STRAWSER CONSTRUCTION INC,MP10200252001,2020-12-11,441316.96,441316.96
Pavement Asset Management,District 08,Wayne,202159,,,FD05,FD05 116 0090 012-018,STRAWSER CONSTRUCTION INC,MP11600902002,2020-12-11,442590.25,442590.25
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 3277 001-004,GADDIE-SHAMROCK LLC,0810432772001,2020-12-11,419899.15,146079.77
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 1058 003-005,GADDIE-SHAMROCK LLC,0810410582001,2020-12-11,419899.15,90226.39
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 1545 001-003,GADDIE-SHAMROCK LLC,0810415452001,2020-12-11,419899.15,110181.68
Rural Roads Projects,District 08,Russell,203147,,,CB06,CB06 104 0379 004-005,GADDIE-SHAMROCK LLC,0810403792001,2020-12-11,419899.15,73411.3
Rural Roads Projects,District 08,McCreary,203141,,,CB06,CB06 074 0742 000-006,HINKLE CONTRACTING COMPANY LLC,0807407422001,2020-12-11,497128.35,497128.35
Safety,District 08,Various,204124,08-00945.00,,HSIP,HSIP 5105 (050),OGLESBY CONSTRUCTION INC,0812100702001,2020-12-11,650621.16,650621.16
Pavement Asset Management,District 08,Clinton,202316,08-20013.00,STP,,STP 9040(008),GADDIE-SHAMROCK LLC,MP02700902001,2020-12-11,1691457.74,1691457.74
Pavement Asset Management,District 08,Russell,202294,08-20011.00,STP,,STP 5084(029),GADDIE-SHAMROCK LLC,MP10400802001,2020-11-20,556622.7,487284.83
Pavement Asset Management,District 08,Russell,202294,08-20011.00,STP,,STP 5084(029),GADDIE-SHAMROCK LLC,MP10400762001,2020-11-20,556622.7,69337.87
Pavement Asset Management,District 08,Adair,202295,,,FD05,FD05 001 6177 000-001,GADDIE-SHAMROCK LLC,MP00161772001,2020-11-20,65899.2,65899.2
Pavement Asset Management,District 08,McCreary,202302,,,FD05,FD05 074 0090 007-012,HINKLE CONTRACTING COMPANY LLC,MP07400902002,2020-11-20,526409.45,526409.45
Pavement Asset Management,District 08,Pulaski,202305,,,FD05,FD05 100 1575 000-002,HINKLE CONTRACTING COMPANY LLC,MP10015752001,2020-11-20,173678.62,173678.62
Pavement Asset Management,District 08,Rockcastle,202106,08-20012.00,,NHPP,NHPP 9040(028),L-M ASPHALT PARTNERS LTD D/B/A ATS CONSTRUCTION,MP10204612001,2020-10-09,1392580.65,1392580.65
Bridge Asset Management,District 08,Cumberland,202953,08-01061.00,STP,,STP 0910 (057),SEMINOLE EQUIPMENT INC,MB02900902002,2020-09-25,1334000.0,746561.41
Bridge Asset Management,District 08,Cumberland,202953,08-01060.00,STP,,STP 1611 (007),SEMINOLE EQUIPMENT INC,MB02900612001,2020-09-25,1334000.0,587438.59
Highway Improvement,District 08,Pulaski,201305,08-00059.00,,NHPP,NHPP 4611 (009),BIZZACK CONSTRUCTION LLC,DE10004612005,2020-09-25,49454225.41,49454225.41
Safety,District 08,Pulaski,204123,08-09007.00,,HSIP,HSIP 5181 (006),THE ALLEN COMPANY INC,0810000392001,2020-09-25,1822704.04,1822704.04
Pavement Asset Management,District 08,Cumberland,202070,,,FD05,FD05 029 0061 014-017,AMERICAN PAVEMENTS INC,MP02900612001,2020-03-20,239868.75,239868.75
Pavement Asset Management,District 08,Pulaski,202083,,,FD05,FD05 100 1247 000-004,STRAWSER CONSTRUCTION INC,MP10012472001,2020-03-20,622888.03,622888.03
