TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Rural Roads Projects,District 06,Bracken,243013,,,CB06,CB06 012 0875 009-012,MAGO CONSTRUCTION COMPANY LLC,0601208752402,2024-03-21,403762.87,168965.38
Rural Roads Projects,District 06,Bracken,243013,,,CB06,CB06 012 1019 004-005,MAGO CONSTRUCTION COMPANY LLC,0601210192401,2024-03-21,403762.87,40370.11
Rural Roads Projects,District 06,Bracken,243013,,,CB06,CB06 012 0875 014-017,MAGO CONSTRUCTION COMPANY LLC,0601208752401,2024-03-21,403762.87,194427.37
Pavement Asset Management,District 06,Owen,242080,,,FD05,FD05 094 0355 006-019,HINKLE CONTRACTING COMPANY LLC,MP09403552401,2024-03-21,1224741.66,1224741.66
Pavement Asset Management,District 06,Campbell,242041,,,FD05,FD05 019 1892 002-003,RIEGLER BLACKTOP INC,MP01918922401,2024-02-22,109090.4,109090.4
Miscellaneous,District 06,Various,242006,,,FE01,FE01 121 DW24 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002406,2024-02-22,3768000.0,3768000.01
Pavement Asset Management,District 06,Carroll,242043,,,FD05,FD05 021 0389 001-004,WINGHAM PAVING INC,MP02103892401,2024-02-22,156941.59,156941.59
Highway Improvement,District 06,Kenton,241305,06-00162.00,STP,,STP 8206 (007),EATON ASPHALT PAVING CO INC,DE05905362335,2024-02-22,30750724.98,30750724.98
Rural Roads Projects,District 06,Carroll,243001,,,CB06,CB06 021 1226 001-004,MAC CONSTRUCTION & EXCAVATING INC,0602112262401,2024-01-25,339450.0,339450.0
Bridge Asset Management,District 06,Kenton,242976,06-10006.00,BRX,,BRX 0251 (049),M&M SERVICES CO INC,MB05900252401,2024-01-25,2888415.63,2888415.63
Highway Improvement,District 06,Boone,231111,06-20008.00,STP,,STP 5228(008),RIEGLER BLACKTOP INC,DE00800182311,2023-12-14,364133.52,364133.52
Bridge Asset Management,District 06,Campbell,232907,06-10035.00,,NHPP,NHPP 4714 (051),INTECH CONTRACTING LLC,MB01904712301,2023-12-14,4231231.35,2077050.49
Bridge Asset Management,District 06,Campbell,232907,06-10036.00,,NHPP,NHPP 4714 (052),INTECH CONTRACTING LLC,MB01904712302,2023-12-14,4231231.35,2154180.86
Pavement Asset Management,District 06,Kenton,232459,,,FD05,FD05 059 0016 008-011,STRAWSER CONSTRUCTION INC,MP05900162302,2023-11-16,580169.0,580169.0
Pavement Asset Management,District 06,Bracken,232458,,,FD05,FD05 012 1159 003-005,MAGO CONSTRUCTION COMPANY LLC,MP01211592301,2023-11-16,218102.59,97903.1
Pavement Asset Management,District 06,Bracken,232458,,,FD05,FD05 012 1289 000-002,MAGO CONSTRUCTION COMPANY LLC,MP01212892301,2023-11-16,218102.59,120199.49
Safety,District 06,Various,234018,06-00903.00,,HSIP,HSIP 9010(480),GEORGE B STONE CO LLC,0612199992301,2023-11-16,1999999.99,1999999.99
Pavement Asset Management,District 06,Kenton,232477,06-20037.00,,NHPP,NHPP IM 2759(140),MAC CONSTRUCTION & EXCAVATING INC,MP059I2752301,2023-11-16,7139275.0,7139275.0
Rural Roads Projects,District 06,Pendleton,233118,,,CB06,CB06 096 0330 000-002,MAGO CONSTRUCTION COMPANY LLC,0609603302301,2023-10-26,405264.07,133531.33
Rural Roads Projects,District 06,Pendleton,233118,,,CB06,CB06 096 3180 000-003,MAGO CONSTRUCTION COMPANY LLC,0609631802302,2023-10-26,405264.07,271732.74
Pavement Asset Management,District 06,Gallatin,232443,,,FD05,FD05 039 1992 000-004,MAGO CONSTRUCTION COMPANY LLC,MP03919922301,2023-10-26,301425.87,301425.87
Highway Improvement,District 06,Kenton,231337,06-08916.00,,FD04,FD04 059 3000 000-001,LAWRENCE CONSTRUCTION AND LEASING INC,DE05930002325,2023-09-28,2956045.96,2956045.96
Rural Roads Projects,District 06,Robertson,233119,,,CB06,CB06 101 0617 001-006,H G MAYS CORPORATION,0610106172301,2023-09-28,298661.0,298661.0
Rural Roads Projects,District 06,Owen,233117,,,CB06,CB06 094 0368 004-007,MAGO CONSTRUCTION COMPANY LLC,0609403682402,2023-09-28,234842.5,234842.5
Pavement Asset Management,District 06,Harrison,232434,,,FD05,FD05 049 0027 007-011,HINKLE CONTRACTING COMPANY LLC,MP04900272301,2023-09-28,585053.4,585053.4
Miscellaneous,District 06,Campbell,232425,06-04308.00,,FD04,FD04 019 0547 006-007,N H STONE INC,MP01905472301,2023-09-28,60369.55,38410.79
Miscellaneous,District 06,Campbell,232425,06-04313.00,,FD04,FD04 059 3716 003-004,N H STONE INC,MP05937162301,2023-09-28,60369.55,21958.75
Pavement Asset Management,District 06,Owen,232428,,,FD05,FD05 094 0127 015-023,MAGO CONSTRUCTION COMPANY LLC,MP09401272302,2023-09-28,1509799.11,1509799.11
Bridge Asset Management,District 06,Campbell,232980,06-40000.00,FPB,,FPB 5221(011),HINKLE CONSTRUCTION SERVICES LLC,MB01909152301,2023-09-28,365380.99,365380.99
Bridge Asset Management,District 06,Campbell,232993,06-10007.00,BRX,,BRX 0272 (122),INTECH CONTRACTING LLC,MB01900272301,2023-09-28,253264.13,253264.13
Safety,District 06,Various,234016,06-00903.00,,HSIP,HSIP 9010(480),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0612199992302,2023-09-28,699500.0,699500.0
Pavement Asset Management,District 06,Bracken,232343,,,FD05,FD05 012-0009 009-013,H G MAYS CORPORATION,MP01200092301,2023-08-24,645447.0,645447.0
Pavement Asset Management,District 06,Owen,232369,,,FD05,FD05 094 0127 013-015,MAGO CONSTRUCTION COMPANY LLC,MP09401272301,2023-08-24,165204.26,165204.26
Bridge Asset Management,District 06,Bracken,232988,,,FE02,FE02 012 1951 B00027N 00.28,WALKER CONSTRUCTION & MATERIALS LLC,MB01219512301,2023-08-24,487487.0,487487.0
Pavement Asset Management,District 06,Grant,232360,,,FD05,FD05 041 0036 006-011,MAGO CONSTRUCTION COMPANY LLC,MP04100362302,2023-08-24,694148.06,447288.89
Pavement Asset Management,District 06,Grant,232360,,,FD05,FD05 041 0036 019-022,MAGO CONSTRUCTION COMPANY LLC,MP04100362301,2023-08-24,694148.06,246859.17
Pavement Asset Management,District 06,Campbell,232417,,,FD04,FD04 019 6335 001-005,RIEGLER BLACKTOP INC,MP01963352302,2023-08-24,2375552.0,2375552.0
Bridge Asset Management,District 06,Robertson,235316,06-80151.00,"STP, BRZ",,STP BRZ 9030 (419),CENTRAL BRIDGE CO LLC,BR10100622300,2023-08-24,1147163.37,1147163.37
Rural Roads Projects,District 06,Boone,233090,,,CB06,CB06 008 0016 000-003,EATON ASPHALT PAVING CO INC,0600800162301,2023-08-24,435665.0,244075.9
Rural Roads Projects,District 06,Boone,233090,,,CB06,CB06 008 1925 003-006,EATON ASPHALT PAVING CO INC,0600819252301,2023-08-24,435665.0,191589.1
Rural Roads Projects,District 06,Owen,233097,,,CB06,CB06 094 0368 000-005,MAGO CONSTRUCTION COMPANY LLC,0609403682401,2023-08-24,417452.0,417452.0
Rural Roads Projects,District 06,Campbell,233091,,,CB06,CB06 019 0010 006-009,MAGO CONSTRUCTION COMPANY LLC,0601900102301,2023-08-24,268698.92,268698.92
Rural Roads Projects,District 06,Carroll,233095,,,CB06,CB06 021 0036 009-013,MAC CONSTRUCTION & EXCAVATING INC,0602100362401,2023-08-24,391650.0,391650.0
Rural Roads Projects,District 06,Gallatin,233096,,,CB06,CB06 039 0465 001-003,MAGO CONSTRUCTION COMPANY LLC,0603904652401,2023-08-24,290183.43,101577.95
Rural Roads Projects,District 06,Gallatin,233096,,,CB06,CB06 039 0465 005-008,MAGO CONSTRUCTION COMPANY LLC,0603904652402,2023-08-24,290183.43,188605.48
Pavement Asset Management,District 06,Grant,232362,,,FD05,FD05 041 0025 015-020,RIEGLER BLACKTOP INC,MP04100252301,2023-07-20,483314.51,483314.51
Highway Improvement,District 06,Kenton,231328,06-00025.00,,FD56,FD56 059 0075 190-192,MAC CONSTRUCTION & EXCAVATING INC,DE05900752328,2023-07-20,4251035.0,4251035.0
Pavement Asset Management,District 06,Boone,232342,,,FD05,FD05 008 0018 014-017,RIEGLER BLACKTOP INC,MP00800182302,2023-07-20,1001344.5,1001344.5
Pavement Asset Management,District 06,Grant,232361,,,FD05,FD05 041 1560 000-002,MAGO CONSTRUCTION COMPANY LLC,MP04115602301,2023-07-20,245727.44,245727.44
Highway Improvement,District 06,Boone,231324,06-22305.00,STP,,STP 5200 (062),EATON ASPHALT PAVING CO INC,DE00800252324,2023-06-22,702238.15,702238.15
Pavement Asset Management,District 06,Boone,232280,,,FD05,FD05 008 0042 010-013,EATON ASPHALT PAVING CO INC,MP00800422301,2023-06-22,1399781.6,1399781.6
Pavement Asset Management,District 06,Carroll,232286,,,FD05,FD05 021 0047 009-010,HINKLE CONTRACTING COMPANY LLC,MP02100472301,2023-06-22,125925.21,125925.21
Pavement Asset Management,District 06,Kenton,232347,,,FD04,FD04 059 1072 002-003,RIEGLER BLACKTOP INC,MP05910722301,2023-06-22,25200.0,25200.0
Safety,District 06,Various,234702,06-00904.00,,HSIP,HSIP 9010(497),A & A SAFETY INC,0600800422301,2023-06-22,184523.42,59874.48
Safety,District 06,Various,234702,06-00942.00,,HSIP,HSIP 9010(498),A & A SAFETY INC,0601904712301,2023-06-22,184523.42,68824.0
Safety,District 06,Various,234702,06-00943.00,,HSIP,HSIP 9010(500),A & A SAFETY INC,0605902362301,2023-06-22,184523.42,55824.94
Highway Improvement,District 06,Boone,231029,06-20006.00,,NHPP,NHPP 2759 (139),JOHN R JURGENSEN CO,DE00802752313,2023-06-22,16384888.25,16384888.25
Rural Roads Projects,District 06,Bracken,233037,,,CB06,CB06 012 1019 000-004,MAGO CONSTRUCTION COMPANY LLC,0601210192301,2023-05-25,568721.54,372431.39
Rural Roads Projects,District 06,Bracken,233037,,,CB06,CB06 012 1951 000-001,MAGO CONSTRUCTION COMPANY LLC,0601219512301,2023-05-25,568721.54,87559.37
Rural Roads Projects,District 06,Bracken,233037,,,CB06,CB06 012 0616 000-002,MAGO CONSTRUCTION COMPANY LLC,0601206162301,2023-05-25,568721.54,108730.78
Bridge Asset Management,District 06,Kenton,232969,,,FE02,FE02 059 VARS BRIDGES,DELONG CONCRETE LLC,MB05902752301,2023-05-25,2195198.69,2195198.69
Pavement Asset Management,District 06,Bracken,232253,,,FD05,FD05 012 0165 000-003,MAGO CONSTRUCTION COMPANY LLC,MP01201652301,2023-05-25,329337.46,329337.46
Pavement Asset Management,District 06,Pendleton,232142,,,FD05,FD05 096 0177 004-010,MAGO CONSTRUCTION COMPANY LLC,MP09601772301,2023-05-25,680477.82,680477.82
Pavement Asset Management,District 06,Campbell,232246,,,FD05,FD05 019 008X 000-003,EATON ASPHALT PAVING CO INC,MP019008X2301,2023-05-25,792216.0,792216.0
Highway Improvement,District 06,Harrison,231101,06-01093.00,"STP, BRZ",,STP BRZ 0603 (280),FREDERICK & MAY CONSTRUCTION CO,DE04911242301,2023-05-25,2835708.98,2835708.98
Safety,District 06,Carroll,234414,06-09024.00,,HSIP,HSIP 5295(002),HINKLE CONTRACTING COMPANY LLC,0602100362102,2023-05-25,2767432.57,2767432.57
Highway Improvement,District 06,Campbell,231320,06-20011.00,,NHPP,NHPP 4714 (035),EATON ASPHALT PAVING CO INC,DE01904712308,2023-05-25,6944680.15,6944680.15
Pavement Asset Management,District 06,Boone,232162,,,FD05,FD05 008 1017 001-004,RIEGLER BLACKTOP INC,MP00810172301,2023-04-27,1121511.65,1121511.65
Pavement Asset Management,District 06,Campbell,232163,,,FD05,FD05 019 0009 012-015,RIEGLER BLACKTOP INC,MP01900092301,2023-04-27,1291202.0,1291202.0
Pavement Asset Management,District 06,Kenton,232141,,,FD05,FD05 059 2044 000-002,MAGO CONSTRUCTION COMPANY LLC,MP05920442301,2023-04-27,147488.18,147488.18
Rural Roads Projects,District 06,Pendleton,233036,,,CB06,CB06 096 3162 000-004,MAGO CONSTRUCTION COMPANY LLC,MP09631622301,2023-04-27,730463.1,335728.02
Rural Roads Projects,District 06,Pendleton,233036,,,CB06,CB06 096 1054 000-004,MAGO CONSTRUCTION COMPANY LLC,MP09610542301,2023-04-27,730463.1,394735.07
Pavement Asset Management,District 06,Carroll,232307,,,FD04,FD04 039 0071 053-060,HINKLE CONTRACTING COMPANY LLC,MP03900712301,2023-04-27,3958787.14,1032046.38
Pavement Asset Management,District 06,Carroll,232307,,,FD04,FD04 021 0071 038-054,HINKLE CONTRACTING COMPANY LLC,MP02100712301,2023-04-27,3958787.14,2926740.74
Alternative Delivery Projects,District 06,Kenton,229003,06-01088.00,,FD52,FD52 059 008 007-008,PCL CONSTRUCTION INC,DE05900822001,2023-04-10,2604871.71,2604871.71
Pavement Asset Management,District 06,Campbell,232136,,,FD05,FD05 019-0915 002-006,MAGO CONSTRUCTION COMPANY LLC,MP01909152301,2023-03-23,373492.21,373492.21
Pavement Asset Management,District 06,Carroll,232138,,,FD05,FD05 021 0055 003-009,MAC CONSTRUCTION & EXCAVATING INC,MP02100552301,2023-03-23,555000.0,555000.0
Pavement Asset Management,District 06,Campbell,232197,,,FD05,FD05 019 1120 003-006,RIEGLER BLACKTOP INC,MP01911202301,2023-03-23,693074.75,693074.75
Pavement Asset Management,District 06,Pendleton,232069,,,FD05,FD05 096 0017 003-007,MAGO CONSTRUCTION COMPANY LLC,MP09600172301,2023-03-23,348160.69,348160.69
Pavement Asset Management,District 06,Boone,232054,,,FD05,FD05 008 2846 000-002,RIEGLER BLACKTOP INC,MP00828462301,2023-02-23,172773.4,172773.4
Pavement Asset Management,District 06,Gallatin,232122,,,FD05,FD05 039 0455 000-003,HINKLE CONTRACTING COMPANY LLC,MP03904552301,2023-02-23,157918.57,157918.57
Highway Improvement,District 06,Owen,231307,06-00198.00,,FD04,FD04 094 0022 010-016,EATON ASPHALT PAVING CO INC,DE09400222256,2023-02-23,11172585.75,11172585.75
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 008 0020 001-003,EATON ASPHALT PAVING CO INC,MP00800202201,2023-02-23,370257.0,9616.27
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 041 0491 000-003,EATON ASPHALT PAVING CO INC,MP04104912201,2023-02-23,370257.0,23075.9
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 059 1072 003-005,EATON ASPHALT PAVING CO INC,MP059107222W1,2023-02-23,370257.0,22869.36
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 008 0338 001-003,EATON ASPHALT PAVING CO INC,MP00803382202,2023-02-23,370257.0,16500.99
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 059 0177 000-003,EATON ASPHALT PAVING CO INC,MP05901772201,2023-02-23,370257.0,13093.04
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 019 1120 002-003,EATON ASPHALT PAVING CO INC,MP01911202202,2023-02-23,370257.0,13262.92
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 059 0536 003-011,EATON ASPHALT PAVING CO INC,MP059053622W1,2023-02-23,370257.0,26277.3
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 008 3060 000-003,EATON ASPHALT PAVING CO INC,MP008306022W1,2023-02-23,370257.0,25554.41
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 008 2852 000-003,EATON ASPHALT PAVING CO INC,MP008285222W1,2023-02-23,370257.0,26070.76
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 041 2937 006-009,EATON ASPHALT PAVING CO INC,MP04129372201,2023-02-23,370257.0,15468.28
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 041 1993 000-003,EATON ASPHALT PAVING CO INC,MP04119932201,2023-02-23,370257.0,18910.64
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 008 0014 000-003,EATON ASPHALT PAVING CO INC,MP008001422W1,2023-02-23,370257.0,12817.68
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 041 1995 000-004,EATON ASPHALT PAVING CO INC,MP041199522W1,2023-02-23,370257.0,41664.68
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 041 1942 000-006,EATON ASPHALT PAVING CO INC,MP041194222W1,2023-02-23,370257.0,50236.17
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 094 1670 000-003,EATON ASPHALT PAVING CO INC,MP094167022W1,2023-02-23,370257.0,15674.82
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 039 0042 009-014,EATON ASPHALT PAVING CO INC,MP03900422201,2023-02-23,370257.0,28308.3
Pavement Asset Management,District 06,Various,232123,,,FD04,FD04 059 2042 000-002,EATON ASPHALT PAVING CO INC,MP059204222W1,2023-02-23,370257.0,10855.51
Bridge Asset Management,District 06,Harrison,232971,,,FE02,FE02 049 3003 B00062N,M&M SERVICES CO INC,MB04930032301,2023-02-23,606875.05,606875.05
Miscellaneous,District 06,Various,232006,,,FE01,FE01 121 DW23 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002306,2023-02-23,5022000.0,5022000.0
Highway Improvement,District 06,Various,231309,06-20028.00,,NHPP,NHPP 0757(152),EATON ASPHALT PAVING CO INC,DE04100752309,2023-02-23,16997827.72,4986168.13
Highway Improvement,District 06,Various,231309,06-20031.00,,NHPP,NHPP 0757(150),EATON ASPHALT PAVING CO INC,DE05900752309,2023-02-23,16997827.72,12011659.57
Pavement Asset Management,District 06,Carroll,232051,,,FD05,FD05 021 0036 008-009,HINKLE CONTRACTING COMPANY LLC,MP02100362301,2023-01-26,413849.75,413849.75
Pavement Asset Management,District 06,Kenton,232053,,,FD05,FD05 059 0016 010-013,STRAWSER CONSTRUCTION INC,MP05900162301,2023-01-26,692730.89,692730.89
Pavement Asset Management,District 06,Bracken,224455,,,FD05,FD05 012 0008 003-014,EATON ASPHALT PAVING CO INC,MP01200082101,2022-12-08,4049277.03,1174927.53
Safety,District 06,Bracken,224455,06-09026.00,,FD04,FD04 012 0008 003-014,EATON ASPHALT PAVING CO INC,0601200082201,2022-12-08,4049277.03,2874349.5
Safety,District 06,Grant,224453,06-09021.00,,HSIP,HSIP 9010(331),RIEGLER BLACKTOP INC,0604115602201,2022-12-08,113678.25,113678.25
Highway Improvement,District 06,Boone,221059,06-00444.00,STP,,STP 3002(326),RIEGLER BLACKTOP INC,DE00802362259,2022-12-08,33225959.67,31328275.81
Highway Improvement,District 06,Boone,221059,06-00444.00,STP,,STP 3002(326),RIEGLER BLACKTOP INC,DE05903262259,2022-12-08,33225959.67,1897683.84
Pavement Asset Management,District 06,Pendleton,222536,,,FD05,FD05 096 0159 004-009,MAGO CONSTRUCTION COMPANY LLC,MP09601592201,2022-11-17,392493.56,392493.56
Rural Roads Projects,District 06,Kenton,223098,,,CB06,CB06 059 2042 001-005,MAGO CONSTRUCTION COMPANY LLC,0605920422201,2022-10-20,178698.77,178698.77
Rural Roads Projects,District 06,Campbell,223075,,,CB06,CB06 019 0010 008-012,MAGO CONSTRUCTION COMPANY LLC,0601900102201,2022-09-22,531955.45,278105.26
Rural Roads Projects,District 06,Campbell,223075,,,CB06,CB06 019 1121 000-003,MAGO CONSTRUCTION COMPANY LLC,0601911212201,2022-09-22,531955.45,253850.19
Rural Roads Projects,District 06,Boone,223070,,,CB06,CB06 008 0020 003-007,RIEGLER BLACKTOP INC,0600800202201,2022-09-22,407236.1,407236.1
Safety,District 06,Kenton,221052,06-09016.00,,HSIP,HSIP 8202005,EATON ASPHALT PAVING CO INC,DE059182922W1,2022-09-22,921549.0,642841.4
Safety,District 06,Kenton,221052,06-09018.00,,HSIP,HSIP 5220(003),EATON ASPHALT PAVING CO INC,06059017722W1,2022-09-22,921549.0,278707.62
Pavement Asset Management,District 06,Boone,222506,,,FD05,FD05 008 0842 005-007,RIEGLER BLACKTOP INC,MP00808422201,2022-08-18,922135.9,922135.9
Highway Improvement,District 06,Campbell,221334,06-00443.00,,,STPM 0272 (114),SUNESIS CONSTRUCTION CO,DE01900272224,2022-08-18,434390.68,434390.68
Pavement Asset Management,District 06,Grant,222474,06-20061.00,,FD04,FD04 041 0075 163-165,EATON ASPHALT PAVING CO INC,MP0410I752201,2022-07-21,272333.0,272333.0
Pavement Asset Management,District 06,Grant,222478,,,FD05,FD05 041 022X 000-001,RIEGLER BLACKTOP INC,MP041022X2201,2022-07-21,437735.5,115185.15
Pavement Asset Management,District 06,Grant,222478,,,FD05,FD05 041 0022 005-011,RIEGLER BLACKTOP INC,MP04100222201,2022-07-21,437735.5,322550.35
Pavement Asset Management,District 06,Kenton,222441,,,FD05,FD05 059 3716 000-005,RIEGLER BLACKTOP INC,MP05937162201,2022-07-21,1279245.9,821633.33
Pavement Asset Management,District 06,Kenton,222441,06-80256.00,,FD04,FD04 059 3716 000-002,RIEGLER BLACKTOP INC,MP05937162202,2022-07-21,1279245.9,457612.57
Highway Improvement,District 06,Grant,221033,06-20024.00,,,NHPPIM 0756 (106),EATON ASPHALT PAVING CO INC,DE04100752233,2022-07-21,8565853.92,8565853.92
Pavement Asset Management,District 06,Pendleton,222300,,,FD05,FD05 096 0017 000-004,MAGO CONSTRUCTION COMPANY LLC,MP09600172201,2022-06-23,450063.34,450063.34
Pavement Asset Management,District 06,Kenton,222430,,,FD05,FD05 059 3035 000-003,EATON ASPHALT PAVING CO INC,MP05930352201,2022-06-23,542723.0,542723.0
Pavement Asset Management,District 06,Harrison,222301,,,FD05,FD05 049 3016 001-002,HINKLE CONTRACTING COMPANY LLC,MP04930162201,2022-06-23,159923.0,159923.0
Pavement Asset Management,District 06,Kenton,222429,,,FD05,FD05 059 1829 002-005,EATON ASPHALT PAVING CO INC,MP05918292201,2022-06-23,242443.5,242443.5
Pavement Asset Management,District 06,Boone,222432,,,FD05,FD05 008 0338 023-029,EATON ASPHALT PAVING CO INC,MP00803382201,2022-06-23,559567.0,559567.0
Pavement Asset Management,District 06,Boone,222436,,,FD05,FD05 008 0025 009-011,EATON ASPHALT PAVING CO INC,MP00800252201,2022-06-23,625796.5,625796.5
Pavement Asset Management,District 06,Boone,222428,,,FD05,FD05 008 3076 000-002,EATON ASPHALT PAVING CO INC,MP00830762201,2022-06-23,184181.0,184181.0
Pavement Asset Management,District 06,Boone,222222,,,FD05,FD05 008 0014 003-009,RIEGLER BLACKTOP INC,MP00800142201,2022-05-26,504157.0,504157.0
Pavement Asset Management,District 06,Campbell,222341,,,FD05,FD05 019 0009 020-022,RIEGLER BLACKTOP INC,MP01900092202,2022-05-26,559265.25,559265.25
Pavement Asset Management,District 06,Campbell,222343,,,FD05,FD05 019 008X 000-001,RIEGLER BLACKTOP INC,MP019008X2201,2022-05-26,281443.0,281443.0
Pavement Asset Management,District 06,Boone,222346,,,FD05,FD05 008 0236 001-004,RIEGLER BLACKTOP INC,MP00802362201,2022-05-26,523422.85,523422.85
Pavement Asset Management,District 06,Campbell,222221,,,FD05,FD05 019 6335 000-002,RIEGLER BLACKTOP INC,MP01963352201,2022-05-26,237155.0,237155.0
Pavement Asset Management,District 06,Owen,222360,,,FD05,FD05 094 0036 000-004,MAGO CONSTRUCTION COMPANY LLC,MP09400362201,2022-05-26,364177.85,364177.85
Safety,District 06,Various,224431,06-00902.00,,HSIP,HSIP 9010(461),A & A SAFETY INC,0612100002201,2022-05-26,1534619.8,1534619.8
Pavement Asset Management,District 06,Grant,222096,,,FD05,FD05 041 025X 000-003,RIEGLER BLACKTOP INC,MP041025X2201,2022-05-26,971224.75,564352.89
Pavement Asset Management,District 06,Grant,222096,,,FD05,FD05 041 3025 001-002,RIEGLER BLACKTOP INC,MP04130252201,2022-05-26,971224.75,109234.03
Pavement Asset Management,District 06,Grant,222096,,,FD05,FD05 041 0025 012-014,RIEGLER BLACKTOP INC,MP04100252201,2022-05-26,971224.75,297637.83
Pavement Asset Management,District 06,Harrison,222134,,,FD05,FD05 049 0036 013-016,HINKLE CONTRACTING COMPANY LLC,MP04900362201,2022-05-26,1229628.4,359702.39
Pavement Asset Management,District 06,Harrison,222134,,,FD05,FD05 049 0062 005-010,HINKLE CONTRACTING COMPANY LLC,MP04900622201,2022-05-26,1229628.4,869926.01
Pavement Asset Management,District 06,Owen,222296,,,FD05,FD05 094 0330 005-015,MAGO CONSTRUCTION COMPANY LLC,MP09403302201,2022-05-26,957668.3,957668.3
Pavement Asset Management,District 06,Pendleton,222299,,,FD05,FD05 096 0177 000-004,MAGO CONSTRUCTION COMPANY LLC,MP09601772201,2022-05-26,432514.45,432514.45
Safety,District 06,Boone,224421,06-09022.00,,HSIP, HSIP 8126(011),RIEGLER BLACKTOP INC,0600800182101,2022-05-26,1206853.53,1050768.31
Safety,District 06,Boone,224421,06-09022.00,,HSIP,HSIP 8177(003),RIEGLER BLACKTOP INC,0601918922101,2022-05-26,1206853.53,36858.63
Safety,District 06,Boone,224421,06-09022.00,,HSIP,HSIP 8217(004),RIEGLER BLACKTOP INC,0600808422101,2022-05-26,1206853.53,119226.59
Highway Improvement,District 06,Kenton,221313,06-04904.00,,NHPP,NHPP 0273 (021),BLUEGRASS ELECTRICAL CONSULTANTS INC,DE05911202213,2022-04-28,108996.6,108996.6
Pavement Asset Management,District 06,Kenton,222095,,,FD05,FD05 059 0016 013-015,RIEGLER BLACKTOP INC,MP05900162201,2022-04-28,319564.0,319564.0
Pavement Asset Management,District 06,Kenton,222217,,,FD05,FD05 059 0025 008-010,EATON ASPHALT PAVING CO INC,MP05900252201,2022-04-28,528543.38,528543.38
Highway Improvement,District 06,Boone,221309,06-00445.00,STP,,STP 8201 (001),EATON ASPHALT PAVING CO INC,DE00830762209,2022-04-28,10458533.59,10458533.59
Highway Improvement,District 06,Boone,221021,06-00423.00,,,STPM 3002 279,LAWRENCE CONSTRUCTION AND LEASING INC,DE00830602221,2022-04-28,1333422.3,1333422.3
Pavement Asset Management,District 06,Campbell,222176,,,FD05,FD05 019 0027 001-006,AMERICAN PAVEMENTS INC,MP01900272201,2022-03-24,674188.3,674188.3
Pavement Asset Management,District 06,Robertson,222097,,,FD05,FD05 101 0165 009-012,H G MAYS CORPORATION,MP10101652201,2022-03-24,208581.0,208581.0
Pavement Asset Management,District 06,Harrison,222098,,,FD05,FD05 049 0027 000-004,HINKLE CONTRACTING COMPANY LLC,MP04900272201,2022-03-24,618778.7,618778.7
Safety,District 06,Campbell,224418,06-09028.00,,FD04,FD04 019 0027 013-014,LONKARD CONSTRUCTION COMPANY,0601900272201,2022-03-24,87448.25,87448.25
Pavement Asset Management,District 06,Campbell,222218,,,FD05,FD05 019 1632 000-002,EATON ASPHALT PAVING CO INC,MP01916322201,2022-03-24,237135.0,237135.0
Pavement Asset Management,District 06,Boone,222219,,,FD05,FD05 008 2847 000-001,RIEGLER BLACKTOP INC,MP00828472201,2022-03-24,91992.0,91992.0
Pavement Asset Management,District 06,Owen,222099,,,FD05,FD05 094 0022 011-017,MAGO CONSTRUCTION COMPANY LLC,MP09400222201,2022-03-24,536338.13,536338.13
Miscellaneous,District 06,Various,222351,,,FE01,FE01 121 DW22 0060000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002206,2022-03-24,4602500.0,4602500.0
Miscellaneous,District 06,Various,222358,,,FE01,FE01 121 DW22 006A000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP1210002206A,2022-03-24,675250.0,675250.0
Highway Improvement,District 06,Owen,221008,06-01088.00,"STP, BRZ",,STP BRZ 0603 (279),CENTRAL BRIDGE CO LLC,DE09412142208,2022-02-24,1489213.66,1489213.66
