TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 09,Bath,222527,,,FD05,FD05 006 0011 000-008,WALKER CONSTRUCTION & MATERIALS LLC,MP00600112301,2022-10-20,1928225.0,1928225.0
Rural Roads Projects,District 09,Lewis,223095,,,CB06,CB06 068 1149 007-010,EATON ASPHALT PAVING CO INC,0906811492201,2022-09-22,823845.4,140973.21
Rural Roads Projects,District 09,Lewis,223095,,,CB06,CB06 068 0984 000-007,EATON ASPHALT PAVING CO INC,0906809842201,2022-09-22,823845.4,561236.31
Rural Roads Projects,District 09,Lewis,223095,,,CB06,CB06 068 1237 003-005,EATON ASPHALT PAVING CO INC,0906812372201,2022-09-22,823845.4,121635.88
Pavement Asset Management,District 09,Rowan,222520,09-02054.00,,FLAP,FLAP 5321 (005),HINKLE CONTRACTING COMPANY LLC,MP10312742201,2022-09-22,2245087.99,2245087.99
Pavement Asset Management,District 09,Greenup,222528,,,FE01,FE01 045 0023 028-029,BLUEGRASS CONTRACTING CORPORATION,MP04500232301,2022-09-22,187400.0,187400.0
Rural Roads Projects,District 09,Boyd,223054,,,CB06,CB06 010 0503 000-001,MOUNTAIN ENTERPRISES INC,0901005032201,2022-08-18,479052.0,155623.91
Rural Roads Projects,District 09,Boyd,223054,,,CB06,CB06 010 1937 004-007,MOUNTAIN ENTERPRISES INC,0901019372201,2022-08-18,479052.0,323428.09
Rural Roads Projects,District 09,Fleming,223055,,,CB06,CB06 035 0559 007-013,H G MAYS CORPORATION,0903505592301,2022-08-18,805029.0,642843.31
Rural Roads Projects,District 09,Fleming,223055,,,CB06,CB06 035 1013 013-016,H G MAYS CORPORATION,0903510132301,2022-08-18,805029.0,162185.69
Rural Roads Projects,District 09,Nicholas,223057,,,CB06,CB06 091 0386 000-005,H G MAYS CORPORATION,0909103862301,2022-08-18,465287.0,465287.0
Rural Roads Projects,District 09,Mason,223056,,,CB06,CB06 081 1597 000-002,H G MAYS CORPORATION,0908115972301,2022-08-18,484563.0,283994.72
Rural Roads Projects,District 09,Mason,223056,,,CB06,CB06 081 0419 002-005,H G MAYS CORPORATION,0908104192301,2022-08-18,484563.0,200568.28
Pavement Asset Management,District 09,Carter,222469,,,FE01,FE01 022 0064 148-170,MOUNTAIN ENTERPRISES INC,MP02200642301,2022-07-21,680210.5,680210.5
Pavement Asset Management,District 09,Lewis,222395,,,FD05,FD05 068 0008 012-018,H G MAYS CORPORATION,MP06800082301,2022-06-23,849269.0,706370.0
Pavement Asset Management,District 09,Lewis,222395,,,FD05,FD05 068 0059 023-025,H G MAYS CORPORATION,MP06800592301,2022-06-23,849269.0,142899.0
Pavement Asset Management,District 09,Greenup,222393,,,FD05,FD05 045 1725 000-001,MOUNTAIN ENTERPRISES INC,MP04517252301,2022-06-23,206097.42,206097.42
Pavement Asset Management,District 09,Carter,222394,,,FD05,FD05 022 0773 003-005,MOUNTAIN ENTERPRISES INC,MP02207732301,2022-06-23,260989.92,260989.92
Pavement Asset Management,District 09,Carter,222396,,,FD05,FD05 022 0007 016-022,MOUNTAIN ENTERPRISES INC,MP02200072301,2022-06-23,652901.5,652901.5
Pavement Asset Management,District 09,Boyd,222399,,,FD05,FD05 010 3292 000-001,MOUNTAIN ENTERPRISES INC,MP01032922301,2022-06-23,178896.44,178896.44
Safety,District 09,Rowan,224117,09-09010.00,,HSIP,HSIP 0321(028),HINKLE CONTRACTING COMPANY LLC,0910300322002,2022-06-23,441147.01,182215.23
Safety,District 09,Rowan,224117,09-09010.00,,HSIP,HSIP 8394(005),HINKLE CONTRACTING COMPANY LLC,0910300322001,2022-06-23,441147.01,258931.73
Pavement Asset Management,District 09,Carter,221325,09-22318.00,,FD05,FD05 022 0060 030-035,MOUNTAIN ENTERPRISES INC,DE02200602225,2022-05-26,2926573.0,2926573.0
Pavement Asset Management,District 09,Boyd,222331,,,FD05,FD05 010 3294 003-010,MOUNTAIN ENTERPRISES INC,MP01032942301,2022-05-26,838872.75,838872.75
Pavement Asset Management,District 09,Bath,222373,,,FD05,FD05 006 0111 003-009,WALKER CONSTRUCTION & MATERIALS LLC,MP00601112301,2022-05-26,463969.0,463969.0
Pavement Asset Management,District 09,Fleming,222384,,,FD05,FD05 035 0111 007-014,H G MAYS CORPORATION,MP03501112301,2022-05-26,632468.0,632468.0
Pavement Asset Management,District 09,Lewis,221024,09-22354.00,,FD05,FD05 068 0009 025-032,H G MAYS CORPORATION,DE06800092224,2022-05-26,1845848.0,1845848.0
Pavement Asset Management,District 09,Mason,222385,,,FD05,FD05 081 0062 007-009,H G MAYS CORPORATION,MP08100622301,2022-05-26,153479.0,153479.0
Pavement Asset Management,District 09,Greenup,222392,,,FD05,FD05 045 3105 000-004,MOUNTAIN ENTERPRISES INC,MP04531052301,2022-05-26,581106.5,581106.5
Highway Improvement,District 09,Mason,221026,09-08911.00,"STP, BRZ",,STP BRZ 0903 (207),A S L EXCAVATING INC,DE08110192226,2022-05-26,682121.14,682121.14
Safety,District 09,Various,224110,09-00949.00,,HSIP,HSIP 9010(646),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0912100002201,2022-05-26,48800.0,48800.0
Pavement Asset Management,District 09,Rowan,222402,,,FD05,FD05 103 0519 000-003,HINKLE CONTRACTING COMPANY LLC,MP10305192301,2022-05-26,568629.53,568629.53
Pavement Asset Management,District 09,Bath,222317,,,FD05,FD05 006 0060 000-004,WALKER CONSTRUCTION & MATERIALS LLC,MP00600602301,2022-04-28,369369.69,369369.69
Pavement Asset Management,District 09,Nicholas,222318,,,FD05,FD05 091 0032 006-009,H G MAYS CORPORATION,MP09100322301,2022-04-28,234685.0,234685.0
Pavement Asset Management,District 09,Fleming,222320,,,FD05,FD05 035 0165 000-007,H G MAYS CORPORATION,MP03501652301,2022-04-28,703794.0,703794.0
Pavement Asset Management,District 09,Mason,222322,,,FD05,FD05 081 0010 000-004,H G MAYS CORPORATION,MP08100102301,2022-04-28,495733.0,495733.0
Pavement Asset Management,District 09,Greenup,222326,,,FD05,FD05 045 0244 000-004,MOUNTAIN ENTERPRISES INC,MP04502442301,2022-04-28,580971.02,580971.02
Pavement Asset Management,District 09,Carter,222329,,,FD05,FD05 022 0182 004-009,MOUNTAIN ENTERPRISES INC,MP02201822301,2022-04-28,426773.19,426773.19
Pavement Asset Management,District 09,Greenup,222333,,,FD05,FD05 045 0827 000-006,MOUNTAIN ENTERPRISES INC,MP04508272301,2022-04-28,663969.0,663969.0
Miscellaneous,District 09,Boyd,222350,09-04306.00,,FD04,FD04 010 1012 001-002,N H STONE INC,MP01010122201,2022-04-28,58030.0,58030.0
Bridge Asset Management,District 09,Rowan,225239,09-80100.00,"STP, BRZ",,STP BRZ 9030 (308),RGF INC,BR10303772100,2022-04-28,1032347.07,1032347.07
Pavement Asset Management,District 09,Fleming,222045,,,FD05,FD05 035 0111 002-006,H G MAYS CORPORATION,MP03501112202,2022-03-24,288148.0,288148.0
Pavement Asset Management,District 09,Lewis,222091,,,FD05,FD05 068 0057 005-011,H G MAYS CORPORATION,MP06800572201,2022-03-24,508620.0,508620.0
Pavement Asset Management,District 09,Mason,222154,,,FD05,FD05 081 0009 017-020,H G MAYS CORPORATION,MP08100092201,2022-03-24,655076.0,560425.97
Pavement Asset Management,District 09,Mason,222154,,,FE01,FE01 081 0009 017-020,H G MAYS CORPORATION,MP08100092202,2022-03-24,655076.0,94650.03
Pavement Asset Management,District 09,Greenup,222089,,,FD05,FD05 045 0750 002-004,MOUNTAIN ENTERPRISES INC,MP04507502201,2022-02-24,124022.02,124022.02
Miscellaneous,District 09,Mason,222144,09-04308.00,,FD04,FD04 081 0062 000-002,GEORGE B STONE CO LLC,MP08100622202,2022-02-24,157618.7,71880.35
Miscellaneous,District 09,Mason,222144,09-04309.00,,FD04,FD04 081 0062 002-003,GEORGE B STONE CO LLC,MP08100622203,2022-02-24,157618.7,85738.35
Pavement Asset Management,District 09,Greenup,222171,,,FD05,FD05 045 0010 003-009,AMERICAN PAVEMENTS INC,MP04500102201,2022-02-24,539639.89,539639.89
Miscellaneous,District 09,Fleming,222172,09-04305.00,,FD04,FD04 035 0111 005-007,GEORGE B STONE CO LLC,MP03501112201,2022-02-24,69802.43,69802.43
Pavement Asset Management,District 09,Fleming,222177,,,FD05,FD05 035 0158 001-004,H G MAYS CORPORATION,MP03501582301,2022-02-24,154483.0,154483.0
Pavement Asset Management,District 09,Mason,222187,,,FD05,FD05 081 0068 015-017,H G MAYS CORPORATION,MP08100682201,2022-02-24,232788.0,232788.0
Miscellaneous,District 09,Various,222250,,,FE01,FE01 121 DW22 0090000,OGLESBY CONSTRUCTION INC,MP12100002209,2022-02-24,999850.35,999850.35
Pavement Asset Management,District 09,Elliott,222153,,,FD05,FD05 032 0032 014-019,MOUNTAIN ENTERPRISES INC,MP03200322201,2022-01-27,358898.8,358898.8
Pavement Asset Management,District 09,Greenup,222093,,,FD05,FD05 045 3116 000-004,MOUNTAIN ENTERPRISES INC,MP04531162201,2022-01-27,361754.0,361754.0
Highway Improvement,District 09,Boyd,221004,09-20003.00,,NHPP,NHPP 0648 (074),MOUNTAIN ENTERPRISES INC,DE01000642204,2022-01-27,9511750.43,9511750.43
Pavement Asset Management,District 09,Fleming,222044,,,FE01,FE01 035 0801 000-001,H G MAYS CORPORATION,MP03508012202,2022-01-27,167653.0,79186.6
Pavement Asset Management,District 09,Fleming,222044,,,FD05,FD05 035 0801 000-001,H G MAYS CORPORATION,MP03508012201,2022-01-27,167653.0,88466.4
Pavement Asset Management,District 09,Bath,222150,,,FD05,FD05 006 0036 011-021,WALKER CONSTRUCTION & MATERIALS LLC,MP00600362201,2022-01-27,672532.0,672532.0
Pavement Asset Management,District 09,Greenup,222146,,,FD05,FD05 045 0023 011-015,STRAWSER CONSTRUCTION INC,MP04500232201,2022-01-27,567894.1,567894.1
Pavement Asset Management,District 09,Lewis,222111,,,FD05,FD05 068 0059 018-024,H G MAYS CORPORATION,MP06800592201,2022-01-27,531541.0,531541.0
Highway Improvement,District 09,Boyd,211056,09-08400.00,STP,,STP 5211(123),WALKER CONSTRUCTION & MATERIALS LLC,DE01000602156,2021-12-10,45745411.27,45745411.27
Pavement Asset Management,District 09,Boyd,212484,,,FD05,FD05 010 0538 000-007,MOUNTAIN ENTERPRISES INC,MP01005382102,2021-12-10,457395.85,457395.85
Pavement Asset Management,District 09,Carter,212485,,,FD05,FD05 022 1947 000-004,MOUNTAIN ENTERPRISES INC,MP02219472101,2021-12-10,279042.76,279042.76
Pavement Asset Management,District 09,Boyd,212316,09-00409.00,,,STPM 0231(161),MOUNTAIN ENTERPRISES INC,MP01000232101,2021-12-10,266997.75,266997.75
Pavement Asset Management,District 09,Boyd,212328,09-00410.00,,,STPM 2601(031),HINKLE CONSTRUCTION SERVICES LLC,MP01000602101,2021-12-10,134582.4,134582.4
Pavement Asset Management,District 09,Greenup,212329,09-00412.00,,,STPM 0231(163),ALLARD EXCAVATION LLC,MP04500232104,2021-12-10,268090.0,268090.0
Pavement Asset Management,District 09,Fleming,212468,,,FD05,FD05 035 032X 000-004,H G MAYS CORPORATION,MP035032X2101,2021-11-19,462072.0,462072.0
Pavement Asset Management,District 09,Lewis,212318,,,FD05,FD05 068 3037 000-004,H G MAYS CORPORATION,MP06830372101,2021-10-22,385230.0,385230.0
Pavement Asset Management,District 09,Greenup,212338,,,FD05,FD05 045 2541 000-002,MOUNTAIN ENTERPRISES INC,MP04525412101,2021-10-22,236236.0,236236.0
Pavement Asset Management,District 09,Greenup,212390,,,FD05,FD05 045 0207 012-016,MOUNTAIN ENTERPRISES INC,MP04502072101,2021-09-24,270897.0,270897.0
Rural Roads Projects,District 09,Fleming,213180,,,CB06,CB06 035 0559 012-017,H G MAYS CORPORATION,0903505592201,2021-09-24,516627.0,317418.55
Rural Roads Projects,District 09,Fleming,213180,,,CB06,CB06 035 0597 000-004,H G MAYS CORPORATION,0903505972201,2021-09-24,516627.0,199208.45
Rural Roads Projects,District 09,Nicholas,213181,,,CB06,CB06 091 3316 001-004,H G MAYS CORPORATION,0909133162201,2021-09-24,253751.0,179468.69
Rural Roads Projects,District 09,Nicholas,213181,,,CB06,CB06 091 0057 014-016,H G MAYS CORPORATION,0909100572201,2021-09-24,253751.0,74282.31
Rural Roads Projects,District 09,Mason,213187,,,CB06,CB06 081 0170 000-002,H G MAYS CORPORATION,0908101702201,2021-09-24,470746.0,108471.31
Rural Roads Projects,District 09,Mason,213187,,,CB06,CB06 081 1234 004-008,H G MAYS CORPORATION,0908112342201,2021-09-24,470746.0,188843.25
Rural Roads Projects,District 09,Mason,213187,,,CB06,CB06 081 0419 000-003,H G MAYS CORPORATION,0908104192201,2021-09-24,470746.0,173431.45
Pavement Asset Management,District 09,Rowan,212315,,,FD05,FD05 103 0377 000-008,HINKLE CONTRACTING COMPANY LLC,MP10303772101,2021-09-24,737661.2,737661.2
Miscellaneous,District 09,Mason,212333,09-04336.00,STP,,STP 9041 (018),GEORGE B STONE CO LLC,MP08100622105,2021-08-20,295600.0,129737.88
Miscellaneous,District 09,Mason,212333,09-04330.00,STP,,STP 9041 (018),GEORGE B STONE CO LLC,MP08100102104,2021-08-20,295600.0,60837.79
Miscellaneous,District 09,Mason,212333,09-04333.00,STP,,STP 9041 (018),GEORGE B STONE CO LLC,MP08100102105,2021-08-20,295600.0,77787.07
Miscellaneous,District 09,Mason,212333,09-04304.00,STP,,STP 9041 (018),GEORGE B STONE CO LLC,MP08100102106,2021-08-20,295600.0,27237.25
Rural Roads Projects,District 09,Lewis,213126,,,CB06,CB06 068 1306 000-006,H G MAYS CORPORATION,0906813062101,2021-07-23,611962.0,347109.93
Rural Roads Projects,District 09,Lewis,213126,,,CB06,CB06 068 3310 000-005,H G MAYS CORPORATION,0906833102101,2021-07-23,611962.0,264852.08
Rural Roads Projects,District 09,Boyd,213123,,,CB06,CB06 010 1937 000-005,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,0901019372101,2021-07-23,285401.76,285401.76
Rural Roads Projects,District 09,Carter,213124,,,CB06,CB06 022 0773 005-012,MOUNTAIN ENTERPRISES INC,0902207732101,2021-07-23,562258.45,562258.45
Rural Roads Projects,District 09,Greenup,213125,,,CB06,CB06 045 0784 010-016,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,0904507842101,2021-07-23,379033.88,379033.88
Pavement Asset Management,District 09,Fleming,212286,,,FD05,FD05 035 0559 000-005,H G MAYS CORPORATION,MP03505592101,2021-07-23,349052.0,349052.0
Miscellaneous,District 09,Various,212220,09-04331.00,STP,,STP 9041 (015),N H STONE INC,MP01005382101,2021-07-23,97587.25,24376.22
Miscellaneous,District 09,Various,212220,09-04335.00,STP,,STP 9041 (016),N H STONE INC,MP02201742101,2021-07-23,97587.25,11205.4
Miscellaneous,District 09,Various,212220,09-04329.00,STP,,STP 9041 (016),N H STONE INC,MP02205042101,2021-07-23,97587.25,28900.25
Miscellaneous,District 09,Various,212220,09-04326.00,STP,,STP 9041 (015),N H STONE INC,MP01032942101,2021-07-23,97587.25,16989.71
Miscellaneous,District 09,Various,212220,09-04332.00,STP,,STP 9041 (017),N H STONE INC,MP04500012101,2021-07-23,97587.25,16115.69
Pavement Asset Management,District 09,Greenup,212071,,,FD05,FD05 045 0410 000-001,MOUNTAIN ENTERPRISES INC,MP04504102101,2021-06-25,74598.9,74598.9
Pavement Asset Management,District 09,Mason,212130,,,FD05,FD05 081 2519 000-001,H G MAYS CORPORATION,MP08125192101,2021-06-25,153718.0,36752.46
Pavement Asset Management,District 09,Mason,212130,,,FD05,FD05 081 1448 003-006,H G MAYS CORPORATION,MP08114482101,2021-06-25,153718.0,116965.54
Highway Improvement,District 09,Greenup,211018,09-20026.00,,NHPP,NHPP 0231 (166),MOUNTAIN ENTERPRISES INC,DE04500232118,2021-05-21,3646080.05,3646080.05
Pavement Asset Management,District 09,Mason,212128,,,FD05,FD05 081 3170 000-002,H G MAYS CORPORATION,MP08131702101,2021-05-21,98648.0,98648.0
Highway Improvement,District 09,Mason,211321,09-20011.00,,NHPP,NHPP 9040 (042),EATON ASPHALT PAVING CO INC,DE08100682121,2021-05-21,4410154.88,4410154.88
Miscellaneous,District 09,Lewis,212253,,,FE06,FE06 068 0008 031-032,JAG INC,MP06800082101,2021-05-21,157836.98,36731.82
Miscellaneous,District 09,Lewis,212253,,,FE06,FE06 081 0010 000-001,JAG INC,mp08100102101,2021-05-21,157836.98,36664.19
Miscellaneous,District 09,Lewis,212253,,,FE06,FE06 081 0010 003-004,JAG INC,MP08100102102,2021-05-21,157836.98,25688.23
Miscellaneous,District 09,Lewis,212253,,,FE06,FE06 081 0010 012-014,JAG INC,MP08100102103,2021-05-21,157836.98,58752.74
Pavement Asset Management,District 09,Greenup,212200,,,FD05,FD05 045 0023 017-024,MOUNTAIN ENTERPRISES INC,MP04500232101,2021-04-23,2660830.35,2660830.35
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 006 0064 B00054R,INTECH CONTRACTING LLC,MB00600642102,2021-04-23,594491.9,59389.05
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 103 0064 B00056R,INTECH CONTRACTING LLC,MB10300642111,2021-04-23,594491.9,60514.57
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 010 0064 B00009R,INTECH CONTRACTING LLC,MB01000642103,2021-04-23,594491.9,74622.41
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00091R,INTECH CONTRACTING LLC,MB02200642107,2021-04-23,594491.9,45043.14
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00096R,INTECH CONTRACTING LLC,MB02200642109,2021-04-23,594491.9,46441.43
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00084R,INTECH CONTRACTING LLC,MB02200642105,2021-04-23,594491.9,46610.53
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 006 0064 B00054L,INTECH CONTRACTING LLC,MB00600642101,2021-04-23,594491.9,58026.41
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00092R,INTECH CONTRACTING LLC,MB02200642108,2021-04-23,594491.9,42919.28
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 103 0064 B00056L,INTECH CONTRACTING LLC,MB10300642110,2021-04-23,594491.9,57675.74
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00084L,INTECH CONTRACTING LLC,MB02200642104,2021-04-23,594491.9,46610.53
Bridge Asset Management,District 09,Various,212904,09-10066.00,,FD04,FD04 022 0064 B00089R,INTECH CONTRACTING LLC,MB02200642106,2021-04-23,594491.9,56638.76
Highway Improvement,District 09,Fleming,211016,09-10002.00,"STP, BRZ",,STP BRZ 9030 (263),RGF INC,BR02200011900,2021-04-23,2304237.77,1319899.93
Highway Improvement,District 09,Fleming,211016,09-01084.00,"STP, BRO",,STP BRO 5215 (011),RGF INC,DE03500322116,2021-04-23,2304237.77,984337.84
Highway Improvement,District 09,Mason,211315,09-08906.00,BRZ,,BRZ 0903 (209),RGF INC,DE08130562002,2021-04-23,557893.71,557893.71
Safety,District 09,Nicholas,214102,09-09013.00,,HSIP,HSIP 5214 (004),HINKLE CONTRACTING COMPANY LLC,0900600362101,2021-04-23,2702190.34,182946.38
Safety,District 09,Nicholas,214102,09-20025.00,STP,,STP 9040(025),HINKLE CONTRACTING COMPANY LLC,MP09100362001,2021-04-23,2702190.34,1001648.77
Safety,District 09,Nicholas,214102,09-09013.00,,HSIP,HSIP 5214 (004),HINKLE CONTRACTING COMPANY LLC,0909100362101,2021-04-23,2702190.34,1517595.18
Pavement Asset Management,District 09,Greenup,212211,09-20027.00,,FD04,FD04 045 0023 026-027,MOUNTAIN ENTERPRISES INC,MP04500232102,2021-04-23,908125.5,908125.5
Rural Roads Projects,District 09,Fleming,213069,,,CB06,CB06 035 0697 004-008,H G MAYS CORPORATION,0903506972102,2021-03-19,401752.0,286828.4
Rural Roads Projects,District 09,Fleming,213069,,,CB06,CB06 035 3299 000-003,H G MAYS CORPORATION,0903532992101,2021-03-19,401752.0,114923.6
Bridge Asset Management,District 09,Various,215203,09-10030.00,"STP, BRZ",,STP BRZ 9030 (260),INTECH CONTRACTING LLC,BR03531101900,2021-03-19,218899.98,94918.01
Bridge Asset Management,District 09,Various,215203,09-10027.00,"STP, BRZ",,STP BRZ 9030 (261),INTECH CONTRACTING LLC,BR04512151900,2021-03-19,218899.98,123981.97
Pavement Asset Management,District 09,Mason,212069,,,FD05,FD05 081 0010 005-014,H G MAYS CORPORATION,MP08100102101,2021-03-19,616219.0,616219.0
Highway Improvement,District 09,Carter,211006,09-01075.00,"STP, BRO",,STP BRO 5211 (110),FREDERICK & MAY CONSTRUCTION CO,DE02200602106,2021-02-19,1313810.2,1313810.2
Pavement Asset Management,District 09,Nicholas,212037,,,FD05,FD05 091 0032 009-018,H G MAYS CORPORATION,MP09100322101,2021-02-19,723838.0,723838.0
Rural Roads Projects,District 09,Mason,213018,,,CB06,CB06 081 0596 000-005,H G MAYS CORPORATION,0908105962101,2021-01-29,591336.0,169366.8
Rural Roads Projects,District 09,Mason,213018,,,CB06,CB06 081 0324 007-011,H G MAYS CORPORATION,0908103242101,2021-01-29,591336.0,213953.57
Rural Roads Projects,District 09,Mason,213018,,,CB06,CB06 081 1029 000-002,H G MAYS CORPORATION,0908110292101,2021-01-29,591336.0,208015.65
Rural Roads Projects,District 09,Nicholas,213020,,,CB06,CB06 091 0057 010-015,HINKLE CONTRACTING COMPANY LLC,0909100572101,2021-01-29,258615.0,258615.0
Rural Roads Projects,District 09,Boyd,213025,,,CB06,CB06 010 3293 000-003,MOUNTAIN ENTERPRISES INC,0901032932001,2021-01-29,260648.01,220959.63
Rural Roads Projects,District 09,Boyd,213025,,,CB06,CB06 010 3294 000-004,MOUNTAIN ENTERPRISES INC,0901032942001,2021-01-29,260648.01,39688.38
Rural Roads Projects,District 09,Carter,213028,,,CB06,CB06 022 1444 000-003,MOUNTAIN ENTERPRISES INC,0902214442001,2021-01-29,682378.8,237029.98
Rural Roads Projects,District 09,Carter,213028,,,CB06,CB06 022 0174 000-006,MOUNTAIN ENTERPRISES INC,0902201742001,2021-01-29,682378.8,445348.82
Miscellaneous,District 09,Various,212009,,,FE01,FE01 DW21 0090000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP121000002109,2021-01-29,508000.0,508000.0
Pavement Asset Management,District 09,Mason,212030,,,FD05,FD05 081 3161 000-001,H G MAYS CORPORATION,MP08131612001,2021-01-29,53121.0,53121.0
Safety,District 09,Rowan,214000,09-00938.00,,HSIP,HSIP 8394(006),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0910300602002,2021-01-29,150500.0,150500.0
Pavement Asset Management,District 09,Rowan,212026,,,FD05,FD05 103 3531 000-001,HINKLE CONTRACTING COMPANY LLC,MP10335312001,2021-01-29,91401.2,91401.2
Safety,District 09,Rowan,214101,09-09009.00,,HSIP,HSIP 5211 (120),HINKLE CONTRACTING COMPANY LLC,0910300602101,2021-01-29,1438792.51,1317290.1
Safety,District 09,Rowan,214101,09-09009.00,,HSIP,HSIP 5211 (120),HINKLE CONTRACTING COMPANY LLC,0900600602101,2021-01-29,1438792.51,121502.44
Pavement Asset Management,District 09,Fleming,202200,,,FD05,FD05 035 0068 000-006,STRAWSER CONSTRUCTION INC,MP03500682001,2020-12-11,551449.71,551449.71
Pavement Asset Management,District 09,Lewis,202309,,,FD05,FD05 068 0009 000-009,STRAWSER CONSTRUCTION INC,MP06800092002,2020-12-11,745998.97,745998.97
Rural Roads Projects,District 09,Lewis,203111,,,CB06,CB06 068 0344 000-006,H G MAYS CORPORATION,0906803442001,2020-12-11,433480.0,433480.0
Rural Roads Projects,District 09,Greenup,203132,,,CB06,CB06 045 2070 003-009,MOUNTAIN ENTERPRISES INC,0904520702001,2020-12-11,403696.0,403696.0
Bridge Asset Management,District 09,Elliott,205171,09-10004.00,"STP, BRZ",,STP BRZ 9030 (267),INTECH CONTRACTING LLC,BR03212061900,2020-12-11,989445.6,989445.6
Bridge Asset Management,District 09,Mason,202910,09-10013.00,,NHPP,NHPP 0681(034),M&M SERVICES CO INC,MB08100622001,2020-12-11,1283545.36,1283545.36
Highway Improvement,District 09,Carter,201324,09-00144.00,STP,,STP 0071 (028),MOUNTAIN ENTERPRISES INC,DE02200012034,2020-12-11,5976248.0,5976248.0
Pavement Asset Management,District 09,Carter,202190,,,CPTL,CPTL 022 8024 000-002,MOUNTAIN ENTERPRISES INC,MP02280242001,2020-12-11,164075.3,164075.3
Highway Improvement,District 09,Carter,201020,09-00062.00,,NHPP,NHPP 0648 071,WALKER CONSTRUCTION & MATERIALS LLC,DE02200642020,2020-11-20,693396.0,693396.0
Pavement Asset Management,District 09,Lewis,202086,09-20023.00,STP,,STP 9040(017),H G MAYS CORPORATION,MP06800082002,2020-10-09,1360445.0,832475.28
Pavement Asset Management,District 09,Lewis,202086,09-20023.00,STP,,STP 9040(017),H G MAYS CORPORATION,MP06800572001,2020-10-09,1360445.0,527969.71
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08100622001,2020-10-09,836146.75,316299.73
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08125162001,2020-10-09,836146.75,208254.82
Pavement Asset Management,District 09,Mason,202215,09-20024.00,STP,,STP 9040(021),H G MAYS CORPORATION,MP08100082001,2020-10-09,836146.75,311592.2
Bridge Asset Management,District 09,Boyd,202958,09-10015.00,STP,,STP 0903 (214),SEMINOLE EQUIPMENT INC,MB01000602001,2020-09-25,1056000.0,1056000.0
Safety,District 09,Rowan,204117,09-09008.00,,HSIP,HSIP 5211 (118),FREDERICK & MAY CONSTRUCTION CO,0910300602001,2020-09-25,2155625.72,2155625.72
Pavement Asset Management,District 09,Fleming,202205,,,FD05,FD05 035 011X 000-003,H G MAYS CORPORATION,MP035011X2001,2020-09-25,280920.0,280920.0
Pavement Asset Management,District 09,Fleming,202206,,,FD05,FD05 035 0032 000-006,H G MAYS CORPORATION,MP03500322002,2020-09-25,461603.0,461603.0
Safety,District 09,Various,204126,09-09010.00,,HSIP,HSIP 8065 (005),CENTRAL SEAL COMPANY,0904506932001,2020-08-21,90000.0,68522.86
Safety,District 09,Various,204126,09-09010.00,,HSIP,HSIP 9010 (435),CENTRAL SEAL COMPANY,0901023502001,2020-08-21,90000.0,21477.13
Highway Improvement,District 09,Rowan,201013,09-08914.00,"STP, BRZ",,STP BRZ 0903 (211),FREDERICK & MAY CONSTRUCTION CO,DE10310252013,2020-07-24,673533.55,673533.55
Safety,District 09,Bath,204128,09-09009.00,,HSIP,HSIP 5211 (121),WALKER CONSTRUCTION & MATERIALS LLC,0900600602001,2020-07-24,617492.45,617492.45
Pavement Asset Management,District 09,Bath,202079,,,FD05,FD05 006 0011 007-011,AMERICAN PAVEMENTS INC,MP00600112001,2020-03-20,438994.05,438994.05
Pavement Asset Management,District 09,Fleming,202078,,,FD05,FD05 035 0032 009-011,STRAWSER CONSTRUCTION INC,MP03500322001,2020-03-20,135282.78,135282.78
Safety,District 09,Various,204107,09-00995.00,,HSIP,HSIP 9010 (420),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0912100002001,2020-02-21,88000.0,88000.0
