TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Pavement Asset Management,District 03,Edmonson,222552,,,FD05,FD05 031 0259 011-016,SCOTTY'S CONTRACTING & STONE LLC,MP03102592202,2022-12-08,466128.23,466128.23
Pavement Asset Management,District 03,Simpson,222579,03-22372.00,,FD04,FD04 107 0100 008-010,SCOTTY'S CONTRACTING & STONE LLC,MP10701002203,2022-12-08,897562.3,897562.3
Rural Roads Projects,District 03,Butler,223113,,,CB06,CB06 016 1153 000-004,SCOTTY'S CONTRACTING & STONE LLC,0301611532202,2022-11-17,341224.27,341224.27
Pavement Asset Management,District 03,Barren,222534,,,CPTL,CPTL 005 8035,SCOTTY'S CONTRACTING & STONE LLC,MP00580352201,2022-11-17,513269.14,513269.14
Rural Roads Projects,District 03,Barren,223069,,,CB06,CB06 005 1339 000-001,SCOTTY'S CONTRACTING & STONE LLC,0300513392206,2022-09-22,1369952.92,158407.21
Rural Roads Projects,District 03,Barren,223069,,,CB06,CB06 005 0685 000-006,SCOTTY'S CONTRACTING & STONE LLC,0300506852207,2022-09-22,1369952.92,624486.72
Rural Roads Projects,District 03,Barren,223069,,,CB06,CB06 005 0087 001-009,SCOTTY'S CONTRACTING & STONE LLC,0300500872205,2022-09-22,1369952.92,587058.99
Rural Roads Projects,District 03,Edmonson,223085,,,CB06,CB06 031 0743 000-004,SCOTTY'S CONTRACTING & STONE LLC,0303107432201,2022-09-22,719577.82,579252.27
Rural Roads Projects,District 03,Edmonson,223085,,,CB06,CB06 031 2067 000-001,SCOTTY'S CONTRACTING & STONE LLC,0303120672202,2022-09-22,719577.82,140325.54
Rural Roads Projects,District 03,Todd,223063,,,CB06,CB06 110 0508 004-007,SCOTTY'S CONTRACTING & STONE LLC,0311005082205,2022-09-22,767047.42,366799.04
Rural Roads Projects,District 03,Todd,223063,,,CB06,CB06 110 0107 003-008,SCOTTY'S CONTRACTING & STONE LLC,0311001072206,2022-09-22,767047.42,400248.37
Miscellaneous,District 03,Metcalfe,222509,03-04308.00,,FD04,FD04 085 0070 007-008,GEORGE B STONE CO LLC,MP08500702201,2022-09-22,93896.5,93896.5
Miscellaneous,District 03,Allen,222521,03-04310.00,,FD04,FD04 002 1533 004-005,GEORGE B STONE CO LLC,MP00215332201,2022-09-22,214629.3,75382.56
Miscellaneous,District 03,Allen,222521,03-04309.00,,FD04,FD04 002 1578 001-002,GEORGE B STONE CO LLC,MP00215782201,2022-09-22,214629.3,139246.75
Safety,District 03,Warren,224325,,ER,,ER 9020(442),ARROW ELECTRIC CO INC,0311400682201,2022-09-22,151190.0,35197.06
Safety,District 03,Warren,224325,,ER,,ER 9020(430),ARROW ELECTRIC CO INC,03114031W2202,2022-09-22,151190.0,115992.94
Pavement Asset Management,District 03,Metcalfe,222503,,,FD05,FD05 085 0163 007-012,SCOTTY'S CONTRACTING & STONE LLC,MP08501632201,2022-08-18,691242.63,582540.56
Pavement Asset Management,District 03,Metcalfe,222503,,,FE01,FE01 085 0163 007-010,SCOTTY'S CONTRACTING & STONE LLC,MP08501632202,2022-08-18,691242.63,108702.07
Highway Improvement,District 03,Various,221341,03-80100.00,BDG,,BDG 0791 (011),SCOTTY'S CONTRACTING & STONE LLC,DE07100792200,2022-08-18,14329961.57,1882698.43
Highway Improvement,District 03,Various,221341,03-80001.00,BDG,,BDG 0791 (011),SCOTTY'S CONTRACTING & STONE LLC,DE11000792241,2022-08-18,14329961.57,7772526.52
Highway Improvement,District 03,Various,221341,03-80102.00,BDG,,BDG 0791 (011),SCOTTY'S CONTRACTING & STONE LLC,DE11000792200,2022-08-18,14329961.57,2858317.76
Highway Improvement,District 03,Various,221341,03-10010.00,BDG,,BDG 0791 (011),SCOTTY'S CONTRACTING & STONE LLC,DE07107912241,2022-08-18,14329961.57,1816418.92
Pavement Asset Management,District 03,Warren,222381,,,FD05,FD05 114 0101 009-012,SCOTTY'S CONTRACTING & STONE LLC,MP11401012202,2022-07-21,679728.8,269780.78
Pavement Asset Management,District 03,Warren,222381,,,FD05,FD05 114 0101 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP11401012203,2022-07-21,679728.8,409948.03
Rural Roads Projects,District 03,Metcalfe,223038,,,CB06,CB06 085 0314 001-005,SCOTTY'S CONTRACTING & STONE LLC,0308503142204,2022-07-21,700686.93,408262.81
Rural Roads Projects,District 03,Metcalfe,223038,,,CB06,CB06 085 1243 007-010,SCOTTY'S CONTRACTING & STONE LLC,0308512432203,2022-07-21,700686.93,292424.11
Rural Roads Projects,District 03,Monroe,223039,,,CB06,CB06 086 2441 000-004,SCOTTY'S CONTRACTING & STONE LLC,0308624412201,2022-07-21,728654.83,437405.77
Rural Roads Projects,District 03,Monroe,223039,,,CB06,CB06 086 2468 000-003,SCOTTY'S CONTRACTING & STONE LLC,0308624682202,2022-07-21,728654.83,291249.06
Rural Roads Projects,District 03,Simpson,223040,,,CB06,CB06 107 0664 000-003,SCOTTY'S CONTRACTING & STONE LLC,0310706642204,2022-07-21,864748.37,411587.18
Rural Roads Projects,District 03,Simpson,223040,,,CB06,CB06 107 0103 000-003,SCOTTY'S CONTRACTING & STONE LLC,0310701032203,2022-07-21,864748.37,453161.17
Rural Roads Projects,District 03,Allen,223042,,,CB06,CB06 002 0087 000-002,SCOTTY'S CONTRACTING & STONE LLC,0300200872205,2022-07-21,1479103.87,300163.27
Rural Roads Projects,District 03,Allen,223042,,,CB06,CB06 002 1147 000-005,SCOTTY'S CONTRACTING & STONE LLC,0300211472206,2022-07-21,1479103.87,742223.15
Rural Roads Projects,District 03,Allen,223042,,,CB06,CB06 002 1533 000-003,SCOTTY'S CONTRACTING & STONE LLC,0300215332207,2022-07-21,1479103.87,436717.42
Pavement Asset Management,District 03,Simpson,222127,,,FD05,FD05 107 0383 007-009,SCOTTY'S CONTRACTING & STONE LLC,MP10703832201,2022-06-23,177786.35,177786.35
Highway Improvement,District 03,Warren,221030,03-09028.00,,FE01,FE01 114 2158 003-004,SCOTTY'S CONTRACTING & STONE LLC,DE11421582230,2022-06-23,186931.44,186931.44
Safety,District 03,Warren,224425,03-09018.00,,HSIP,HSIP 9010(348),SCOTTY'S CONTRACTING & STONE LLC,0311402312201,2022-06-23,480636.62,480636.62
Safety,District 03,Various,224436,03-00935.00,,HSIP,HSIP 9010(459),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0312100002201,2022-06-23,97000.0,97000.0
Pavement Asset Management,District 03,Butler,222340,,,FD05,FD05 016 0231 013-019,SCOTTY'S CONTRACTING & STONE LLC,MP01602312201,2022-05-26,658578.8,658578.8
Safety,District 03,Barren,224433,03-09016.00,,HSIP,HSIP 9010(332),SCOTTY'S CONTRACTING & STONE LLC,0300522072201,2022-05-26,492897.83,492897.83
Pavement Asset Management,District 03,Todd,222141,,,FD05,FD05 110 0104 002-008,SCOTTY'S CONTRACTING & STONE LLC,MP11001042201,2022-05-26,1858724.91,585600.31
Pavement Asset Management,District 03,Todd,222141,,,FD05,FD05 110 0106 000-010,SCOTTY'S CONTRACTING & STONE LLC,MP11001062201,2022-05-26,1858724.91,1121402.31
Pavement Asset Management,District 03,Todd,222141,,,FD05,FD05 110 0181 012-013,SCOTTY'S CONTRACTING & STONE LLC,MP11001812201,2022-05-26,1858724.91,151722.28
Pavement Asset Management,District 03,Warren,222420,,,FD05,FD05 114 0068 020-021,SCOTTY'S CONTRACTING & STONE LLC,MP11400682201,2022-05-26,107254.63,107254.63
Pavement Asset Management,District 03,Barren,222062,,,FD05,FD05 005 1297 007-010,SCOTTY'S CONTRACTING & STONE LLC,MP00512972201,2022-04-28,323847.6,323847.6
Pavement Asset Management,District 03,Warren,222253,,,FD05,FD05 114 031W 013-015,SCOTTY'S CONTRACTING & STONE LLC,MP114031W2201,2022-04-28,336667.91,336667.91
Pavement Asset Management,District 03,Warren,222292,,,FD05,FD05 114 0101 003-008,SCOTTY'S CONTRACTING & STONE LLC,MP11401012201,2022-04-28,478471.13,478471.13
Pavement Asset Management,District 03,Simpson,222297,,,FD05,FD05 107 0073 009-020,SCOTTY'S CONTRACTING & STONE LLC,MP10700732202,2022-04-28,1311534.31,1311534.31
Pavement Asset Management,District 03,Metcalfe,222309,,,FE01,FE01 085 0640 008-010,SCOTTY'S CONTRACTING & STONE LLC,0308506402102,2022-04-28,165363.54,165363.54
Bridge Asset Management,District 03,Various,222951,,,FE02,FE02 114 B00055N 14.84,SEMINOLE EQUIPMENT INC,MB11402312201,2022-04-28,833500.0,335777.08
Bridge Asset Management,District 03,Various,222951,,,FE02,FE02 016 B00054N 33.85,SEMINOLE EQUIPMENT INC,MB01602312201,2022-04-28,833500.0,497722.92
Bridge Asset Management,District 03,Metcalfe,225238,03-10006.00,"STP, BRZ",,STP BRZ 9030 (332),CENTRAL BRIDGE CO LLC,BR08511082200,2022-04-28,876767.06,876767.06
Pavement Asset Management,District 03,Butler,222126,,,FD05,FD05 016 0070 014-016,SCOTTY'S CONTRACTING & STONE LLC,MP01600702201,2022-03-24,120157.95,120157.95
Pavement Asset Management,District 03,Monroe,222064,,,FD05,FD05 086 0100 000-008,SCOTTY'S CONTRACTING & STONE LLC,MP08601002201,2022-03-24,781534.3,781534.3
Pavement Asset Management,District 03,Barren,222065,,,FD05,FD05 005 0249 010-017,SCOTTY'S CONTRACTING & STONE LLC,MP00502492201,2022-03-24,709265.2,662810.05
Pavement Asset Management,District 03,Barren,222065,,,FE01,FE01 005 0249 011-012,SCOTTY'S CONTRACTING & STONE LLC,MP00502492202,2022-03-24,709265.2,46455.15
Pavement Asset Management,District 03,Warren,222247,,,FD05,FD05 114 3225 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP11432252201,2022-03-24,424340.1,424340.1
Pavement Asset Management,District 03,Logan,222252,,,FD05,FD05 071 0068 024-030,SCOTTY'S CONTRACTING & STONE LLC,MP07100682201,2022-03-24,1113720.08,1113720.08
Highway Improvement,District 03,Barren,221010,03-09026.00,,FD04,FD04 005 1201,RAME CONTRACTING LLC,DE00512012205,2022-02-24,195823.84,195823.84
Miscellaneous,District 03,Various,222003,,,FE01,FE01 121 DW21 0030000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002203,2022-02-24,773500.0,773500.0
Pavement Asset Management,District 03,Logan,222061,,,FD05,FD05 071 3233 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP07132332201,2022-02-24,137411.09,137411.09
Pavement Asset Management,District 03,Butler,222149,,,FD05,FD05 016 0079 017-025,SCOTTY'S CONTRACTING & STONE LLC,MP01600792101,2022-01-27,540788.57,540788.57
Pavement Asset Management,District 03,Warren,222106,,,FD05,FD05 114 0234 012-014,SCOTTY'S CONTRACTING & STONE LLC,MP11402342201,2022-01-27,426408.63,426408.63
Pavement Asset Management,District 03,Simpson,222109,,,FD05,FD05 107 0073 007-010,SCOTTY'S CONTRACTING & STONE LLC,MP10700732201,2022-01-27,302527.67,302527.67
Pavement Asset Management,District 03,Metcalfe,222107,,,FD05,FD05 085 0068 009-010,SCOTTY'S CONTRACTING & STONE LLC,MP08500682202,2022-01-27,384636.69,115612.68
Pavement Asset Management,District 03,Metcalfe,222107,,,FD05,FD05 085 0068 005-007,SCOTTY'S CONTRACTING & STONE LLC,MP08500682201,2022-01-27,384636.69,269024.02
Highway Improvement,District 03,Simpson,211060,03-20014.00,,NHPP,NHPP IM 0651 (105),SCOTTY'S CONTRACTING & STONE LLC,DE10700652160,2021-12-10,14186019.73,14186019.73
Highway Improvement,District 03,Barren,211353,03-20005.00,,NHPP,NHPP 9008 (005),SCOTTY'S CONTRACTING & STONE LLC,DE00590082153,2021-12-10,5663950.84,5663950.84
Pavement Asset Management,District 03,Allen,212496,,,FD05,FD05 002 031E 013-020,CHARLES DEWEESE CONSTRUCTION INC,MP002031E2101,2021-12-10,820277.43,820277.43
Pavement Asset Management,District 03,Edmonson,212499,,,FD05,FD05 031 0070 009-012,SCOTTY'S CONTRACTING & STONE LLC,MP03100702101,2021-12-10,230367.73,230367.73
Highway Improvement,District 03,Warren,211058,03-09029.00,,FD04,FD04 114 031W 020-021,SCOTT AND MURPHY INC,DE114031W2158,2021-12-10,72279.5,72279.5
Pavement Asset Management,District 03,Warren,212369,03-20037.00,,FD04,FD04 114 0068 012-013,SCOTT AND MURPHY INC,MP11400682105,2021-12-10,245870.0,245870.0
Pavement Asset Management,District 03,Barren,212460,,,FD05,FD05 005 9008 015-017,CHARLES DEWEESE CONSTRUCTION INC,MP00590082102,2021-12-10,2533619.8,355434.58
Pavement Asset Management,District 03,Barren,212460,,,FD05,FD05 005 9008 000-010,CHARLES DEWEESE CONSTRUCTION INC,MP00590082101,2021-12-10,2533619.8,2178185.2
Pavement Asset Management,District 03,Warren,212459,,,FD05,FD05 114 068X 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP114068X2101,2021-12-10,383543.92,383543.92
Pavement Asset Management,District 03,Warren,212512,,,FD05,FD05 114 0068 011-013,SCOTTY'S CONTRACTING & STONE LLC,MP11400682106,2021-12-10,561763.01,561763.01
Pavement Asset Management,District 03,Metcalfe,212345,,,FD05,FD05 085 0070 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP08500702101,2021-11-19,206700.43,206700.43
Highway Improvement,District 03,Logan,211055,03-09030.00,,FD04,FD04 071 3240 000-001,SCOTT AND MURPHY INC,DE07132402155,2021-11-19,53027.0,53027.0
Highway Improvement,District 03,Warren,211052,03-20018.00,,NHPP,NHPP 0031(022),SCOTTY'S CONTRACTING & STONE LLC,DE11490072152,2021-11-19,1387508.91,1387508.91
Pavement Asset Management,District 03,Todd,212417,03-09025.00,,FD04,FD04 110 0181 019-020,SCOTTY'S CONTRACTING & STONE LLC,MP11001812102,2021-10-22,563976.81,68049.17
Pavement Asset Management,District 03,Todd,212417,,,FD05,FD05 110 0181 013-020,SCOTTY'S CONTRACTING & STONE LLC,MP11001812101,2021-10-22,563976.81,495927.63
Pavement Asset Management,District 03,Logan,212457,,,FD05,FD05 071 0079 009-011,SCOTTY'S CONTRACTING & STONE LLC,MP07100792101,2021-10-22,218488.53,218488.53
Pavement Asset Management,District 03,Todd,212420,,,FD05,FD05 110 068X 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP110068X2103,2021-10-22,253617.52,253617.52
Rural Roads Projects,District 03,Metcalfe,213188,,,CB01,CB01 085 0533 009-010,HINKLE ENVIRONMENTAL SERVICES LLC,0308505332101,2021-09-24,252667.8,252667.8
Rural Roads Projects,District 03,Todd,213140,,,CB06,CB06 110 0508 000-005,SCOTTY'S CONTRACTING & STONE LLC,0311005082104,2021-09-24,482871.23,369616.32
Rural Roads Projects,District 03,Todd,213140,,,CB06,CB06 110 0848 007-009,SCOTTY'S CONTRACTING & STONE LLC,0311008482103,2021-09-24,482871.23,113254.91
Rural Roads Projects,District 03,Warren,213182,,,CB06,CB06 114 0240 000-006,SCOTTY'S CONTRACTING & STONE LLC,0311402402101,2021-09-24,983719.63,489023.2
Rural Roads Projects,District 03,Warren,213182,,,CB06,CB06 114 0242 000-004,SCOTTY'S CONTRACTING & STONE LLC,0311402422101,2021-09-24,983719.63,311540.58
Rural Roads Projects,District 03,Warren,213182,,,CB06,CB06 114 1320 000-011,SCOTTY'S CONTRACTING & STONE LLC,0311413202101,2021-09-24,983719.63,183155.85
Rural Roads Projects,District 03,Todd,213191,,,CB06,CB06 110 0508 004-007,SCOTT AND MURPHY INC,0311005082105,2021-09-24,214422.0,214422.0
Pavement Asset Management,District 03,Warren,212381,,,FD05,FD05 114 0231 010-011,CHARLES DEWEESE CONSTRUCTION INC,MP11402312101,2021-09-24,311205.09,311205.09
Pavement Asset Management,District 03,Logan,212403,,,FD04,FD04 071 3240 001-002,SCOTTY'S CONTRACTING & STONE LLC,MP07132402102,2021-09-24,232464.65,232464.65
Rural Roads Projects,District 03,Logan,213138,,,CB06,CB06 071 0103 002-008,SCOTTY'S CONTRACTING & STONE LLC,0307101032106,2021-09-24,409106.83,409106.83
Highway Improvement,District 03,Warren,211040,03-00199.00,STP,,STP 5081 (008),SCOTTY'S CONTRACTING & STONE LLC,DE114031W2140,2021-08-20,9801251.89,9801251.89
Highway Improvement,District 03,Barren,211329,03-00108.00,,FD04,FD04 SPP 005 0090 017-022,SCOTTY'S CONTRACTING & STONE LLC,DE00500902122,2021-08-20,14067824.65,14067824.65
Pavement Asset Management,District 03,Simpson,212184,,,FD05,FD05 107 0073 005-008,CHARLES DEWEESE CONSTRUCTION INC,MP10700732101,2021-08-20,147548.38,147548.38
Pavement Asset Management,District 03,Monroe,212237,,,FD05,FD05 086 0063 000-010,CHARLES DEWEESE CONSTRUCTION INC,MP08600632102,2021-08-20,899019.23,899019.23
Rural Roads Projects,District 03,Butler,213137,,,CB06,CB06 016 0269 001-007,SCOTTY'S CONTRACTING & STONE LLC,0301602692101,2021-08-20,662259.0,296912.87
Rural Roads Projects,District 03,Butler,213137,,,CB06,CB06 016 1328 005-012,SCOTTY'S CONTRACTING & STONE LLC,0301613282102,2021-08-20,662259.0,365346.13
Rural Roads Projects,District 03,Logan,213139,,,CB06,CB06 071 1293 000-006,CHARLES DEWEESE CONSTRUCTION INC,0307112932107,2021-08-20,504207.0,58644.19
Rural Roads Projects,District 03,Logan,213139,,,CB06,CB06 071 0103 007-011,CHARLES DEWEESE CONSTRUCTION INC,0307101032109,2021-08-20,504207.0,149019.31
Rural Roads Projects,District 03,Logan,213139,,,CB06,CB06 071 1151 004-009,CHARLES DEWEESE CONSTRUCTION INC,0307111512108,2021-08-20,504207.0,296543.49
Pavement Asset Management,District 03,Warren,212273,,,FD05,FD05 114 031W 011-014,CHARLES DEWEESE CONSTRUCTION INC,MP114031W2101,2021-07-23,487271.06,487271.06
Pavement Asset Management,District 03,Warren,212275,,,FD05,FD05 114 0242 003-006,SCOTTY'S CONTRACTING & STONE LLC,MP11402422101,2021-07-23,127001.39,127001.39
Pavement Asset Management,District 03,Todd,212281,,,FD05,FD05 110 0294 000-003,RB PAVING AND CONSTRUCTION LLC,MP11002942101,2021-07-23,318133.77,318133.77
Pavement Asset Management,District 03,Todd,212283,,,FD05,FD05 110 068X 002-005,SCOTTY'S CONTRACTING & STONE LLC,MP110068X2101,2021-07-23,199273.71,199273.71
Pavement Asset Management,District 03,Edmonson,212282,,,FD05,FD05 031 0728 008-013,SCOTTY'S CONTRACTING & STONE LLC,MP03107282102,2021-07-23,227361.55,227361.55
Highway Improvement,District 03,Various,211325,03-20004.00,,NHPP,NHPP 9008 (003),SCOTTY'S CONTRACTING & STONE LLC,DE00590082125,2021-07-23,12988648.23,2381140.02
Highway Improvement,District 03,Various,211325,03-20013.00,,NHPP,NHPP 9008 (003),SCOTTY'S CONTRACTING & STONE LLC,DE08590082125,2021-07-23,12988648.23,10607508.21
Highway Improvement,District 03,Butler,211023,03-20008.00,,NHPP,NHPP IM 0031 (021),SCOTTY'S CONTRACTING & STONE LLC,DE01601652123,2021-06-25,4943111.75,4943111.75
Pavement Asset Management,District 03,Allen,212155,,,FD05,FD05 002 0101 005-014,SCOTTY'S CONTRACTING & STONE LLC,MP00201012101,2021-06-25,627493.04,627493.04
Rural Roads Projects,District 03,Metcalfe,213100,,,CB06,CB06 085 0544 000-004,SCOTTY'S CONTRACTING & STONE LLC,0308505442101,2021-06-25,411994.23,411994.23
Rural Roads Projects,District 03,Monroe,213101,,,CB06,CB06 086 0214 001-007,SCOTTY'S CONTRACTING & STONE LLC,0308602142101,2021-06-25,554824.43,554824.43
Rural Roads Projects,District 03,Allen,213097,,,CB06,CB06 002 1332 010-017,SCOTTY'S CONTRACTING & STONE LLC,0300213322101,2021-06-25,594373.92,502969.24
Rural Roads Projects,District 03,Allen,213097,,,CB06,CB06 002 1421 000-001,SCOTTY'S CONTRACTING & STONE LLC,0300214212102,2021-06-25,594373.92,91404.68
Rural Roads Projects,District 03,Edmonson,213099,,,CB06,CB06 031 1749 000-006,SCOTTY'S CONTRACTING & STONE LLC,0303117492109,2021-06-25,565957.18,479045.9
Rural Roads Projects,District 03,Edmonson,213099,,,CB06,CB06 031 0655 004-006,SCOTTY'S CONTRACTING & STONE LLC,0303106552108,2021-06-25,565957.18,86911.28
Rural Roads Projects,District 03,Simpson,213102,,,CB06,CB06 107 0622 003-006,CHARLES DEWEESE CONSTRUCTION INC,0310706222102,2021-06-25,366780.45,173280.11
Rural Roads Projects,District 03,Simpson,213102,,,CB06,CB06 107 0664 002-005,CHARLES DEWEESE CONSTRUCTION INC,0310706642101,2021-06-25,366780.45,193500.34
Rural Roads Projects,District 03,Barren,213098,,,CB06,CB06 005 1318 007-010,CHARLES DEWEESE CONSTRUCTION INC,0300513182104,2021-06-25,769200.73,128974.33
Rural Roads Projects,District 03,Barren,213098,,,CB06,CB06 005 1307 004-009,CHARLES DEWEESE CONSTRUCTION INC,0300513072106,2021-06-25,769200.73,224693.2
Rural Roads Projects,District 03,Barren,213098,,,CB06,CB06 005 2207 000-004,CHARLES DEWEESE CONSTRUCTION INC,0300522072107,2021-06-25,769200.73,186704.3
Rural Roads Projects,District 03,Barren,213098,,,CB06,CB06 005 2143 000-002,CHARLES DEWEESE CONSTRUCTION INC,0300521432105,2021-06-25,769200.73,110381.55
Rural Roads Projects,District 03,Barren,213098,,,CB06,CB06 005 0255 011-014,CHARLES DEWEESE CONSTRUCTION INC,0300502552103,2021-06-25,769200.73,118447.35
Pavement Asset Management,District 03,Warren,212154,,,FE01,FE01 114 0068 006-009,SCOTTY'S CONTRACTING & STONE LLC,MP11400682104,2021-05-21,680509.83,93803.2
Pavement Asset Management,District 03,Warren,212154,,,FD05,FD05 114 0068 006-009,SCOTTY'S CONTRACTING & STONE LLC,MP11400682103,2021-05-21,680509.83,586706.63
Bridge Asset Management,District 03,Allen,215191,03-10002.00,"STP, BRZ",,STP BRZ 9030 (300),STEWART RICHEY CONSTRUCTION INC,BR00211252100,2021-05-21,330550.47,330550.47
Miscellaneous,District 03,Monroe,212248,,,FE06,FE06 086 1366 004-006,N W K CONSTRUCTION INC,MP08613662101,2021-05-21,99500.54,99500.54
Pavement Asset Management,District 03,Monroe,212251,03-09027.00,,FD04,FD04 086 0163 012-013,SCOTTY'S CONTRACTING & STONE LLC,MP08601632101,2021-05-21,75870.83,75870.83
Pavement Asset Management,District 03,Allen,212205,03-00134.00,,FD04,FD04 002 0100 015-020,ADAMS CONTRACTING LLC,MP00201002101,2021-04-23,625351.82,625351.82
Pavement Asset Management,District 03,Edmonson,212209,03-05006.00,,FD04,FD04 031 0728 003-004,SCOTTY'S CONTRACTING & STONE LLC,MP03107282101,2021-04-23,157093.74,157093.74
Pavement Asset Management,District 03,Simpson,212183,,,FD05,FD05 107 0383 008-010,CHARLES DEWEESE CONSTRUCTION INC,MP10703832101,2021-04-23,115289.22,115289.22
Pavement Asset Management,District 03,Warren,212111,,,FD05,FD05 114 0068 012-016,SCOTTY'S CONTRACTING & STONE LLC,MP11400682102,2021-04-23,875592.23,875592.23
Pavement Asset Management,District 03,Simpson,212165,,,FE01,FE01 107 0100 009-011,SCOTTY'S CONTRACTING & STONE LLC,MP10701002102,2021-04-23,268843.19,79141.57
Pavement Asset Management,District 03,Simpson,212165,,,FD05,FD05 107 0100 009-011,SCOTTY'S CONTRACTING & STONE LLC,MP10701002101,2021-04-23,268843.19,189701.62
Safety,District 03,Barren,211313,03-09011.00,,HSIP,HSIP 5102 (015),SCOTTY'S CONTRACTING & STONE LLC,DE00500632019,2021-04-23,1652922.48,1652922.48
Safety,District 03,Warren,211314,03-09012.00,,HSIP,HSIP 5084 025,SCOTTY'S CONTRACTING & STONE LLC,DE11400682112,2021-04-23,1025094.27,1025094.27
Bridge Asset Management,District 03,Various,212606,,,FE02,FE02 005 0249 B00065N,DELONG CONCRETE LLC,MB00502492101,2021-04-23,833813.15,146177.77
Bridge Asset Management,District 03,Various,212606,,,FE02,FE02 005 0068 B00077N,DELONG CONCRETE LLC,MB00500682101,2021-04-23,833813.15,188563.18
Bridge Asset Management,District 03,Various,212606,,,FE02,FE02 016 9007 B00057L,DELONG CONCRETE LLC,MB01690072101,2021-04-23,833813.15,170949.56
Bridge Asset Management,District 03,Various,212606,,,FE02,FE02 016 9007 B00057R,DELONG CONCRETE LLC,MB01690072102,2021-04-23,833813.15,169867.27
Bridge Asset Management,District 03,Various,212606,,,FE02,FE02 005 0255 B00078N,DELONG CONCRETE LLC,MB00502552101,2021-04-23,833813.15,158255.37
Bridge Asset Management,District 03,Warren,212940,,,FE02,FE02 114 3225 B00007N,SCOTTY'S CONTRACTING & STONE LLC,MB11432252101,2021-04-23,691493.29,587986.89
Bridge Asset Management,District 03,Warren,212940,,,FE01,FE01 114 3225 B00007N,SCOTTY'S CONTRACTING & STONE LLC,MB11432252102,2021-04-23,691493.29,103506.4
Pavement Asset Management,District 03,Butler,212210,03-00163.00,,FD04,FD04 016 0231 008-009,SCOTT AND MURPHY INC,MP01602312101,2021-04-23,268238.8,268238.8
Highway Improvement,District 03,Butler,211009,03-02042.00,,NHPP,NHPP 0031 (016),SCOTTY'S CONTRACTING & STONE LLC,DE01690072109,2021-03-19,8126141.86,8126141.86
Pavement Asset Management,District 03,Metcalfe,212141,,,FE01,FE01 085 0068 006-009,SCOTTY'S CONTRACTING & STONE LLC,MP08500682102,2021-03-19,374511.2,11077.3
Pavement Asset Management,District 03,Metcalfe,212141,,,FD05,FD05 085 0068 006-009,SCOTTY'S CONTRACTING & STONE LLC,MP08500682101,2021-03-19,374511.2,363433.9
Pavement Asset Management,District 03,Monroe,212133,,,FD05,FD05 086 0063 009-012,SCOTTY'S CONTRACTING & STONE LLC,MP08600632101,2021-03-19,402180.53,402180.53
Pavement Asset Management,District 03,Barren,212142,,,FD05,FD05 008 0068 015-017,SCOTTY'S CONTRACTING & STONE LLC,MP00500682101,2021-03-19,178938.93,178938.93
Bridge Asset Management,District 03,Various,215190,03-10018.00,"STP, BRZ",,STP BRZ 9030 (240),CAMBRY CONTRACTING INC,BR10706641900,2021-03-19,1043748.8,380844.1
Bridge Asset Management,District 03,Various,215190,03-10015.00,"STP, BRZ",,STP BRZ 9030 (283),CAMBRY CONTRACTING INC,BR11414352000,2021-03-19,1043748.8,662904.7
Pavement Asset Management,District 03,Butler,212089,,,FD05,FD05 016 2161 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP01621612101,2021-02-19,171616.0,116297.99
Pavement Asset Management,District 03,Butler,212089,,,FD05,FD05 016 2162 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP01621622102,2021-02-19,171616.0,55318.01
Rural Roads Projects,District 03,Butler,213047,,,CB06,CB06 016 0269 001-007,CHARLES DEWEESE CONSTRUCTION INC,0301602692009,2021-02-19,182435.23,182435.23
Pavement Asset Management,District 03,Metcalfe,212067,,,"FD05, FE01",085GP20P012 - FD05 & FE01,CHARLES DEWEESE CONSTRUCTION INC,MP08502182102,2021-02-19,575290.57,31700.68
Pavement Asset Management,District 03,Metcalfe,212067,,,"FD05, FE01",085GP20P012 - FD05 & FE01,CHARLES DEWEESE CONSTRUCTION INC,MP08502182101,2021-02-19,575290.57,543589.89
Safety,District 03,Warren,214200,03-09019.00,,HSIP,HSIP 2311(018),CHARLES DEWEESE CONSTRUCTION INC,0311402312101,2021-02-19,3499867.39,3499867.39
Rural Roads Projects,District 03,Todd,213008,,,CB06,CB06 110 0107 000-003,RB PAVING AND CONSTRUCTION LLC,0311001072006,2021-01-29,299995.66,142113.02
