TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Bridge Asset Management,District 01,McCracken,222960,,,FE02,FE02 073 0724 B00049N 01.52,HARPER CONSTRUCTION LLC,MB07307242202,2022-10-20,370465.0,188470.5
Bridge Asset Management,District 01,Marshall,222966,,,FE02,FE02 079 0402 B00039N 09.70,HARPER CONSTRUCTION LLC,MB07904022202,2022-10-20,950000.0,320290.95
Bridge Asset Management,District 01,Marshall,222966,,,FE02,FE02 079 2603 B00068N 03.31,HARPER CONSTRUCTION LLC,MB079260322W1,2022-10-20,950000.0,222917.91
Bridge Asset Management,District 01,Marshall,222966,,,FE02,FE02 079 0795 B00013N 06.01,HARPER CONSTRUCTION LLC,MB07907952201,2022-10-20,950000.0,145774.19
Bridge Asset Management,District 01,Marshall,222966,,,FE02,FE02 079 2595 B00066N 00.86,HARPER CONSTRUCTION LLC,MB079259522W1,2022-10-20,950000.0,261016.95
Safety,District 01,Various,224324,,ER,,ER 9020(439),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,0201700692201,2022-09-22,373695.5,36201.74
Safety,District 01,Various,224324,,ER,,ER 9020(429),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,0107900692201,2022-09-22,373695.5,89254.86
Safety,District 01,Various,224324,,ER,,ER 9020(428),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,0104200692201,2022-09-22,373695.5,248238.91
Pavement Asset Management,District 01,Hickman,222504,,,CPTL,CPTL 053 8000 000-001,JIM SMITH CONTRACTING COMPANY LLC,MP05380002201,2022-09-22,587552.0,587552.0
Highway Improvement,District 01,Trigg,221340,,,BC53,BC53 111 K1M9 KY21-63,APPALACHIAN FOOTHILLS CONTRACTING INC,DE1110AIR2200,2022-08-18,753930.0,753930.0
Bridge Asset Management,District 01,McCracken,222977,,,FE02,FE02 073 0994 B00017N 02.53,JIM SMITH CONTRACTING COMPANY LLC,MB07309942201,2022-08-18,616864.0,616864.0
Pavement Asset Management,District 01,McCracken,222476,,,FD05,FD05 073 1154 000-002,JIM SMITH CONTRACTING COMPANY LLC,MP07311542201,2022-07-21,277973.55,277973.55
Pavement Asset Management,District 01,Crittenden,222461,,,FD05,FD05 028 0120 000-006,ROGERS GROUP INC,MP02801202201,2022-07-21,757958.59,757958.59
Rural Roads Projects,District 01,Marshall,223026,,,CB06,CB06 079 0795 009-012,JIM SMITH CONTRACTING COMPANY LLC,0107907952201,2022-07-21,477868.0,203992.37
Rural Roads Projects,District 01,Marshall,223026,,,CB06,CB06 079 0795 000-003,JIM SMITH CONTRACTING COMPANY LLC,0107907952202,2022-07-21,477868.0,273875.64
Rural Roads Projects,District 01,Trigg,223027,,,CB06,CB06 111 0274 001-004,ROGERS GROUP INC,0111102742201,2022-07-21,749115.68,159239.25
Rural Roads Projects,District 01,Trigg,223027,,,CB06,CB06 111 0124-002-008,ROGERS GROUP INC,0111101242201,2022-07-21,749115.68,589876.44
Pavement Asset Management,District 01,McCracken,222323,,,FD05,FD05 073 0996 008-010,JIM SMITH CONTRACTING COMPANY LLC,MP07309962201,2022-06-23,105751.0,105751.0
Pavement Asset Management,District 01,McCracken,222324,,,FD05,FD05 073 0348 004-008,JIM SMITH CONTRACTING COMPANY LLC,MP07303482201,2022-06-23,325812.75,325812.75
Safety,District 01,Various,224316,01-00985.00,,HSIP,HSIP 9010(457),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0112199992201,2022-06-23,199000.0,199000.0
Pavement Asset Management,District 01,Crittenden,222368,,,FD05,FD05 028 0060 000-006,ROGERS GROUP INC,MP02800602201,2022-05-26,661397.12,661397.12
Pavement Asset Management,District 01,Calloway,222408,,,FD05,FD05 018 0641 000-001,MURRAY PAVING INC,MP01806412202,2022-05-26,134251.25,134251.25
Pavement Asset Management,District 01,McCracken,222049,,,FD05,FD05 073 0045 009-010,JIM SMITH CONTRACTING COMPANY LLC,MP07300452201,2022-05-26,329228.24,329228.24
Pavement Asset Management,District 01,Fulton,222119,,,FD05,FD05 038 0125 002-006,MURRAY PAVING INC,MP03801252201,2022-05-26,716262.0,716262.0
Pavement Asset Management,District 01,McCracken,222313,,,FD05,FD05 073 0787 006-007,JIM SMITH CONTRACTING COMPANY LLC,MP07307872201,2022-05-26,96180.4,96180.4
Pavement Asset Management,District 01,McCracken,222316,,,FD05,FD05 073 3520 003-008,JIM SMITH CONTRACTING COMPANY LLC,MP07335202201,2022-05-26,376971.8,376971.8
Pavement Asset Management,District 01,McCracken,222319,,,FD05,FD05 073 0286 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP07302862201,2022-05-26,252057.6,252057.6
Pavement Asset Management,District 01,Livingston,222367,,,FD05,FD05 070 0060 007-013,JIM SMITH CONTRACTING COMPANY LLC,MP07000602201,2022-05-26,554536.55,554536.55
Pavement Asset Management,District 01,Marshall,222409,,,FD05,FD05 079 0402 009-017,JIM SMITH CONTRACTING COMPANY LLC,MP07904022201,2022-05-26,780211.6,780211.6
Pavement Asset Management,District 01,Trigg,222203,,,FD05,FD05 111 1175 000-002,ROGERS GROUP INC,MP11111752201,2022-04-28,223656.49,223656.49
Bridge Asset Management,District 01,Crittenden,222963,,,FE02,FE02 028 0506 B00030N 00.34,HARPER CONSTRUCTION LLC,MB02805062201,2022-04-28,266287.79,118103.43
Bridge Asset Management,District 01,Crittenden,222963,,,FE02,FE02 028 0135 B00024N 11.99,HARPER CONSTRUCTION LLC,MB02801352201,2022-04-28,266287.79,148184.36
Pavement Asset Management,District 01,McCracken,222041,,,FD05,FD05 073 060X 002-003,JIM SMITH CONTRACTING COMPANY LLC,MP073060X2201,2022-04-28,317399.5,317399.5
Pavement Asset Management,District 01,McCracken,222046,,,FD05,FD05 073 0060 019-021,JIM SMITH CONTRACTING COMPANY LLC,MP07300602201,2022-04-28,117156.0,117156.0
Pavement Asset Management,District 01,Graves,222068,,,FD05,FD05 042 0045 000-008,JIM SMITH CONTRACTING COMPANY LLC,MP04200452201,2022-04-28,1249833.9,1249833.9
Pavement Asset Management,District 01,Marshall,222201,,,FD05,FD05 079 0641 008-010,JIM SMITH CONTRACTING COMPANY LLC,MP07906412202,2022-04-28,259485.0,259485.0
Pavement Asset Management,District 01,McCracken,222243,,,FD05,FD05 073 0062 014-016,JIM SMITH CONTRACTING COMPANY LLC,MP07300622201,2022-04-28,228670.01,228670.01
Pavement Asset Management,District 01,Ballard,222244,,,FD05,FD05 004 0051 003-005,JIM SMITH CONTRACTING COMPANY LLC,MP00400512201,2022-04-28,240786.0,240786.0
Miscellaneous,District 01,Graves,222375,,,FE06,FE06 042 0303 009-010,N W K CONSTRUCTION INC,MP04203032201,2022-04-28,58113.5,58113.5
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0097 B00057N 00.98,HARPER CONSTRUCTION LLC,MB04200972201,2022-04-28,782474.71,141681.24
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0408 B00126N 09.96,HARPER CONSTRUCTION LLC,MB04204082201,2022-04-28,782474.71,212909.53
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 1748 B00129N 01.21,HARPER CONSTRUCTION LLC,MB04217482201,2022-04-28,782474.71,149005.21
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 042 0301 B00031N 03.63,HARPER CONSTRUCTION LLC,MB04203012201,2022-04-28,782474.71,135260.07
Bridge Asset Management,District 01,Various,222962,,,FE02,FE02 053 1772 B00033N 01.21,HARPER CONSTRUCTION LLC,MB05317722201,2022-04-28,782474.71,143618.66
Pavement Asset Management,District 01,Trigg,222199,,,FD05,FD05 111 0139 000-007,ROGERS GROUP INC,MP11101392201,2022-03-24,569343.15,569343.15
Pavement Asset Management,District 01,Graves,222059,,,FD05,FD05 042 1276 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP04212762201,2022-03-24,372612.25,372612.25
Pavement Asset Management,District 01,Fulton,222081,,,FD05,FD05 038 1463 004-005,MURRAY PAVING INC,MP03814632201,2022-03-24,110476.25,110476.25
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 0641 001-003,JIM SMITH CONTRACTING COMPANY LLC,MP07906412201,2022-03-24,1587202.95,794245.44
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 641S 000-002,JIM SMITH CONTRACTING COMPANY LLC,MP079641S2201,2022-03-24,1587202.95,575647.06
Pavement Asset Management,District 01,Marshall,222195,,,FD05,FD05 079 0058 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP07900582201,2022-03-24,1587202.95,217310.46
Pavement Asset Management,District 01,Graves,222058,,,FD05,FD05 042 0348 003-006,JIM SMITH CONTRACTING COMPANY LLC,MP04203482201,2022-02-24,203291.9,203291.9
Miscellaneous,District 01,Various,222248,,,FE01,FE01 121 DW22 0010000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002201,2022-02-24,1761000.0,1761000.0
Bridge Asset Management,District 01,Livingston,222970,,,FE02,FE02 070 0062 B00040N 01.03,INTECH CONTRACTING LLC,MB07000622201,2022-01-27,2910147.65,695895.71
Bridge Asset Management,District 01,Livingston,222970,,,FE02,FE02 070 0453 B00042R 03.28,INTECH CONTRACTING LLC,MB07004532202,2022-01-27,2910147.65,588723.71
Bridge Asset Management,District 01,Livingston,222970,,,FE02,FE02 070 0453 B00045N 00.42,INTECH CONTRACTING LLC,MB07004532203,2022-01-27,2910147.65,608076.23
Bridge Asset Management,District 01,Livingston,222970,,,FE02,FE02 070 0453 B00042L 03.28,INTECH CONTRACTING LLC,MB07004532201,2022-01-27,2910147.65,586035.53
Bridge Asset Management,District 01,Livingston,222970,,,FE02,FE02 070 0453 B00046N 02.10,INTECH CONTRACTING LLC,MB07004532204,2022-01-27,2910147.65,431416.47
Pavement Asset Management,District 01,Calloway,222105,,,FD05,FD05 018 0641 011-013,JIM SMITH CONTRACTING COMPANY LLC,MP01806412201,2022-01-27,367417.53,367417.53
Pavement Asset Management,District 01,Marshall,212491,,,FD05,FD05 079 0641 009-013,JIM SMITH CONTRACTING COMPANY LLC,MP07906412102,2021-12-10,356280.0,356280.0
Pavement Asset Management,District 01,Graves,212492,,,FD05,FD05 042 0339 012-016,JIM SMITH CONTRACTING COMPANY LLC,MP04203392101,2021-12-10,225288.0,225288.0
Pavement Asset Management,District 01,Calloway,212493,01-20038.00,,FD04,FD04 018 641X 002-003,HARPER CONSTRUCTION LLC,MP018641X2102,2021-12-10,325001.77,325001.77
Pavement Asset Management,District 01,Calloway,212456,,,FD05,FD05 018 0080 010-017,JIM SMITH CONTRACTING COMPANY LLC,MP0180080210,2021-11-19,675535.2,675535.2
Safety,District 01,McCracken,211344,01-00974.00,,HSIP,HSIP 0601 (210),JIM SMITH CONTRACTING COMPANY LLC,DE07300602144,2021-11-19,897900.79,897900.79
Safety,District 01,McCracken,214300,01-09012.00,,HSIP,HSIP 7612(009),HARPER CONSTRUCTION LLC,0107300622101,2021-10-22,384531.09,60345.66
Safety,District 01,McCracken,214300,01-09012.00,,HSIP,HSIP 0451(010),HARPER CONSTRUCTION LLC,0107300452101,2021-10-22,384531.09,216800.07
Safety,District 01,McCracken,214300,01-09012.00,,HSIP,HSIP 6411(041),HARPER CONSTRUCTION LLC,0101806412101,2021-10-22,384531.09,107385.38
Pavement Asset Management,District 01,McCracken,212190,,,FD05,FD05 073 0060 002-008,JIM SMITH CONTRACTING COMPANY LLC,MP07300602101,2021-09-24,2838335.0,2838335.0
Pavement Asset Management,District 01,Marshall,212373,,,FD05,FD05 079 1558 000-001,JIM SMITH CONTRACTING COMPANY LLC,MP07915582101,2021-09-24,65210.0,65210.0
Pavement Asset Management,District 01,Calloway,212374,,,FD05,FD05 018 0080 016-023,JIM SMITH CONTRACTING COMPANY LLC,MP01800802102,2021-09-24,946806.44,946806.44
Safety,District 01,Graves,214213,01-09011.00,,HSIP,HSIP 5007(008),HARPER CONSTRUCTION LLC,0104200802001,2021-09-24,548855.0,548855.0
Pavement Asset Management,District 01,Trigg,212330,,,FD05,FD05 111 0139 014-017,ROGERS GROUP INC,MP11101392101,2021-09-24,170493.31,170493.31
Bridge Asset Management,District 01,Trigg,215210,01-01160.00,,FD04,FD04 111 1380 000-001,SCOTT AND MURPHY INC,BR11113802100,2021-09-24,279243.26,279243.26
Pavement Asset Management,District 01,Trigg,212288,,,FD05,FD05 111 0164 018-022,ROGERS GROUP INC,MP11101642101,2021-08-20,357339.38,357339.38
Bridge Asset Management,District 01,Livingston,212972,,,FE02,FE02 070 0062 B00065N 02.85,INTECH CONTRACTING LLC,MB07000622101,2021-08-20,55468.0,55468.0
Bridge Asset Management,District 01,Various,212967,,,FE02,FE02 018 0121 B00019N 03.66,HARPER CONSTRUCTION LLC,MB01801212021,2021-07-23,517741.64,142540.26
Bridge Asset Management,District 01,Various,212967,,,FE02,FE02 018 0121 B00020N 03.21,HARPER CONSTRUCTION LLC,MB01801212022,2021-07-23,517741.64,142540.24
Bridge Asset Management,District 01,Various,212967,,,FE02,FE02 070 0135 B00009N 12.08,HARPER CONSTRUCTION LLC,MB07001352021,2021-07-23,517741.64,232661.14
Pavement Asset Management,District 01,Calloway,212272,,,FD05,FD05 018 1918 000-004,MURRAY PAVING INC,MP01819182101,2021-07-23,216987.5,216987.5
Bridge Asset Management,District 01,Crittenden,215187,01-10000.00,"STP, BRZ",,STP BRZ 9030 (181),SCOTT AND MURPHY INC,BR02800911900,2021-07-23,940938.1,940938.1
Pavement Asset Management,District 01,McCracken,212238,01-20037.00,,NHPP,NHPP 9040 (051),JIM SMITH CONTRACTING COMPANY LLC,MP073045X2101,2021-06-25,1697492.77,882258.55
Pavement Asset Management,District 01,McCracken,212238,01-20037.00,,NHPP,NHPP 9040 (051),JIM SMITH CONTRACTING COMPANY LLC,MP073060X2101,2021-06-25,1697492.77,815234.22
Safety,District 01,Marshall,214204,01-09009.00,,HSIP,HSIP 5028(001),JIM SMITH CONTRACTING COMPANY LLC,0107900622001,2021-06-25,2085491.26,2085491.26
Pavement Asset Management,District 01,Marshall,212235,,,FD05,FD05 079 0641 012-018,JIM SMITH CONTRACTING COMPANY LLC,MP07906412101,2021-06-25,751120.4,751120.4
Pavement Asset Management,District 01,Marshall,212241,,,FD05,FD05 079 641S 001-004,JIM SMITH CONTRACTING COMPANY LLC,MP079641S2101,2021-06-25,606663.38,606663.38
Pavement Asset Management,District 01,Trigg,212258,,,FD05,FD05 111 0958 000-002,ROGERS GROUP INC,MP11109582101,2021-06-25,97830.52,97830.52
Rural Roads Projects,District 01,Calloway,213094,,,CB06,CB06 018 1346 003-008,MURRAY PAVING INC,0101813462101,2021-06-25,712639.0,302378.47
Rural Roads Projects,District 01,Calloway,213094,,,CB06,CB06 018 0280 007-009,MURRAY PAVING INC,0101802802101,2021-06-25,712639.0,95708.09
Rural Roads Projects,District 01,Calloway,213094,,,CB06,CB06 018 0464 007-012,MURRAY PAVING INC,0101804642101,2021-06-25,712639.0,314552.44
Rural Roads Projects,District 01,Marshall,213095,,,CB06,CB06 079 0282 000-002,JIM SMITH CONTRACTING COMPANY LLC,0107902822101,2021-06-25,770880.5,179336.79
Rural Roads Projects,District 01,Marshall,213095,,,CB06,CB06 079 0408 001-008,JIM SMITH CONTRACTING COMPANY LLC,0107904082101,2021-06-25,770880.5,591543.71
Rural Roads Projects,District 01,Trigg,213096,,,CB06,CB06 111 0778 000-007,ROGERS GROUP INC,0111107782101,2021-06-25,693351.35,495078.52
Rural Roads Projects,District 01,Trigg,213096,,,CB06,CB06 111 0525 002-006,ROGERS GROUP INC,0111105252101,2021-06-25,693351.35,198272.83
Bridge Asset Management,District 01,Hickman,215105,01-10063.00,"STP, BRZ",,STP BRZ 9030 (301),HAROLD COFFEY CONSTRUCTION CO INC,BR05300802100,2021-05-21,549800.0,549800.0
Pavement Asset Management,District 01,Graves,212171,,,FD05,FD05 042 0303 009-016,JIM SMITH CONTRACTING COMPANY LLC,MP04203032101,2021-04-23,980675.75,980675.75
Pavement Asset Management,District 01,Calloway,212172,,,FD05,FD05 018 0094 008-011,MURRAY PAVING INC,MP01800942101,2021-04-23,412816.6,412816.6
Pavement Asset Management,District 01,Lyon,212175,,,FD05,FD05 072 0062 000-004,JIM SMITH CONTRACTING COMPANY LLC,MP07200622101,2021-04-23,416549.02,416549.02
Highway Improvement,District 01,Trigg,211013,01-20011.00,,NHPP,NHPP 0242 (077),HALL CONTRACTING OF KENTUCKY INC,DE01700242113,2021-04-23,17350000.0,4614343.22
Highway Improvement,District 01,Trigg,211013,01-20011.00,,NHPP,NHPP 0242 (077),HALL CONTRACTING OF KENTUCKY INC,DE11100242113,2021-04-23,17350000.0,12735656.78
Highway Improvement,District 01,McCracken,211014,01-00395.00,,FLAP,FH FLAP (001),JIM SMITH CONTRACTING COMPANY LLC,DE07307872114,2021-04-23,190980.83,190980.83
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 038 0051 B00012N 04.86,INTECH CONTRACTING LLC,MB03800512101,2021-03-19,1257224.08,257572.62
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 042 0849 B00084N 10.77,INTECH CONTRACTING LLC,MB04208492101,2021-03-19,1257224.08,181175.99
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 073 1322 B00081N 03.80,INTECH CONTRACTING LLC,MB07313222101,2021-03-19,1257224.08,131045.8
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 073 1322 B00080N 03.80,INTECH CONTRACTING LLC,MB07313222102,2021-03-19,1257224.08,120093.02
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 072 2611 B00029N 00.10,INTECH CONTRACTING LLC,MB07226112101,2021-03-19,1257224.08,135022.82
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 020 1371 B00040N 06.25,INTECH CONTRACTING LLC,MB02013712101,2021-03-19,1257224.08,127040.64
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 042 0339 B00132N 30.31,INTECH CONTRACTING LLC,MB04203392101,2021-03-19,1257224.08,119943.55
Bridge Asset Management,District 01,Various,212961,01-10169.00,,FD04,FD04 053 1283 B00102N 00.07,INTECH CONTRACTING LLC,MB05312832101,2021-03-19,1257224.08,185329.63
Pavement Asset Management,District 01,Ballard,212112,,,CPTL,CPTL 004 8000 000-001,MURRAY PAVING INC,MP00480002101,2021-03-19,30715.45,30715.45
Safety,District 01,McCracken,211011,01-09018.00,,HSIP,HSIP 0241(093),JIM SMITH CONTRACTING COMPANY LLC,DE07300242111,2021-03-19,990027.85,990027.85
Bridge Asset Management,District 01,Ballard,215196,01-10020.00,"STP, BRZ",,STP BRZ 9030 (227),JIM SMITH CONTRACTING COMPANY LLC,BR00412901900,2021-03-19,977219.26,711553.88
Bridge Asset Management,District 01,Ballard,215196,01-10028.00,"STP, BRZ",,STP BRZ 9030 (244),JIM SMITH CONTRACTING COMPANY LLC,BR07918241900,2021-03-19,977219.26,265665.38
Pavement Asset Management,District 01,McCracken,212100,,,FD05,FD05 073 0305 003-005,JIM SMITH CONTRACTING COMPANY LLC,MP07303052101,2021-03-19,120618.45,120618.45
Pavement Asset Management,District 01,Livingston,212121,,,FD05,FD05 070 0060 013-016,JIM SMITH CONTRACTING COMPANY LLC,MP07000602101,2021-03-19,193070.31,193070.31
Pavement Asset Management,District 01,Calloway,212137,,,FD05,FD05 018 2594 000-001,MURRAY PAVING INC,MP01825942101,2021-03-19,53039.0,53039.0
Pavement Asset Management,District 01,Crittenden,212151,,,FD05,FD05 028 0060 017-024,ROGERS GROUP INC,MP02800602101,2021-03-19,473983.04,473983.04
Pavement Asset Management,District 01,Calloway,212150,,,FD05,FD05 018 0774 000-001,MURRAY PAVING INC,MP01807742101,2021-03-19,50622.0,50622.0
Pavement Asset Management,District 01,Graves,212059,,,FD05,FD05 042 1830 000-002,JIM SMITH CONTRACTING COMPANY LLC,MP04218302101,2021-02-19,326381.84,326381.84
Pavement Asset Management,District 01,Lyon,212062,,,FD05,FD05 072 3171 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP07231712101,2021-02-19,151542.55,151542.55
Pavement Asset Management,District 01,Trigg,212040,,,FD05,FD05 111 0068 020-025,ROGERS GROUP INC,MP11100682101,2021-01-29,514643.33,514643.33
Miscellaneous,District 01,Various,212001,,,FE01,FE01 DW21 0010000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP121000002101,2021-01-29,1040000.0,1040000.0
Safety,District 01,Various,214100,01-00911.00,,HSIP,HSIP 9010 (391),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0112199992001,2021-01-29,476000.0,476000.0
Pavement Asset Management,District 01,Calloway,212070,,,FD05,FD05 018 0080 000-003,JIM SMITH CONTRACTING COMPANY LLC,MP01800802101,2021-01-29,438271.25,438271.25
Rural Roads Projects,District 01,Calloway,203010,,,CB06,CB06 018 1828 002-005,ROGERS GROUP INC,0101818282001,2020-12-11,769511.13,133923.9
Rural Roads Projects,District 01,Calloway,203010,,,CB06,CB06 018 1497 004-007,ROGERS GROUP INC,0101814972001,2020-12-11,769511.13,138305.4
Rural Roads Projects,District 01,Calloway,203010,,,CB06,CB06 018 0783 008-011,ROGERS GROUP INC,0101807832001,2020-12-11,769511.13,160600.96
Rural Roads Projects,District 01,Calloway,203010,,,CB06,CB06 018 1346 007-012,ROGERS GROUP INC,0101813462001,2020-12-11,769511.13,336680.87
Rural Roads Projects,District 01,Trigg,203107,,,CB06,CB06 111 0164 003-006,ROGERS GROUP INC,0111101642001,2020-12-11,532752.46,141086.55
Rural Roads Projects,District 01,Trigg,203107,,,CB06,CB06 111 0124 008-011,ROGERS GROUP INC,0111101242001,2020-12-11,532752.46,141528.3
Rural Roads Projects,District 01,Trigg,203107,,,CB06,CB06 111 1585 002-005,ROGERS GROUP INC,0111115852001,2020-12-11,532752.46,145956.73
Rural Roads Projects,District 01,Trigg,203107,,,CB06,CB06 111 0276 002-005,ROGERS GROUP INC,0111102762001,2020-12-11,532752.46,104180.86
Rural Roads Projects,District 01,Marshall,203108,,,CB06,CB06 079 1422 006-008,JIM SMITH CONTRACTING COMPANY LLC,0107914222001,2020-12-11,620628.35,152479.96
Rural Roads Projects,District 01,Marshall,203108,,,CB06,CB06 079 0962 000-003,JIM SMITH CONTRACTING COMPANY LLC,0107909622001,2020-12-11,620628.35,224228.5
Rural Roads Projects,District 01,Marshall,203108,,,CB06,CB06 079 1949 006-010,JIM SMITH CONTRACTING COMPANY LLC,0107919492001,2020-12-11,620628.35,243919.89
Highway Improvement,District 01,McCracken,201318,01-00152.00,STP,,STP 5009 (022),JIM SMITH CONTRACTING COMPANY LLC,DE07300622018,2020-12-11,7701651.87,7701651.87
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0104200452001,2020-10-23,347005.0,62266.66
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0100400512001,2020-10-23,347005.0,90798.74
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0100400602001,2020-10-23,347005.0,60430.63
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300602001,2020-10-23,347005.0,14296.97
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300452001,2020-10-23,347005.0,92357.35
Safety,District 01,Various,204300,01-00981.00,,HSIP,HSIP 9010 (406),N W K CONSTRUCTION INC,0107300622001,2020-10-23,347005.0,26854.66
Highway Improvement,District 01,Calloway,201314,01-00314.00,,NHPP,NHPP 6411 (039),JIM SMITH CONTRACTING COMPANY LLC,DE01806412014,2020-10-23,37652066.52,37652066.52
Safety,District 01,Marshall,204210,01-09016.00,,HSIP,HSIP 6411(038),JIM SMITH CONTRACTING COMPANY LLC,0107906412001,2020-10-23,1196823.32,1196823.32
Pavement Asset Management,District 01,Trigg,202153,01-20036.00,STP,,STP 9040 (033),ROGERS GROUP INC,MP11101392001,2020-10-09,433229.72,179149.4
Pavement Asset Management,District 01,Trigg,202153,01-20036.00,STP,,STP 9040 (033),ROGERS GROUP INC,MP111068X2001,2020-10-09,433229.72,254080.32
Pavement Asset Management,District 01,Hickman,202221,01-20033.00,STP,,STP 9040(012),JIM SMITH CONTRACTING COMPANY LLC,MP05300452001,2020-10-09,511858.3,511858.3
Pavement Asset Management,District 01,Livingston,202274,01-20035.00,STP,,STP 9040 (018),JIM SMITH CONTRACTING COMPANY LLC,MP07004532001,2020-10-09,2045662.18,1396946.45
Pavement Asset Management,District 01,Livingston,202274,01-20035.00,STP,,STP 9040 (018),JIM SMITH CONTRACTING COMPANY LLC,MP07000622001,2020-10-09,2045662.18,648715.73
Safety,District 01,McCracken,204208,01-09017.00,,HSIP,HSIP 0601 (209),JIM SMITH CONTRACTING COMPANY LLC,0107300602002,2020-09-25,2422710.8,2422710.8
Pavement Asset Management,District 01,Calloway,202152,,,FD05,FD05 018 1327 000-003,MURRAY PAVING INC,MP01813272001,2020-09-25,262955.0,262955.0
Pavement Asset Management,District 01,Fulton,202178,,,FD05,FD05 038 0309 004-005,MURRAY PAVING INC,MP03803092001,2020-09-25,79295.0,79295.0
Pavement Asset Management,District 01,Crittenden,202179,,,FD05,FD05 028 0070 005-010,RB PAVING AND CONSTRUCTION LLC,MP02800702001,2020-09-25,284732.7,284732.7
Pavement Asset Management,District 01,Lyon,202282,,,FD05,FD05 072 0293 000-001,JIM SMITH CONTRACTING COMPANY LLC,MP07202932001,2020-09-25,50331.65,50331.65
Safety,District 01,Various,204203,01-09010.00,,HSIP,HSIP 5009(024),WESTATE CONSTRUCTION INC,0100400622001,2020-08-21,2406214.83,62161.55
Safety,District 01,Various,204203,,,FD39,FD39 073 0062 003-004,WESTATE CONSTRUCTION INC,0107300622003,2020-08-21,2406214.83,292034.87
Safety,District 01,Various,204203,01-09010.00,,HSIP,HSIP 5009(024),WESTATE CONSTRUCTION INC,0107300622002,2020-08-21,2406214.83,2052018.44
Safety,District 01,McCracken,204205,01-09013.00,,HSIP,HSIP 0451(008),JIM SMITH CONTRACTING COMPANY LLC,0104200452002,2020-07-24,1943618.59,924124.4
Safety,District 01,McCracken,204205,01-09015.00,,HSIP,HSIP 0451(009),JIM SMITH CONTRACTING COMPANY LLC,0107900452002,2020-07-24,1943618.59,1019494.15
Bridge Asset Management,District 01,Crittenden,205174,01-01159.00,"STP, BRZ",,STP BRZ 9030 (270),CAMBRY CONTRACTING INC,BR02810852000,2020-07-24,314431.92,314431.92
Highway Improvement,District 01,Marshall,201010,01-20016.00,,NHPP,NHPP 0411 (037),JIM SMITH CONTRACTING COMPANY LLC,DE07906411945,2020-04-24,3325189.04,3325189.04
Highway Improvement,District 01,Lyon,201017,01-20009.00,,NHPP,NHPP IM 0242 (076),JIM SMITH CONTRACTING COMPANY LLC,DE07200242017,2020-04-24,1230618.22,1230618.22
Highway Improvement,District 01,Livingston,201021,01-01142.00,"STP, BRO",,STP BRO 0601 (196),JIM SMITH CONTRACTING COMPANY LLC,DE07000602021,2020-04-24,63627756.05,63627756.05
Bridge Asset Management,District 01,Ballard,201018,,,FE02,FE02 004 0051 007-009,INTECH CONTRACTING LLC,DE00400512019,2020-04-24,8060092.41,4516135.67
Highway Improvement,District 01,Ballard,201018,01-20000.00,,NHPP,NHPP 0511 (050),INTECH CONTRACTING LLC,DE00400512018,2020-04-24,8060092.41,3543956.74
