TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Safety,District 02,Hopkins,234709,02-00932.00,,HSIP,HSIP 9010(515),THE TRUESDELL CORPORATION,0205400692303,2023-06-22,203203.0,93517.4
Safety,District 02,Hopkins,234709,02-00931.00,,HSIP,HSIP 9010(514),THE TRUESDELL CORPORATION,0205400692302,2023-06-22,203203.0,109685.58
Safety,District 02,Muhlenberg,234711,02-00933.00,,HSIP,HSIP 9010(516),THE TRUESDELL CORPORATION,0208901892301,2023-06-22,195195.0,142988.51
Safety,District 02,Muhlenberg,234711,02-00934.00,,HSIP,HSIP 9010(517),THE TRUESDELL CORPORATION,0208900622301,2023-06-22,195195.0,52206.49
Highway Improvement,District 02,Various,231032,02-08300.00,STP,,STP 5078(017),YAGER MATERIALS CORP,DE03000542254,2023-06-22,23384808.79,23384808.79
Highway Improvement,District 02,Various,231326,02-00131.00,,NHPP,NHPP 0411(032),SCOTTY'S CONTRACTING & STONE LLC,DE05490042326,2023-06-22,13951370.33,13301358.08
Highway Improvement,District 02,Various,231326,02-00131.00,,NHPP,NHPP 0411(032),SCOTTY'S CONTRACTING & STONE LLC,DE02490042326,2023-06-22,13951370.33,650012.27
Safety,District 02,Ohio,234410,02-09015.00,,HSIP,HSIP 5079(003),SCOTTY'S CONTRACTING & STONE LLC,0209200692203,2023-06-22,3627502.16,3627502.16
Pavement Asset Management,District 02,Ohio,232226,,,FD05,FD05 092 0062 000-005,SCOTTY'S CONTRACTING & STONE LLC,MP09200622301,2023-05-25,699771.67,699771.67
Pavement Asset Management,District 02,Christian,232030,,,FD05,FD05 024 041A 014-016,ROGERS GROUP INC,MP024041A2301,2023-05-25,981091.34,688633.73
Pavement Asset Management,District 02,Christian,232030,,,FD05,FD05 024 041A 015-016,ROGERS GROUP INC,MP024041A2302,2023-05-25,981091.34,292457.59
Pavement Asset Management,District 02,Ohio,232227,,,FD05,FD05 092 0136 000-010,SCOTTY'S CONTRACTING & STONE LLC,MP09201362301,2023-05-25,1225817.2,1225817.2
Pavement Asset Management,District 02,Ohio,232203,,,FD05,FD05 092 2718 000-005,SCOTTY'S CONTRACTING & STONE LLC,MP09227182301,2023-05-25,494852.45,494852.45
Pavement Asset Management,District 02,Various,232204,,,FD05,FD05 030 0431 000-009,YAGER MATERIALS CORP,MP03004312301,2023-05-25,2197820.16,2197820.16
Pavement Asset Management,District 02,Various,232310,,,FD05,FD05 030 2117 000-001,YAGER MATERIALS CORP,MP03021172301,2023-05-25,114738.31,114738.31
Rural Roads Projects,District 02,Henderson,233035,,,CB06,CB06 051 0416 013-016,ROGERS GROUP INC,0205104162203,2023-04-27,884578.02,263269.75
Rural Roads Projects,District 02,Henderson,233035,,,CB06,CB06 051 0283 002-006,ROGERS GROUP INC,0205102832201,2023-04-27,884578.02,432231.76
Rural Roads Projects,District 02,Henderson,233035,,,CB06,CB06 051 0145 000-002,ROGERS GROUP INC,0205101452202,2023-04-27,884578.02,189076.49
Pavement Asset Management,District 02,McLean,232153,,,FD05,FD05 075 0136 014-019,SCOTTY'S CONTRACTING & STONE LLC,MP07501362301,2023-04-27,456375.61,456375.61
Pavement Asset Management,District 02,Caldwell,232200,,,FD05,FD05 017 0293 007-012,ROGERS GROUP INC,MP01402932301,2023-04-27,595932.56,595932.56
Pavement Asset Management,District 02,Hopkins,232201,,,FD05,FD05 054 1302 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP05413022301,2023-04-27,346074.45,346074.45
Bridge Asset Management,District 02,Christian,232975,,,CPTL,CPTL 024 8002 000-002,ROGERS GROUP INC,MP02480022301,2023-04-27,684922.53,684922.53
Safety,District 02,Christian,234500,,ER,,ER 9020(438),GEORGE B STONE CO LLC,0202400242301,2023-04-27,199076.5,199076.5
Safety,District 02,Various,234502,,ER,,ER 9020(435),GEORGE B STONE CO LLC,0107900692301,2023-04-27,122788.75,60698.84
Safety,District 02,Various,234502,,ER,,ER 9020(436),GEORGE B STONE CO LLC,0205400692301,2023-04-27,122788.75,62089.89
Safety,District 02,Various,234503,,ER,,ER 9020(441),EDEN FENCE INC,0311401652301,2023-04-27,95035.5,36741.67
Safety,District 02,Various,234503,,ER,,ER 9020(437),EDEN FENCE INC,0209201652301,2023-04-27,95035.5,58293.83
Highway Improvement,District 02,Christian,231024,02-22191.00,,NHPP,NHPP 9004(036),ROGERS GROUP INC,DE02490042324,2023-04-27,6225369.23,6225369.23
Highway Improvement,District 02,Various,231016,02-08813.00,,FD04,FD04 030 1053 001-002,CAMBRY CONTRACTING INC,DE03010532316,2023-03-23,589127.53,589127.53
Pavement Asset Management,District 02,Caldwell,232185,,,FD05,FD05 017 0293 000-004,ROGERS GROUP INC,MP01702932301,2023-03-23,338560.96,338560.96
Pavement Asset Management,District 02,Christian,232186,,,FD05,FD05 024 0272 010-012,ROGERS GROUP INC,MP02402722301,2023-03-23,208241.97,208241.97
Rural Roads Projects,District 02,Ohio,233024,,,CB06,CB06 092 0505 014-018,SCOTTY'S CONTRACTING & STONE LLC,0209205052201,2023-03-23,302286.67,302286.67
Pavement Asset Management,District 02,Henderson,232038,,,FD05,FD05 051 0351 002-007,E & B PAVING LLC,MP05103512301,2023-03-23,529418.57,529418.57
Pavement Asset Management,District 02,Henderson,232040,,,FD05,FD05 051 0136 012-017,E & B PAVING LLC,MP05101362301,2023-03-23,576338.83,576338.83
Pavement Asset Management,District 02,Christian,232187,,,FD05,FD05 024 0380 002-004,ROGERS GROUP INC,MP02403802302,2023-03-23,303855.19,303855.19
Pavement Asset Management,District 02,Hopkins,232068,,,FD05,FD05 054 0062 008-011,SCOTTY'S CONTRACTING & STONE LLC,MP05400622301,2023-03-23,313735.16,313735.16
Pavement Asset Management,District 02,McLean,232130,,,FD05,FD05 075 0085 006-013,SCOTTY'S CONTRACTING & STONE LLC,MP07500852301,2023-03-23,1016947.75,1016947.75
Highway Improvement,District 02,Christian,231302,02-00381.00,STP,,STP 6000 (223),ROGERS GROUP INC,DE0240NEW2302,2023-03-23,8492889.0,8492889.0
Highway Improvement,District 02,Christian,231313,02-22016.00,,NHPP,NHPP 0243 (058),ROGERS GROUP INC,DE02400242313,2023-03-23,1141872.8,1141872.8
Pavement Asset Management,District 02,Caldwell,232037,,,FD05,FD05 017 0293 011-018,ROGERS GROUP INC,MP00702932301,2023-02-23,858440.94,858440.94
Pavement Asset Management,District 02,Union,232031,,,FD05,FD05 113 0669 000-003,ROGERS GROUP INC,MP11306692301,2023-02-23,279439.13,279439.13
Miscellaneous,District 02,Various,232002,,,FE01,FE01 121 DW23 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002302,2023-02-23,2131000.0,2131000.02
Pavement Asset Management,District 02,Christian,232018,,,FD05,FD05 024 0380 000-003,ROGERS GROUP INC,MP02403802301,2023-01-26,446165.38,446165.38
Rural Roads Projects,District 02,Caldwell,233016,,,CB06,CB06 017 1627 001-005,ROGERS GROUP INC,0201716272203,2023-01-26,748162.82,266078.77
Rural Roads Projects,District 02,Caldwell,233016,,,CB06,CB06 017 0672 000-005,ROGERS GROUP INC,0201706722201,2023-01-26,748162.82,482084.06
Pavement Asset Management,District 02,Various,234402,,,FD05,FD05 030 0081 000-006,YAGER MATERIALS CORP,MP03000812201,2023-01-26,3734222.4,1034977.89
Safety,District 02,Various,234402,02-09013.00,,FD04,FD04 075 0081 017-019,YAGER MATERIALS CORP,0207500812201,2023-01-26,3734222.4,147236.28
Safety,District 02,Various,234402,02-09013.00,,FD04,FD04 030 0081 000-009,YAGER MATERIALS CORP,0203000812201,2023-01-26,3734222.4,2552008.24
Bridge Asset Management,District 02,McLean,232970,,,FE02,FE02 075 0431 B00018N 05.25,DELONG CONCRETE LLC,MB07504312301,2023-01-26,179999.99,179999.99
Highway Improvement,District 02,Webster,231304,02-09018.00,,FD04,FD04 117 041A 008-009,SCOTTY'S CONTRACTING & STONE LLC,DE117041A2304,2023-01-26,821173.44,821173.44
Highway Improvement,District 02,Muhlenberg,231003,02-22163.00,,NHPP,NHPP 9001(017),SCOTTY'S CONTRACTING & STONE LLC,DE08990012303,2023-01-26,1429999.13,1429999.13
Rural Roads Projects,District 02,McLean,223119,,,CB06,CB06 075 0250 003-007,SCOTTY'S CONTRACTING & STONE LLC,0207502502201,2022-12-08,510677.88,307503.89
Rural Roads Projects,District 02,McLean,223119,,,CB06,CB06 075 0140 007-009,SCOTTY'S CONTRACTING & STONE LLC,0207501402201,2022-12-08,510677.88,203173.98
Rural Roads Projects,District 02,Muhlenberg,223120,,,CB06,CB06 089 0175 013-019,SCOTTY'S CONTRACTING & STONE LLC,0208901752201,2022-12-08,1093805.07,658811.77
Rural Roads Projects,District 02,Muhlenberg,223120,,,CB06,CB06 089 0973 000-004,SCOTTY'S CONTRACTING & STONE LLC,0208909732201,2022-12-08,1093805.07,434993.3
Rural Roads Projects,District 02,Hopkins,223121,,,CB06,CB06 054 2320 000-002,SCOTTY'S CONTRACTING & STONE LLC,0205423202201,2022-12-08,1048349.75,182755.83
Rural Roads Projects,District 02,Hopkins,223121,,,CB06,CB06 054 0291 001-004,SCOTTY'S CONTRACTING & STONE LLC,0205402912201,2022-12-08,1048349.75,272267.21
Rural Roads Projects,District 02,Hopkins,223121,,,CB06,CB06 054 0281 003-006,SCOTTY'S CONTRACTING & STONE LLC,0205402812201,2022-12-08,1048349.75,593326.7
Highway Improvement,District 02,McLean,221060,02-04902.00,STP,,STP 5055(016),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,DE07500812245,2022-12-08,789730.0,303947.18
Highway Improvement,District 02,McLean,221060,02-04903.00,STP,,STP 4311(047),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,DE07504312245,2022-12-08,789730.0,90635.6
Highway Improvement,District 02,McLean,221060,02-04904.00,STP,,STP 5056(019),DAVIS H ELLIOT CONSTRUCTION COMPANY INC,DE07500852245,2022-12-08,789730.0,395147.22
Pavement Asset Management,District 02,Henderson,222550,,,FD05,FD05 051 0060 008-011,ROGERS GROUP INC,MP05100602203,2022-12-08,501481.27,501481.27
Pavement Asset Management,District 02,Henderson,222560,,,CPTL,CPTL 051 8029 000-001,E & B PAVING LLC,MP05180292202,2022-11-17,362570.36,362570.36
Highway Improvement,District 02,Hancock,221058,02-00226.00,STP,,STP 0602(017),YAGER MATERIALS CORP,DE04600602217,2022-11-17,11275432.16,11275432.16
Pavement Asset Management,District 02,Union,222530,,,FD05,FD05 113 0948 000-003,ROGERS GROUP INC,MP11309482201,2022-10-20,300660.87,300660.87
Rural Roads Projects,District 02,Christian,223102,,,CB06,CB06 024 0117 015-019,ROGERS GROUP INC,0202401172302,2022-10-20,1139501.06,433438.86
Rural Roads Projects,District 02,Christian,223102,,,CB06,CB06 024 1716 000-002,ROGERS GROUP INC,0202417162303,2022-10-20,1139501.06,332167.23
Rural Roads Projects,District 02,Christian,223102,,,CB06,CB06 024 0398 000-001,ROGERS GROUP INC,0202403982304,2022-10-20,1139501.06,139025.62
Rural Roads Projects,District 02,Christian,223102,,,CB06,CB06 024 1027 000-002,ROGERS GROUP INC,0202410272301,2022-10-20,1139501.06,234869.35
Rural Roads Projects,District 02,Union,223106,,,CB06,CB06 113 0141 011-014,ROGERS GROUP INC,0211301412201,2022-10-20,528018.67,234965.6
Rural Roads Projects,District 02,Union,223106,,,CB06,CB06 113 0130 003-006,ROGERS GROUP INC,0211301302202,2022-10-20,528018.67,293053.07
Rural Roads Projects,District 02,Webster,223107,,,CB06,CB06 117 0147 000-002,SCOTTY'S CONTRACTING & STONE LLC,0211701472202,2022-10-20,577136.2,184990.75
Rural Roads Projects,District 02,Webster,223107,,,CB06,CB06 117 0120 010-014,SCOTTY'S CONTRACTING & STONE LLC,0211701202201,2022-10-20,577136.2,278768.74
Rural Roads Projects,District 02,Webster,223107,,,CB06,CB06 117 2838 000-001,SCOTTY'S CONTRACTING & STONE LLC,0211728382203,2022-10-20,577136.2,113376.72
Pavement Asset Management,District 02,Christian,224442,,,FD05,FD05 024 0107 021-031,WESTATE CONSTRUCTION INC,MP02401072101,2022-10-20,3457448.07,911625.93
Safety,District 02,Christian,224442,02-09014.00,,HSIP,HSIP 5059(002),WESTATE CONSTRUCTION INC,0202401072201,2022-10-20,3457448.07,2545822.14
Highway Improvement,District 02,Various,221345,02-09022.00,,FD04,FD04 030 0298 000-001,YAGER MATERIALS CORP,DE03002982245,2022-09-22,593262.41,593262.41
Pavement Asset Management,District 02,Christian,222517,,,FD05,FD05 024 0091 001-011,ROGERS GROUP INC,MP02400912203,2022-09-22,1596254.21,1596254.21
Rural Roads Projects,District 02,Various,223086,,,CB06,CB06 030 0500 000-004,YAGER MATERIALS CORP,0203005002201,2022-09-22,734497.7,350029.62
Rural Roads Projects,District 02,Various,223086,,,CB06,CB06 030 0456 000 004,YAGER MATERIALS CORP,0203004562201,2022-09-22,734497.7,384468.08
Rural Roads Projects,District 02,Various,223096,,,CB06,CB06 030 1554 000-001,YAGER MATERIALS CORP,0203015542101,2022-09-22,819839.53,298999.29
Rural Roads Projects,District 02,Various,223096,,,CB06,CB06 030 1554 001-006,YAGER MATERIALS CORP,02030155422,2022-09-22,819839.53,520840.24
Highway Improvement,District 02,Christian,221051,02-20005.00,,NHPP,NHPP 0411 (027),ROGERS GROUP INC,DE02490042229,2022-09-22,6202511.19,3311064.27
Highway Improvement,District 02,Christian,221051,02-20008.00,,NHPP,NHPP 0411 (031),ROGERS GROUP INC,DE02490042230,2022-09-22,6202511.19,2891446.93
Highway Improvement,District 02,Muhlenberg,221342,02-20036.00,,NHPP,NHPP 9001(016),SCOTTY'S CONTRACTING & STONE LLC,DE08990012226,2022-09-22,3965407.07,3965407.07
Pavement Asset Management,District 02,Caldwell,222502,,,FD05,FD05 017 0139 000-012,ROGERS GROUP INC,MP01701392201,2022-08-18,1512424.73,1512424.73
Bridge Asset Management,District 02,Christian,222976,,,FE02,FE02 024 0432 B00096N 00.92,INTECH CONTRACTING LLC,MB04204312201,2022-08-18,245384.38,245384.38
Pavement Asset Management,District 02,Hancock,222462,,,FD05,FD05 046 3199 000-004,MAGO CONSTRUCTION COMPANY LLC,MP04631992201,2022-07-21,330800.08,330800.08
Pavement Asset Management,District 02,Various,222463,,,FD05,FD05 030 0054 015-018,YAGER MATERIALS CORP,MP03000542201,2022-07-21,252864.19,252864.19
Pavement Asset Management,District 02,Hopkins,222465,,,FD05,FD05 054 1089 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP05410892201,2022-07-21,228196.89,228196.89
Pavement Asset Management,District 02,Ohio,221039,02-20060.00,,FD05,FD05 092 0062 009-011,SCOTTY'S CONTRACTING & STONE LLC,DE09200622239,2022-07-21,3073298.84,3073298.84
Bridge Asset Management,District 02,Various,222964,,,FE02,FE02 030 0231 B00164N 14.42,INTECH CONTRACTING LLC,MB03002312203,2022-07-21,4684775.49,4684775.49
Rural Roads Projects,District 02,Various,223029,,,CB06,CB06 030 0764 001 005,YAGER MATERIALS CORP,0203007642101,2022-07-21,1330717.5,408559.14
Rural Roads Projects,District 02,Various,223029,,,CB06,CB06 030 0405 000-003,YAGER MATERIALS CORP,0203004052101,2022-07-21,1330717.5,433711.91
Rural Roads Projects,District 02,Various,223029,,,CB06,CB06 030 0142 005-009,YAGER MATERIALS CORP,0203001422102,2022-07-21,1330717.5,488446.47
Rural Roads Projects,District 02,Hancock,223037,,,CB06,CB06 046 1389 007-008,YAGER MATERIALS CORP,0204613892201,2022-07-21,526388.85,107388.67
Rural Roads Projects,District 02,Hancock,223037,,,CB06,CB06 046 2181 008-012,YAGER MATERIALS CORP,0204621812201,2022-07-21,526388.85,419000.18
Bridge Asset Management,District 02,Various,222969,,,FE02,FE02 075 0085 B00070N 06.82,DELONG CONCRETE LLC,MB07500852201,2022-07-21,776666.66,185204.94
Bridge Asset Management,District 02,Various,222969,,,FE02,FE02 054 041A B00208N 06.78,DELONG CONCRETE LLC,MB054041A2201,2022-07-21,776666.66,209536.12
Bridge Asset Management,District 02,Various,222969,,,FE02,FE02 089 0189 B00110N 10.00,DELONG CONCRETE LLC,MB08901892201,2022-07-21,776666.66,256109.65
Bridge Asset Management,District 02,Various,222969,,,FE02,FE02 075 0081 B00074N 08.37,DELONG CONCRETE LLC,MB07500812201,2022-07-21,776666.66,125815.94
Pavement Asset Management,District 02,Ohio,224446,,,FD05,FD05 092 0069 019-026,SCOTTY'S CONTRACTING & STONE LLC,MP09200692101,2022-07-21,1166696.57,805501.45
Safety,District 02,Ohio,224446,02-09015.00,,HSIP,HSIP 5079(004),SCOTTY'S CONTRACTING & STONE LLC,0209200692202,2022-07-21,1166696.57,361195.13
Pavement Asset Management,District 02,Muhlenberg,222194,,,FD05,FD05 089 0176 004-013,SCOTTY'S CONTRACTING & STONE LLC,MP08901762201,2022-06-23,1160444.39,1160444.39
Pavement Asset Management,District 02,Webster,222439,,,FD05,FD05 117 0109 000-003,ROGERS GROUP INC,MP11701092201,2022-06-23,527957.87,527957.87
Pavement Asset Management,District 02,Muhlenberg,222454,,,FD05,FD05 089 2693 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP08926932201,2022-06-23,156898.2,156898.2
Pavement Asset Management,District 02,Christian,222456,,,FD05,FD05 024 0068 007-012,ROGERS GROUP INC,MP02400682201,2022-06-23,1574549.06,1539930.74
Pavement Asset Management,District 02,Christian,222456,,,FE01,FE01 024 0068 010-011,ROGERS GROUP INC,MP02400682202,2022-06-23,1574549.06,34618.32
Pavement Asset Management,District 02,Hopkins,222452,,,FD05,FD05 054 0862 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP05408622201,2022-06-23,357786.53,357786.53
Pavement Asset Management,District 02,Christian,222078,,,FD05,FD05 024 0091 000-001,ROGERS GROUP INC,MP02400912201,2022-06-23,207875.99,207875.99
Pavement Asset Management,District 02,Various,222215,,,FD05,FD05 030 0060 000-006,YAGER MATERIALS CORP,MP03000602201,2022-06-23,653193.21,653193.21
Pavement Asset Management,District 02,Various,222293,,,FD05,FD05 030 0431 008-012,YAGER MATERIALS CORP,MP03004312201,2022-06-23,1452177.95,1452177.95
Pavement Asset Management,District 02,Henderson,222438,,,FD05,FD05 051 0060 019-026,ROGERS GROUP INC,MP05100602202,2022-06-23,812292.91,812292.91
Safety,District 02,Ohio,224435,02-00929.00,,HSIP,HSIP 5078(016),DEANGELO CONTRACTING SERVICES LLC,0209200542201,2022-06-23,97706.65,97706.65
Safety,District 02,Various,224438,02-00928.00,,HSIP,HSIP 9010(458),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,0212100002201,2022-06-23,59700.0,59700.0
Pavement Asset Management,District 02,Muhlenberg,222325,,,FD05,FD05 089 0081 000-003,SCOTTY'S CONTRACTING & STONE LLC,MP08900812201,2022-05-26,298302.61,298302.61
Pavement Asset Management,District 02,Henderson,222232,,,FD05,FD05 051 0060 003-008,ROGERS GROUP INC,MP05100602201,2022-04-28,917507.79,917507.79
Pavement Asset Management,District 02,Muhlenberg,222278,,,FD05,FD05 089 0189 012-014,SCOTTY'S CONTRACTING & STONE LLC,MP08901892201,2022-04-28,574243.4,574243.4
Pavement Asset Management,District 02,Christian,222280,,,FD05,FD05 024 0091 010-016,ROGERS GROUP INC,MP02400912202,2022-04-28,692552.99,692552.99
Miscellaneous,District 02,McLean,222295,02-04304.00,,FD04,FD04 075 0431 001-002,N W K CONSTRUCTION INC,MP07504312201,2022-04-28,40060.69,40060.69
Miscellaneous,District 02,Hopkins,222328,,,FE06,FE06 054 0041 004-006,N W K CONSTRUCTION INC,MP05400412201,2022-04-28,93816.5,93816.5
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0056 B00066N 05.28,INTECH CONTRACTING LLC,MB03000562201,2022-04-28,892178.67,176153.23
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 079 0231 B00037N 08.95,INTECH CONTRACTING LLC,MB03002312201,2022-04-28,892178.67,293668.95
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0231 B00038N 08.84,INTECH CONTRACTING LLC,MB03002312202,2022-04-28,892178.67,198668.01
Bridge Asset Management,District 02,Various,222961,,,FE02,FE02 030 0060 B00096N 05.28,INTECH CONTRACTING LLC,MB03000602201,2022-04-28,892178.67,223688.46
Highway Improvement,District 02,Christian,221020,02-20013.00,,,NHPPIM 0243(057),ROGERS GROUP INC,DE02400242220,2022-04-28,23348194.1,23348194.1
Highway Improvement,District 02,McLean,221016,02-09016.00,,FD04,FD04 075 0136 011-012,SCOTTY'S CONTRACTING & STONE LLC,DE07501362216,2022-03-24,775040.8,775040.8
Highway Improvement,District 02,Caldwell,221311,02-09020.00,,FD04,FD04 017 0091 013-014,ROGERS GROUP INC,DE01700912211,2022-03-24,487560.14,487560.14
Pavement Asset Management,District 02,Caldwell,222051,,,FD05,FD05 017 0278 000-004,ROGERS GROUP INC,MP01702782201,2022-03-24,362903.11,362903.11
Pavement Asset Management,District 02,Muhlenberg,222060,,,FD05,FD05 089 2103 000-001,SCOTTY'S CONTRACTING & STONE LLC,MP08921032201,2022-03-24,128637.19,128637.19
Pavement Asset Management,District 02,Webster,222205,,,FD05,FD05 117 041A 000-002,SCOTTY'S CONTRACTING & STONE LLC,MP117041A2201,2022-03-24,295883.2,295883.2
Pavement Asset Management,District 02,Union,222231,,,FD05,FD05 113 060B 000-003,ROGERS GROUP INC,MP113060B2201,2022-03-24,650747.9,453475.29
Pavement Asset Management,District 02,Union,222231,,,FD05,FD05 113 3393 000-002,ROGERS GROUP INC,MP11333932201,2022-03-24,650747.9,197272.6
Highway Improvement,District 02,Henderson,221015,02-20023.00,,,NHPPIM 0691 (010),E & B PAVING LLC,DE05100692215,2022-03-24,9690000.0,9690000.0
Highway Improvement,District 02,Hopkins,221018,02-20034.00,,NHPP,NHPP 0021 (063),SCOTTY'S CONTRACTING & STONE LLC,DE05400692207,2022-03-24,16815533.65,16815533.65
Pavement Asset Management,District 02,Various,222211,,,FD05,FD05 030 0056 000-011,YAGER MATERIALS CORP,MP03000562201,2022-03-24,1085322.4,1085322.4
Safety,District 02,Christian,224414,02-00927.00,,HSIP,HSIP 9010(454),EDEN FENCE INC,0202499992101,2022-02-24,372896.4,372896.4
Miscellaneous,District 02,Various,222002,,,FE01,FE01 121 DW21 0020000,REYNOLDS-CENTRAL SEAL A JOINT VENTURE,MP12100002202,2022-02-24,2579000.0,2579000.0
Pavement Asset Management,District 02,Webster,222053,,,FD05,FD05 117 0120 000-004,SCOTTY'S CONTRACTING & STONE LLC,MP11701202201,2022-02-24,352768.06,352768.06
Miscellaneous,District 02,Various,222164,02-04309.00,,FD04,FD04 046 0069 003-004,GEORGE B STONE CO LLC,MP04600692201,2022-02-24,162643.5,75498.76
Miscellaneous,District 02,Various,222164,02-04318.00,,FD04,FD04 046 0069 010-011,GEORGE B STONE CO LLC,MP04600692202,2022-02-24,162643.5,36123.69
Miscellaneous,District 02,Various,222164,02-04317.00,,FD04,FD04 030 0144 012-013,GEORGE B STONE CO LLC,MP03001442201,2022-02-24,162643.5,51021.04
Pavement Asset Management,District 02,Henderson,222182,,,FD05,FD05 051 0351 000-001,ROGERS GROUP INC,MP05103512101,2022-02-24,257946.49,257946.49
Pavement Asset Management,District 02,Caldwell,222027,,,FD05,FD05 017 0293 006-008,ROGERS GROUP INC,MP01702932201,2022-01-27,121051.53,121051.53
Pavement Asset Management,District 02,Christian,222028,,,FD05,FD05 024 0272 007-010,ROGERS GROUP INC,MP02402722201,2022-01-27,186676.23,186676.23
Pavement Asset Management,District 02,Caldwell,222029,,,FD05,FD05 017 0091 019-024,ROGERS GROUP INC,MP01700912201,2022-01-27,359187.55,359187.55
Pavement Asset Management,District 02,McLean,222104,,,FD05,FD05 075 0593 006-012,YAGER MATERIALS CORP,MP07505932201,2022-01-27,306696.62,306696.62
Pavement Asset Management,District 02,Muhlenberg,222030,,,FD05,FD05 089 0431 025-029,SCOTTY'S CONTRACTING & STONE LLC,MP08904312201,2022-01-27,445199.13,445199.13
Highway Improvement,District 02,Henderson,221305,02-00711.00,,,STPM 7971 (001),RAGLE INC,DE05100412145,2022-01-27,1063785.88,1063785.88
Bridge Asset Management,District 02,Various,225231,02-10036.00,"STP, BRZ",,STP BRZ 9030 (323),CAMBRY CONTRACTING INC,BR05422802200,2022-01-27,1368489.86,826548.11
Bridge Asset Management,District 02,Various,225231,02-10045.00,"STP, BRZ",,STP BRZ 9030 (322),CAMBRY CONTRACTING INC,BR07501402200,2022-01-27,1368489.86,541941.75
Rural Roads Projects,District 02,Ohio,213206,,,CB06,CB06 092 1414 004 007,KNIGHT CONSTRUCTION AND EXCAVATING INC,0209214142101,2021-12-10,800000.0,800000.0
Pavement Asset Management,District 02,Henderson,212469,,,FD05,FD05 051 041A 011-014,ROGERS GROUP INC,MP051041A2101,2021-11-19,227775.85,227775.85
Pavement Asset Management,District 02,Henderson,212471,,,FD05,FD05 051 0136 019-021,ROGERS GROUP INC,MP05101362102,2021-11-19,189366.28,189366.28
Pavement Asset Management,District 02,Webster,212474,,,FD05,FD05 117 0041 006-010,SCOTTY'S CONTRACTING & STONE LLC,MP11700412101,2021-11-19,353242.92,353242.92
Rural Roads Projects,District 02,Ohio,213091,,,CB06,CB06 092 1118 000 003,SCOTTY'S CONTRACTING & STONE LLC,0209211182101,2021-11-19,1848923.31,228405.37
Rural Roads Projects,District 02,Ohio,213091,,,CB06,CB06 092 0273 000-004,SCOTTY'S CONTRACTING & STONE LLC,0209202732101,2021-11-19,1848923.31,355132.54
Rural Roads Projects,District 02,Ohio,213091,,,CB06,CB06 092 0919 000-007,SCOTTY'S CONTRACTING & STONE LLC,0209209192101,2021-11-19,1848923.31,533189.62
Rural Roads Projects,District 02,Ohio,213091,,,CB06,CB06 092 0269 000 006,SCOTTY'S CONTRACTING & STONE LLC,0209202692101,2021-11-19,1848923.31,524758.09
Rural Roads Projects,District 02,Ohio,213091,,,CB06,CB06 092 1544 000-003,SCOTTY'S CONTRACTING & STONE LLC,0209215442101,2021-11-19,1848923.31,207437.7
Alternative Delivery Projects,District 02,Henderson,219001,02-01088.00,,NHPP,NHPP 3020007,RAGLE INC,DB05100692101,2021-11-15,159735500.0,159735500.0
Alternative Delivery Projects,District 02,Henderson,219101,,,NHPP,NHPP 3020007,RAGLE INC,DB05100692102,2021-11-15,0.62,0.62
Alternative Delivery Projects,District 02,Henderson,219201,,,NHPP,NHPP 3020007,ROGERS GROUP INC,DE219201,2021-11-15,225000.0,225000.0
Alternative Delivery Projects,District 02,Henderson,219301,,,NHPP,NHPP 3020007,WALSH CONSTRUCTION CO II LLC J/V TRAYLOR BROS INC & SUBS,DE219301,2021-11-15,225000.0,225000.0
Rural Roads Projects,District 02,Hancock,213195,,,CB06,CB06 046 1847 000-003,YAGER MATERIALS CORP,0204618472101,2021-10-22,374496.5,169008.75
Rural Roads Projects,District 02,Hancock,213195,,,CB06,CB06 046 2181 001-002,YAGER MATERIALS CORP,0204621812101,2021-10-22,374496.5,154824.52
Rural Roads Projects,District 02,Hancock,213195,,,CB06,CB06 046 1389 002-004,YAGER MATERIALS CORP,0204613892102,2021-10-22,374496.5,50663.23
Pavement Asset Management,District 02,Muhlenberg,212407,,,FD05,FD05 089 0189 005-009,SCOTTY'S CONTRACTING & STONE LLC,MP08901892101,2021-10-22,392745.98,392745.98
Pavement Asset Management,District 02,Hopkins,212408,,,FD05,FD05 054 0041 001-004,SCOTTY'S CONTRACTING & STONE LLC,MP05400412102,2021-10-22,301485.05,301485.05
