TRAK_PROGRAM,DISTRICT,COUNTY,CONTRACT_ID,SYP_NO,FUND_CODE,PROGRAM_CODE,FED_PROJECT_NUM,CONTRACTOR,PROJECT_NM,LETTING_DATE,AWARD_AMOUNT,CALCULATED_AWARDED_AMOUNT
Bridge Asset Management,District 12,Various,237005,,,FD51,FD51 060 1736 C019 00.01,CENTRAL BRIDGE CO LLC,MB06017362301,2023-03-23,1317289.94,422535.79
Bridge Asset Management,District 12,Various,237005,,,FD51,FD51 060 1376 C017 00.01,CENTRAL BRIDGE CO LLC,MB06013762301,2023-03-23,1317289.94,212811.1
Bridge Asset Management,District 12,Various,237005,,,FD51,FD51 067 1880 C021 00.01,CENTRAL BRIDGE CO LLC,MB06718802301,2023-03-23,1317289.94,347051.38
Bridge Asset Management,District 12,Various,237005,,,FD51,FD51 067 1835 C006 00.02,CENTRAL BRIDGE CO LLC,MB06718352301,2023-03-23,1317289.94,334891.67
Pavement Asset Management,District 12,Pike,234109,,,FD05,FD05 098 0197 004-011,MOUNTAIN ENTERPRISES INC,MP09801972201,2023-03-23,2966190.0,945417.55
Safety,District 12,Pike,234109,12-09008.00,,HSIP,HSIP 5344 (009),MOUNTAIN ENTERPRISES INC,120981972301,2023-03-23,2966190.0,2020772.46
Bridge Asset Management,District 12,Lawrence,235301,12-10114.00,"STP, BRZ",,STP BRZ 9030 (402),HINKLE CONSTRUCTION SERVICES LLC,BR06414962300,2023-03-23,1450237.0,681244.18
Bridge Asset Management,District 12,Lawrence,235301,12-01015.00,"STP, BRZ",,STP BRZ 9030 (403),HINKLE CONSTRUCTION SERVICES LLC,BR06420372300,2023-03-23,1450237.0,768992.82
Safety,District 12,Pike,234111,12-09003.00,,HSIP,HSIP 5361(009),MOUNTAIN ENTERPRISES INC,1209801942301,2023-03-23,2744612.33,2183465.71
Safety,District 12,Pike,234111,12-09012.00,,HSIP,HSIP 1192(073),MOUNTAIN ENTERPRISES INC,1209801192301,2023-03-23,2744612.33,561146.63
Pavement Asset Management,District 12,Letcher,232124,,,FD05,FD05 067 0805 009-014,MOUNTAIN ENTERPRISES INC,MP06708052201,2023-02-23,932579.5,932579.5
Miscellaneous,District 12,Various,232012,,,FE01,FE01 121 DW23 0120000,OGLESBY CONSTRUCTION INC,MP12100002312,2023-02-23,1038826.4,1038826.39
Safety,District 12,Pike,234105,12-09014.00,,FD04,FD04 098 0080 000-002,MOUNTAIN ENTERPRISES INC,1209800802201,2023-01-26,1013052.65,1013052.65
Safety,District 12,Pike,234106,12-09015.00,,FD04,FD04 098 0460 022-025,MOUNTAIN ENTERPRISES INC,1209804602201,2023-01-26,1432146.67,1432146.67
Rural Roads Projects,District 12,Lawrence,233018,no-.00,,CB06,CB06-064-0581-005-010,MOUNTAIN ENTERPRISES INC,1206405812201,2023-01-26,733733.0,376612.61
Rural Roads Projects,District 12,Lawrence,233018,no-.00,,CB06,CB06-064-0828-001-004,MOUNTAIN ENTERPRISES INC,12064082801,2023-01-26,733733.0,198325.46
Rural Roads Projects,District 12,Lawrence,233018,no-.00,,CB06,CB06-064-3396-000-003,MOUNTAIN ENTERPRISES INC,1206433962201,2023-01-26,733733.0,158794.94
Bridge Asset Management,District 12,Floyd,225247,12-01119.00,"STP, BRZ",,STP BRZ 9030 (338),BUSH & BURCHETT INC,BR03625572200,2022-12-08,1544075.0,1544075.0
Highway Improvement,District 12,Johnson,221361,12-09017.00,,FD04,FD04 058 1550 005-006,MOUNTAIN ENTERPRISES INC,DE05800232218,2022-12-08,1115711.24,1115711.24
Highway Improvement,District 12,Pike,221362,12-09016.00,,FD04,FD04 098 0119 001-003,MOUNTAIN ENTERPRISES INC,DE09801192229,2022-12-08,1264182.36,1264182.36
Pavement Asset Management,District 12,Knott,222571,,,FD51,FD51 060 1087 000-019,NATTCO INC,MP06010872201,2022-12-08,617128.0,617128.0
Bridge Asset Management,District 12,Various,227030,,,FD51,FD51 060 1555 C009 00.02 (FEMA 4663),IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB06015552201,2022-12-08,2200809.83,422778.79
Bridge Asset Management,District 12,Various,227030,,,FD51,FD51 060 1399 C015 00.11 (FEMA 4663),IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB06013992201,2022-12-08,2200809.83,431029.13
Bridge Asset Management,District 12,Various,227030,,,FD51,FD51 060 1111 C010 00.02 (FEMA 4663),IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB06011112201,2022-12-08,2200809.83,415739.09
Bridge Asset Management,District 12,Various,227030,,,FD51,FD51 060 1564 C012 00.02 (FEMA 4663),IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB06015642201,2022-12-08,2200809.83,405494.67
Bridge Asset Management,District 12,Various,227030,,,FD51,FD51 098 1971 C00135N 00.01 (FEMA 4662,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,MB09819712201,2022-12-08,2200809.83,525768.16
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 0689 008-011,HINKLE ENVIRONMENTAL SERVICES LLC,MP05806892201,2022-11-17,664753.0,79475.68
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 1614 000-001,HINKLE ENVIRONMENTAL SERVICES LLC,MP05816142201,2022-11-17,664753.0,124534.29
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 0469 003-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05804692201,2022-11-17,664753.0,31383.75
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 3387 003-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05833872201,2022-11-17,664753.0,110023.8
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 3214 002-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP05832142201,2022-11-17,664753.0,70243.23
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 1092 006-009,HINKLE ENVIRONMENTAL SERVICES LLC,MP05810922201,2022-11-17,664753.0,132924.39
Pavement Asset Management,District 12,Johnson,222556,,,FD51,FD51 058 1624 001-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP05816242201,2022-11-17,664753.0,116167.88
Bridge Asset Management,District 12,Various,227020,,,FD51,FD51 060 1437 C008 00.03,FREDERICK & MAY CONSTRUCTION CO,MB06014372201,2022-11-17,1862722.42,451014.88
Bridge Asset Management,District 12,Various,227020,,,FD51,FD51 060 1127 C00069N 00.01,FREDERICK & MAY CONSTRUCTION CO,MB06011272201,2022-11-17,1862722.42,516923.94
Bridge Asset Management,District 12,Various,227020,,,FD51,FD51 036 1264 C00049N 00.22,FREDERICK & MAY CONSTRUCTION CO,MB03612642201,2022-11-17,1862722.42,641007.4
Bridge Asset Management,District 12,Various,227020,,,FD51,FD51 067 1006 C003 00.01,FREDERICK & MAY CONSTRUCTION CO,MB06710062201,2022-11-17,1862722.42,253776.21
Rural Roads Projects,District 12,Martin,223104,,,CB06,CB06 080 0292 013-029,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1208002922301,2022-10-20,472253.11,188985.9
Rural Roads Projects,District 12,Martin,223104,,,CB06,CB06 080 3412 000-002,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1208034122301,2022-10-20,472253.11,169006.3
Rural Roads Projects,District 12,Martin,223104,,,CB06,CB06 080 3407 000-003,BTI CONTRACTING INC DBA BLACKTOP INDUSTRIES,1208034072301,2022-10-20,472253.11,114260.91
Highway Improvement,District 12,Letcher,221354,12-01125.00,"STP, BRZ",,STP BRZ 1203 (401),KAY & KAY CONTRACTING LLC,DE06712262254,2022-10-20,545371.0,545371.0
Bridge Asset Management,District 12,Letcher,227001,,,FD51,FD51 067 1379 C00078N,JAVE LLC,MB06713792201,2022-10-20,881795.08,783395.31
Bridge Asset Management,District 12,Letcher,227001,,,FD51,FD51 067 1103 B0071N,JAVE LLC,MB06711032201,2022-10-20,881795.08,98399.77
Bridge Asset Management,District 12,Various,227026,,,FD51,FD51 067 1689 C013 00.01 (FEMA 4663),M&M SERVICES CO INC,MB06716892201,2022-10-20,863820.13,408385.44
Bridge Asset Management,District 12,Various,227026,,,FD51,FD51 060 1087 C002 00.01 (FEMA 4663),M&M SERVICES CO INC,MB06010872201,2022-10-20,863820.13,455434.69
Bridge Asset Management,District 12,Letcher,227044,,,FD51,FD51 076 1277 C014 00.01,M&M SERVICES CO INC,MB06712772201,2022-10-20,1010429.42,694068.9
Bridge Asset Management,District 12,Letcher,227044,,,FD51,FD51 067 1548 C010 00.02,M&M SERVICES CO INC,MB06715482201,2022-10-20,1010429.42,316360.52
Rural Roads Projects,District 12,Johnson,223058,no-.00,,CB06,CB06-058-2039-000-004,MOUNTAIN ENTERPRISES INC,1205820392201,2022-09-22,713545.9,399436.65
Rural Roads Projects,District 12,Johnson,223058,no-.00,,CB06,CB06-058-1092-003-006,MOUNTAIN ENTERPRISES INC,1205810922201,2022-09-22,713545.9,207464.64
Rural Roads Projects,District 12,Johnson,223058,no-.00,,CB06,CB06-058-0581-006-009,MOUNTAIN ENTERPRISES INC,1205805812201,2022-09-22,713545.9,106644.61
Pavement Asset Management,District 12,Johnson,222516,,,FD51,FD51 058 2040 002-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP05820402201,2022-09-22,458662.5,155588.3
Pavement Asset Management,District 12,Johnson,222516,,,FD51,FD51 058 1596 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP05815962201,2022-09-22,458662.5,119981.05
Pavement Asset Management,District 12,Johnson,222516,,,FD51,FD51 058 1107 000-002,HINKLE ENVIRONMENTAL SERVICES LLC,MP05811072202,2022-09-22,458662.5,149856.71
Pavement Asset Management,District 12,Johnson,222516,,,FD51,FD51 058 3224 002-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP05832242204,2022-09-22,458662.5,33236.43
Pavement Asset Management,District 12,Lawrence,222511,,ER,,ER 9020 (310),NATTCO INC,MP06400322201,2022-09-22,502853.75,502853.75
Pavement Asset Management,District 12,Martin,222513,,ER,,ER 9020 (402),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000032203,2022-09-22,736735.0,226775.08
Pavement Asset Management,District 12,Martin,222513,,ER,,ER 9020 (405),HINKLE ENVIRONMENTAL SERVICES LLC,MP08020322202,2022-09-22,736735.0,223972.16
Pavement Asset Management,District 12,Martin,222513,,ER,,ER 9020 (403),HINKLE ENVIRONMENTAL SERVICES LLC,MP08000402202,2022-09-22,736735.0,141969.19
Pavement Asset Management,District 12,Martin,222513,,ER,,ER 9020 (421),HINKLE ENVIRONMENTAL SERVICES LLC,MP08002922201,2022-09-22,736735.0,144018.59
Bridge Asset Management,District 12,Pike,227003,,,FD51,FD51 098 1626 C00189N,M&M SERVICES CO INC,MB06716262201,2022-09-22,1814610.5,1814610.5
Bridge Asset Management,District 12,Letcher,227000,,,FD51,FD51 067 1448 C019 00.01,CENTRAL BRIDGE CO LLC,MB06714482201,2022-09-22,336905.75,336905.75
Pavement Asset Management,District 12,Johnson,222490,,,FD51,FD51 058 2039 000-003,NATTCO INC,mp05820392201,2022-08-18,635021.0,235368.03
Pavement Asset Management,District 12,Johnson,222490,,,FD51,FD51 058 1409 001-004,NATTCO INC,MP05814092201,2022-08-18,635021.0,145010.55
Pavement Asset Management,District 12,Johnson,222490,,,FD51,FD51 058 1750 002-004,NATTCO INC,mp05817502202,2022-08-18,635021.0,218410.01
Pavement Asset Management,District 12,Johnson,222490,,,FD51,FD51 058 0580 001-002,NATTCO INC,MP05805802201,2022-08-18,635021.0,36232.41
Pavement Asset Management,District 12,Floyd,222459,,ER,,ER 9020 (390),HINKLE ENVIRONMENTAL SERVICES LLC,MP03600072201,2022-08-18,998328.0,177469.66
Pavement Asset Management,District 12,Floyd,222459,,ER,,ER 9020 (389),HINKLE ENVIRONMENTAL SERVICES LLC,MP03604042201,2022-08-18,998328.0,379229.68
Pavement Asset Management,District 12,Floyd,222459,,ER,,ER 9020 (388),HINKLE ENVIRONMENTAL SERVICES LLC,MP03603022201,2022-08-18,998328.0,89566.1
Pavement Asset Management,District 12,Floyd,222459,,ER,,ER 9020 (386),HINKLE ENVIRONMENTAL SERVICES LLC,MP03601222202,2022-08-18,998328.0,352062.58
Pavement Asset Management,District 12,Pike,222486,,ER,,ER 9020 (320),NATTCO INC,MP09801992202,2022-08-18,188331.0,136664.72
Pavement Asset Management,District 12,Pike,222486,,ER,,ER 9020 (323),NATTCO INC,MP09806322201,2022-08-18,188331.0,51666.26
Miscellaneous,District 12,Lawrence,222507,12-04379.00,,FD04,FD04 064 0201 003-004,JAG INC,MP06402012201,2022-08-18,70277.5,70277.5
Miscellaneous,District 12,Johnson,222508,12-04339.00,,FD04,FD04 058 2039 001-003,JAG INC,MP05820392202,2022-08-18,252490.0,135810.58
Miscellaneous,District 12,Johnson,222508,12-04340.00,,FD04,FD04 058 3224 001-002,JAG INC,MP05832242201,2022-08-18,252490.0,61143.84
Miscellaneous,District 12,Johnson,222508,12-04341.00,,FD04,FD04 058 3224 001-002,JAG INC,MP05832242202,2022-08-18,252490.0,55535.58
Alternative Delivery Projects,District 12,Letcher,229932,,,,EMERGENCY,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,BR06703932200,2022-08-01,1336388.53,1336388.53
Alternative Delivery Projects,District 12,Knott,229929,,,,EMERGENCY,WALKER CONSTRUCTION & MATERIALS LLC,BR06014682200,2022-08-01,566825.0,566825.0
Alternative Delivery Projects,District 12,Knott,229930,,,,EMERGENCY,WALKER CONSTRUCTION & MATERIALS LLC,BR06013962200,2022-08-01,692830.0,692830.0
Alternative Delivery Projects,District 12,Letcher,229908,,,,EMERGENCY,HINKLE CONSTRUCTION SERVICES LLC,BR06713072200,2022-08-01,758499.62,758499.62
Alternative Delivery Projects,District 12,Pike,229900,,,,EMERGENCY,M&M SERVICES CO INC,BR09806102200,2022-08-01,1417338.63,1417338.63
Alternative Delivery Projects,District 12,Knott,229901,,,,EMERGENCY,M&M SERVICES CO INC,BR06010132200,2022-08-01,566723.78,566723.78
Alternative Delivery Projects,District 12,Knott,229903,,,,EMERGENCY,M&M SERVICES CO INC,BR06017702200,2022-08-01,550849.95,550849.95
Alternative Delivery Projects,District 12,Letcher,229909,,,,EMERGENCY,HINKLE CONSTRUCTION SERVICES LLC,BR06714022200,2022-08-01,521766.12,521766.12
Alternative Delivery Projects,District 12,Pike,229910,,,,EMERGENCY,CENTRAL BRIDGE CO LLC,BR09816252200,2022-08-01,571758.15,571758.15
Alternative Delivery Projects,District 12,Letcher,229911,,,,EMERGENCY,CENTRAL BRIDGE CO LLC,BR06718512200,2022-08-01,486909.0,486909.0
Alternative Delivery Projects,District 12,Letcher,229912,,,,EMERGENCY,CENTRAL BRIDGE CO LLC,BR06713282200,2022-08-01,328756.7,328756.7
Alternative Delivery Projects,District 12,Letcher,229914,,,,EMERGENCY,KAY & KAY CONTRACTING INC,BR06715332200,2022-08-01,314015.0,314015.0
Alternative Delivery Projects,District 12,Pike,229915,,,,EMERGENCY,M&M SERVICES CO INC,BR09819912200,2022-08-01,750011.85,750011.85
Alternative Delivery Projects,District 12,Letcher,229916,,,,EMERGENCY,KAY & KAY CONTRACTING LLC,BR06715182200,2022-08-01,519948.33,519948.33
Alternative Delivery Projects,District 12,Knott,229917,,,,EMERGENCY,FREDERICK & MAY CONSTRUCTION CO,BR06010742200,2022-08-01,362422.0,362422.0
Alternative Delivery Projects,District 12,Knott,229918,,,,EMERGENCY,FREDERICK & MAY CONSTRUCTION CO,BR06011302200,2022-08-01,286851.5,286851.5
Alternative Delivery Projects,District 12,Floyd,229919,,,,EMERGENCY,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,BR03611902200,2022-08-01,393311.9,393311.9
Alternative Delivery Projects,District 12,Floyd,229920,,,,EMERGENCY,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,BR03612332200,2022-08-01,397040.2,397040.2
Alternative Delivery Projects,District 12,Floyd,229925,,,,EMERGENCY,IRVINE CONTRACTING LIMITED LIABILITY COMPANY,BR03616852200,2022-08-01,470870.27,470870.27
Alternative Delivery Projects,District 12,Knott,229926,,,,EMERGENCY,FREDERICK & MAY CONSTRUCTION CO,BR06010992200,2022-08-01,559791.0,559791.0
Alternative Delivery Projects,District 12,Knott,229927,,,,EMERGENCY,FREDERICK & MAY CONSTRUCTION CO,BR06015472200,2022-08-01,541974.9,541974.9
Alternative Delivery Projects,District 12,Letcher,229928,,,,EMERGENCY,HINKLE CONSTRUCTION SERVICES LLC,BR06714852200,2022-08-01,296581.62,296581.62
Highway Improvement,District 12,Pike,221328,12-00298.00,,FD04,FD04 098 0199 009-011,PHILMOR CONTRACTING INC,DE09801992228,2022-07-21,5330466.13,5330466.13
Pavement Asset Management,District 12,Martin,222460,,,FD05,FD05 080 0003 009-011,MOUNTAIN ENTERPRISES INC,MP08000032301,2022-07-21,4813492.75,410974.96
Pavement Asset Management,District 12,Martin,222460,,,FD05,FD05 080 0645 000-007,MOUNTAIN ENTERPRISES INC,MP08006452201,2022-07-21,4813492.75,4402517.8
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 2545 000-002,MOUNTAIN ENTERPRISES INC,1206725452211,2022-07-21,746298.4,93841.26
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 0806 000-004,MOUNTAIN ENTERPRISES INC,1206708062206,2022-07-21,746298.4,93738.3
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 1469 000-003,MOUNTAIN ENTERPRISES INC,1206714692209,2022-07-21,746298.4,83397.64
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 2034 000-005,MOUNTAIN ENTERPRISES INC,1206720342210,2022-07-21,746298.4,124070.38
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 3619 000-008,MOUNTAIN ENTERPRISES INC,1206736192212,2022-07-21,746298.4,134925.85
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 1148 000-005,MOUNTAIN ENTERPRISES INC,1206711482207,2022-07-21,746298.4,132989.1
Rural Roads Projects,District 12,Letcher,223022,,,CB06,CB06 067 1410 000-002,MOUNTAIN ENTERPRISES INC,1206714102208,2022-07-21,746298.4,83335.87
Pavement Asset Management,District 12,Pike,222302,,,FD05,FD05 098 0194 060-065,MOUNTAIN ENTERPRISES INC,MP09801942201,2022-06-23,670437.3,670437.3
Pavement Asset Management,District 12,Johnson,222413,,,FD05,FD05 058 0023 006-008,MOUNTAIN ENTERPRISES INC,MP05800232201,2022-06-23,960063.0,960063.0
Pavement Asset Management,District 12,Johnson,222443,,,FD51,FD51 058 0825 000-014,NATTCO INC,MP05808252202,2022-06-23,712699.75,712699.75
Miscellaneous,District 12,Knott,222448,12-04310.00,,FD04,FD04 060 1231 007-008,GEORGE B STONE CO LLC,MP06012312202,2022-06-23,225970.0,66397.26
Miscellaneous,District 12,Knott,222448,12-04325.00,,FD04,FD04 060 1231 005-007,GEORGE B STONE CO LLC,MP06012312201,2022-06-23,225970.0,159572.76
Safety,District 12,Various,224111,12-00970.00,,HSIP,HSIP 9010(467),REYNOLDS-CENTRAL SEAL A JOINT VENTURE,1212100002201,2022-06-23,1018000.0,1018000.0
Pavement Asset Management,District 12,Pike,222431,,ER,,ER 9020 (319),NATTCO INC,MP09801942202,2022-06-23,152757.5,152757.5
Pavement Asset Management,District 12,Floyd,224114,,,FD05,FD05 036 0122 026-032,MOUNTAIN ENTERPRISES INC,MP03601222201,2022-05-26,2130627.6,768574.6
Safety,District 12,Floyd,224114,12-09005.00,,HSIP,HSIP 5357(023),MOUNTAIN ENTERPRISES INC,1203601222201,2022-05-26,2130627.6,1362053.0
Miscellaneous,District 12,Johnson,222387,,,FE06,FE06 058 0825 008-010,N H STONE INC,mp05808252201,2022-05-26,122553.0,122553.0
Miscellaneous,District 12,Johnson,222398,,,FE06,FE06 058 1750 000-003,JAG INC,MP05817502201,2022-05-26,178531.5,178531.5
Miscellaneous,District 12,Johnson,222403,,,FE06,FE06 058 0172 000-009,N H STONE INC,MP05801722202,2022-05-26,171287.0,171287.0
Miscellaneous,District 12,Knott,222419,,,FE06,FE06 060 1088 000-003,N H STONE INC,MP06010882201,2022-05-26,140871.5,140871.5
Miscellaneous,District 12,Letcher,222411,12-04316.00,,FD04,FD04 067 0588 000-001,GEORGE B STONE CO LLC,MP06705882201,2022-05-26,88854.56,88854.56
Miscellaneous,District 12,Letcher,222414,12-04311.00,,FD04,FD04 067 0463 000-001,N H STONE INC,MP06704632201,2022-05-26,77729.56,77729.56
Miscellaneous,District 12,Martin,222421,12-04313.00,,FD04,FD04 080 0003 012-013,N H STONE INC,MP08000032202,2022-05-26,55263.88,55263.88
Miscellaneous,District 12,Pike,222423,12-04314.00,,FD04,FD04 098 0194 009-010,GEORGE B STONE CO LLC,MP09801742201,2022-05-26,32817.25,32817.25
Pavement Asset Management,District 12,Pike,222447,,,FD05,FD05 098 0023 024-027,MOUNTAIN ENTERPRISES INC,MP09800232201,2022-05-26,1245196.8,1245196.8
Highway Improvement,District 12,Floyd,221019,12-09018.00,,FD04,FD04 036 0114 009-010,MOUNTAIN ENTERPRISES INC,DE03601142219,2022-04-28,271405.5,271405.5
Miscellaneous,District 12,Letcher,222339,,,FE06,FE06 067 0317 003-004,GEORGE B STONE CO LLC,MP06703172201,2022-04-28,62997.56,62997.56
Pavement Asset Management,District 12,Pike,222359,,,FD05,FD05 098 3218 000-004,MOUNTAIN ENTERPRISES INC,MP09832182201,2022-04-28,401776.25,401776.25
Pavement Asset Management,District 12,Pike,222237,,,FD51,FD51 098 3418 000-009,HINKLE ENVIRONMENTAL SERVICES LLC,MP09834182201,2022-04-28,597499.5,597499.5
Pavement Asset Management,District 12,Pike,222261,,,FD51,FD51 098 2061 000-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP09820612201,2022-04-28,572992.5,572992.5
Miscellaneous,District 12,Martin,222366,,,FE06,FE06 080 1224 004-005,GEORGE B STONE CO LLC,MP08012242201,2022-04-28,109770.0,36606.46
Miscellaneous,District 12,Martin,222366,,,FE06,FE06 080 2032 004-005,GEORGE B STONE CO LLC,MP08020322201,2022-04-28,109770.0,73163.52
Pavement Asset Management,District 12,Johnson,222236,,,FD05,FD05 058 0302 002-007,MOUNTAIN ENTERPRISES INC,MP05803022201,2022-03-24,506917.5,506917.5
Pavement Asset Management,District 12,Knott,222165,,,FD05,FD05 060 0550 009-012,MOUNTAIN ENTERPRISES INC,MP06005502201,2022-03-24,262232.45,262232.45
Pavement Asset Management,District 12,Johnson,222210,,ER,,ER 9020 (301),HINKLE ENVIRONMENTAL SERVICES LLC,MP05801722201,2022-03-24,255835.0,255835.0
Pavement Asset Management,District 12,Pike,222235,,,FD05,FD05 098 1441 006-012,MOUNTAIN ENTERPRISES INC,MP09814412201,2022-03-24,736844.5,736844.5
Pavement Asset Management,District 12,Letcher,222238,,,FD05,FD05 067 0119 026-027,MOUNTAIN ENTERPRISES INC,MP06701192201,2022-03-24,337428.6,337428.6
Safety,District 12,Pike,224106,12-09009.00,,HSIP,HSIP 0231(159),MOUNTAIN ENTERPRISES INC,1209800232101,2022-03-24,386795.2,386795.2
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 3396 000-001,NATTCO INC,MP06433962201,2022-03-24,262880.5,62514.6
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 1760 004-008,NATTCO INC,MP06417602201,2022-03-24,262880.5,90553.98
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 0707 003-005,NATTCO INC,MP06407072201,2022-03-24,262880.5,74152.6
Pavement Asset Management,District 12,Lawrence,222198,,,FD51,FD51 064 0828 002-003,NATTCO INC,MP06408282201,2022-03-24,262880.5,35659.35
Miscellaneous,District 12,Various,222012,,,FE01,FE01 121 DW22 0120000,OGLESBY CONSTRUCTION INC,MP12100002212,2022-02-24,1339987.02,1339987.02
Pavement Asset Management,District 12,Martin,222191,,,FD05,FD05 080 0003 010-012,MOUNTAIN ENTERPRISES INC,MP08000032201,2022-02-24,759142.0,198155.09
Pavement Asset Management,District 12,Martin,222191,,,FD05,FD05 080 0040 009-013,MOUNTAIN ENTERPRISES INC,MP08000402201,2022-02-24,759142.0,560986.91
Pavement Asset Management,District 12,Floyd,222192,,,FD05,FD05 036 0979 000-005,MOUNTAIN ENTERPRISES INC,MP03609792202,2022-02-24,494957.15,494957.15
Pavement Asset Management,District 12,Lawrence,222193,,,FD51,FD51 064 3398 000-003,NATTCO INC,MP06433982201,2022-02-24,392259.5,392259.5
Pavement Asset Management,District 12,Floyd,222130,,,FD05,FD05 036 0979 015-019,MOUNTAIN ENTERPRISES INC,MP03609792201,2022-01-27,241901.56,241901.56
Miscellaneous,District 12,Johnson,222015,12-04401.00,,FD04,FD04 058 1107 001-002,GEORGE B STONE CO LLC,MP05811072201,2022-01-27,65381.5,65381.5
Pavement Asset Management,District 12,Pike,222039,,,FD51,FD51 098 0881 003-010,HINKLE ENVIRONMENTAL SERVICES LLC,MP09808812201,2022-01-27,186191.0,186191.0
Pavement Asset Management,District 12,Pike,222151,,,FD05,FD05 098 0023 000-005,STRAWSER CONSTRUCTION INC,MP09800232102,2022-01-27,1335544.18,1335544.18
Pavement Asset Management,District 12,Pike,222067,,,FD51,FD51 098 0199 004-005,HINKLE ENVIRONMENTAL SERVICES LLC,MP09801992201,2022-01-27,889061.75,221582.69
Pavement Asset Management,District 12,Pike,222067,,,FD51,FD51 098 1056 001-003,HINKLE ENVIRONMENTAL SERVICES LLC,MP09810562201,2022-01-27,889061.75,667479.05
Pavement Asset Management,District 12,Pike,222092,,,FD51,FD51 098 0611 004-005,HINKLE ENVIRONMENTAL SERVICES LLC,MP09806112201,2022-01-27,240558.5,123307.62
Pavement Asset Management,District 12,Pike,222092,,,FD51,FD51 098 1384 002-004,HINKLE ENVIRONMENTAL SERVICES LLC,MP09813842201,2022-01-27,240558.5,117250.88
Pavement Asset Management,District 12,Lawrence,212372,,,FD05,FD05 064 0023 000-006,MOUNTAIN ENTERPRISES INC,MP06400232102,2021-12-10,2810655.85,2810655.85
Bridge Asset Management,District 12,Pike,215186,12-10028.00,,FD55,FD55 098 1614 000-001,BUSH & BURCHETT INC,BR09816142000,2021-12-10,1460919.0,727807.44
Bridge Asset Management,District 12,Pike,215186,12-10012.00,,FD55,FD55 098 1545 000-001,BUSH & BURCHETT INC,BR09815452000,2021-12-10,1460919.0,733111.56
Pavement Asset Management,District 12,Pike,212508,,ER,,ER 9020 (322),NATTCO INC,MP09803192102,2021-12-10,57441.5,57441.5
Miscellaneous,District 12,Johnson,212475,12-04477.00,,FD04,FD04 058 3224 003-004,GEORGE B STONE CO LLC,MP05832242102,2021-11-19,82331.5,82331.5
Miscellaneous,District 12,Johnson,212476,12-04478.00,,FD04,FD04 058 0580 001-002,GEORGE B STONE CO LLC,MP05805802102,2021-11-19,94303.0,94303.0
Highway Improvement,District 12,Pike,211343,12-00298.00,,FD04,FD04 098 0199 006-012,MOUNTAIN ENTERPRISES INC,DE09801992143,2021-11-19,453165.88,453165.88
Pavement Asset Management,District 12,Pike,212458,,ER,,ER 9020 (318),NATTCO INC,MP09810562102,2021-11-19,205212.0,205212.0
Pavement Asset Management,District 12,Johnson,212411,,ER,,ER 9020 (230),HINKLE ENVIRONMENTAL SERVICES LLC,MP05800402101,2021-10-22,380446.5,296338.88
Pavement Asset Management,District 12,Johnson,212411,,ER,,ER 9020 (233),HINKLE ENVIRONMENTAL SERVICES LLC,MP05814282101,2021-10-22,380446.5,84107.65
Pavement Asset Management,District 12,Johnson,212433,,ER,,ER 9020 (231),HINKLE ENVIRONMENTAL SERVICES LLC,MP05801722105,2021-10-22,269485.0,179739.72
