DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 11,Whitley,36.859105943,-84.117972527,KYTC,KYTC,118B00098N,01,3,2013-11-13,1325.0,Good,No,State,1980s,State Secondary,N,N,N,2590.0,KY-26,BR OF WATTS CREEK,DBL 14X5X46 RC CLVT -2 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.866286793,-84.122558265,KYTC,KYTC,118B00099N,01,3,2018-05-03,594.39,Fair,No,State,1980s,State Secondary,N,N,N,2590.0,KY-26,WATTS CREEK,DBL 14X7X41 RC CLVT -1 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.605550921,-84.103467499,KYTC,KYTC,118B00102N,01,3,2024-10-14,10853.0,Fair,No,State,1980s,State Secondary,6,7,7,839.0,KY-1804,CLEAR FORK RVR,75-100-100-75 TY IV PC I-BEAM CONT SIMPLE SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Leslie,36.956446,-83.452326,County,KYTC,066C00081N,02,3,2018-01-05,732.0,Fair,No,Local,2000s,,5,7,6,10.0,CR-1227,MIDDLE FORK,1 55' STEEL SPAN,P Posted for load,15.0,1 Highway,5 Waterway
District 11,Whitley,36.957863,-84.267373,KYTC,KYTC,118B00104N,01,3,2024-12-17,29292.0,Good,No,State,1980s,State Secondary,7,7,8,257.0,KY-1193,LAUREL LAKE SPILLWAY,8 - CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.744185602,-84.157843967,KYTC,KYTC,118B00106N,01,3,2016-09-30,17263.0,Fair,No,State,1980s,State Secondary,6,7,6,3371.0,MAIN STREET,CUMBERLAND RIVER,130 - 190 - 130 FT CONT. WSP GIRDER SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.634240851,-84.113898928,KYTC,KYTC,118B00108N,01,3,2024-12-20,9454.0,Good,No,State,1990s,State Secondary,7,7,7,839.0,KY-1804,CLEAR FORK,100 - 100 - 100 CONT  PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.61570249,-84.088696367,KYTC,KYTC,118B00109N,01,3,2025-05-05,2212.0,Good,No,State,1990s,State Secondary,7,7,7,839.0,KY-1804,CANE CREEK,1- 71 TYPE 3  PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.90161458,-84.170897421,KYTC,KYTC,118B00110N,01,3,2023-02-06,1651.0,Good,No,State,1990s,State Primary (Other),7,7,7,9402.0,US-25W,SPRUCE CREEK,1- 42      FT PRESTRESSED CONC-SPRED-BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.672599949,-84.12728232,County,KYTC,118C00049N,02,3,2022-08-03,4419.0,Fair,No,Local,Over 75,,5,6,6,,OLD MOUNTAIN ASH P,CSX RR @ OLD W-BRG-JELCO,3-53.3 FT. SIMPLE RCDG SPANS,P Posted for load,18.0,1 Highway,2 Railroad
District 11,Whitley,36.64499314,-84.099316707,County,KYTC,118C00056N,02,3,2023-11-29,384.0,Fair,No,Local,1990s,,6,7,7,83.0,BUCK CREEK ROAD,BUCK CREEK,1- 24 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.678932956,-83.936253398,County,KYTC,118C00057N,02,3,2023-11-29,544.0,Good,No,Local,1990s,,7,7,7,62.0,LIMESTONE ROAD,POPLAR CREEK,1- 34 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.745484088,-84.265820422,KYTC,KYTC,118B00107N,01,3,2022-07-26,6455.0,Fair,No,State,1990s,Rural Secondary,6,7,7,281.0,KY-478,JELLICO CREEK,125 & 75  FT PRESTRESSED CONC-CONT  I  BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.674066715,-84.2669223,County,KYTC,118C00059N,02,3,2018-09-21,3864.0,Fair,No,Local,1960s,,6,6,5,124.0,JELLICO CREEK ROAD,JELLICO CREEK,3-50 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,29.0,1 Highway,5 Waterway
District 11,Whitley,36.622265292,-83.971129413,County,KYTC,118C00060N,02,3,2023-11-29,672.0,Good,No,Local,1990s,,7,7,7,77.0,LAUREL FORK ROAD,LAUREL CREEK,1 - 34    FT. PRESTRESSED CONC BOX BEAM SPAN,P Posted for load,39.0,1 Highway,5 Waterway
District 11,Whitley,36.614973585,-84.08475079,County,KYTC,118C00061N,02,3,2023-11-29,1056.0,Good,No,Local,1990s,,7,7,7,717.0,KESWICK ROAD,CANE CREEK,1 - 41    FT. PRESTRESSED CONC BOX BEAM SPAN,P Posted for load,38.0,1 Highway,5 Waterway
District 11,Whitley,36.606038066,-84.042848141,County,KYTC,118C00062N,02,3,2023-11-29,736.0,Fair,No,Local,1990s,,6,6,6,426.0,MUD CREEK-LOT ROAD,MUD CREEK,1- 44        FT PRESTRESSED CONC  BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.689171555,-84.140425388,County,KYTC,118C00063N,02,3,2023-11-29,755.0,Fair,No,Local,1990s,,7,6,7,21.0,COAL CAMP ROAD,LITTLE CANE CREEK,1- 47        FT PRESTRESSED CONC  BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.745848363,-84.018445036,KYTC,KYTC,118B00012N,01,3,2022-11-30,11775.0,Fair,No,State,Over 75,State Secondary,5,6,6,1291.0,KY-92,CUMBERLAND RIVER,2-110 FT & 1-140 FT STEEL THRU TRUSS SPANS & 2-50 FT ST,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.70989854,-83.964440688,KYTC,KYTC,118B00013N,01,3,2022-06-13,1088.0,Fair,No,State,Over 75,State Secondary,6,6,7,1107.0,KY-92,GOLDENS CREEK,1-40 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.694608181,-83.960211366,KYTC,KYTC,118B00014N,01,3,2022-06-13,964.0,Fair,No,State,Over 75,State Secondary,6,6,7,1107.0,KY-92,HARPES CREEK,1-35 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 11,Whitley,36.944956663,-84.12313302,KYTC,KYTC,118B00015N,01,3,2025-08-12,7537.0,Fair,No,State,1960s,Supplemental Road,6,6,6,836.0,OLD BARTON MILL RO,I 75 @ 26.560,50 FT- 70 FT- 70 FT- 50 FT CONT. R.C.D.G. SPANS - 6 DEG,"A Open, no restriction",,1 Highway,1 Highway
District 11,Leslie,37.125961,-83.302657,County,CONTRACTOR,066C00095N,02,3,2020-10-05,832.0,Good,No,Local,2010s,,8,8,8,95.0,CR-1006,Raccoon Creek,"52'-0"" CB21x48 PPC Box Beams - Simple Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Whitley,36.661111111,-84.141666667,KYTC,CONTRACTOR,118B00129N,01,3,2022-12-20,748.0,Good,No,State,2020s,Rural Secondary,8,7,8,205.0,KY 2996,Wolf Creek,"34'-0"" PPC Box Beams, CB12x48, Single Span","A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.93,-83.533611111,KYTC,KYTC,007B00147N,01,3,2023-09-21,2341.24,Good,No,State,2010s,Rural Secondary,8,8,8,91.0,KY 2011,RED BIRD CREEK,ONE 74.75 SPAN SPREAD BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Bell,36.907189,-83.551004,KYTC,CONTRACTOR,007B00148N,01,3,2023-11-14,600.0,Good,No,State,2010s,Rural Secondary,8,8,8,179.0,KY 2011,Red Bird Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.165847,-83.749067,KYTC,KYTC,026B00117N,01,3,2019-08-29,1199.0,Good,No,State,2010s,Rural Secondary,N,N,N,709.0,KY-2432,HART BRANCH,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.130577205,-83.622196284,County,KYTC,026C00084N,02,3,2017-04-17,420.0,Fair,No,Local,Over 75,,6,6,5,52.0,PV,ELK CREEK,32 SMPL STL STRNGR SPAN,P Posted for load,6.0,1 Highway,5 Waterway
District 11,Clay,37.135159179,-83.616061428,County,KYTC,026C00085N,02,3,2022-01-11,325.0,Poor,No,Local,Over 75,,5,3,4,41.0,CR1708,ELK CREEK,27.5 SMPL STL STRNGR SPAN,P Posted for load,3.0,1 Highway,5 Waterway
District 11,Clay,37.142049,-83.608644,County,KYTC,026C00089N,02,3,2017-05-19,488.0,Fair,No,Local,Over 75,,5,7,5,52.0,CR-1224,ELK CREEK,1-38.5 STEEL BEAM SPAN W/ CONC SLAB DECK,P Posted for load,7.0,1 Highway,5 Waterway
District 11,Clay,37.262237479,-83.871087002,County,KYTC,026C00096N,02,3,2024-12-17,317.0,Fair,No,Local,1970s,,6,6,6,109.0,CR-1388,ROBINSON CREEK,1-23.5 SIMPLE STEEL BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.038148852,-83.662874705,County,KYTC,026C00098N,02,3,2022-08-03,598.0,Fair,No,Local,1980s,,6,6,5,,CR-1159,GOOSE CREEK,1-49.5 STEEL SPAN/CONC DK,P Posted for load,18.0,1 Highway,5 Waterway
District 11,Clay,37.232960942,-83.788849648,County,KYTC,026C00101N,02,3,2017-04-18,367.0,Fair,No,Local,1980s,,6,6,6,10.0,CLAY CARPET RD,LAUREL CREEK,1-28 STEEL BEAM SPAN W/ CONC  DECK,P Posted for load,20.0,1 Highway,5 Waterway
District 11,Clay,37.216438116,-83.717699737,County,KYTC,026C00104N,02,3,2024-09-06,608.0,Good,No,Local,1990s,,8,7,7,104.0,FRAZIER ROAD,LAUREL CREEK,1- 38 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.160607507,-83.81632868,County,KYTC,026C00106N,02,3,2024-09-06,1394.0,Fair,No,Local,1990s,,5,6,5,101.0,HOOKER ROAD,LITTLE GOOSE CREEK,1-55 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.323787155,-83.729336275,County,KYTC,026C00107N,02,3,2024-09-06,1288.0,Fair,No,Local,2000s,,7,6,6,,CORINTH CHURCH ROA,SEXTON CREEK,1-80 FT. PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.116960927,-83.564082638,County,KYTC,026C00111N,02,3,2021-03-16,7533.0,Fair,No,Local,2000s,,6,7,7,,CR-1118,RED BIRD RIVER,97-96-98.5 PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.080589857,-83.69246818,County,KYTC,026C00113N,02,3,2024-09-06,800.0,Fair,No,Local,2000s,,6,6,7,198.0,SCHOOLHOUSE BRANCH,GOOSE CREEK,1-46.5 SPAN CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.093131159,-83.711682711,County,KYTC,026C00105N,02,3,2018-10-29,648.0,Fair,No,Local,1990s,,5,6,5,80.0,CR-1176,GOOSE CREEK,1- 49 FT  STEEL BEAM SPAN  W/ CONC DECK,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.099518115,-83.846971659,KYTC,KYTC,026B00016N,01,3,2017-05-12,591.31,Fair,No,State,Over 75,State Secondary,N,N,N,1312.0,KY-80,PIGEON ROOST BRANCH,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.109027235,-83.754514707,KYTC,KYTC,026B00017N,01,3,2017-05-19,600.39,Fair,No,State,Over 75,State Secondary,N,N,N,1915.0,KY-11,ENGINE CREEK,DBL 8X7X90CULVERT,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.061771362,-83.803629793,KYTC,KYTC,026B00020N,01,3,2017-05-01,530.91,Fair,No,State,Over 75,State Secondary,N,N,N,1915.0,KY-11,WHITES BR,DBL CONCRETE BOX CULVERT,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.320866789,-83.808776618,KYTC,KYTC,026B00023N,01,3,2017-04-27,555.77,Fair,No,State,Over 75,Rural Secondary,N,N,N,108.0,KY-577,LEGER FORK,DBL 14X6X32 RC CULVERT,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Clay,37.324461919,-83.798624665,KYTC,KYTC,026B00024N,01,3,2017-04-27,523.31,Fair,No,State,Over 75,Rural Secondary,N,N,N,108.0,KY-577,BUNCOMB BRANCH,DBL 14X6X28,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Clay,37.228038045,-83.93327973,KYTC,KYTC,026B00027N,01,3,2016-07-25,644.26,Fair,No,State,Over 75,State Secondary,N,N,N,886.0,KY-472,MILL CREEK,DBL 12X11X47 FT RC CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.161921249,-83.777078177,KYTC,KYTC,026B00029N,01,3,2016-07-25,433.07,Fair,No,State,Over 75,Rural Secondary,N,N,N,1851.0,KY-638,BR--LITTLE GOOSE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.107138,-83.724168,County,KYTC,026C00115N,02,3,2024-09-06,896.0,Fair,No,Local,2000s,,6,7,7,50.0,CHAT BRANCH ROAD,GOOSE CREEK,1-56 PCPS BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.032169865,-83.531442233,County,KYTC,026C00116N,02,3,2024-09-06,1120.0,Fair,No,Local,2000s,,6,7,7,100.0,PRIVATE,RED BIRD RIVER,1-70 PCPS CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.113678686,-83.732311817,County,KYTC,026C00118N,02,3,2024-09-06,1198.0,Good,No,Local,2000s,,7,7,7,100.0,CHOP BOTTOM ROAD,GOOSE CREEK,1-50 PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.237020142,-83.644843906,County,KYTC,026C00119N,02,3,2024-09-06,1760.0,Fair,No,Local,2000s,,6,6,8,,CR-1014,RED BIRD RIVER,51- 50.5 CONC. BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.078054218,-83.554630612,KYTC,KYTC,026B00032N,01,3,2017-05-19,1219.2,Good,No,State,1950s,State Secondary,N,N,N,435.0,KY-66,FLAT CREEK,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.203666512,-83.611624452,KYTC,KYTC,026B00047N,01,3,2019-10-30,1337.0,Fair,No,State,1950s,State Secondary,N,N,N,493.0,KY-66,DRY BRANCH,two concrete box culvert,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.273823594,-83.644190323,KYTC,KYTC,026B00048N,01,3,2025-06-27,3651.0,Fair,No,State,1950s,State Secondary,6,6,6,240.0,KY-66,BULLSKIN CREEK,3 40 FOOT RCDG SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.165731402,-83.580969936,KYTC,KYTC,026B00049N,01,3,2022-05-05,3638.0,Fair,No,State,1950s,State Secondary,6,6,6,493.0,KY-66,BIG CREEK,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.319568694,-83.766791024,KYTC,KYTC,026B00051N,01,3,2022-08-03,588.0,Good,No,State,1950s,Rural Secondary,N,N,N,123.0,KY-577,GRASSY BRANCH,,P Posted for load,22.0,1 Highway,5 Waterway
District 11,Clay,37.152111519,-83.760089671,KYTC,KYTC,026B00057N,01,3,2022-10-31,10426.0,Fair,No,State,1950s,Supplemental Road,7,5,6,1215.0,KY-2438,GOOSE CREEK & WALK PATH,"38,77,100,75FT RCDG SPANS","A Open, no restriction",,1 Highway,7 Railroad-waterway
District 11,Clay,37.240433707,-83.532110979,KYTC,KYTC,026B00059N,01,3,2016-07-25,494.59,Fair,No,State,1970s,Rural Secondary,N,N,N,389.0,KY-1482,WOLF BRANCH,DBL 10X4X24 MASONRY CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.2728808,-83.624672292,KYTC,KYTC,026B00060N,01,3,2023-03-07,695.0,Poor,No,State,1970s,Rural Secondary,6,4,5,323.0,KY-1482,LITTLE BULLSKIN CREEK,1-28 FT BOX BEAM SPAN,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.136184097,-83.768969653,KYTC,KYTC,026B00061N,01,3,2021-03-24,16437.0,Fair,No,State,1970s,State Primary (Other),7,6,5,11538.0,KY-80,HAL ROGERS PARKWAY,,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.124796485,-83.886554345,KYTC,CONTRACTOR,026B00063N,01,3,2021-11-08,1159.2,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,8477.0,HR-9006,CHEEK RD,1-23 FT RC CULVERT,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.125300131,-83.879795437,KYTC,CONTRACTOR,026B00064N,01,3,2017-04-03,1409.4,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,8477.0,HR-9006,URBAN ROAD,1 28' RC CULVERT,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.127919489,-83.871856061,KYTC,KYTC,026B00065N,01,3,2025-06-18,7957.0,Fair,Yes,State,1970s,State Primary (Parkway),7,5,6,8477.0,HR-9006,URBAN RD,51-51-35 FT RCDG SPANS,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 11,Clay,37.13581188,-83.856549198,KYTC,KYTC,026B00066N,01,3,2019-10-17,1245.2,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,8477.0,HR-9006,FRONTAGE RD NO. 9,1-30 FT RIC CULVERT,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.138934874,-83.820686492,KYTC,KYTC,026B00068N,01,3,2013-08-27,1584.8,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,8477.0,HR-9006,PAW PAW ROAD,,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.13475051,-83.762776861,KYTC,KYTC,026B00071N,01,3,2020-08-27,11554.0,Fair,Yes,State,1970s,State Primary (Parkway),5,7,6,4924.0,HR-9006,CSX RR &amp; COAL DOCK R,56-63-40 FT PCIB SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 11,Clay,37.128277,-83.753759,KYTC,KYTC,026B00072N,01,3,2025-01-28,10108.0,Fair,Yes,State,1970s,State Primary (Parkway),6,7,7,4924.0,HR-9006,KY 11-KY 80-US 421,66.89-79.90-59.24 FT CURVED CONT PLATE GIR SP-41 D 16 M,P Posted for load,,1 Highway,1 Highway
District 11,Clay,37.128670911,-83.750543013,KYTC,KYTC,026B00073N,01,3,2014-06-27,23593.0,Fair,Yes,State,1970s,State Primary (Parkway),5,6,5,4924.0,HR-9006,CSX RR-HAM BR RD-GOOSE C,140-140-62-92-54FT CONTIN STEEL BEAM SPANS,P Posted for load,,1 Highway,8 Hwy-waterway-RR
District 11,Clay,37.129527916,-83.744698076,KYTC,KYTC,026B00074N,01,3,2020-08-27,9647.0,Fair,Yes,State,1970s,State Primary (Parkway),6,6,8,4924.0,HR-9006,PACES CREEK RD -KY 1999,55-75-65FT PCIB SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.141228522,-83.67563838,KYTC,KYTC,026B00076N,01,3,2017-08-04,1118.77,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,4924.0,HR-9006,HECTOR FIRE TOWER ROAD,1 24 RC CULVERT,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.142051803,-83.671843363,KYTC,CONTRACTOR,026B00077N,01,3,2025-02-03,10398.0,Fair,Yes,State,1970s,State Primary (Parkway),6,6,7,4924.0,HR-9006,KY 149,69-75-69 FT PREST CONC CONT DG SPANS-26 DEG SKEW,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.181956,-83.633104,KYTC,KYTC,026B00079N,01,3,2017-08-04,2008.37,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,4924.0,HR-9006,HECTOR BRANCH,24 FT CONC CULVERT FILL= 18 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.188548333,-83.611213333,KYTC,KYTC,026B00080N,01,3,2017-08-04,5315.0,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,4924.0,HR-9006,HECTOR BRANCH,24 FT CONC CULVERT FILL= 18 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.172891914,-83.588741881,KYTC,KYTC,026B00082N,01,3,2014-06-27,21950.0,Fair,Yes,State,1970s,State Primary (Parkway),5,6,6,4924.0,HR-9006,RED BIRD RIVER,58-84-109-109-109-84-58 FT CONT W.P.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.16331284,-83.570128903,KYTC,KYTC,026B00084N,01,3,2013-09-10,1555.02,Fair,Yes,State,1970s,State Primary (Parkway),N,N,N,3701.0,HR-9006,GRANNYS BRANCH ROAD,20 X 14 X 183 FT RC CULVERT FILL= 30 FT BRL= GOOD,"A Open, no restriction",,1 Highway,1 Highway
District 11,Clay,37.160838305,-83.849091295,KYTC,KYTC,026B00085N,01,3,2023-03-03,535.0,Fair,No,State,1970s,Rural Secondary,5,6,5,133.0,KY-687,KINCAID CREEK,1-22 FT PS/PC BOX BEAM SPAN,P Posted for load,,1 Highway,5 Waterway
District 11,Laurel,37.091525,-83.984841,KYTC,CONTRACTOR,063B00121N,01,3,2023-01-06,625.0,Good,No,State,2010s,State Secondary,8,7,8,3165.0,KY-80,Lick Fork Creek,1 (27') PPC SPREAD BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.168959967,-83.838161709,KYTC,KYTC,026B00086N,01,3,2023-03-03,782.0,Fair,No,State,1970s,Rural Secondary,5,6,5,133.0,KY-687,GRAYS FORK,1-30 FT PC/PS BOX BEAM SPAN,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.131597,-83.74052,KYTC,KYTC,026B00088N,01,3,2023-03-07,1193.0,Fair,No,State,1970s,Rural Secondary,5,5,5,891.0,KY-1999,PACES CREEK,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.084209745,-83.768224312,KYTC,KYTC,026B00089N,01,3,2022-05-05,4978.0,Fair,No,State,Over 75,State Secondary,6,5,6,1915.0,KY-11,COLLINS FORK--GOOSE CREE,5-SPAN T-BEAM,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.06538139,-83.802028371,KYTC,KYTC,026B00090N,01,3,2022-05-05,6757.0,Poor,No,State,Over 75,State Secondary,6,4,5,1915.0,KY-11,COLLINS FORK--GOOSE CREE,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.316748811,-83.783038237,KYTC,KYTC,026B00092N,01,3,2022-05-05,2438.0,Fair,No,State,Over 75,Rural Secondary,7,5,6,108.0,KY-577,LITTLE SEXTON CREEK,3-30FT RCDG SPANS,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.273747918,-83.646305821,KYTC,KYTC,026B00094N,01,3,2011-11-15,12373.0,Fair,No,State,1980s,State Secondary,5,7,8,1236.0,KY-66,SOUTH FORK-KY.RIVER,115-160-115ft CONTIN WELDED PLATED GRIDER,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.202171708,-83.611858608,KYTC,KYTC,026B00097N,01,3,2019-01-18,1961.0,Fair,No,State,1980s,Rural Secondary,5,5,5,161.0,KY-149,RED BIRD RIVER,7-15 FT STEEL I-BEAM SPANS;2-CONC. SLAB APPROACHES,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.272274634,-83.850289286,KYTC,KYTC,026B00103N,01,3,2016-07-25,436.16,Fair,No,State,1950s,Rural Secondary,N,N,N,166.0,KY-3478,ROBINSON CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.156772582,-83.589330763,KYTC,KYTC,026B00104N,01,3,2022-10-18,7866.0,Fair,No,State,1980s,State Secondary,6,7,7,1224.0,US-421,RED BIRD RIVER,75-100-75 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,36.992118522,-83.53678696,KYTC,KYTC,026B00095N,01,3,2023-03-07,1320.0,Fair,No,State,1980s,Rural Secondary,5,6,5,102.0,KY-1524,RED BIRD RIVER,,P Posted for load,,1 Highway,5 Waterway
District 11,Clay,37.229953247,-83.783431369,KYTC,KYTC,026B00105N,01,3,2025-05-13,2087.0,Fair,No,State,1980s,State Primary (Other),6,7,7,5229.0,US-421,LAUREL CREEK,1 45 FT PCIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.159532248,-83.766183902,KYTC,KYTC,026B00108N,01,3,2023-02-16,7646.0,Fair,No,State,1990s,State Primary (Other),6,7,7,13190.0,US-421,LITTLE GOOSE CREEK,,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.186958602,-83.77850493,KYTC,KYTC,026B00110N,01,3,2023-11-29,677.0,Fair,No,State,2000s,Rural Secondary,8,6,7,491.0,KY-3473,ISLAND CREEK,1 28FT PSPC BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 11,Clay,37.140303569,-83.591870891,County,KYTC,026C00016N,02,4,2022-04-05,900.0,Poor,No,Local,Over 75,,3,2,3,,FRANK BOWLING ROAD,REDBIRD RIVER,5 SPAN (2-15 3-16) STL STRNGR,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 11,Clay,37.109914023,-83.601574965,County,KYTC,026C00017N,02,3,2017-04-10,474.0,Fair,No,Local,1960s,,5,5,5,,ARNETTS FORK ROAD,ARNETT FORK,21 SMPL STL STRNGR SPN,P Posted for load,16.0,1 Highway,5 Waterway
District 11,Clay,37.116633936,-83.584802344,County,KYTC,026C00018N,02,3,2022-08-03,360.0,Poor,No,Local,Over 75,,4,5,5,,ARNETTS FORK ROAD,DOUBLE CREEK,27 SMPL SPN STL STRNGR,P Posted for load,13.0,1 Highway,5 Waterway
District 11,Clay,37.111632831,-83.597426244,County,KYTC,026C00019N,02,3,2022-04-22,336.0,Fair,No,Local,Over 75,,5,6,5,,ARNETTS FORK ROAD,ARNETTS FORK,23 SMPL SPN STL STRNGR,P Posted for load,8.0,1 Highway,5 Waterway
District 11,Clay,37.099271047,-83.561370724,County,KYTC,026C00022N,02,3,2019-01-18,353.0,Fair,No,Local,1960s,,5,5,5,,LITTLE CREEK ROAD,LITTLE CREEK,23 SMPL SPN STL STRNGR,P Posted for load,17.0,1 Highway,5 Waterway
District 11,Clay,37.034120728,-83.693989016,County,KYTC,026C00031N,02,3,2018-11-01,444.0,Fair,No,Local,Over 75,,6,5,5,51.0,OTTER CREEK ROAD,OTTER CREEK,1-33FT.STEEL BEAM SPAN W/CONC SLAB DECK,P Posted for load,17.0,1 Highway,5 Waterway
District 11,Clay,37.126430185,-83.769234713,County,KYTC,026C00037N,02,3,2017-04-10,480.0,Poor,No,Local,1960s,,4,6,5,209.0,CS-1002,HORSE CREEK,37 SMPL SPN STL STRNGR,P Posted for load,33.0,1 Highway,5 Waterway
