DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 09,Rowan,38.146378116,-83.511561964,KYTC,KYTC,103B00019N,01,3,2022-09-10,9421.0,Fair,No,State,Over 75,State Secondary,6,5,6,4883.0,US-60,E.FK.TRIPLETT CREEK,6-45 FT RCDG SPANS WITH R.C. DECK & SUBSTRUCTURE-30 DEG,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.241927263,-83.515218016,KYTC,KYTC,103B00020N,01,3,2022-08-03,667.91,Good,No,State,Over 75,Rural Secondary,N,N,N,3099.0,KY-158,LITTLE BRUSHY CREEK,TRI 10X6X30 FT RC CULV-15 DEG SK FILL= 1 BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 09,Rowan,38.211601102,-83.470197376,KYTC,KYTC,103B00023N,01,3,2025-07-16,1978.0,Fair,No,State,Over 75,State Secondary,5,6,5,3524.0,KY-377,BRUSHY CREEK,2-40 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 09,Rowan,38.263912626,-83.434313264,KYTC,KYTC,103B00024N,01,3,2022-07-11,1538.0,Fair,No,State,Over 75,State Secondary,6,5,6,2873.0,KY-377,CLEAR CREEK,2-30 FT R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.335420597,-83.402032252,KYTC,KYTC,103B00027N,01,3,2022-10-31,2277.0,Fair,No,State,Over 75,State Secondary,6,5,6,707.0,KY-377,N. FORK OF TRIPLETT CREE,3-30 FT R.C.D.G. SPANS-30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 09,Rowan,38.374632335,-83.41470925,KYTC,KYTC,103B00028N,01,3,2019-10-30,699.0,Fair,No,State,1950s,State Secondary,N,N,N,707.0,KY-377,NICKLES HOLLOW BRANCH,DBL 12X5X26 FT RC CULV-0DEG SK FILL= 1 BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.163422874,-83.597230886,KYTC,KYTC,103B00029N,01,3,2022-10-31,9674.0,Fair,No,State,1960s,Rural Secondary,7,6,6,350.0,KY-1722,I-64 @ 130.306,73 FT-93.5 FT-93.5 FT-73 FT CONT. R.C.D.G. SPANS-45 DEG,"A Open, no restriction",,1 Highway,1 Highway
District 09,Rowan,38.190894342,-83.593020606,KYTC,KYTC,103B00030N,01,3,2017-11-09,585.2,Fair,No,State,1950s,Rural Secondary,N,N,N,176.0,KY-1722,THREE PRONG BRANCH,DBL. 14 X 10 X 52 FT R.C. CULVERT-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.274864511,-83.378195631,KYTC,KYTC,103B00032N,01,3,2022-10-31,8440.0,Fair,No,State,1960s,Rural Secondary,6,5,6,535.0,KY-799,I-64 @ 145.924,2-45 FT SIMPLE 2-80 FT CONT & 1-36 FT SIMPLE RCDG SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 09,Rowan,38.293985389,-83.390841765,KYTC,KYTC,103B00034N,01,3,2023-11-27,1296.0,Fair,No,State,1960s,Rural Secondary,6,6,6,652.0,KY-799,N.FK.TRIPLETT CREEK,1-58 FT PRECAST PREST. CONCRETE SPAN - 0  DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.156686823,-83.386698715,KYTC,KYTC,103B00047N,01,3,2019-10-30,656.0,Good,No,State,Over 75,Rural Secondary,N,N,N,744.0,DRY CREEK ROAD,WALLACE BRANCH,DBL 10X6X26 FT RC CULV-30DEG SK FILL= 1 BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.153673853,-83.365636302,KYTC,KYTC,103B00049N,01,3,2022-08-03,702.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,744.0,DRY CREEK ROAD,DRY CREEK-,DBL 10X5X29 FT RC CULV-30DEG SK FILL= 1 BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 09,Rowan,38.186257111,-83.52332158,KYTC,KYTC,103B00054L,01,3,2018-08-06,15229.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,5,10271.0,I-64 NC,BULL FORK CRK & ROAD,TWIN BRIDGES (3-140 FT CONT. COMP. WELDED PLATE GIRDER,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Rowan,38.186025264,-83.52335962,KYTC,KYTC,103B00054R,01,3,2018-08-06,15229.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,10271.0,I-64,BULL FORK CRK & ROAD,TWIN BRIDGES (3-140 FT CONT. COMP. WELDED PLATE GIRDER,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Rowan,38.187802658,-83.494686857,KYTC,KYTC,103B00055L,01,3,2022-10-31,14384.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,10271.0,I-64 NC,CR 5224 + N.FK.TRIPLTT C,TWIN BRIDGES (1-50 FT SIMPLE 70-100-70 FT CONT. 2-50 FT,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Rowan,38.187542804,-83.494812493,KYTC,KYTC,103B00055R,01,3,2022-10-31,14384.0,Fair,Yes,State,1960s,State Primary (Interst.),6,5,6,10271.0,I-64,CR 5224 + N.FK.TRIPLTT C,TWIN BRIDGES (1-50 FT SIMPLE 70-100-70 FT CONT. 2-50 FT,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Rowan,38.192299763,-83.478676093,KYTC,KYTC,103B00056L,01,3,2025-09-10,6759.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,6434.0,I-64 NC,KY 32,TWIN BR. 50-70 FT SIMPLE PRESTRESSED SPAN 1-35 FT SIMP.,"A Open, no restriction",,1 Highway,1 Highway
District 09,Rowan,38.315033282,-83.442347149,KYTC,KYTC,103B00058N,01,3,2022-06-01,1080.0,Fair,No,State,1970s,Supplemental Road,5,6,5,531.0,KY-799,ISLAND FORK,1-45 FT PRECAST-PRESTRESSED SPAN - 18 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.146104379,-83.551501249,KYTC,KYTC,103B00081N,01,3,2025-02-05,14308.0,Good,No,State,1990s,State Secondary,7,7,7,5517.0,KY-801,WETLAND AREA,3-100 FT CONT PCIB  SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.250381,-83.07711,KYTC,CONTRACTOR,022B00169N,01,3,2023-11-14,1598.1,Fair,No,State,2010s,Rural Secondary,8,6,8,274.0,KY-182,Sinking Creek,2 (37') PPC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.177810902,-83.43528065,KYTC,KYTC,103B00083N,01,3,2017-06-05,1067.91,Fair,No,State,1990s,State Primary (Other),N,N,N,15005.0,WEST WILKERSON BOU,OYLEY BRANCH,DBL 10 X 5  X 85  FT  RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.191398482,-83.307491408,KYTC,KYTC,103B00085N,01,3,2024-11-26,2763.0,Good,No,State,1990s,State Secondary,7,7,7,2640.0,KY-32,OPEN FORK-CHRISTY CREEK,1-65 PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.191710365,-83.380029074,KYTC,KYTC,103B00087N,01,3,2017-11-09,1116.73,Fair,No,State,1990s,State Secondary,N,N,N,3583.0,KY-32,DEEP FORD BRANCH,DBL 13X5CAST IN PLACE CONC CULVT.,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.182406608,-83.275421381,County,KYTC,103C00022N,02,3,2024-09-13,829.0,Fair,No,Local,1970s,,7,6,7,187.0,WILLIAMS BR,CHRISTY CREEK,30.5 SPAN PRESTRESS CONCRETE SLABS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.183535997,-83.43000018,City,KYTC,103C00030N,04,3,2016-10-26,7958.0,Good,No,Local,1970s,,7,7,7,988.0,BRIDGE ST,TRIPLETT CREEK,4-SPAN 276 (4@69) PRESTRESS CONCRETE I BEAM (CONT.),"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.246312535,-83.437417339,County,KYTC,103C00031N,02,3,2016-12-05,929.0,Fair,No,Local,1980s,,6,6,6,67.0,OLD SPORTSMAN RD,N.FK. TRIPLETT CREEK,2-31.5 FT. STEEL STRINGER SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.219188237,-83.484337598,County,KYTC,103C00039N,02,3,2019-04-05,975.0,Fair,No,Local,Over 75,,6,6,6,346.0,PENNINGTON FLAT RD,BIG BRUSHY CREEK,2-18 FT STEEL STRINGER SPANS,P Posted for load,17.0,1 Highway,5 Waterway
District 09,Rowan,38.258656836,-83.492537342,County,KYTC,103C00041N,02,3,2022-05-06,352.0,Fair,No,Local,1960s,,7,6,5,127.0,BIG BRUSHY RD,BIG BRUSHY CREEK,22.5 SPAN STEEL MULTISTRINGER,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.189221021,-83.502589217,County,KYTC,103C00042N,02,3,2022-04-08,1185.0,Fair,No,Local,1970s,,5,6,5,503.0,BRATTON BR,BRATTON BRANCH,1-39.6 FT STEEL MULTI-STRINGER W/CONC DECK,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.180258602,-83.438356486,City,KYTC,103C00043N,04,3,2022-08-03,458.0,Fair,No,Local,1960s,,6,6,6,250.0,SUN ST,OXLEY BRANCH,20.2 SPAN CONCRETE SLAB,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.160892315,-83.40668644,County,KYTC,103C00045N,02,3,2022-08-03,1250.0,Fair,No,Local,1960s,,6,6,6,278.0,RAVENSWOOD RD,DRY CREEK,45 SPAN PRESTRESS CONCRETE SLABS,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.238267798,-83.508601901,County,KYTC,103C00051N,02,3,2022-12-22,598.0,Fair,No,Local,1980s,,6,6,7,336.0,BULLFORK RD,LITTLE BRUSHY CREEK,1-23 FT STEEL STRINGER SPANS,P Posted for load,30.0,1 Highway,5 Waterway
District 09,Rowan,38.23593921,-83.487371286,County,KYTC,103C00053N,02,3,2025-04-24,600.0,Fair,No,Local,1980s,,7,6,5,217.0,PENNINGTON FLAT RD,BIG BRUSHY CREEK,1-23 FT STEEL BEAM SPAN /CONC.DECK,P Posted for load,17.0,1 Highway,5 Waterway
District 09,Rowan,38.148386706,-83.515919759,County,KYTC,103C00054N,02,4,1901-01-01,2256.0,Poor,No,Local,Over 100,,1,1,1,,FREESTONE RD,TRIPLETT CREEK,1-140 FT. STEEL THRU TRUSS,K Closed to all traffic,,1 Highway,5 Waterway
District 09,Rowan,38.165257991,-83.425167282,County,KYTC,103C00055N,02,3,2016-07-29,1159.0,Fair,No,Local,1980s,,6,6,5,205.0,CARDINAL LANE E,DRY CREEK,3- (15-20) FT STEEL BEAM  SPANS,P Posted for load,17.0,1 Highway,5 Waterway
District 09,Rowan,38.319235589,-83.390660701,County,KYTC,103C00057N,02,3,2024-04-08,715.0,Poor,No,Local,1980s,,5,6,4,221.0,ELK LICK RD,N.FK. TRIPLETT CREEK,2-29 FT STEEL BEAM SPANS,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.241289,-83.448319,County,KYTC,103C00061N,02,3,2023-12-01,634.0,Fair,No,Local,1980s,,6,6,6,338.0,POND LICK RD,POND LICK BRANCH,1- 23 FT. STEEL  BEAM SPAN W/ CONC. DECK,P Posted for load,9.0,1 Highway,5 Waterway
District 09,Rowan,38.24215,-83.449258,County,KYTC,103C00062N,02,3,2016-05-04,605.0,Fair,No,Local,1980s,,6,6,6,338.0,POND LICK RD,LICK BRANCH,2-SPAN 22(2@11)STEEL MULTISTRINGER W/CONC DECK,P Posted for load,29.0,1 Highway,5 Waterway
District 09,Rowan,38.185818386,-83.354492798,County,KYTC,103C00064N,02,3,2025-04-24,846.0,Poor,No,Local,1980s,,5,5,4,,LEE BR,CHRISTY CREEK,2-29 STEEL BEAM SPANS W/CONC DECK,P Posted for load,9.0,1 Highway,5 Waterway
District 09,Rowan,38.124125539,-83.311889098,County,KYTC,103C00065N,02,3,2019-04-16,379.0,Poor,No,Local,1980s,,6,4,6,75.0,LOWER CRANEY RD,CRANEY CREEK,1-28 STEEL BEAM SPAN W/CONC DECK,P Posted for load,15.0,1 Highway,5 Waterway
District 09,Rowan,38.200284414,-83.333948331,County,KYTC,103C00066N,02,3,2024-04-24,425.0,Good,No,Local,1990s,,7,7,7,179.0,SEAS BR,SEAS BRANCH,1- 26 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.195770018,-83.333040692,County,KYTC,103C00067N,02,3,2022-05-10,449.0,Good,No,Local,1990s,,7,7,7,179.0,SEAS BR,SEAS BRANCH,1- 27 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,34.0,1 Highway,5 Waterway
District 09,Rowan,38.291227494,-83.348440839,County,KYTC,103C00068N,02,3,2024-04-25,525.0,Good,No,Local,1990s,,7,7,7,532.0,HOLLY FORK RD,HOLLY FORK,1- 32 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,28.0,1 Highway,5 Waterway
District 09,Rowan,38.287045958,-83.459538126,County,KYTC,103C00069N,02,3,2024-04-24,800.0,Good,No,Local,1990s,,7,7,7,74.0,CLEARFORK RD,CLEAR FORK,1- 50 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.293137268,-83.369967509,County,KYTC,103C00071N,02,3,2019-07-05,538.0,Fair,No,Local,1990s,,7,7,6,532.0,HOLLY FORK RD,HOLLY FORK,1-45 FT APPROACH W/ 30 FT ST. STINGER MAIN SPAN,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.235288274,-83.505938265,County,KYTC,103C00072N,02,3,2023-11-29,670.0,Good,No,Local,1990s,,7,7,7,1062.0,JACKSON DR,LITTLE BRUSHY CREEK,1- 28 FT PRESTRESSED CONCRETE BOX BEAM SPAN,P Posted for load,37.0,1 Highway,5 Waterway
District 09,Rowan,38.313655341,-83.39077823,County,KYTC,103C00074N,02,3,2023-11-29,672.0,Good,No,Local,1990s,,7,7,7,288.0,DRY BR,ELK LICK FORK,1-42  FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.331679952,-83.47705873,County,KYTC,103C00075N,02,3,2024-04-25,622.0,Good,No,Local,1990s,,7,7,7,123.0,ROCK FORK RD,ROCK FORK CREEK,1-26 FT. PRESTRESSED CONC BOX BEAM SPAN,P Posted for load,39.0,1 Highway,5 Waterway
District 09,Rowan,38.249085971,-83.491700263,County,KYTC,103C00077N,02,3,2023-11-29,622.0,Fair,No,Local,1990s,,7,6,7,370.0,BIG WOODS RD,Big Brushy Creek,1-26 FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.239691708,-83.488925403,County,KYTC,103C00078N,02,3,2022-05-06,689.0,Good,No,Local,1990s,,7,7,7,122.0,EGAN LN,BIG BRUSHY CREEK,1 - 42    FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.173609693,-83.516343408,County,KYTC,103C00082N,02,3,2016-04-13,570.0,Fair,No,Local,1980s,,6,6,6,10.0,DEWITT CEMETERY RD,Bull Fork Creek,2- 24 4 STEEL BEAM SPAN W/ TIMBER,P Posted for load,23.0,1 Highway,5 Waterway
District 09,Rowan,38.17924886,-83.437177263,City,KYTC,103C00083N,04,3,2017-11-09,966.0,Fair,No,Local,Over 75,,N,N,N,7387.0,WEST MAIN ST,OXLEY BRANCH,DBL 10X5X467 FT RC BOX CULV-29DEG7 SK FILL=2 BRL=GOOD,P Posted for load,18.0,1 Highway,5 Waterway
District 09,Rowan,38.173966214,-83.440014466,City,CONTRACTOR,103C00084N,04,3,2017-11-13,1103.18,Fair,No,Local,Over 75,,N,N,N,4540.0,WEST MAIN ST,TOWN BRANCH,DBL 12X6X55 FT RC CULV-0 DEG SK FILL= 0 BRL= GOOD,"A Open, no restriction",,5 Highway-pedestrian,5 Waterway
District 09,Rowan,38.357275265,-83.408579652,County,KYTC,103C00086N,02,3,2016-04-21,351.0,Fair,No,Local,1990s,,6,6,6,30.0,TATER LICK RD,NORTH FORK TRIPLETT CK,1- 22.5 FT STEEL STRINGER SPAN W\ CONC DECK,P Posted for load,34.0,1 Highway,5 Waterway
District 09,Rowan,38.193489018,-83.493263286,County,KYTC,103C00087N,02,3,2025-05-20,774.0,Fair,No,Local,1970s,,6,7,5,779.0,BRATTON BR,LOGAN HOLLOW BRANCH,1-30 FT STEEL BEAM SPAN W\CONC DECK,P Posted for load,11.0,1 Highway,5 Waterway
District 09,Rowan,38.190494986,-83.378393433,County,KYTC,103C00089N,02,3,2025-05-28,969.0,Poor,No,Local,1990s,,6,5,4,,TACKETT BR,CHRISTY CREEK,23 - 30 - 24  FT  STEEL STRINGER SPAN,P Posted for load,13.0,1 Highway,5 Waterway
District 09,Rowan,38.225441575,-83.491890045,County,KYTC,103C00090N,02,3,2024-01-30,788.0,Fair,No,Local,2000s,,7,6,5,114.0,OLD HILDA RD,OVER LITTLE BRUSHY CREEK,STEEL I-BEAMS CONCRETE DECK,P Posted for load,32.0,1 Highway,5 Waterway
District 09,Rowan,38.131737204,-83.30232913,County,KYTC,103C00091N,02,3,2013-04-08,417.0,Fair,No,Local,2000s,,6,6,6,,UPPER CRANEY RD,CRANEY CREEK,25 9 O/0 STEEL BEAM CONCRETE DECK@ 20 DEGREES SKEW LT,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Rowan,38.13502138,-83.302393806,County,KYTC,103C00092N,02,3,2013-04-08,366.0,Fair,No,Local,2000s,,7,6,6,,UPPER CRANEY RD,CRANEY CREEK,25 3 O/O STEEL BEAM/CONCRETE DECK 25* SK. LT.,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.242525988,-82.911998161,KYTC,KYTC,022B00011N,01,3,2022-04-21,6191.0,Fair,No,State,1960s,State Secondary,6,5,5,1997.0,KY-1,LIT.FK.LITTLE SANDY RIVE,4-35 FT RCDG SPANS & 1-50 FT RCDG SPAN-45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.204256543,-82.892652687,KYTC,KYTC,022B00013N,01,3,2022-04-22,4349.0,Fair,No,State,1960s,State Secondary,6,5,6,1640.0,KY-1,DRY FORK CREEK,3-45 FT R.C.D.G. SPANS-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.199677968,-82.890093348,KYTC,KYTC,022B00014N,01,3,2022-04-22,4349.0,Poor,No,State,1960s,State Secondary,6,5,4,1640.0,KY-1,DRY FORK CREEK,3-45 FT R.C.D.G. SPANS-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.208342787,-82.893874999,KYTC,KYTC,022B00015N,01,3,2022-04-22,3896.0,Fair,No,State,1960s,State Secondary,6,5,6,1640.0,KY-1,DRY FORK CREEK,3-40 FT R.C.D.G. SPANS-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.308285382,-82.969910107,KYTC,CONTRACTOR,022B00016N,01,3,2017-05-19,936.48,Fair,No,State,Over 75,Rural Secondary,N,N,N,457.0,KY-1661,POPE HOLLOW BRANCH,TRI 10X6X44 FT RC CULV-45DEG SK FILL=4 BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Boyd,38.302222222,-82.721111111,KYTC,CONTRACTOR,010B00079N,01,3,2023-11-14,898.8,Fair,No,State,2010s,Rural Secondary,8,6,8,498.0,KY-854,Garner Creek,1 (42') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.286249154,-82.977627815,KYTC,KYTC,022B00017N,01,3,2019-02-01,5335.0,Fair,No,State,Over 75,Rural Secondary,6,5,6,457.0,KY-1661,LITTLE SANDY RIVER,1-200 FT THRU TRUSS SPAN,P Posted for load,,1 Highway,5 Waterway
District 09,Carter,38.250780106,-82.989423555,KYTC,KYTC,022B00018N,01,3,2016-11-14,9467.0,Fair,No,State,1960s,State Primary (Other),6,6,6,3232.0,KY-7,GRAYSON DAM SPILLWAY,2-145 FT CONT. WELDED PLATE GIRDER SPANS,"A Open, no restriction",,1 Highway,9 Relief for waterway
District 09,Carter,38.228752392,-83.013024187,KYTC,KYTC,022B00019N,01,3,2013-09-27,23051.0,Fair,No,State,1960s,State Primary (Other),7,5,6,3232.0,KY-7,CLIFTY CREEK NAER SOPHIE,6-115 FT CONT. WELDED PLATE GIRDER SPANS - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.370009475,-82.839972239,KYTC,KYTC,022B00021N,01,3,2022-10-18,6531.0,Fair,No,State,1970s,Rural Secondary,6,6,6,239.0,KY-207,I-64 @ 177.548,2-100 FT CONT.PCIB SPANS-0 DEG SKEW,"A Open, no restriction",,1 Highway,1 Highway
District 09,Carter,38.294866257,-83.187495211,KYTC,CONTRACTOR,022B00024N,01,3,2017-04-21,667.91,Fair,No,State,Over 75,Supplemental Road,N,N,N,121.0,KY-2531,PERRYS BRANCH,DBL 12X6X45 FT RC CULV-45DEG SK FILL=2.73 BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.276086775,-83.193798907,KYTC,KYTC,022B00026N,01,3,2017-05-04,505.58,Fair,No,State,Over 75,State Secondary,N,N,N,1642.0,KY-174,GARVIN BRANCH,DBL 10X5X28 FT RC CULV-15DEG SK FILL=1.0  BRL=GOOD,P Posted for load,,1 Highway,5 Waterway
District 09,Carter,38.267364246,-83.200087731,KYTC,KYTC,022B00027N,01,3,2022-04-22,608.0,Fair,No,State,Over 75,State Secondary,6,6,6,1642.0,KY-174,BR OF SOLDIER FK,1-28 FT R.C.D.G.,P Posted for load,,1 Highway,5 Waterway
District 09,Carter,38.266361032,-83.205842928,KYTC,KYTC,022B00028N,01,3,2022-04-11,1870.0,Fair,No,State,Over 75,State Secondary,6,5,6,1195.0,KY-174,TYGARTS CREEK,2-40 FT R.C.D.G.,P Posted for load,,1 Highway,5 Waterway
District 09,Carter,38.279597901,-82.918791294,KYTC,KYTC,022B00065N,01,3,2022-10-31,5457.0,Fair,No,State,1960s,State Secondary,6,7,6,1043.0,KY-773,LITTLE FORK AT HITCHINS,50 - 70 - 50 FT CONT. R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.331216965,-83.208992761,KYTC,KYTC,022B00067N,01,3,2022-10-31,8105.0,Fair,No,State,1960s,State Secondary,7,5,6,3039.0,KY-2,I 64,50 - 70 - 70 - 50 FT CONT. R.C.D.G. SPAN-11 DEG 42 MIN.,"A Open, no restriction",,1 Highway,1 Highway
District 09,Carter,38.408571047,-83.157284385,KYTC,KYTC,022B00069N,01,3,2022-04-25,1705.0,Fair,No,State,1950s,State Secondary,7,7,5,601.0,KY-2,MCGLONE CREEK,1-50 FT R.C.D.G. SPANS-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.419491075,-83.145109234,KYTC,KYTC,022B00070N,01,3,2022-03-14,619.0,Poor,No,State,1960s,State Secondary,5,5,4,1079.0,KY-2,BRUSHY CREEK,1-25 FT PRECAST PREST. CONCRETE SPAN - 22 DEG SKEW,P Posted for load,17.0,1 Highway,5 Waterway
District 09,Carter,38.28403852,-83.0761541,KYTC,KYTC,022B00076N,01,3,2017-04-25,1188.0,Fair,No,State,1950s,State Secondary,N,N,N,274.0,KY-182,LITTLE SINKING CREEK,TRI 14X8X28 FT RC CULV-0DEG SK FILL=1.57 BRL=GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 09,Carter,38.330696597,-82.991920197,KYTC,KYTC,022B00077N,01,3,2018-04-04,14348.0,Fair,No,State,1960s,State Secondary,6,6,6,2430.0,US-60,I 64,2-130.5 FT STEEL COMP. PLATE GIRDER SPAN-45 DEG SKEW,"A Open, no restriction",,1 Highway,1 Highway
District 09,Carter,38.33023645,-82.989714436,KYTC,KYTC,022B00078N,01,3,2022-11-29,5672.0,Fair,No,State,1960s,State Secondary,6,6,6,2430.0,US-60,BARRETT CREEK,3-40 FT CONT. R.C.D.G. SPANS-0-DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 09,Carter,38.250429737,-83.232777801,KYTC,KYTC,022B00080N,01,3,2023-03-07,1333.0,Fair,No,State,1960s,Rural Secondary,6,5,6,449.0,KY-955,JACOBS FORK,2-32 FT PRECAST PREST. CONCRETE BEAM SPANS- 0 DEG,P Posted for load,,1 Highway,5 Waterway
District 09,Carter,38.24977,-83.117246,KYTC,KYTC,022B00081N,01,3,2017-04-25,2488.0,Fair,No,State,1950s,Rural Secondary,N,N,N,345.0,KY-986,BIG SINKING CREEK,TRI 14X12X40 FT RC CULV-45DEG SK FILL=3.42BRL=GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 09,Carter,38.347917915,-82.924043245,KYTC,KYTC,022B00083L,01,3,2016-06-28,14887.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,5,10951.0,INTERSTATE 64,L. SANDY RIVER & KY 1910,TWIN(106-140-106 FT CONT WELDED PLATE GIRDER SPANS-0 DE,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Carter,38.347662873,-82.923979997,KYTC,KYTC,022B00083R,01,3,2016-06-28,14887.0,Fair,Yes,State,1970s,State Primary (Interst.),6,6,5,10951.0,I-64,LITTLE SANDY RIVER,TWIN(106-140-106 FT CONT WELDED PLATE GIRDER SPANS-0 DE,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Carter,38.296895026,-83.310640915,KYTC,KYTC,022B00084L,01,3,2022-10-31,9678.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,6434.0,INTERSTATE 64,FLEMING FORK ROAD & CRK,TWIN BRIDGES (60 X 100 X 60 FT CONT RCDG SPANS-30 DEG S,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Carter,38.296732629,-83.310355058,KYTC,KYTC,022B00084R,01,3,2022-10-31,9820.0,Fair,Yes,State,1960s,State Primary (Interst.),7,5,7,6434.0,I-64,FLEMING FORK ROAD & CRK,TWIN BRIDGES (60 X 100 X 60 FT CONT RCDG SPANS-30 DEG S,"A Open, no restriction",,1 Highway,6 Highway-waterway
District 09,Carter,38.362921285,-82.873068758,KYTC,KYTC,022B00085N,01,3,2022-10-18,5665.0,Fair,No,State,1970s,Supplemental Road,6,7,6,97.0,KY-6231,I-64,"49.5-101-49.5 CONT,PBIB SPANS-25 DEG 43 MIN SKEW","A Open, no restriction",,1 Highway,1 Highway
District 09,Carter,38.365138542,-82.873117135,KYTC,KYTC,022B00086N,01,3,2022-10-18,5063.0,Good,No,State,1970s,Supplemental Road,7,7,7,97.0,KY-6231,I-64,44-92 44 FT CONT.PCIB SPANS-5 DEG 42 MIN SKEW,"A Open, no restriction",,1 Highway,1 Highway
