DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 07,Scott,38.379347592,-84.577865631,KYTC,KYTC,105B00075N,01,3,2022-05-02,1715.0,Poor,No,State,1970s,Rural Secondary,7,5,4,585.0,KY-32,LITTLE EAGLE CREEK,1-50 FT PRECAST P.C. SLAB BEAM - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Scott,38.276258486,-84.557626961,KYTC,KYTC,105B00077L,01,3,2022-11-29,10745.0,Fair,No,State,1960s,State Secondary,6,6,6,8453.0,KY-620,I 75,59.5 FT- 85 FT- 85 FT- 59.5 FT R.C.D.G. CONT. UNIT - 36,"A Open, no restriction",,1 Highway,1 Highway
District 07,Scott,38.391739435,-84.529675387,KYTC,KYTC,105B00080N,01,3,2022-09-10,5613.0,Poor,No,State,1960s,State Secondary,5,4,5,854.0,KY-32,EAGLE CREEK,159 FT - 3-50 FT R.C.D.G. SPANS - 30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.162258422,-84.636818892,KYTC,KYTC,105B00082N,01,3,2021-02-22,11126.0,Fair,No,State,1970s,,6,6,6,140.0,CANE RUN RD,I 64,63-110.5-110.5-63 FT CONT COMP STEEL WELDED PLATE GIRDE,"A Open, no restriction",,1 Highway,1 Highway
District 07,Scott,38.46752282,-84.578614274,KYTC,KYTC,105B00071L,01,3,2017-11-13,1293.05,Fair,Yes,State,1960s,State Primary (Interst.),N,N,N,22442.0,I-75 SOUTH,NORTH RAYS FORK,10X8X275 CONC CULVERT 37 DEGREES11 SKEW DBL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.360374827,-84.594928571,KYTC,KYTC,105B00085N,01,3,2022-05-31,1525.0,Poor,No,State,1970s,Rural Secondary,7,6,4,204.0,KY-620,LITTLE EAGLE CREEK,1-60 FT P.P.C. BOX GIRDER-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.288804621,-84.709997637,KYTC,KYTC,105B00086N,01,3,2022-05-31,1566.0,Fair,No,State,1970s,Rural Secondary,7,5,7,772.0,KY-368,LECOMPTES CREEK,"1-58 FT P.P.C. BOX BEAM, TYPE I - 30 DEG. LT SKEW","A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.272818187,-84.689270752,KYTC,KYTC,105B00089N,01,3,2022-11-28,2035.0,Fair,No,State,1970s,State Secondary,7,6,6,2278.0,KY-227,LOCUST FORK CREEK,1-47 FT TYPE III PPC SLAB BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.296376329,-84.711077357,KYTC,KYTC,105B00092N,01,3,2025-09-10,3869.0,Fair,No,State,1980s,State Secondary,6,6,7,762.0,KY-227,LECOMPTES RUN,1-104 PREST CONC I BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.433063747,-84.611489994,KYTC,KYTC,105B00094N,01,3,2023-03-15,1288.0,Poor,No,State,1980s,Supplemental Road,6,6,4,85.0,KY-608,RAYS FORK,1- 53 FT. PRECAST PREST. CONC. BOX BEAM SPAN  -TYPE 2,P Posted for load,,1 Highway,5 Waterway
District 07,Scott,38.219857373,-84.474800023,KYTC,KYTC,105B00096N,01,3,2023-11-29,987.0,Fair,No,State,1980s,State Secondary,6,6,7,4875.0,US-460,CHERRY RUN,1-30 FT. TYPE CB 17-48  PPCDU SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.430552972,-84.624495939,KYTC,KYTC,105B00097N,01,3,2024-12-04,4475.0,Fair,No,State,1980s,Supplemental Road,5,7,7,85.0,KY-608,EAGLE CREEK,51.5 - 73 - 51.5 FT TYPE 3  P.C.I.B. SPAN  CONT.,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.332097285,-84.514177638,KYTC,KYTC,105B00098N,01,3,2023-11-29,968.0,Fair,No,State,1980s,Rural Secondary,8,6,6,170.0,KY-922,ROGERS GAP CREEK,1-40 FT. PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.167232773,-84.538982356,KYTC,KYTC,105B00100N,01,3,2023-11-29,933.0,Fair,No,State,1980s,Rural Secondary,6,6,7,1438.0,KY-1963,CANE RUN CREEK,1-30 PREST CONC BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.289818277,-84.643725727,KYTC,CONTRACTOR,105B00102N,01,3,2017-11-13,770.0,Fair,No,State,1980s,Rural Secondary,N,N,N,712.0,KY-32,MCCONNELL'S RUN,35 FT DBL 12X4X51 RC CLVT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.310812934,-84.532555365,KYTC,CONTRACTOR,105B00104N,01,3,2017-11-13,602.3,Good,No,State,1980s,Supplemental Road,N,N,N,415.0,KY-620,ROGERS GAP CREEK,DBL 12X3.5X48 RC CLVT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.272851019,-84.547520311,KYTC,KYTC,105B00105N,01,3,2024-12-13,25590.0,Poor,Yes,State,1980s,State Primary (Other),7,4,7,11576.0,KY-620,NS (CNO&TP) SYSTEM,1-102 PCIB TY IV; 3-67 CONT.PCIB TY III SPS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Scott,38.273209692,-84.548531875,KYTC,KYTC,105B00106N,01,3,2017-11-13,2154.51,Fair,Yes,State,1980s,State Primary (Other),N,N,N,11576.0,KY-620,BR OF DRY RUN CREEK,DBL 12X6X318 RC CLVT -50 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.27636225,-84.557576369,KYTC,KYTC,105B00107R,01,3,2023-09-25,25249.0,Fair,No,State,1980s,State Secondary,6,6,6,8453.0,KY-620,I-75,59.5-85-85-59.5 CONT TY III PCIB SPANS,P Posted for load,,1 Highway,1 Highway
District 07,Scott,38.225022986,-84.538353147,KYTC,KYTC,105B00108R,01,3,2023-02-16,22537.0,Poor,Yes,State,1980s,State Primary (Other),6,5,4,11047.0,Cherry Blossom Way,I-75,72-103-103-72 CONT PCIB(TY4) SPANS,"A Open, no restriction",,1 Highway,1 Highway
District 07,Scott,38.355213595,-84.563783178,KYTC,KYTC,105B00111N,01,3,2023-09-25,2041.0,Fair,No,State,1990s,State Secondary,6,6,8,1527.0,US 25,LITTLE EAGLE CREEK,1-57.5 FT P.CIB SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.183303243,-84.489549782,KYTC,KYTC,105B00112N,01,3,2023-09-25,3828.0,Fair,No,State,1990s,Rural Secondary,7,6,7,1944.0,KY-922,NORTH ELKHORN CREEK,1-85 FT P.C.I.B. SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.396433827,-84.570167924,KYTC,KYTC,105B00113N,01,3,2024-12-18,4779.0,Fair,No,State,1990s,State Secondary,6,6,7,679.0,US 25,BIG EAGLE CREEK,135 FT (2- 65 FT) CONT PCIB SPANS ,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.418614132,-84.571819186,KYTC,KYTC,105B00114N,01,3,2023-09-25,1342.0,Fair,No,State,1990s,State Secondary,5,6,7,679.0,US 25,MILE RUN CREEK,1-31 FT PCIB SPAN,B Posting Recommended,,1 Highway,5 Waterway
District 07,Scott,38.448591252,-84.562707502,KYTC,KYTC,105B00115N,01,3,2025-01-10,1617.0,Fair,No,State,1990s,State Secondary,5,6,7,276.0,US 25,SOUTH RAYS FORK,1-51.5 FT PREST  CONC I BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Scott,38.188054134,-84.54491182,KYTC,KYTC,105B00117R,01,3,2023-06-27,9984.0,Fair,Yes,State,1990s,State Primary (Other),6,6,6,10077.0,MCCLELLAND CIRCLE,NS (CNO&TP) SYSTEM,65 -85 -65 FT CONT  PCIB SPANS,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Anderson,37.9444,-85.034583333,KYTC,KYTC,003B00019N,01,3,2020-05-12,458.49,Fair,No,State,Over 75,State Secondary,N,N,N,406.0,KY-53,BEAR CREEK,DBL 10X8X48 RC CLVT -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.920421297,-85.041437533,KYTC,KYTC,003B00020N,01,3,2020-05-12,609.0,Fair,No,State,Over 75,State Secondary,N,N,N,406.0,KY-53,PUNCHEON CREEK,DBL 12X12X40 RC CLVT -4 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.90036966,-85.075779076,KYTC,KYTC,003B00024N,01,3,2025-07-01,5800.0,Fair,No,State,1960s,,5,6,8,52.0,SEA  RIDGE ROAD,BLUEGRASS PARKWAY,4-58 FT SIMPLE R.C.D.G. SPANS - 20 DEG 16 MIN SKEW,P Posted for load,,1 Highway,1 Highway
District 07,Anderson,38.004600121,-85.061387559,KYTC,KYTC,003B00027N,01,3,2022-04-12,1732.0,Fair,No,State,Over 75,State Secondary,5,5,5,730.0,KY-44,WOLF CREEK,2-30 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 07,Anderson,38.004625707,-85.075421951,KYTC,KYTC,003B00028N,01,3,2022-04-12,1691.0,Poor,No,State,Over 75,State Secondary,4,5,4,730.0,KY-44,TIMBER CREEK,2-30 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 07,Anderson,37.926693667,-84.985441201,KYTC,KYTC,003B00004L,01,3,2022-04-12,5418.0,Fair,Yes,State,1960s,State Primary (Parkway),5,5,6,7450.0,BG PARKWAY,ALFORD RD,TWIN BRIDGES 3-42 FT SIMPLE R.C.D.G. SPANS - 26 DEG 47,"A Open, no restriction",,1 Highway,1 Highway
District 07,Anderson,37.926545908,-84.985274934,KYTC,KYTC,003B00004R,01,3,2022-04-12,5418.0,Fair,Yes,State,1960s,State Primary (Parkway),5,5,5,7450.0,BG-9002,ALFORD RD,TWIN BRIDGES 3-42 FT SIMPLE R.C.D.G. SPANS - 26 DEG 47,"A Open, no restriction",,1 Highway,1 Highway
District 07,Anderson,37.965458187,-84.885491157,KYTC,KYTC,003B00005L,01,3,2025-06-30,5670.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,7450.0,BG Parkway,NS (CNO&TP) SYSTEM,TWIN BRIDGES 3-54 FT SIMPLE R.C.D.G. SPANS - 10 DEG 22,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Woodford,38.159950581,-84.677799284,KYTC,KYTC,120B00003N,01,3,2022-07-11,18805.0,Fair,No,State,1970s,Rural Secondary,6,7,6,2220.0,KY-341,I 64,50-87.5-87.5-50 FT RCDG SPANS,P Posted for load,,1 Highway,1 Highway
District 07,Woodford,37.926927819,-84.703663332,KYTC,KYTC,120B00005N,01,3,2022-10-31,8220.0,Fair,No,State,1950s,State Secondary,6,6,6,677.0,KY-33,CLEAR CREEK,77 FT- 100 FT- 77 FT R.C.D.G. SPANS - 45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,37.900006206,-84.704495544,KYTC,KYTC,120B00006N,01,3,2022-09-22,3049.0,Fair,No,State,1960s,State Secondary,6,6,7,440.0,KY-33,EAST FORK CLEAR CREEK,99 FT 3-30 FT R.C.D.G. SPANS - 0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,37.898476227,-84.705912292,KYTC,KYTC,120B00007N,01,3,2021-11-03,673.0,Fair,No,State,1960s,State Secondary,N,N,N,440.0,KY-33,BR OF E FK CLEAR CREEK,24 FT 16X5X43 RC CLVT ,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.103299129,-84.641185825,KYTC,KYTC,120B00008N,01,3,2022-09-22,3999.0,Poor,No,State,Over 75,State Secondary,5,4,6,2188.0,KY-1681,SOUTH ELKHORN CREEK,"3- R.C.D.G. SPANS, 40 FT CONCRETE FLOOR - 0 DEG SKEW",P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.096750105,-84.800363104,KYTC,KYTC,120B00009N,01,3,2022-06-20,1258.0,Good,No,State,1950s,Rural Secondary,7,7,7,354.0,KY-1659,GLENS CREEK,"1-45 FT R.C.D.G. SPANS, CONC. FLOOR - 0 DEG SKEW",P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.114657686,-84.816366869,KYTC,KYTC,120B00011N,01,3,2025-07-01,1494.0,Fair,No,State,1950s,Rural Secondary,7,6,7,664.0,KY-1659,GLENNS CREEK,"68 FT 2-27 FT R.C.D.G. SPANS, CONC. FLOOR - 45 DEG SKEW",P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.128509298,-84.823183166,KYTC,KYTC,120B00012N,01,3,2022-06-16,1900.0,Fair,No,State,1950s,Rural Secondary,5,6,6,660.0,KY-1659,GLENNS CREEK,"76 FT 2-34 FT R.C.D.G. SPANS, CONC. FLOOR - 30 DEG SKEW",P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.140296699,-84.824908266,KYTC,KYTC,120B00013N,01,3,2023-05-11,857.0,Fair,No,State,1960s,Rural Secondary,7,6,6,660.0,KY-1659,BRANCH OF GLENN CREEK,"1-21 FT REINFORCED PRECAST PRESTRESSED DECK GIRDER, CON",P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.164269416,-84.743303436,KYTC,CONTRACTOR,120B00023N,01,3,2018-11-16,8606.0,Good,Yes,State,1970s,State Primary (Interst.),N,N,N,38908.0,I-64,BEALS RUN,26X13X133 RC ARCH CLVT -20 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.160861525,-84.644315767,KYTC,KYTC,120B00024R,01,3,2021-03-10,7062.0,Fair,Yes,State,1970s,State Primary (Interst.),5,7,6,19379.0,I-64 (EAST),SOUTH ELKHORN CREEK,TWIN(2-80.66 FT CONT W F GIRDER),"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.160391808,-84.686396755,KYTC,KYTC,120B00025N,01,3,2017-11-20,2016.9,Fair,Yes,State,1970s,State Primary (Interst.),N,N,N,38908.0,I-64,LEE BRANCH,DBL 12X10 RC CLVT -16 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,37.985706082,-84.813617875,KYTC,KYTC,120B00026N,01,3,2022-07-11,8720.0,Fair,No,State,1960s,,5,5,6,396.0,SCOTTS FERRY RD,BLUEGRASS PARKWAY,1-38 FT SIMPLE 2-91.5 FT. CONT. AND 1-56 FT. SIMPLE R.C,"A Open, no restriction",,1 Highway,1 Highway
District 07,Woodford,38.030998523,-84.699705039,KYTC,KYTC,120B00027N,01,3,2022-07-11,6732.0,Fair,No,State,1960s,,6,5,7,1577.0,HUNTERTOWN RD,BLUEGRASS PARKWAY,40 FT- 60 FT- 60 FT- 40 FT CONT. RCDG SPANS-17DEG38MIN5,"A Open, no restriction",,1 Highway,1 Highway
District 07,Woodford,38.007607356,-84.770549571,KYTC,CONTRACTOR,120B00029N,01,3,2017-11-20,976.31,Fair,Yes,State,1960s,State Primary (Parkway),N,N,N,21144.0,BG-9002,BR OF GRIER CREEK,DBL 14X8X305 RC CLVT -15 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.046806172,-84.680693654,KYTC,KYTC,120B00030N,01,3,2021-12-06,6210.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,24725.0,BG PKWY - 9002,US 60,50 FT.-110 FT.-65 FT. STEEL PLATE GIRDER SPANS 45 DEG.,"A Open, no restriction",,1 Highway,1 Highway
District 07,Woodford,37.957055089,-84.75134029,KYTC,KYTC,120B00031N,01,3,2022-05-14,778.0,Poor,No,State,1970s,Rural Secondary,6,6,4,202.0,KY-1965,TANNERS CREEK,1-29 FT PRECAST-PRESTRESSED CONCRETE SPAN - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.152126333,-84.68334304,KYTC,KYTC,120B00032N,01,3,2017-11-20,1037.52,Fair,No,State,1950s,State Secondary,N,N,N,5595.0,US-62,LEE BRANCH,TRPL 14X5X58 RC CLVT -3 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 07,Woodford,38.041443554,-84.844169266,KYTC,KYTC,120B00033N,01,3,2018-03-23,867.0,Good,No,State,Over 75,State Secondary,7,7,7,4720.0,US-62,RELIEF @ TYRONE BRIDGE,2-40 FT CONCRETE SLAB SPANS,P Posted for load,,1 Highway,0 Other
District 07,Woodford,38.155401394,-84.77168817,KYTC,KYTC,120B00034N,01,3,2024-12-05,1440.0,Fair,No,State,1980s,State Secondary,7,6,7,620.0,KY-1681,CSX RAILROAD,1-44 FT P.C.I.B. SPAN,"A Open, no restriction",,1 Highway,2 Railroad
District 07,Woodford,38.168343869,-84.783300972,County,CONTRACTOR,120C00026N,02,3,2020-09-30,474.6,Fair,No,Local,1980s,,N,N,N,,DUCKERS RD,BRANCH OF ELKHORN CREEK,TRPL CM PIPES W/CONC HDWLL -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.125994968,-84.638125569,County,KYTC,120C00027N,02,3,2024-12-12,1698.0,Poor,No,Local,1980s,,6,4,5,1050.0,PAYNES DEPOT RD,S ELKHORN CR,1-60 PC BOX SPAN (4X28),P Posted for load,38.0,1 Highway,5 Waterway
District 07,Woodford,37.911939173,-84.713505799,County,KYTC,120C00028N,02,3,2025-04-30,2079.0,Good,No,Local,1980s,,7,7,7,244.0,CUMMINS FERRY RD,EAST FORK CLEAR CREEK,1 - 66 FT Type III P.C.I.B. SIMPLE SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.08038308,-84.639488718,County,KYTC,120C00029N,02,3,2023-11-29,1115.0,Good,No,Local,1990s,,7,7,7,101.0,PAYNES MILL RD,SOUTH ELKHORN CREEK,1-68  FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Woodford,38.018828483,-84.814338301,County,KYTC,120C00031N,02,3,2024-12-20,960.0,Good,No,Local,2000s,,7,7,7,207.0,SHRYOCKS FERRY RD,BRANCH-GRIER CREEK,40 FT 1-37 FT. PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,38.061932561,-84.921084596,KYTC,KYTC,003B00010L,01,3,2016-03-16,8414.0,Fair,Yes,State,1960s,State Primary (Other),6,5,6,10237.0,US 127 BYPASS NC,NS (CNO&TP) SYSTEM,71 FT- 92 FT- 71 FT CONT. R.C.D.G. SPANS - 41 DEG 03 MI,P Posted for load,,1 Highway,2 Railroad
District 07,Anderson,37.987007031,-84.968498034,KYTC,KYTC,003B00012N,01,3,2017-11-08,678.5,Fair,No,State,Over 75,State Secondary,N,N,N,2409.0,US-62,FORK OF FOX CREEK,DBL. 14 FT X 8 FT X 48 FT R.C. CULVERT - 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 07,Fayette,37.993062,-84.495406,County,KYTC,034C00085N,02,3,2019-10-15,1482.0,Good,No,Local,2010s,,7,7,7,4308.0,Malabu Drive,Branch - Hickman Creek,,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.959469399,-85.024315897,KYTC,KYTC,003B00018N,01,3,2020-05-12,563.5,Fair,No,State,Over 75,State Secondary,N,N,N,406.0,KY-53,FORK OF BEAVER CREEK,DBL 10X7X47 RC CLVT -4 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Clark,37.888262,-84.238069,County,KYTC,025C00048N,02,3,2024-02-14,1209.0,Poor,No,Local,1980s,,6,4,5,96.0,FOUR MILE RD,TWO MILE CREEK,1-79 FT PRESTRESSED CONC BOX BEAM SPAN,P Posted for load,18.0,1 Highway,5 Waterway
District 07,Clark,38.090030388,-84.133116868,County,KYTC,025C00049N,02,3,2024-04-30,695.0,Fair,No,Local,1980s,,7,5,6,201.0,PRETTY RUN RD,PRETTY RUN CREEK,1-44 FT PRESTRESSED CONCRETE SLAB SPAN,P Posted for load,28.0,1 Highway,5 Waterway
District 07,Clark,38.000599046,-84.213771037,City,KYTC,025C00050N,04,3,2019-01-02,1601.0,Fair,No,Local,1980s,,7,6,6,3740.0,WEST FULTON ROAD,BR OF STRODES CREEK,1-33 FT STEEL STRINGER SPAN,P Posted for load,,1 Highway,5 Waterway
District 07,Clark,37.938055065,-84.087680597,County,KYTC,025C00051N,02,3,2024-09-06,561.0,Good,No,Local,1990s,,7,7,7,222.0,PILOT VIEW RD,DRY FORK,1-30 PRESTRESSED CONCRETE SPAN,P Posted for load,31.0,1 Highway,5 Waterway
District 07,Clark,37.864944317,-84.037334803,County,KYTC,025C00055N,02,3,2024-09-06,815.0,Fair,No,Local,1990s,,6,6,6,39.0,OLD LOG LICK RD,LOG LICK CREEK,1- 46 FT PRESTRESSED CONCRETE BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,38.01292768,-85.073907892,County,KYTC,003C00023N,02,3,2023-05-12,983.0,Fair,No,Local,1960s,,6,5,6,74.0,TIMBER CREEK RD,TIMBER CREEK,SINGLE SPAN 54 ft PRESTRESSED BOX BEAM,P Posted for load,26.0,1 Highway,5 Waterway
District 07,Clark,37.871961353,-84.0726811,OTHER,KYTC,025R00614N,27,4,2024-08-22,1494.0,Poor,No,Local,Over 100,,5,6,2,183.0,RED RIVER RD,CSX RAILROAD,1-83 FT PNTD. STL. 2-GRDR. SPAN W/TIMBER F.B.'s,K Closed to all traffic,0.0,1 Highway,2 Railroad
District 07,Clark,37.900191,-84.12194,KYTC,KYTC,025B00114N,01,3,2023-09-21,1885.0,Good,No,State,2010s,Rural Secondary,8,8,7,55.0,KY-974,Dry Fork Creek,72.5 FT single span spread box beam,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,38.080493842,-85.030404386,County,KYTC,003C00033N,02,3,2023-05-15,720.0,Fair,No,Local,1960s,,6,6,6,86.0,BENSON ROAD,PIGEON FORK OF BENSON CR,SINGLE SPAN (40) PRESTRESSED CONC. BOX BEAM,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,38.0283349,-85.109215444,County,KYTC,003C00035N,02,3,2023-04-21,704.0,Fair,No,Local,1980s,,6,7,6,30.0,CROOKED CREEK ROAD,CROOKED CREEK @WAYSIDE,44 FT 2-22 FT REINFORCED.CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.92008742,-85.004852043,KYTC,KYTC,003B00040N,01,3,2025-08-13,6944.0,Fair,No,State,1960s,,6,6,6,39.0,CARDWELL ROAD,BLUEGRASS PARKWAY,4-56 FT SIMPLE R.C.D.G. SPANS - 10 DEG 34 MIN SKEW,"A Open, no restriction",,1 Highway,1 Highway
District 07,Anderson,37.985941751,-85.076176467,County,KYTC,003C00040N,02,3,2024-06-30,745.0,Poor,No,Local,1980s,,4,6,5,36.0,E BURGIN ROAD,LITTLE WILLOW CREEK,1-49 FT STEEL I-BEAM SPAN / CONC. DECK,P Posted for load,15.0,1 Highway,5 Waterway
District 07,Anderson,38.008025491,-85.025486765,County,KYTC,003C00039N,02,3,2015-11-10,832.0,Fair,No,Local,1980s,,6,6,6,,ANDERSON CITY ROAD,INDIAN CREEK,1-57 FT. STEEL I-BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.936216957,-85.046223701,County,KYTC,003C00042N,02,3,2019-04-11,743.0,Fair,No,Local,1980s,,6,6,6,104.0,DUNCAN ROAD,BEAVER CREEK,1-49.5 FT STEEL I-BEAM SPAN,P Posted for load,21.0,1 Highway,5 Waterway
District 07,Anderson,38.06914665,-84.942691331,County,KYTC,003C00044N,02,3,2016-06-16,361.8,Fair,No,Local,1980s,,N,N,N,,PUCKETT ROAD,HAMMOND CREEK,20 PC ARCH CLVT (3-8 UNITS) -1 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.961398884,-84.931292427,KYTC,KYTC,003B00048N,01,3,2022-08-03,612.0,Poor,No,State,Over 75,Rural Secondary,N,N,N,211.0,KY-749,HICKORY NUT CREEK,DBL 10X5X32 CONC&STONE CLVT -2 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Anderson,37.964619365,-84.913732018,KYTC,KYTC,003B00050N,01,3,2022-08-03,430.0,Poor,No,State,Over 75,Rural Secondary,N,N,N,554.0,KY-749,BR OF HICKORY NUT CREEK,DBL 10X7X26 CONC&STONE CLVT -2 FT FILL,P Posted for load,22.0,1 Highway,5 Waterway
District 07,Anderson,37.963533172,-85.083054737,County,KYTC,003C00047N,02,3,2024-06-22,825.0,Poor,No,Local,1980s,,4,5,6,38.0,AARON BARNETT ROAD,WILLOW CREEK,1-55 STEEL BEAM SPAN,P Posted for load,13.0,1 Highway,5 Waterway
District 07,Anderson,37.951008972,-85.148879187,KYTC,KYTC,003B00051N,01,3,2016-06-16,435.0,Good,No,State,Over 75,Rural Secondary,N,N,N,55.0,KY-3358,WATTS RUN,DBL 14X8X23 RC CLVT  -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,38.069351325,-84.90529146,KYTC,KYTC,003B00052N,01,3,2022-04-12,1221.0,Fair,No,State,1970s,Rural Secondary,7,6,7,704.0,KY-326,HAMMOND CREEK,1-37 RCDG SPAN-W/SPREAD FOOTING,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.974903848,-84.967308049,County,KYTC,003C00052N,02,3,2024-04-18,512.0,Good,No,Local,1990s,,7,7,7,,FOX CREEK ROAD,BRANCH-FOX CREEK,1-32 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.948278618,-85.07165469,County,KYTC,003C00054N,02,3,2024-04-11,518.0,Fair,No,Local,1990s,,6,6,6,27.0,EDMONSON ROAD,LITTLE BEAVER CREEK,1-32 FT PREST CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Clark,38.028317701,-84.096149925,KYTC,CONTRACTOR,025B00050N,01,3,2017-05-19,3708.8,Fair,Yes,State,1950s,State Primary (Interst.),N,N,N,30394.0,I-64,LITTLE STONER CREEK,TRPL 14X10X265 RC CLVT -20 FT FILL                   KE,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Clark,38.024572813,-84.120751348,KYTC,KYTC,025B00051N,01,3,2025-08-13,10058.0,Good,No,State,1950s,,7,7,7,135.0,CABIN CREEK RD,I-64,62 FT- 93 FT- 93 FT- 62 FT CONT. R.C.D.G. SPAN - 45 DEG,P Posted for load,34.0,1 Highway,1 Highway
District 07,Clark,38.012174111,-84.211887914,KYTC,CONTRACTOR,025B00052N,01,3,2017-03-30,4600.0,Fair,Yes,State,1960s,State Primary (Interst.),N,N,N,40128.0,I-64,STRODES CREEK,DOUBLE 12X7X295 RC CLVT -15 FT FILL-WIDENED FROM 241 FT,"A Open, no restriction",,1 Highway,5 Waterway
District 07,Anderson,37.909596502,-85.07707489,County,KYTC,003C00060N,02,3,2024-04-18,1088.0,Fair,No,Local,1990s,,6,6,5,33.0,CAREY MILL ROAD,BEAVER CREEK,1-68 FT. S-B-S P.C.P.S. CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
