DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 02,Ohio,37.683391816,-86.759824005,KYTC,KYTC,092B00102N,01,3,2019-10-30,734.0,Fair,No,State,Over 75,State Secondary,N,N,N,838.0,KY-69,BR OF SO FK PANTHER CREE,DBL 12X5X29 RC CULV-21 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.68822229,-86.762279367,KYTC,KYTC,092B00103N,01,3,2022-06-16,4268.0,Fair,No,State,Over 75,State Secondary,6,6,6,838.0,KY-69,NO.BR OF SO FK PANTHER C,4-35 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.618976355,-86.887344262,KYTC,KYTC,092B00104N,01,3,2024-10-07,1550.0,Poor,No,State,1960s,Rural Secondary,7,7,4,590.0,KY-764,SOUTH FORK PANTHER CREEK,60 FT PRESTRESSED CONCRETE SPAN,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.601204704,-86.908223415,KYTC,KYTC,092B00105N,01,3,2019-11-04,1004.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,903.0,KY-764,GREASY CREEK,DBL 10X6X35.5 RC CULV-45 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.600905857,-86.915711931,KYTC,KYTC,092B00106N,01,3,2019-10-30,622.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,903.0,KY-764,BR OF GREASY CREEK,DBL 10X5X28 RC CULV-30 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.600605834,-86.919763164,KYTC,KYTC,092B00107N,01,3,2019-10-30,694.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,903.0,KY-764,BELLS RUN,DBL 12X4X28 RC CULV-30 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.331703484,-86.963232495,KYTC,KYTC,092B00108N,01,3,2022-09-07,5713.0,Fair,No,State,1960s,Rural Secondary,6,5,6,583.0,KY-1245,WESTERN KENTUCKY PARKWAY,40 FT- 50 FT- 50 FT- 45 FT R.C.D.G. SPANS - 6 DEG 25 MI,P Posted for load,,1 Highway,1 Highway
District 02,Ohio,37.335847379,-86.965539046,KYTC,KYTC,092B00109N,01,3,2018-05-08,5640.0,Fair,No,State,1960s,Rural Secondary,5,6,6,583.0,KY-1245,P&L RAILWAY NEAR ECHOLS,2-44.67 FT NON-COMP. STEEL & 1-77.25 FT COMP. STEEL BEA,P Posted for load,,1 Highway,2 Railroad
District 02,Ohio,37.340627051,-86.941567945,KYTC,KYTC,092B00112N,01,3,2019-03-08,8950.0,Fair,No,State,1960s,Rural Secondary,5,6,5,302.0,KY-1245,WESTERN KENTUCKY PARKWAY,64 FT- 77 FT- 77 FT- 64 FT R.C.D.G. SPANS - 44 DEG 04 M,P Posted for load,,1 Highway,1 Highway
District 02,Ohio,37.373776368,-86.922780438,KYTC,KYTC,092B00113N,01,3,2022-08-03,649.0,Fair,No,State,1950s,Rural Secondary,N,N,N,641.0,KY-1245,BR OF RENDERS CREEK,DBL 10X4X30 RC CULV-30 DEG SK FILL= 1 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Ohio,37.349057608,-87.006419202,KYTC,KYTC,092B00117N,01,3,2025-06-17,4061.0,Fair,No,State,1960s,Supplemental Road,5,6,5,29.0,KY-1903,LEWIS CREEK,"3-45 FT R.C.D.G. SPANS, CONC. FLOOR - 30 DEG SKEW","A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.53357698,-86.911573952,KYTC,KYTC,092B00118N,01,3,2022-08-03,1176.0,Fair,No,State,1950s,Rural Secondary,N,N,N,242.0,KY-1414,CLEAR RUN,DBL 11X3.50X62.50 CMP ARCH FILL= 3 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Ohio,37.546192045,-86.893199486,KYTC,KYTC,092B00120N,01,3,2018-04-13,1607.0,Fair,No,State,1950s,Rural Secondary,N,N,N,242.0,KY-1414,BEAR RUN,DBL 18X6.25X42 C.M.P. ARCH FILL= 2 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.570585849,-86.858373267,KYTC,KYTC,092B00123N,01,3,2022-08-03,1708.0,Poor,No,State,1950s,Rural Secondary,N,N,N,242.0,KY-1414,HEDGES RUN,DBL 14X5.58X72.83 C.M.P. ARCH FILL= 2 FT BRL= GOOD,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Ohio,37.614314791,-86.845767918,KYTC,KYTC,092B00124N,01,3,2017-02-17,649.0,Fair,No,State,1950s,Rural Secondary,N,N,N,260.0,KY-1414,BR OF SO FK PANTHER CREE,DBL 10X8X31 RC CULV-0 DEG SK FILL= 2 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.623011351,-86.817554471,KYTC,KYTC,092B00125N,01,3,2017-02-17,567.0,Fair,No,State,1950s,Rural Secondary,N,N,N,260.0,KY-1414,BR OF SO FK PANTHER CREE,DBL 10X6X27 RC CULV W/HDRL FILL= 2 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.510869644,-86.784701246,KYTC,KYTC,092B00129N,01,3,2022-06-20,2964.0,Fair,No,State,1950s,Rural Secondary,5,5,5,308.0,KY-1164,HALLS CREEK,3-35 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.384621416,-86.650462401,KYTC,KYTC,092B00130L,01,3,2025-07-23,4621.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,3786.0,WESTERN KENTUCKY P,ARNOLD-BUTLER RD,TWIN BRIDGES (3-36 FT- 44 FT- 36 FT R.C.D.G. SPANS - 27,P Posted for load,,1 Highway,1 Highway
District 02,Ohio,37.384482633,-86.6502913,KYTC,KYTC,092B00130R,01,3,2025-07-23,4617.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,3786.0,WK-9001,ARNOLD-BUTLER RD,TWIN BRIDGES (3-36 FT- 44 FT- 36 FT R.C.D.G. SPANS - 27,P Posted for load,,1 Highway,1 Highway
District 02,Ohio,37.387699706,-86.670857537,KYTC,KYTC,092B00131N,01,3,2017-11-03,1014.94,Poor,Yes,State,1960s,State Primary (Parkway),N,N,N,7571.0,WK-9001,INDIAN CAMP CREEK,DBL 12X8X159 RC CULV-15 DEG SK FILL= 15 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.356086709,-86.878070745,KYTC,KYTC,092B00133L,01,3,2022-11-29,6500.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,4176.0,WESTERN KENTUCKY P,KY 369,48-53-48 FT CONT & 1-33 FT SIMPLE RCDG SPAN           F,"A Open, no restriction",,1 Highway,1 Highway
District 02,Ohio,37.355888864,-86.878163659,KYTC,KYTC,092B00133R,01,3,2022-11-29,6500.0,Fair,Yes,State,1960s,State Primary (Parkway),6,6,6,4176.0,WK-9001,KY 369,48-53-48 FT CONT & 1-33 FT SIMPLE RCDG SPAN           F,"A Open, no restriction",,1 Highway,1 Highway
District 02,Ohio,37.349834035,-86.925314895,KYTC,KYTC,092B00134L,01,3,2022-09-07,4776.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,4176.0,WESTERN KENTUCKY P,LEWIS CREEK,TWIN BRIDGES (3-40 FT R.C.D.G. SPANS - 33 DEG SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.34974544,-86.925089374,KYTC,KYTC,092B00134R,01,3,2022-09-07,4776.0,Fair,Yes,State,1960s,State Primary (Parkway),6,5,6,4176.0,WK-9001,LEWIS CREEK,TWIN BRIDGES (3-40 FT R.C.D.G. SPANS - 33 DEG SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.634410177,-86.714600464,KYTC,KYTC,092B00137N,01,3,2019-10-30,1014.0,Fair,No,State,Over 75,State Secondary,N,N,N,3066.0,KY-54,BR OF W FK ADAMS FORK,DBL 12X4.5X41 CONC CULVERT FILL= 1.5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.452839195,-86.910709526,KYTC,KYTC,092B00138N,01,3,2021-12-07,6992.0,Fair,No,State,Over 75,State Secondary,5,5,5,6771.0,US-231,ROUGH RIVER,3-70 FT I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.401511927,-86.876128707,KYTC,KYTC,092B00139N,01,3,2017-11-03,1510.33,Fair,No,State,1960s,State Secondary,N,N,N,10015.0,US-231,BEAVER DAM CREEK,DBL 12X6X82 RC BOX CULV-15 DEG SK FILL= 0 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.578012396,-86.986000474,KYTC,KYTC,092B00005N,01,3,2022-03-23,955.0,Fair,No,State,Over 75,State Secondary,N,N,N,4402.0,US-231,BR OF N FK BARNETT CREEK,DBL 10X11X41 RC CULV-0 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.485559078,-86.927927649,KYTC,KYTC,092B00007N,01,3,2022-06-16,2067.0,Fair,No,State,Over 75,State Secondary,6,6,6,3199.0,US-231,BIG NO CREEK,"3-20 FT R.C.D.G. SPANS - 0 DEG SKEW, CONC. DECK & R.C.",P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.464193875,-86.871678193,KYTC,KYTC,092B00008N,01,3,2016-09-01,591.31,Fair,No,State,Over 75,State Secondary,N,N,N,4481.0,KY-69,UNNAME STREAM,DBL 12X7X26 RC CULVERT FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.465992176,-86.867519878,KYTC,KYTC,092B00009N,01,3,2022-10-10,859.0,Fair,No,State,Over 75,State Secondary,6,6,5,4481.0,KY-69,MILL RUN,1-28 FT R.C.D.G. SPAN WIDEND W/6BOXES,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.435180667,-86.859625828,KYTC,KYTC,092B00141N,01,3,2023-05-11,1021.0,Fair,No,State,1970s,Rural Secondary,7,5,6,988.0,KY-1543,N FK MUDDY CREEK,40 FT CLEAR SPAN PRESTRESSED-PRECAST CONCRETE- 0 DEG SK,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.416099333,-86.940859957,KYTC,KYTC,092B00143N,01,3,2024-09-17,1151.0,Fair,No,State,1970s,State Secondary,7,6,6,2228.0,KY-69,BENS LICK,1-40 FT SP PRECAST PRESTRESS CONCRETE SPAN-0 DEG SPAN,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.44524161,-86.918658333,KYTC,KYTC,092B00144N,01,3,2022-07-01,1147.0,Fair,No,State,1970s,State Secondary,6,6,6,1866.0,KY-69,DRAINAGE DITCH,1-42 FT PRECAST PRESTRESS CONCRETE SPAN-0 DEG SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.443615182,-86.920953974,KYTC,KYTC,092B00145N,01,3,2023-11-27,1151.0,Fair,No,State,1970s,State Secondary,6,6,6,1866.0,KY-69,DRAINAGE DITCH,1-42 FT PRESTRESSED CONCRETE SPAN-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.644056622,-86.724426099,KYTC,KYTC,092B00147N,01,3,2022-05-31,2422.0,Fair,No,State,1970s,Rural Secondary,6,6,6,1034.0,KY-1700,W FK ADAMS FORK,30-34-30 FT P.P.C. SLAB BEAM TYPE II,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.339786796,-86.838489907,KYTC,KYTC,092B00148N,01,3,2022-09-09,1012.0,Fair,No,State,1970s,Rural Secondary,6,5,5,857.0,KY-269,BR OF SLATY CREEK,1-40 FT PPC CONCRETE SPAN-45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.335159752,-86.840218156,KYTC,KYTC,092B00149N,01,3,2022-09-15,1060.0,Fair,No,State,1970s,Rural Secondary,6,5,6,857.0,KY-269,SLATEY CREEK,1-42 FT PPC CONCRETE SPAN-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.317319018,-86.840266423,KYTC,KYTC,092B00150N,01,3,2022-09-15,1863.0,Fair,No,State,1970s,Rural Secondary,6,6,6,191.0,KY-269,BR OF SLATY CREEK,1-70 FT PPC CONCRETE SPAN-30 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.486534668,-86.856443441,KYTC,KYTC,092B00010N,01,3,2022-10-10,815.0,Fair,No,State,Over 75,State Secondary,6,6,6,2229.0,KY-69,MORRISON RUN,1-26 FT R.C.D.G. SPAN,P Posted for load,15.0,1 Highway,5 Waterway
District 02,Ohio,37.522332572,-86.808486441,KYTC,KYTC,092B00012N,01,3,2022-06-10,1503.0,Fair,No,State,Over 75,State Secondary,6,6,5,2229.0,KY-69,HALLS CREEK,1-50 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.534343453,-86.78595963,KYTC,KYTC,092B00013N,01,3,2016-04-22,850.0,Fair,No,State,Over 75,State Secondary,N,N,N,2229.0,KY-69,UNNAME STREAM,DBL 8X5X37 RC CULV-45 DEG SK FILL=1.5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.538729915,-86.772200768,KYTC,KYTC,092B00014N,01,3,2016-04-22,1282.0,Fair,No,State,Over 75,State Secondary,N,N,N,2229.0,KY-69,UNNAME STREAM,TRI 10X4X26 RC CULVERT FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.601600762,-86.748951498,KYTC,KYTC,092B00015N,01,3,2025-07-08,3014.0,Fair,No,State,Over 75,State Secondary,5,5,5,1521.0,KY-69,SMITH CREEK,4-30 FT R.C.D.G. SPANS,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.629141967,-86.727499195,KYTC,KYTC,092B00016N,01,3,2022-06-20,3197.0,Fair,No,State,Over 75,State Secondary,5,5,5,1521.0,KY-69,W FK ADAMS FORK,3-45 FT R.C.D.G. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.521549054,-86.809742202,KYTC,KYTC,092B00017N,01,3,2016-09-01,749.57,Fair,No,State,Over 75,State Secondary,N,N,N,2229.0,KY-69,DRAINAGE DITCH,TRI 10X5X26 RC CULVERT FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.535375479,-86.780127081,KYTC,KYTC,092B00018N,01,3,2015-06-09,1024.0,Fair,No,State,Over 75,State Secondary,N,N,N,2229.0,KY-69,UNNAME STREAM,DBL 10X4X37 RC CULV-45 DEG SK FILL= 1 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.41243673,-86.90586153,KYTC,KYTC,092B00152N,01,3,2024-09-17,773.0,Fair,No,State,1970s,Rural Secondary,7,6,7,1542.0,KY-273,DRAINAGE DITCH,1-30 FT PRECAST-PRESTRESSED CONCRETE SPAN-0 DEG SKEW,P Posted for load,,1 Highway,9 Relief for waterway
District 02,Ohio,37.419637189,-86.937443638,KYTC,KYTC,092B00154N,01,3,2023-05-11,876.0,Fair,No,State,1970s,State Secondary,7,6,6,2228.0,KY-69,BR OF BENS LICK,1-27 FT. PRECAST PRESTRESSED CONC. BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.333728075,-86.765524242,KYTC,KYTC,092B00155N,01,3,2022-12-13,2308.0,Fair,No,State,1980s,Rural Secondary,7,7,6,574.0,KY-505,W.PRONG INDIAN CAMP CR,2-18 FT & 1-21 FT PRESTRESSED CONC. BOX BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.34959293,-86.92948237,KYTC,KYTC,092B00157N,01,3,2024-09-17,4231.0,Fair,No,State,1980s,Rural Secondary,7,6,5,302.0,KY-1245,LEWIS CREEK,3-39 FT PREST. BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.353416143,-86.749755681,KYTC,KYTC,092B00159N,01,3,2024-02-20,1056.0,Poor,No,State,1980s,Rural Secondary,7,4,7,574.0,KY-505,BR-INDIAN CAMP CREEK,2- 20 FT. P.P.C. DECK  UNITS,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Ohio,37.364584821,-86.738288988,KYTC,KYTC,092B00160N,01,3,2023-05-11,1536.0,Fair,No,State,1980s,Rural Secondary,6,5,6,574.0,KY-505,BRANCH-INDIAN CAMP CK,2-30 FT. PREST CONC. DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.371902074,-86.72216977,KYTC,KYTC,092B00161N,01,3,2023-05-11,773.0,Fair,No,State,1980s,Rural Secondary,7,6,6,574.0,KY-505,BR.INDIAN CAMP CK.,1- 30 FT. P.P.C. DECK UNIT SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.414488875,-86.916236872,KYTC,KYTC,092B00151N,01,3,2024-09-17,762.0,Fair,No,State,1970s,Rural Secondary,6,5,6,1542.0,KY-273,LICK BRANCH,1-30 FT PRECAST-PRESTRESSED CONCRETE SPAN-22 DEG 30 MIN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.572746673,-86.763726141,KYTC,KYTC,092B00020N,01,3,2025-06-17,3896.0,Fair,No,State,1960s,State Secondary,6,6,6,1521.0,KY-69,UNNAME STREAM,3-40 FT R.C.D.G. SPANS-0 DEG SKEW-R.C. PILE BENTS SUBST,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.582271844,-86.756624911,KYTC,KYTC,092B00021N,01,3,2025-06-17,4349.0,Fair,No,State,1960s,State Secondary,6,5,6,1521.0,KY-69,ADAMS FORK,3-45 FT R.C.D.G. SPANS - 45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.443482476,-86.893865841,KYTC,KYTC,092B00022N,01,3,2017-11-02,1631.04,Fair,No,State,1970s,State Secondary,N,N,N,7157.0,KY-69,N FK MUDDY CREEK,DBL 12X8X78 RC BOX CULV-44 DEGFILL=3.06 BRL=GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.637641407,-86.727632615,KYTC,KYTC,092B00024N,01,3,2022-06-09,1213.0,Poor,No,State,Over 75,State Secondary,5,5,4,3909.0,KY-54,W FK ADAMS FORK,1-40 FT R.C.D.G. SPAN(WIDENED BY 1 PCBOX BM ),P Posted for load,,1 Highway,5 Waterway
District 02,Ohio,37.62845114,-86.696345167,KYTC,KYTC,092B00025N,01,3,2022-06-10,5382.0,Fair,No,State,Over 75,State Secondary,6,5,6,926.0,KY-54,ADAMS FORK,7-30 FT. RCDG. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Ohio,37.623596799,-86.69370971,KYTC,KYTC,092B00026N,01,3,2019-10-30,609.0,Fair,No,State,Over 75,State Secondary,N,N,N,926.0,KY-54,BR OF ADAMS FORK,DBL 10X5X29 RC CULVERT FILL= 1.5 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.755555556,-87.841111111,KYTC,CONTRACTOR,113B00110N,01,3,2023-01-09,1476.0,Good,No,State,2010s,State Secondary,8,8,8,1088.0,KY-359,Little Mason Creek,60' Single Span CB27 Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.716666667,-87.222222222,County,KYTC,030C00208N,02,3,2016-07-05,1691.0,Good,No,Local,2010s,,8,8,8,14.0,"PR 1212, Pan. Cr. ",Trib. to Panther creek,1-span PPCIB,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Daviess,37.658333333,-86.878611111,KYTC,CONTRACTOR,030B00180N,01,3,2023-11-14,2142.0,Good,No,State,2010s,Rural Secondary,7,7,7,590.0,KY-764,Unnamed Stream,1 (76.5') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Henderson,37.803184,-87.723733,County,KYTC,051C00130N,02,3,2024-05-16,1024.8,Fair,No,Local,2010s,,7,6,6,,NORTH TRIGG-HOOPER,Pond Creek,1 Span-42' Multiple Adjacent Box Beam,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.615984,-88.006818,KYTC,CONTRACTOR,113B00109N,01,3,2024-10-15,1248.0,Good,No,State,2010s,Supplemental Road,8,8,8,284.0,KY-492,Wash Creek,1 (52') PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Caldwell,36.991627834,-87.786455861,KYTC,KYTC,017B00095N,01,3,2024-11-06,2438.0,Good,No,State,2020s,Rural Secondary,8,8,8,349.0,KY 126,BURNS CREEK,1 span 99.5 ft PPCIB ,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Christian,36.702314,-87.599865,County,KYTC,024C00203N,02,3,2022-08-03,697.0,Fair,No,Local,2010s,,N,N,N,101.0,"CR1294, Taylor Rd.",Drainage Ditch from lake,Dbl. 13' x 6' x 26 RCBC,P Posted for load,18.0,1 Highway,5 Waterway
District 02,Union,37.729472734,-87.921361252,KYTC,KYTC,113B00001N,01,3,2024-12-02,1226.0,Fair,No,State,Over 75,State Secondary,5,5,5,1583.0,KY-130,WATHEN DITCH-BR LOST CRK,3-16 FT R.C. DECK SLABS,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.743082435,-87.922825917,KYTC,KYTC,113B00002N,01,3,2022-09-16,3186.0,Fair,No,State,Over 75,State Secondary,6,6,6,1583.0,KY-130,LOST CREEK,3-35 FT R.C. DECK GIRDER SPANS ON 18 INCH R.C. PILE BEN,P Posted for load,,1 Highway,5 Waterway
District 02,Union,37.613175451,-88.084992713,KYTC,KYTC,113B00004N,01,3,2022-08-03,601.0,Fair,No,State,1950s,Rural Secondary,6,5,6,88.0,KY-1257,FORK OF CYPRESS CREEK,1-28 FT R.C.D.G. SPAN,P Posted for load,22.0,1 Highway,5 Waterway
District 02,Union,37.750034207,-87.920614005,KYTC,KYTC,113B00005N,01,3,2019-10-30,673.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,1158.0,KY-141,BRANCH OF LOST CREEK,DBL 10X7X30 RC CULV-30 DEG SK FILL= 1 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.764264826,-87.832494911,KYTC,KYTC,113B00009N,01,3,2022-06-16,7415.0,Fair,No,State,Over 75,State Secondary,6,5,6,1504.0,KY-359,HIGHLAND CREEK,7-30 FT & 1-50 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Union,37.553289432,-87.864995122,KYTC,KYTC,113B00050N,01,3,2019-10-30,1044.0,Fair,No,State,1950s,Supplemental Road,N,N,N,63.0,KY-758,BORDLEY DITCH,DBL 14X8X36 RC CULV-0 DEG SK FILL= 3 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.643754637,-87.951467235,KYTC,KYTC,113B00052N,01,3,2025-07-08,726.0,Good,No,State,Over 75,Supplemental Road,7,8,7,284.0,KY-492,BR OF EAGLE CREEK,1-30 FT R.C.D.G. SPAN - R.C. FLOOR & SUBSTRUCTURE - 0 D,P Posted for load,,1 Highway,5 Waterway
District 02,Union,37.645847734,-87.949387453,KYTC,KYTC,113B00053N,01,3,2022-10-10,1452.0,Fair,No,State,Over 75,Supplemental Road,7,5,5,284.0,KY-492,EAGLE CREEK,2-30 FT R.C.D.G. SPANS WITH R.C. FLOOR & SUBSTRUCTURE -,P Posted for load,,1 Highway,5 Waterway
District 02,Union,37.540415488,-87.87827529,KYTC,KYTC,113B00058N,01,3,2022-06-27,2369.0,Poor,No,State,1960s,Rural Secondary,4,6,4,311.0,KY-270,BORDLEY DITCH,3-25 FT R.C.D.G. SPANS - 0 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Union,37.748070271,-87.968314598,KYTC,KYTC,113B00063N,01,3,2019-10-30,963.0,Good,No,State,1950s,Supplemental Road,N,N,N,56.0,KY-666,SIBLEY CREEK,DBL 12X12X38.5 RC CULV-0 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.577617337,-87.883529915,KYTC,KYTC,113B00051N,01,3,2022-06-16,2987.0,Fair,No,State,1950s,Rural Secondary,6,6,6,173.0,KY-758,DYSON CREEK,3-35 FT R.C.D.G. SPANS - 45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Webster,37.591325486,-87.614802243,KYTC,KYTC,117B00007N,01,3,2024-11-19,1008.0,Poor,No,State,1960s,Rural Secondary,4,4,3,141.0,KY-283,KNOBLICK CREEK,1-40 FT PPCDU CONCRETE SPAN,P Posted for load,3.0,1 Highway,5 Waterway
District 02,Webster,37.632680729,-87.582126286,KYTC,KYTC,117B00009N,01,3,2023-05-11,773.0,Poor,No,State,1960s,Rural Secondary,7,4,6,281.0,KY-283,BR OF GROVES CREEK,1-32 FT PRESTRESSED PRECAST CONC. SPAN - 7 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 02,Webster,37.629103142,-87.619022832,KYTC,KYTC,117B00010N,01,3,2017-10-20,725.0,Fair,No,State,Over 75,State Secondary,N,N,N,1344.0,KY-56,UNNAME STREAM,DBL 10X5X32 CONC CULV-30 DEG SK FILL= 2 FT BRL= GOOD,P Posted for load,,1 Highway,5 Waterway
District 02,Webster,37.426179593,-87.906141653,KYTC,KYTC,117B00042N,01,4,2022-11-17,2246.0,Poor,No,State,Over 75,Supplemental Road,4,4,2,84.0,KY-143,CRAB ORCHARD CREEK,3-35 FT STEEL I-BEAM SPAN - 30 DEG SKEW,K Closed to all traffic,,1 Highway,5 Waterway
District 02,Webster,37.46344335,-87.898322165,KYTC,KYTC,117B00043N,01,3,2019-03-18,1700.0,Fair,No,State,Over 75,Supplemental Road,8,5,5,118.0,KY-143,VAUGHN DITCH,1-80 FT PONY TRUSS SPAN R.C. FLOOR & SUBSTRUCTURE FLEX,P Posted for load,,1 Highway,5 Waterway
District 02,Webster,37.460320286,-87.822603423,KYTC,KYTC,117B00044N,01,3,2022-06-15,7845.0,Fair,No,State,Over 75,State Secondary,7,6,5,2189.0,KY-109,CRAB ORCHARD CREEK,5-45 RCDG SPNS-WIDEND=PPCIB5-94,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Webster,37.487166065,-87.853141202,KYTC,KYTC,117B00045N,01,3,2018-11-16,6525.0,Fair,No,State,Over 75,State Secondary,7,6,6,1965.0,KY-109,CANEY FORK,4-45 RCDG SPNS-WIDENED/PPCIBS-94,"A Open, no restriction",,1 Highway,5 Waterway
District 02,Union,37.729549248,-87.845412286,KYTC,KYTC,113B00067N,01,3,2019-10-30,1219.0,Fair,No,State,1950s,Supplemental Road,N,N,N,517.0,KY-1180,MASON CREEK,TRI 10X10X38 RC CULV-45 DEG SK FILL= 2 FT BRL= GOOD,"A Open, no restriction",,1 Highway,5 Waterway
