DISTRICT,COUNTY,LATITUDE,LONGITUDE,OWNERSHIP,LOAD_RATING_AGENCY,BRIDGE_ID,OWNER,ADMINAREA,RATINGDATE,DECK_AREA,GFP,NHS,STATE_LOCAL,DECADE,SS_CODE,DECK_RATING,SUB_RATING,SUPER_RATING,ADT,FACILITY_CARRIED,FEATURE_INTERSECT,BRIDGE_DESCRIPTION,POSTED,GROSS_POSTING,SERVICE_ON,SERVICE_UNDER
District 01,Graves,36.936612603,-88.723139686,KYTC,KYTC,042B00227N,01,3,2023-09-06,686.0,Poor,No,State,1970s,Rural Secondary,7,5,4,302.0,KY-2192,Branch of Mayfield Creek,1 SPAN ? 30 PRECAST CONCRETE CHANNEL BEAMS,P Posted for load,15.0,1 Highway,5 Waterway
District 01,Graves,36.840581233,-88.66559156,KYTC,KYTC,042B00228N,01,3,2022-12-13,2254.0,Fair,No,State,1970s,Rural Secondary,6,6,5,187.0,KY-2194,GILBERT CREEK,2-44 FT PRECAST PREST. CONC SLAB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.636999288,-88.680988145,KYTC,KYTC,042B00219N,01,3,2025-05-13,2558.0,Good,No,State,1980s,State Secondary,7,7,7,1175.0,KY-339,OBION CREEK,1-79 PCI BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.553283406,-88.696714595,KYTC,KYTC,042B00065N,01,3,2019-10-30,814.0,Fair,No,State,Over 75,State Secondary,N,N,N,1396.0,KY-94,BRUSH CREEK,TRIPLE 10FTX7FTX30FT RC CULVERT (30 DEG SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.560922745,-88.813155226,KYTC,KYTC,042B00069N,01,3,2019-10-30,825.0,Fair,No,State,1950s,State Secondary,N,N,N,974.0,KY-94,UNNAME STREAM,DOUBLE 12FTX10.42FTX33FT RC CULVERT-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.561069743,-88.81340661,KYTC,KYTC,042B00070N,01,3,2019-10-30,825.0,Fair,No,State,1950s,State Secondary,N,N,N,974.0,KY-94,UNNAME STREAM,DOUBLE 12FTX6FTX33FT RC CULVERT-0 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.62941537,-88.523843835,KYTC,KYTC,042B00075N,01,3,2019-10-30,795.0,Fair,No,State,1950s,Rural Secondary,N,N,N,513.0,KY-564,TRIB TO MAYFIELD CREEK,DBL 12X6X32 RC CLVT-30 DEG SKW -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.708615115,-88.632203048,KYTC,KYTC,042B00080N,01,3,2019-10-31,826.0,Fair,No,State,Over 75,State Secondary,N,N,N,5533.0,KY-303,BRANCH OF KESS CR,TRPL 10X8X26 RC CLVRT -6.0 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.58968934,-88.518418144,KYTC,KYTC,042B00064N,01,3,2016-07-27,546.0,Fair,No,State,Over 75,State Secondary,N,N,N,1934.0,KY-94,TERRAPIN CREEK,DBL 10X6X26 RC CLVT -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.582396679,-88.654770915,KYTC,KYTC,042B00232N,01,3,2023-08-24,1574.0,Poor,No,State,1970s,Rural Secondary,5,4,4,134.0,KY-2422,BR OF OBION CREEK,2 SIMPLE SPANS ? 30.5;31.0 PREC. CONC. CHANNEL BMS.,P Posted for load,10.0,1 Highway,5 Waterway
District 01,Graves,36.659660357,-88.687125556,KYTC,KYTC,042B00246N,01,3,2023-11-29,1274.0,Fair,No,State,1990s,Rural Secondary,6,6,7,327.0,KY-1748,TRAVIS BRANCH,1-52  FT PREST CONC  BOX BEAM  SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.90994761,-88.522542662,KYTC,KYTC,042B00247N,01,3,2023-11-29,1320.0,Fair,No,State,1990s,State Secondary,6,7,6,2189.0,KY-131,BEAR CREEK OVERFLOW,1- 30 FT.PRESTRESSED CONC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.855237766,-88.676286641,KYTC,KYTC,042B00250N,01,3,2025-05-08,1887.0,Good,No,State,1990s,Rural Secondary,7,8,8,1197.0,KY-408,FORK-CARNEY CREEK,1-48.3     FT PRESTRESSED CONCRETE I     BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.577176659,-88.633957808,KYTC,KYTC,042B00082N,01,3,2019-10-31,1151.0,Fair,No,State,Over 75,State Secondary,N,N,N,1039.0,KY-303,OBION CREEK,TRPL 10X10X31 RC CLVRT -30 DEG SKEW -1.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.825201268,-88.574629109,KYTC,KYTC,042B00040N,01,3,2019-10-30,567.0,Fair,No,State,1950s,Supplemental Road,N,N,N,323.0,KY-483,BRANCH OF DRY CREEK,DBL 10X6X27 RC CLVT -3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.824417944,-88.550896716,KYTC,KYTC,042B00041N,01,3,2025-06-16,3215.0,Fair,No,State,1950s,Supplemental Road,7,6,7,323.0,KY-483,TRACE CREEK,3-35 FT RCDG SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.679180413,-88.632637494,KYTC,KYTC,042B00081N,01,3,2019-10-31,749.59,Fair,No,State,Over 75,State Secondary,N,N,N,5533.0,KY-303,FORK OF MAYFIELD CREEK,TRPL 10X8X26 RC CLVT -1.8 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.641627342,-88.615553877,KYTC,KYTC,042B00252N,01,3,2023-06-27,2299.0,Good,No,State,1990s,State Secondary,7,8,8,1175.0,KY-339,BASTIC CREEK,1- 50       FT PRESTRESSED CONC-     -BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.634525546,-88.594432553,KYTC,KYTC,042B00253N,01,3,2022-11-29,5654.0,Good,No,State,1990s,State Secondary,7,7,7,1681.0,KY-97,BACON CREEK,41-68-41 CONT PRESTRESSED CONC-BOX       BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.855183389,-88.726589882,KYTC,KYTC,042B00254N,01,3,2023-06-27,2023.0,Good,No,State,1990s,Rural Secondary,7,8,8,824.0,KY-408,WILSON CREEK,1- 70 FT        PRESTRESSED  CONC      I  BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.58301528,-88.64026539,KYTC,KYTC,042B00251N,01,3,2024-02-06,1872.0,Fair,No,State,1990s,Rural Secondary,6,8,6,134.0,KY-2422,OBION CREEK,1-78 FT     FT PRESTRESSED CONC-    -BOX BEAM SPANS,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.757479214,-88.640838122,KYTC,KYTC,042B00258N,01,3,2025-01-07,6704.0,Good,Yes,State,1990s,State Primary (Other),7,8,8,13256.0,PADUCAH ROAD,OAK GROVE CREEK,1-77 FT PRESTRESSED CONC I- BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.650697729,-88.607768817,KYTC,KYTC,042B00047N,01,3,2018-07-19,814.0,Fair,No,State,Over 100,State Secondary,5,5,5,1893.0,KY-97,BR OF KURK CREEK,1-30 FT RCDG SPAN,P Posted for load,22.0,1 Highway,5 Waterway
District 01,Graves,36.623045001,-88.575592552,KYTC,KYTC,042B00049N,01,3,2024-12-02,620.0,Fair,No,State,Over 75,State Secondary,5,6,5,1681.0,KY-97,BR OF LEACH CREEK,1-20 FT RC SLAB,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.751764202,-88.797855217,KYTC,KYTC,042B00261N,01,3,2023-09-21,2348.0,Good,No,State,1990s,Rural Secondary,7,7,8,363.0,KY-339,TRI B-MCCLANE CREEK,1-68.9 FT PRESTRESSED CONC BOX BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.716703542,-88.621502568,KYTC,KYTC,042B00262N,01,3,2025-01-03,7165.0,Good,Yes,State,1990s,State Primary (Other),7,7,8,10079.0,KY-121,KESS CREEK,1-81 FT PRESTRESSED CONC I-BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.739610748,-88.621225555,KYTC,KYTC,042B00263N,01,3,2025-01-02,4104.0,Good,Yes,State,1990s,State Primary (Other),7,7,8,13901.0,KY-121,RED DUCK CREEK,1-77 FT PRESTRESSED CONC I BEAM SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.535147432,-88.807155868,KYTC,KYTC,042B00265N,01,3,2025-08-18,1850.0,Good,No,State,1990s,Supplemental Road,7,8,8,83.0,KY-943,OVER UNNAMED STREAM,1-75 PRECAST PRESTRESSED CONC. BOX BEAMS(SIDE-BY-SIDE),"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.871946434,-88.667710967,KYTC,KYTC,042B00003N,01,3,2022-07-11,711.0,Fair,No,State,Over 75,Rural Secondary,5,5,5,2646.0,KY-1241,CARNEY CREEK,1-30 FT R.C.D.G. SPAN,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.888740958,-88.67795846,KYTC,KYTC,042B00004N,01,3,2016-09-09,704.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,511.0,KY-1241,FORK OF MAYFIELD CREEK,TRPL 10X5X38 RC CLVT -5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.912240055,-88.682801474,KYTC,KYTC,042B00005N,01,3,2016-09-09,546.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,511.0,KY-1241,MORRIS CREEK,DOUBLE 10 FT X 10 FT X 26 FT R.C. CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.940320064,-88.682616335,KYTC,KYTC,042B00007N,01,3,2022-07-11,955.0,Poor,No,State,Over 75,Rural Secondary,4,5,4,511.0,KY-1241,OLD MAYFIELD CREEK,1-40 FT R.C.D.G. SPAN,P Posted for load,22.0,1 Highway,5 Waterway
District 01,Graves,36.784191167,-88.645170793,KYTC,KYTC,042B00008N,01,3,2022-10-21,9547.0,Fair,Yes,State,1960s,State Primary (Other),6,6,6,16933.0,US-45,KEY CREEK,"33 FT- 38 FT- 33 FT SIMPLE R.C.D.G. SPANS, 0 DEG SKEW","A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.812571722,-88.783273787,KYTC,KYTC,042B00267N,01,3,2024-02-15,1200.0,Good,No,State,2000s,Supplemental Road,7,8,7,369.0,KY-1213,OVER BR.  W. MAYFIELD CR,1-50 PRECAST PRESTRESSED CONC. DECK UNIT,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.946667588,-88.745584651,KYTC,KYTC,042B00269N,01,3,2024-08-09,910.0,Poor,No,State,1960s,Rural Secondary,5,4,4,527.0,KY-1820,BRANCH OF MAYFIELD CREEK,1-40 FT PRESTRESSED CONCRETE SPAN - 45 DEG SKEW,P Posted for load,11.0,1 Highway,5 Waterway
District 01,Graves,36.946084023,-88.711289091,KYTC,KYTC,042B00270N,01,3,2022-01-18,886.0,Fair,No,State,1960s,Rural Secondary,5,6,5,628.0,KY-1820,BRANCH OF MAYFIELD CREEK,1-40 FT PRESTRESSED CONCRETE SPAN,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.946485138,-88.72206606,KYTC,KYTC,042B00271N,01,3,2024-08-09,1582.0,Poor,No,State,1960s,Rural Secondary,4,3,4,628.0,KY-1820,BRANCH OF MAYFEILD CREEK,3-20   PRECAST NOT PRESTRESSED CONCRETE SPAN - 0 DEG,P Posted for load,3.0,1 Highway,5 Waterway
District 01,Graves,36.946709151,-88.765024242,KYTC,KYTC,042B00273N,01,3,2023-03-23,654.0,Fair,No,State,1980s,Rural Secondary,7,6,7,527.0,KY-1820,MAYFIELD CREEK,1-27 PPC BOX BEAM SPAN,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.581954423,-88.778471607,KYTC,KYTC,042B00266N,01,3,2023-11-29,2580.0,Good,No,State,2000s,Rural Secondary,7,8,7,73.0,KY-2422,OVER BAYOU DU CHIEN,"1-87 PRECAST PRESTRESSED CONC, BOX BEAMS SPAN","A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.752547,-88.644615,KYTC,KYTC,042B00264N,01,3,2016-10-07,2468.4,Fair,Yes,State,1990s,State Secondary,N,N,N,8031.0,KY-121,OAK GROVE CREEK,SINGLE 20 X 9 X 400 FT RC BOX CULVERT,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.774211687,-88.550876883,County,KYTC,042C00006N,02,4,2024-10-03,860.0,Poor,No,Local,1970s,,7,2,6,345.0,MILLERS CHAPLE RD.,PRYOR BR OF PANTHER CREE,2-20.0 FT SIMPLE SPANS PRECAST CONCRETE CHANNEL SECTION,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 01,Graves,36.799916192,-88.493835471,County,KYTC,042C00008N,02,3,2024-09-18,818.0,Fair,No,Local,1970s,,5,5,5,186.0,WADESBORO ROAD,BR OFF W FK CLARKS RIVER,1-30.0 FT. SPAN P. P. C. BOX BEAMS TYPE II,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.8038096,-88.488316063,County,KYTC,042C00009N,02,3,2023-10-10,3938.0,Fair,No,Local,1970s,,6,6,6,186.0,WADESBORO ROAD,W FK CLARKS RIVER,3-53.0 FT. SIMPLE SPANS P. P. C. BOX BEAMS TYPE I,P Posted for load,33.0,1 Highway,5 Waterway
District 01,Graves,36.791968235,-88.612597917,County,KYTC,042C00014N,02,3,2023-10-03,1021.0,Fair,No,Local,1960s,,6,6,6,331.0,HOPEWELL ROAD,CROWLEY BR OF MAYFIELD C,1-40.0 FT. SPAN P. P. C. SLAB BEAM TYPE III,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.909158835,-88.749507955,KYTC,KYTC,042B00135N,01,3,2023-09-12,773.0,Poor,No,State,1970s,Rural Secondary,5,5,3,304.0,KY-339,NORTH BRANCH OF BRUSH CR,1-30 FT PRECAST NOT PRESTRESSED  SPANS- 30  DEG,P Posted for load,9.0,1 Highway,5 Waterway
District 01,Graves,36.531561419,-88.508451677,KYTC,KYTC,042B00137N,01,3,2022-10-27,1555.0,Fair,No,State,1950s,Rural Secondary,5,5,5,195.0,KY-1485,TERRAPIN CREEK,3 - 20' PRECAST RC CHANNEL BEAM SPANS,P Posted for load,17.0,1 Highway,5 Waterway
District 01,Graves,36.527773262,-88.510820032,KYTC,KYTC,042B00138N,01,4,2024-04-12,1582.0,Poor,No,State,1950s,Rural Secondary,4,1,4,195.0,KY-1485,TERRAPIN CREEK,3-20 FT PRECAST NOT PRESTRESSED  SPANS-,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 01,Graves,36.808389818,-88.567518808,County,KYTC,042C00016N,02,3,2023-09-06,792.0,Fair,No,Local,1970s,,6,7,7,297.0,SPENCE CHAPEL RD.,NEELEY BR OF TRACE CREEK,1-31.0 FT. SPAN PRECAST CONCRETE CHANNEL SECTION,P Posted for load,20.0,1 Highway,5 Waterway
District 01,Graves,36.870186513,-88.520178269,County,KYTC,042C00018N,02,3,2022-10-21,1258.0,Fair,No,Local,1960s,,6,6,6,193.0,TIM ROAD,TUCKER BR-W FK CLARKS RI,1-46.0 FT. SPAN REINFORCED CONCRETE T-BEAMS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.831646841,-88.491482631,County,KYTC,042C00019N,02,3,2022-08-03,727.0,Fair,No,Local,1950s,,6,6,6,250.0,WAYNE FREEMAN ROAD,HOMINY BR-W FK CLARKS RI,1-28.5 FT. SPAN REINFORCED CONCRETE T-BEAMS,P Posted for load,18.0,1 Highway,5 Waterway
District 01,Graves,36.910571593,-88.536770132,County,KYTC,042C00023N,02,3,2024-09-18,782.0,Fair,No,Local,1970s,,6,5,5,145.0,KAHLER-MILL ROAD,BEAR CREEK,1-31.0 FT. SPAN P. P. C. SLAB BEAMS TYPE II,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.76925059,-88.627386928,KYTC,KYTC,042B00158R,01,3,2020-09-16,4063.0,Fair,Yes,State,1960s,State Primary (Interst.),6,7,6,4086.0,JC-9003,MAYFIELD CREEK OVERFLOW,30.63--31.25--30.63 CONT P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.634329425,-88.530859713,KYTC,KYTC,042B00141N,01,3,2022-06-21,4274.0,Fair,No,State,1950s,Rural Secondary,7,6,7,239.0,KY-339,MAYFIELD CREEK,5-30 FT RCDG SPANS-45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.735022377,-88.510677971,KYTC,KYTC,042B00142N,01,3,2019-10-30,895.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,457.0,KY-564,PANTHER CREEK,TRPL 10X7X28 RC BX CLVT-30 DEG SKW -1.5 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.645873516,-88.753412986,KYTC,KYTC,042B00143N,01,3,2023-09-21,12861.0,Fair,No,State,1960s,State Secondary,7,5,6,1474.0,KY-339,JACKSON PURCHASE PARKWAY,"1-18RCDG,2-97.5 FT CONT.BOX GIRDER & 1-22RCDG","A Open, no restriction",,1 Highway,1 Highway
District 01,Graves,36.696987111,-88.790537543,KYTC,KYTC,042B00144N,01,3,2022-06-08,2396.0,Fair,No,State,1950s,Rural Secondary,6,5,6,319.0,KY-339,OBION CREEK,3-30 FT RCDG SPANS-30 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.728562234,-88.577250077,KYTC,KYTC,042B00146N,01,3,2022-06-21,4653.0,Fair,No,State,1950s,Rural Secondary,6,6,6,588.0,KY-464,VULTON CREEK,5-30 FT RCDG SPANS-45 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.575259001,-88.593962568,KYTC,CONTRACTOR,042B00148N,01,3,2021-01-04,835.0,Poor,No,State,Over 75,Supplemental Road,N,N,N,208.0,KY-83,BACON CREEK,3-12 MULTIPLATE ARCHES-30 DEG SKW -1 FT FILL,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.641462957,-88.587693,KYTC,KYTC,042B00140N,01,3,2022-06-21,5358.0,Good,No,State,1950s,Rural Secondary,7,7,7,239.0,KY-339,LEECH CREEK,5-35 FT RCDG SPANS-15 DEG SKEW,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.880367501,-88.60996941,County,KYTC,042C00027N,02,3,2023-09-06,776.0,Fair,No,Local,1960s,,6,6,6,326.0,HOPEWELL ROAD,TURKEY CREEK,1-31.0 FT. SPAN PRECAST CONCRETE CHANNEL SECTIONS,P Posted for load,21.0,1 Highway,5 Waterway
District 01,Graves,36.869867691,-88.595934962,County,KYTC,042C00028N,02,3,2024-09-19,782.0,Fair,No,Local,1960s,,6,5,6,95.0,VASTINE GREEN ROAD,TURKEY CREEK,1-31.0 FT. SPAN P. P. C. SLAB BEAMS TYPE II,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.684816388,-88.512391731,County,KYTC,042C00039N,02,3,2015-10-29,483.0,Poor,No,Local,1960s,,5,4,5,63.0,CLAYTON ROAD,BR OFF MINNOW BRANCH,1-29.0 FT. SPAN STEEL I-BEAMS,P Posted for load,29.0,1 Highway,5 Waterway
District 01,Graves,36.64396922,-88.589718816,County,KYTC,042C00042N,02,3,2019-04-16,1922.0,Poor,No,Local,1970s,,5,6,4,80.0,DOVE ROAD,MAYFIELD CREEK,3-SIMPLE SPANS 20.0 30.0 30.0 STEEL I-BEAMS,P Posted for load,24.0,1 Highway,5 Waterway
District 01,Graves,36.659045296,-88.587864176,County,KYTC,042C00044N,02,3,2017-05-01,744.0,Fair,No,Local,1970s,,6,6,6,40.0,MCCLAIN ROAD,BR OFF MAYFIELD CREEK,1-29.0 FT. SPAN STEEL I-BEAMS,P Posted for load,34.0,1 Highway,5 Waterway
District 01,Graves,36.621299439,-88.687040595,KYTC,KYTC,042B00149N,01,3,2019-10-30,783.0,Fair,No,State,1950s,Rural Secondary,N,N,N,546.0,KY-129,UNNAME STREAM,DBL 14X7X27 RC CLVRT -2.3 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.57134658,-88.719886912,KYTC,KYTC,042B00151N,01,3,2025-06-17,2792.0,Fair,No,State,1950s,Rural Secondary,6,7,7,546.0,KY-129,CANE CREEK,3-30 FT RCDG SPANS-15 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.932429593,-88.54390033,KYTC,KYTC,042B00152N,01,3,2022-07-01,12381.0,Fair,No,State,1950s,State Secondary,6,5,6,2177.0,KY-348,WEST FORK CLARKS RIVER,8-50 FT RCDG SPANS CONCRETE FLOOR & PIERS,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.722414948,-88.6843646,KYTC,KYTC,042B00153N,01,3,2023-09-21,8840.0,Fair,No,State,1960s,,6,6,6,,CARDINAL ROAD,JACKSON PURCHASE PARKWAY,2-29 FT RCDGS & 2-114.5 FT CONT BOX GIRDERS,"A Open, no restriction",,1 Highway,1 Highway
District 01,Graves,36.767260498,-88.643092255,KYTC,KYTC,042B00155L,01,3,2025-03-12,9948.0,Fair,Yes,State,1960s,State Primary (Interst.),6,6,6,5431.0,JULIAN M CAROLL PA,US 45,60.75 - 58.25- 58.25- 60.75 FT CONT PCIB SPANS       ST,"A Open, no restriction",,1 Highway,1 Highway
District 01,Graves,36.643695554,-88.61485538,County,KYTC,042C00046N,02,3,2017-05-18,1029.0,Fair,No,Local,1970s,,5,5,5,531.0,SCOTT ROAD,BR OF KURK CREEK,1-48.0 FT. SPAN STEEL I-BEAMS,P Posted for load,19.0,1 Highway,5 Waterway
District 01,McCracken,36.974444444,-88.614166667,KYTC,CONTRACTOR,073B00179N,01,3,2023-11-14,1732.8,Good,No,State,2010s,State Secondary,8,8,8,1151.0,KY-994,Branch of Bottom Ditch,3 Span - CB12X48 Box Beams,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.769337451,-88.63142553,KYTC,KYTC,042B00157L,01,3,2020-09-16,8711.0,Fair,Yes,State,1960s,State Primary (Interst.),6,7,6,4086.0,JULIAN M CAROLL PA,MAYFIELD CREEK,48.62 -53.25- 53.25 - 48.63 CONT PCIB SPANS          ST,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.769144805,-88.631411838,KYTC,KYTC,042B00157R,01,3,2020-09-16,8711.0,Fair,Yes,State,1960s,State Primary (Interst.),5,7,6,4086.0,JC-9003,MAYFIELD CREEK,48.62-53.25-53.25- 48.63 CONT PCIB SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.769552295,-88.623320102,KYTC,KYTC,042B00159L,01,3,2020-09-16,4063.0,Good,Yes,State,1960s,State Primary (Interst.),7,7,7,4086.0,JULIAN M CAROLL PA,MAYFIELD CREEK OVERFLOW,30.63 - 31.25 - 30.63 FT CONT P.C.I.B. SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.769358678,-88.623289507,KYTC,KYTC,042B00159R,01,3,2020-09-16,4063.0,Good,Yes,State,1960s,State Primary (Interst.),7,7,7,4086.0,JC-9003,MAYFIELD CREEK OVERFLOW,30.63 - 31.25 - 30.63 FT CONT P.C.I.B SPANS,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.620255454,-88.569625633,County,KYTC,042C00054N,02,3,2024-09-18,899.0,Fair,No,Local,1950s,,6,5,6,90.0,DR MELVIN ROAD,LEECH CREEK,1-41.0 SPAN P. P. C. SLAB BEAM TYPE III,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.604691455,-88.610115048,County,KYTC,042C00056N,02,4,2024-10-01,734.0,Poor,No,Local,1970s,,5,1,5,41.0,WHITLOW LANE,BACON CREEK,2-20.0 FT. SIMPLE SPANS STEEL I-BEAMS,K Closed to all traffic,0.0,1 Highway,5 Waterway
District 01,Graves,36.564037868,-88.516778204,County,KYTC,042C00062N,02,3,2019-01-29,974.0,Fair,No,Local,1970s,,5,7,5,79.0,SWAN ROAD,BR OF TERRAPIN CREEK,2-CONTINUOUS SPANS-22 & 36 STEEL BEAMS,P Posted for load,29.0,1 Highway,5 Waterway
District 01,Graves,36.530261465,-88.519883258,County,KYTC,042C00073N,02,3,2022-02-17,961.0,Fair,No,Local,1970s,,6,6,6,69.0,BELL CITY ROAD,BR OF TERRAPIN CREEK,1-CONTINOUS SPAN-45 FT.STEEL I-BEAMS,P Posted for load,23.0,1 Highway,5 Waterway
District 01,Graves,36.508677712,-88.498889466,County,KYTC,042C00076N,02,4,2021-07-07,1476.0,Poor,No,Local,1970s,,5,2,5,19.0,ALDERDICE ROAD,TERRAPIN CREEK,"3-SIMPLE SPANS-20, 30, 30 STEEL I-BEAMS",K Closed to all traffic,0.0,1 Highway,5 Waterway
District 01,Hickman,36.780833333,-89.073055556,KYTC,KYTC,053B00114N,01,3,2022-03-14,1680.0,Good,No,State,2020s,State Secondary,8,8,8,297.0,KY 80,Bowles Creek,"68'-6"" Simple Span CB27 PPC Box Beam","A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.524858092,-88.719618911,KYTC,KYTC,042B00085N,01,3,2017-11-07,864.0,Fair,No,State,Over 75,Rural Secondary,N,N,N,631.0,KY-129,BLACKAMOOR CREEK,TRIPLE 10FTX9FTX27FT RC CULVERT,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.581572988,-88.801427368,KYTC,KYTC,042B00090N,01,3,2022-06-09,977.0,Fair,No,State,Over 75,State Secondary,5,5,5,1380.0,US-45,JACKSON CREEK,1-40 FT RCDG SPAN (30 DEG SKEW),P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.580753374,-88.803068824,KYTC,KYTC,042B00091N,01,3,2018-07-19,3530.0,Fair,No,State,Over 75,State Secondary,5,5,5,1380.0,US-45,BAYOU DE CHIEN,3-50 FT RCDG SPANS (30 DEG SKEW),"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.730624418,-88.654341933,KYTC,KYTC,042B00092N,01,3,2019-10-30,1526.0,Fair,No,State,1950s,State Secondary,N,N,N,1530.0,FULTON ROAD,RED DUCK CREEK,DBL 12X7X61 RC CLVT-45 DEG SKW -2 FT FILL,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.706282942,-88.690932613,KYTC,KYTC,042B00093N,01,3,2025-06-18,1224.0,Fair,No,State,1950s,State Secondary,7,6,7,5475.0,US-45,RICHARD CREEK,1-35 FT RCDG SPAN-45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Graves,36.698687416,-88.703109366,KYTC,KYTC,042B00094N,01,3,2016-04-20,2819.0,Fair,No,State,1950s,State Secondary,5,6,5,5475.0,US-45,OPOSSUM CREEK,3-29 FT. R.C. SLAB SPANS,P Posted for load,,1 Highway,5 Waterway
District 01,Graves,36.884886023,-88.648247962,KYTC,KYTC,042B00083N,01,3,2019-10-30,952.0,Fair,No,State,1950s,Rural Secondary,N,N,N,763.0,KY-849,BR OF MAYFIELD CREEK,DOUBLE 12FTX10FTX38FT RC CULVERT-45 DEG SKEW,"A Open, no restriction",,1 Highway,5 Waterway
District 01,Hickman,36.628564434,-88.964446454,KYTC,KYTC,053B00085N,01,3,2025-05-06,5456.0,Good,No,State,1980s,State Primary (Other),7,7,8,2314.0,US-51,BAYOU DE CHIEN CREEK,36 - 53.6 - 36 FT CONT P.C.I.B. SPAN,"A Open, no restriction",,1 Highway,5 Waterway
