TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2022,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,C,JL04,,1300,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,C,JL04,,1300,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2025,2025,75000.0
Highway Improvement,District 12,Floyd,12-00301.10,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2025,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2020,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,U,FD04,,1100,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL04,,1300,211020,6376506C,3.8600,RELOCATE W/O ADD LNS,42,43,63765,2025-02-20,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS MODIFICATION PROVIDES ADDITIONAL JL04 FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL04,,1300,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2022,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,C,JL04,,1300,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.10,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2025,2025,550000.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2020,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,U,FD04,,1100,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376502R,3.8600,RELOCATE W/O ADD LNS,41,43,63765,2025-02-17,MINNIE-HAROLD CONNECTOR; FROM KY-122 AT MINNIE TO LITTLE MUD CREEK RD (SECTION 1) (98CCR)(00CCR)(10CCR),"THIS MODIFICATION PROVIDES $550,000 JL03 BOND FUNDS TO COVER SETTLEMENT COST WITH R/W ON THE PROJECT.",2021,2025,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,U,FD04,,1100,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL04,,1300,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2020,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1100,,2013601C,,RESTORATION & REHAB,0,1,20136,2025-08-29,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 2.402.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,17101.25
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1300,,2013601C,,RESTORATION & REHAB,0,1,20136,2025-08-29,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 2.402.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,51303.75
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1100,,2013601C,,RESTORATION & REHAB,1,1,20136,2025-09-23,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 2.402.,"REDUCE ORIGINAL AUTHORIZATION AMOUNT BY $30,000.  AMOUNT WAS INCORRECT. ",2026,2026,-7500.0
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1300,,2013601C,,RESTORATION & REHAB,1,1,20136,2025-09-23,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 2.402.,"REDUCE ORIGINAL AUTHORIZATION AMOUNT BY $30,000.  AMOUNT WAS INCORRECT. ",2026,2026,-22500.0
Highway Improvement,District 12,Floyd,, ,VARIOUS COUNTY ROADS,C,FD39,,1100,,1372301C,,NOT APPLICABLE,0,1,13723,2021-07-26,RESURFACE VARIOUS FLOYD COUNTY ROADS,"THIS AUTHORIZATION PROVIDES $172,000 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE FLOYD COUNTY UP TO $172,000 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2022,2022,172000.0
Highway Improvement,District 12,Floyd,, ,VARIOUS COUNTY ROADS,C,FD39,,1100,,1372301C,,NOT APPLICABLE,1,1,13723,2023-04-06,"RESURFACE MARTIN BRANCH, ALLEY FORK ROAD AND RISNER DRIVE IN FLOYD COUNTY.","THIS MOD REMOVES BUCKEYE BRANCH OF BLUE RIVER BRANCH, SHOP BRANCH OF BULL CREEK AND LEFT FORK MOORE FORK ROAD AND ADDS MARTIN BRANCH, ALLEY FORK ROAD AND RISNER DRIVE.  ALSO PROVIDES AN ADDITIONAL $16,325 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE FLOYD COUNTY UP TO $188,325 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2023,2023,16325.0
Highway Improvement,District 12,Floyd,, ,VARIOUS COUNTY ROADS,C,FD39,,1100,,1372301C,,NOT APPLICABLE,1,1,13723,2023-04-06,"RESURFACE MARTIN BRANCH, ALLEY FORK ROAD AND RISNER DRIVE IN FLOYD COUNTY.","THIS MOD REMOVES BUCKEYE BRANCH OF BLUE RIVER BRANCH, SHOP BRANCH OF BULL CREEK AND LEFT FORK MOORE FORK ROAD AND ADDS MARTIN BRANCH, ALLEY FORK ROAD AND RISNER DRIVE.  ALSO PROVIDES AN ADDITIONAL $16,325 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE FLOYD COUNTY UP TO $188,325 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2022,2023,0.0
Highway Improvement,District 12,Floyd,,CS 1133,MEMORIAL ROAD,C,FD39,,1100,,1373701C,,NOT APPLICABLE,0,0,13737,2021-07-26,RESURFACE MEMORIAL ROAD (CS 1133) FROM MILEPOINT 0.00 EXTENDING WESTERLY TO THE END OF CITY MAINTENANCE FOR APPROXIMATELY 0.251 MILE.,"THIS AUTHORIZATION PROVIDES $11,839 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE THE CITY OF PRESTONSBURG UP TO $11,839 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2022,2022,11839.0
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1100,,2020201C,,RESTORATION & REHAB,0,0,20202,2025-09-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 1.67 &amp; MP 2.299.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,28214.0
Highway Improvement,District 12,Floyd,,KY 466,KY 466,C,FD51,,1300,,2020201C,,RESTORATION & REHAB,0,0,20202,2025-09-08,RESTORE FLOOD DAMAGED ROADWAY ON KY 466 AT MP 1.67 &amp; MP 2.299.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,84642.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2022,2022,550000.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,C,JL04,,1300,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,,6376503R,3.8600,RELOCATE W/O ADD LNS,40,43,63765,2022-02-22,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,THIS AUTHORIZATION PROVIDES STATE FD04 FUNDS FOR R/W PHASE TO COVER MINERAL PARCEL SETTLEMENT.,2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2020,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL03,,1300,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,C,JL04,,1300,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,U,FD04,,1100,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,0.0
Highway Improvement,District 12,Floyd,,CR 1373Q4,"FRASURE BRANCH ROAD,OLD HUNTER",C,CB01,,1100,,1352601C,0.0152,DRAINAGE STRUCTURE,0,0,13526,2021-06-24,"DRAINAGE STRUCTURE LOCATED 0.625 MILE WEST OF KY 979 AT MILE POINT 0.6250,DRAINAGE STRUCTURE LOCATED OVER MARTIN BR 1.00 MILE NORTH OF KY 1101 AT MILE POINT 1.00,DRAINAGE STRUCTURE LOCATED 0.028 MILE NORTHEAST OF KY 1210 AT MILE POINT 0.028,DRAINAGE STRUCTURE LOCATED OVER SPURLOCK CREEK 0.075 MILE EAST OF KY22 AT MILE POINT 0.075",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).  RS EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  ,2021,2021,80000.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,Y113,1200,225247,1608501C,0.1460,,1,1,16085,2024-08-30,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS MODIFICATION PROVIDES FEDERAL BRIDGE FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 3.,2025,2025,872000.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,,1100,225247,1608501C,0.1460,,1,1,16085,2024-08-30,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS MODIFICATION PROVIDES FEDERAL BRIDGE FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 3.,2023,2025,0.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,Y113,1100,225247,1608501C,0.1460,,1,1,16085,2024-08-30,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS MODIFICATION PROVIDES FEDERAL BRIDGE FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 3.,2025,2025,218000.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,Y110,1200,225247,1608501C,0.1460,,1,1,16085,2024-08-30,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS MODIFICATION PROVIDES FEDERAL BRIDGE FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 3.,2023,2025,0.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,,1100,225247,1608502C,0.1460,,0,1,16085,2022-12-28,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,355143.0
Bridge Asset Management,District 12,Floyd,12-01119.00,KY 2557,KY-2557,C,FD55,Y110,1200,225247,1608502C,0.1460,,0,1,16085,2022-12-28,BRIDGE PROJECT IN FLOYD COUNTY ON (036B00040N) KY-2557 at Levisa Fork,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,1420572.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,JL04,,1300,,6376504R,3.8600,RELOCATE W/O ADD LNS,39,43,63765,2021-07-01,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"FUNDING SOURCE CHANGED FROM FD04 TO JL04 STATE BOND FUNDS. RBR,THIS MODIFICATION PROVIDES $2,750,000 (FD04) FUNDS FOR R/W TO COVER SETTLEMENT OF MINERAL PARCELS.  ",2021,2022,2750000.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,R,FD04,,1100,,6376502D,3.8600,RELOCATE W/O ADD LNS,38,43,63765,2021-06-18,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"THIS AUTHORIZATION PROVIDES $100,000 FD04 FUNDS FOR THE DESIGN PHASE FOR PLAN REVISIONS.",2021,2021,0.0
Highway Improvement,District 12,Floyd,,KY 302,KY 302,C,FD52,,1100,,1169801C,,RESTORATION & REHAB,0,2,11698,2020-01-30,RESTORE STORM DAMAGED ROADWAY ON KY 302 AT MP 9.017 AND 9.339.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,19114.6
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376502D,3.8600,RELOCATE W/O ADD LNS,38,43,63765,2021-06-18,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"THIS AUTHORIZATION PROVIDES $100,000 FD04 FUNDS FOR THE DESIGN PHASE FOR PLAN REVISIONS.",2020,2021,0.0
Highway Improvement,District 12,Floyd,12-00301.20,KY 680,MINNIE-HAROLD CONNECTOR,D,FD04,,1100,,6376502D,3.8600,RELOCATE W/O ADD LNS,38,43,63765,2021-06-18,MINNIE-HAROLD CONNECTOR; FROM LITTLE MUD CREEK RD TO MOUTH OF TACKETT CREEK (ALT.3B SEC.2).,"THIS AUTHORIZATION PROVIDES $100,000 FD04 FUNDS FOR THE DESIGN PHASE FOR PLAN REVISIONS.",2021,2021,100000.0
