TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,R,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Z0E1,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2021,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,C,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,C,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2025,2025,888000.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,R,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,Y001,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,C,FD52,Y001,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2025,2025,222000.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,C,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2024,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2022,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2025,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2022,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2025,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,,1100,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,Y001,1200,221035,9394301C,1.9000,MAJOR WIDENING,11,11,93943,2025-06-23,REDUCE CONGESTION ON I-64/I-75 FROM THE C&amp;O RAILROAD BRIDGE TO THE NORTHERN SPLIT (SECTION 1).  (16CCN)(18CCR) (SEE .10/.20/.30 CONSTURCTION SECTION BREAKOUTS),THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 32 AND PROJECT OVERSIGHT.,2023,2025,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,2,11,93943,2022-04-21,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)  (16CCN),"THIS MODIFCATION PROVIDES $2,500,000 FEDERAL NH FUNDS TO COMPLETE FINAL DESIGN ACTIVITIES ON SECTIONS 1 &amp; 3 OF THE I-75/I-64 WIDENING PROJECT IN FAYETTE COUNTY (7-8909.10 &amp; 7-8909.30).  (STATE FUND MATCH)",2021,2022,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,,9394301D,6.6650,MAJOR WIDENING,2,11,93943,2022-04-21,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)  (16CCN),"THIS MODIFCATION PROVIDES $2,500,000 FEDERAL NH FUNDS TO COMPLETE FINAL DESIGN ACTIVITIES ON SECTIONS 1 &amp; 3 OF THE I-75/I-64 WIDENING PROJECT IN FAYETTE COUNTY (7-8909.10 &amp; 7-8909.30).  (STATE FUND MATCH)",2022,2022,2000000.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,2,11,93943,2022-04-21,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)  (16CCN),"THIS MODIFCATION PROVIDES $2,500,000 FEDERAL NH FUNDS TO COMPLETE FINAL DESIGN ACTIVITIES ON SECTIONS 1 &amp; 3 OF THE I-75/I-64 WIDENING PROJECT IN FAYETTE COUNTY (7-8909.10 &amp; 7-8909.30).  (STATE FUND MATCH)",2022,2022,500000.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Z0E1,1200,,9394301D,6.6650,MAJOR WIDENING,2,11,93943,2022-04-21,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)  (16CCN),"THIS MODIFCATION PROVIDES $2,500,000 FEDERAL NH FUNDS TO COMPLETE FINAL DESIGN ACTIVITIES ON SECTIONS 1 &amp; 3 OF THE I-75/I-64 WIDENING PROJECT IN FAYETTE COUNTY (7-8909.10 &amp; 7-8909.30).  (STATE FUND MATCH)",2021,2022,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,,1100,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,9148920.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,Y001,1200,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,36595680.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Z0E1,1200,221035,9394301C,6.6650,MAJOR WIDENING,3,11,93943,2022-08-29,REDUCE CONGESTION ON I-64/I-75 FROM NEWTOWN PIKE TO PARIS PIKE (MP 112.900 – 115.200). SECTION 2 (2022CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2023,2023,50000.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Z0E1,1200,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,Y001,1200,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,,9394301D,6.6650,MAJOR WIDENING,4,11,93943,2022-09-20,REDUCE CONGESTION ON I-64/I-75 FROM THE SOUTHERN SPLIT (MP 111.00) TO THE NORTHERN SPLIT (MP 117.67)(16CCN),"THIS MODIFICATION PROVIDES $250,000 FEDERAL NH FUNDS TO COVER FINAL DESIGN ACTIVITIES ON THE PROJECT WITH STATE FUND MATCH.",2023,2023,200000.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,,1100,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,157000.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,,1100,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,Y001,1200,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,,1100,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2022,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Z0E1,1200,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2021,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.00,I 75,I-75,D,FD52,Y001,1200,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,0.0
Highway Improvement,District 07,Fayette,07-08909.30,I 75,I-75,U,FD52,Y001,1200,,9394301U,6.6650,MAJOR WIDENING,5,11,93943,2023-02-09,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES $785,000 FEDERAL NH FUNDS FOR THE UTILITY PHASE WITH STATE FUND MATCH.",2023,2023,628000.0
Highway Improvement,District 07,Fayette,07-08909.20,I 75,I-75,C,FD52,Y001,1200,,9394301R,6.6650,MAJOR WIDENING,6,11,93943,2023-05-01,REDUCE CONGESTION ON I-64/I-75 FROM PARIS PIKE TO THE SOUTHERN SPLIT (MP 111.000 – 112.900). SECTION 3 (2022CCR),"THIS AUTHORIZATION PROVIDES AN ADDITINAL $50,000 FOR DESIGN AND INITIAL $450,000 OF R/W FUNDS ON THE PROJECT. (STATE FUND MATCH)",2023,2023,0.0
