TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Pavement Asset Management,District 10,Estill,10-04311.00,KY 1571,MAIN ST MILLERS CREEK RD,C,FD04,,1100,212290,1361001C,0.4400,ROADWAY SAFETY-M&P,0,0,13610,2021-08-11,"KY-1571 INSTALL GUARDRAIL (MP 0.460) FROM 300 FEET EAST OF THE COW CREEK BRIDGE EXTENDING EAST TO PRIVATE ENTRANCE 0.179 MIES EAST OF BIRCHWOOD LANE (MP 0.900),",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 10% FOR ENGINEERING.,2022,2022,92806.0
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,,1100,,1131501C,,RESTORATION & REHAB,2,2,11315,2021-01-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,"OBLIGATE AN ADDITIONAL $27,033.80 (FD52) FUNDS FOR THE PROJECT.  JL",2020,2021,0.0
Highway Improvement,District 10,Estill,,KY 1571,KY 1571,C,FD52,Z240,1200,,1178401C,,RESTORATION & REHAB,0,1,11784,2020-03-04,"RESTORE STORM DAMAGED ROADWAY ON KY 1571 AT MP 1.2, 1.4, 1.45, 1.5, 1.55 AND 1.6.",FEBRUARY 2019 STORM EVENT.  JL,2020,2020,100288.0
Highway Improvement,District 10,Estill,,KY 1571,KY 1571,C,FD52,,1100,,1178401C,,RESTORATION & REHAB,0,1,11784,2020-03-04,"RESTORE STORM DAMAGED ROADWAY ON KY 1571 AT MP 1.2, 1.4, 1.45, 1.5, 1.55 AND 1.6.",FEBRUARY 2019 STORM EVENT.  JL,2020,2020,25072.0
Highway Improvement,District 10,Estill,,KY 1571,KY 1571,C,FD52,,1100,,1178401C,,RESTORATION & REHAB,1,1,11784,2020-03-13,"RESTORE STORM DAMAGED ROADWAY ON KY 1571 AT MP 1.2, 1.4, 1.45, 1.5, 1.55 AND 1.6.",OBLIGATE ADDITIONAL FUNDS TO THE PROJECT.  JL,2020,2020,19568.6
Highway Improvement,District 10,Estill,,KY 1571,KY 1571,C,FD52,Z240,1200,,1178401C,,RESTORATION & REHAB,1,1,11784,2020-03-13,"RESTORE STORM DAMAGED ROADWAY ON KY 1571 AT MP 1.2, 1.4, 1.45, 1.5, 1.55 AND 1.6.",OBLIGATE ADDITIONAL FUNDS TO THE PROJECT.  JL,2020,2020,78274.4
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,Z240,1200,,1131501C,,RESTORATION & REHAB,2,2,11315,2021-01-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,"OBLIGATE AN ADDITIONAL $27,033.80 (FD52) FUNDS FOR THE PROJECT.  JL",2020,2021,0.0
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,Z240,1200,,1131501C,,RESTORATION & REHAB,1,2,11315,2020-03-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,"OBLIGATE AN ADDITIONAL $13,175.00 FUNDS TO THE PROJECT.  JL",2020,2020,10540.0
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,,1100,,1131501C,,RESTORATION & REHAB,1,2,11315,2020-03-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,"OBLIGATE AN ADDITIONAL $13,175.00 FUNDS TO THE PROJECT.  JL",2020,2020,2635.0
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,D,FD52,,1100,245359,1531002C,,BRIDGE REPLACEMENT,1,1,15310,2024-08-07,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH. (DESIGN EARNED SOFT MATCH),2022,2025,0.0
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,,1100,,1131501C,,RESTORATION & REHAB,0,2,11315,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,4552.4
Highway Improvement,District 10,Estill,,KY 89,KY 89,C,FD52,Z240,1200,,1131501C,,RESTORATION & REHAB,0,2,11315,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON KY 89 AT MP 2.4 AND MP 2.8.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,18209.6
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,D,FD52,Y110,1200,245359,1531002C,,BRIDGE REPLACEMENT,1,1,15310,2024-08-07,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH. (DESIGN EARNED SOFT MATCH),2022,2025,0.0
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,C,FD55,,1100,245359,1531002C,,BRIDGE REPLACEMENT,1,1,15310,2024-08-07,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH. (DESIGN EARNED SOFT MATCH),2025,2025,454863.0
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,C,FD55,Y114,1200,245359,1531002C,,BRIDGE REPLACEMENT,1,1,15310,2024-08-07,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,THIS AUTHORIZATION PROVIDES FEDERAL BRIDGE FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH. (DESIGN EARNED SOFT MATCH),2025,2025,3119452.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,U,FD52,L240,1200,,9440301U,0.4000,ROADWAY SFTY-CAPITAL,1,3,94403,2019-07-12,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,"THIS AUTHORIZATION PROVIDES $25,000 FEDERAL (FD52) FOR INITIAL UTILITY FUNDING.",2020,2020,25000.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,U,FD52,L240,1200,,9440301R,0.4000,ROADWAY SFTY-CAPITAL,2,3,94403,2019-08-13,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES INITIAL FEDERAL STP FUNDS FOR THE R/W PHASE OF THE PROJECT.   TJ,2020,2020,0.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,R,FD52,Z232,1200,,9440301R,0.4000,ROADWAY SFTY-CAPITAL,2,3,94403,2019-08-13,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES INITIAL FEDERAL STP FUNDS FOR THE R/W PHASE OF THE PROJECT.   TJ,2020,2020,30000.0
Pavement Asset Management,District 10,Estill,,KY 82,SPOUT SPRINGS ROAD,C,FD05,,1100,222117,1461101C,,BIT SURF & RESTORE,0,1,14611,2022-02-16,"SPOUT SPRINGS ROAD (KY 82) (MP 4.090) CONST JOINT 0.292 MILES NORTH OF KY 2001, EXTENDING NORTH TO JACKSON COUNTY LINE, A DISTANCE OF 0.94 MILES ASPHALT RESURFACING (MP 5.029), A DISTANCE OF 0.94 MILES. ASPHALT RESURFACING.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS FOR THE PROJECT PLUS 10% FOR ENGINEERING.,2022,2022,170005.0
Pavement Asset Management,District 10,Estill,,KY 82,SPOUT SPRINGS ROAD,C,FD05,,1100,222117,1461101C,,BIT SURF & RESTORE,1,1,14611,2022-12-05,"SPOUT SPRINGS ROAD (KY 82) (MP 4.090) CONST JOINT 0.292 MILES NORTH OF KY 2001, EXTENDING NORTH TO JACKSON COUNTY LINE, A DISTANCE OF 0.94 MILES ASPHALT RESURFACING (MP 5.029), A DISTANCE OF 0.94 MILES. ASPHALT RESURFACING.","THIS MODIFICATION PROVIDES ADDITIONAL $35,000 FD05 FUNDS TO COVER CHANGE ORDER NO. 1.",2022,2023,0.0
Pavement Asset Management,District 10,Estill,,KY 82,SPOUT SPRINGS ROAD,C,FD05,,1100,222117,1461101C,,BIT SURF & RESTORE,1,1,14611,2022-12-05,"SPOUT SPRINGS ROAD (KY 82) (MP 4.090) CONST JOINT 0.292 MILES NORTH OF KY 2001, EXTENDING NORTH TO JACKSON COUNTY LINE, A DISTANCE OF 0.94 MILES ASPHALT RESURFACING (MP 5.029), A DISTANCE OF 0.94 MILES. ASPHALT RESURFACING.","THIS MODIFICATION PROVIDES ADDITIONAL $35,000 FD05 FUNDS TO COVER CHANGE ORDER NO. 1.",2023,2023,35000.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,U,FD52,L240,1200,,9440301C,0.4000,ROADWAY SFTY-CAPITAL,3,3,94403,2020-08-19,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES FEDERAL CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 20% STATE FUNDED MATCH.,2020,2021,0.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,C,FD52,Z232,1200,,9440301C,0.4000,ROADWAY SFTY-CAPITAL,3,3,94403,2020-08-19,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES FEDERAL CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 20% STATE FUNDED MATCH.,2021,2021,165600.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,D,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,5,11,95144,2022-04-04,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2020,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS3E,1200,,9514401U,,ROADWAY SAFETY-M&P,5,11,95144,2022-04-04,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2022,2022,9000.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1100,,9514401U,,ROADWAY SAFETY-M&P,5,11,95144,2022-04-04,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2022,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,5,11,95144,2022-04-04,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,5,11,95144,2022-04-04,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS MODIFICATION PROVIDES ADDITIONAL FD52 HSIP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2022,2022,67500.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,R,FD52,Z232,1200,,9440301C,0.4000,ROADWAY SFTY-CAPITAL,3,3,94403,2020-08-19,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES FEDERAL CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 20% STATE FUNDED MATCH.,2020,2021,0.0
Highway Improvement,District 10,Estill,10-00208.00, ,KIRKLAND AVE,C,FD52,,1100,,9440301C,0.4000,ROADWAY SFTY-CAPITAL,3,3,94403,2020-08-19,IMPROVE SAFETY AND MOBILITY ON KY-1645 (KIRKLAND AVE) NEAR CR-1087 (LOCK 12 ROAD).,THIS AUTHORIZATION PROVIDES FEDERAL CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH 20% STATE FUNDED MATCH.,2021,2021,41400.0
Highway Improvement,District 10,Estill,,CR 1419,"TYLER LANE,NEWMAN CEMETERY ROA",C,CB06,,1100,,1479901C,7.6610,BIT. RESURFACE,0,0,14799,2022-03-15,"BIT RESURFACING - FROM KY-3327 MP 1.948, EXTENDING NORTHWEST TO ENDING MP .201.,BIT RESURFACING - FROM KY-3325 SOUTH 1.37 MP, EXTENDING SOUTH TO ENDING MP 0.299.,BIT RESURFACING - FROM KY-89 MP 0.00, EXTENDING NORTHEAST TO ENDING MP .243.,BIT RESURFACING - FROM KY-89 MP 12.242, EXTENDING SOUTHWEST TO ENDING MP .653.,BIT RESURFACING - FROM KY-1232 MP 1.16, EXTENDING SOUTH TO ENDING MP 1.281.,BIT RESURFACING - FROM KY-594 SOUTH .294 MP, EXTENDING SOUTH TO ENDING MP .828.,BIT RESURFACING - FROM MAGGIE LANE 0.00 MP, EXTENDING NORTHWEST TO ENDING MP 1.004.,BIT RESURFACING - FROM KY-851 MP 6.568, EXTENDING NORTHEAST TO ENDING MP .7040.,BIT RESURFACING - FROM CR 1323 0.00 MP, EXTENDING NORTHEAST TO ENDING MP 1.916.,BIT RESURFACING - FROM KY-52 AT 1.651 MP , EXTENDING NORTH TO ENDING MP .532. ",COUNTY IS RESPONSBILE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2022,2022,223367.0
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,D,FD52,Y110,1200,,1531001D,,BRIDGE REPLACEMENT,0,1,15310,2022-07-11,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,"THIS AUTHORIZATION PROVIDES $350,000 FEDERAL FBP FUNDS FOR THE DESIGN PHASE WITH STATE FUND MATCH.",2022,2023,280000.0
Bridge Asset Management,District 10,Estill,10-10050.00,KY 52,RICHMOND RD ,D,FD52,,1100,,1531001D,,BRIDGE REPLACEMENT,0,1,15310,2022-07-11,BRIDGE PROJECT IN ESTILL COUNTY ON (033B00017N) KY-52 AT DROWNING CREEK,"THIS AUTHORIZATION PROVIDES $350,000 FEDERAL FBP FUNDS FOR THE DESIGN PHASE WITH STATE FUND MATCH.",2022,2023,70000.0
Highway Improvement,District 10,Estill,,KY 213,KY 213,C,CB01,,1100,,1551601C,1.6000,BIT. RESURFACE,0,3,15516,2022-07-28,"BIT. RESURFACING - FROM CROWE HOLLOW RD (CR 1047), NORTH 0.012 MILES, EXTENDING NORTH TO ENDING MP 3.700.",WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.  RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. ,2023,2023,210110.0
Highway Improvement,District 10,Estill,,KY 213,KY 213,C,CB01,,1100,,1551601C,1.6000,BIT. RESURFACE,1,3,15516,2022-11-28,"BIT. RESURFACING - FROM CROWE HOLLOW RD (CR 1047), NORTH 0.012 MILES, EXTENDING NORTH TO ENDING MP 3.700.","WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.  RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. ,MOD. 1 - OVERRUN IN CONSTRUCTION.",2023,2023,6200.0
Highway Improvement,District 10,Estill,,KY 213,KY 213,C,CB01,,1100,,1551601C,1.6000,BIT. RESURFACE,2,3,15516,2022-12-19,"BIT. RESURFACING - FROM CROWE HOLLOW RD (CR 1047), NORTH 0.012 MILES, EXTENDING NORTH TO ENDING MP 3.700.","WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.  RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. ,MOD. 1 - OVERRUN IN CONSTRUCTION.,MOD. 2 - OVERRUN IN CONSTRUCTION. ",2023,2023,1000.0
Highway Improvement,District 10,Estill,,KY 213,KY 213,C,CB01,,1100,,1551601C,1.6000,BIT. RESURFACE,3,3,15516,2023-01-03,"BIT. RESURFACING - FROM CROWE HOLLOW RD (CR 1047), NORTH 0.012 MILES, EXTENDING NORTH TO ENDING MP 3.700.","MOD. 1 - OVERRUN IN CONSTRUCTION.,WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.  RS EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. ,MOD. 2 - OVERRUN IN CONSTRUCTION. ,MOD. 3 - OVERRUN IN CONSTRUCTION.",2023,2023,22500.0
Rural Roads Projects,District 10,Estill,,KY 594,"KY 594,KY 794,KY 1057",C,CB06,,1100,223023,1559701C,3.5050,BIT. RESURFACE,0,0,15597,2022-08-15,"BIT. RESURFACING - (MP 5.067) FROM 739 FT SOUTH OF  HORNS RIVER RD EXTENDTING EAST TO 950 FT NORTH OF  SAWMILL RD (MP 6.553), A DISTANCE OF 01.49 MILES.,BIT. RESURFACING - (MP 1.525) FROM 280 FT NORTH OF WALLING RD EXTENDING NORTH TO KY 89 (MP 3.226), A DISTANCE OF 01.70 MILES.,BIT. RESURFACING - (MP 0.000) FROM KY 213 &amp; MEADOWS RD EXTENDING EAST TO POWELL COUNTY LINE (MP 0.318), A DISTANCE OF 0.32 MILES.",THIS REFLECTS THE LOW BID PLUS 10% CONSTR. ENGR.,2023,2023,553140.0
Highway Improvement,District 10,Estill,,CR 1317,"RACETRACK ROAD,LILLY FERRY ROA",C,FD39,,1100,,1059001C,,NOT APPLICABLE,0,0,10590,2019-07-12,"RESURFACE RACETRACK ROAD (CR 1328) FROM MP 1.076 EXTENDING EASTERLY TO KY 1886 FOR APPROXIMATELY 0.68 MILE.,RESURFACE LILLY FERRY ROAD (CR 1317) FROM MP 0.86 EXTENDING NORTHWESTERLY TO MP 2.58 FOR APPROXIMATELY 1.72 MILES.,RESURFACE WOODLAND ESTATES (CR 1254) FROM MP 0.339 EXTENDING SOUTHERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 0.414 MILE.,RESURFACE LITTLE DOE CREEK ROAD (CR 1100) FROM MP 0.521 EXTENDING SOUTHERLY TO MP 0.91 FOR APPROXIMATELY 0.389 MILE.,RESURFACE PITTS ROAD (CR 1012) FROM MP 0.628 EXTENDING NORTHEASTERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 2.140 MILES.,RESURFACE LITTLE ROCK ROAD (CR 1242) FROM MP 0.70 EXTENDING SOUTHERLY TO KNOB LICK ROAD FOR APPROXIMATELY 2.40 MILES.,RESURFACE JOHN RAWLINGS ROAD (CR 1300) FROM KY 1705 EXTENDING SOUTHERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 0.486 MILE.","THIS AUTHORIZATION PROVIDES $434,936 FD39 FUNDS FOR THE PROJECT.  AS PER AGREEMENT, THE CABINET WILL REIMBURSE ESTILL COUNTY UP TO $434,936 FOR THIS PROJECT.  LPA CONTRACT.  LPI",2020,2020,434936.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1100,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1100,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,D,FD52,ZS30,1100,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2020,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1100,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2022,2022,7500.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,,1100,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2022,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2022,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,D,FD52,ZS30,1200,,9514401U,,ROADWAY SAFETY-M&P,4,11,95144,2021-10-20,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $67,500 FD52 HSIP FUNDS WITH $7,500 STATE MATCHING FUNDS FOR UTILITIES.",2020,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,U,FD52,ZS30,1100,,9514401R,,ROADWAY SAFETY-M&P,3,11,95144,2021-07-14,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS AUTHORIZATION PROVIDES ADDITIONAL R/W FUNDS TO COVER PARCEL PAYMENTS AND CONSULTANT FEES ON FOR THE PROJECT. STATE FUND MATCH,2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1200,,9514401R,,ROADWAY SAFETY-M&P,3,11,95144,2021-07-14,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS AUTHORIZATION PROVIDES ADDITIONAL R/W FUNDS TO COVER PARCEL PAYMENTS AND CONSULTANT FEES ON FOR THE PROJECT. STATE FUND MATCH,2021,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,D,FD52,ZS30,1200,,9514401R,,ROADWAY SAFETY-M&P,3,11,95144,2021-07-14,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS AUTHORIZATION PROVIDES ADDITIONAL R/W FUNDS TO COVER PARCEL PAYMENTS AND CONSULTANT FEES ON FOR THE PROJECT. STATE FUND MATCH,2020,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,D,FD52,ZS30,1100,,9514401R,,ROADWAY SAFETY-M&P,3,11,95144,2021-07-14,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS AUTHORIZATION PROVIDES ADDITIONAL R/W FUNDS TO COVER PARCEL PAYMENTS AND CONSULTANT FEES ON FOR THE PROJECT. STATE FUND MATCH,2020,2022,0.0
Safety,District 10,Estill,10-09014.00,KY 82,SPOUT SPRINGS RD,R,FD52,ZS30,1200,,9514401R,,ROADWAY SAFETY-M&P,3,11,95144,2021-07-14,"PERFORM LOW COST SAFETY IMPROVEMENTS ON KY 82 IN ESTILL COUNTY, KY. (2018BOP)",THIS AUTHORIZATION PROVIDES ADDITIONAL R/W FUNDS TO COVER PARCEL PAYMENTS AND CONSULTANT FEES ON FOR THE PROJECT. STATE FUND MATCH,2022,2022,67500.0
