TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,D,FD04,,1100,211056,8292801C,3.8000,RECONST W/ADD LNS,12,12,82928,2025-09-29,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS MODIFICATION PROVIDES ADDITIONAL FD52 STP FUNDS TO COVER CHANGE ORDER NO. 10.,2024,2026,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,U,JL04,,1300,211056,8292801C,3.8000,RECONST W/ADD LNS,12,12,82928,2025-09-29,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS MODIFICATION PROVIDES ADDITIONAL FD52 STP FUNDS TO COVER CHANGE ORDER NO. 10.,2020,2026,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,D,JL04,,1300,,8292801U,3.8000,RECONST W/ADD LNS,7,12,82928,2019-12-05,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.","THIS MODIFICATION TRANSFERS $750,000 JL04 FUNDS FROM THE UTILITY PHASE TO THE DESIGN PHASE IN ORDER TO FINALIZE FINDINGS FROM PBFS REPORT.",2020,2020,750000.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,U,JL04,,1300,,8292801U,3.8000,RECONST W/ADD LNS,7,12,82928,2019-12-05,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.","THIS MODIFICATION TRANSFERS $750,000 JL04 FUNDS FROM THE UTILITY PHASE TO THE DESIGN PHASE IN ORDER TO FINALIZE FINDINGS FROM PBFS REPORT.",2020,2020,-750000.0
Highway Improvement,District 09,Boyd,,US 60,COALTON-PRINCESS-CANNONSBURG,D,FD04,,1100,,8292801D,3.8000,RECONST W/ADD LNS,8,12,82928,2020-07-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.","THIS MODIFICATION PROVIDES AN ADDITIONAL $250,000 OF FD04 FUNDS TO COMPLETE NEPA.",2020,2021,250000.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,U,JL04,,1300,,8292801D,3.8000,RECONST W/ADD LNS,8,12,82928,2020-07-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.","THIS MODIFICATION PROVIDES AN ADDITIONAL $250,000 OF FD04 FUNDS TO COMPLETE NEPA.",2020,2021,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,D,JL04,,1300,,8292801D,3.8000,RECONST W/ADD LNS,8,12,82928,2020-07-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.","THIS MODIFICATION PROVIDES AN ADDITIONAL $250,000 OF FD04 FUNDS TO COMPLETE NEPA.",2020,2021,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,C,FD52,,1100,211056,8292801C,3.8000,RECONST W/ADD LNS,9,12,82928,2021-12-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2022,2022,10064010.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,D,JL04,,1300,211056,8292801C,3.8000,RECONST W/ADD LNS,9,12,82928,2021-12-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2020,2022,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,C,FD52,Z24E,1200,211056,8292801C,3.8000,RECONST W/ADD LNS,9,12,82928,2021-12-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2022,2022,40256040.0
Highway Improvement,District 09,Boyd,,US 60,COALTON-PRINCESS-CANNONSBURG,D,FD04,,1100,211056,8292801C,3.8000,RECONST W/ADD LNS,9,12,82928,2021-12-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2020,2022,0.0
Highway Improvement,District 09,Boyd,09-08400.00,US 60,COALTON-PRINCESS-CANNONSBURG,U,JL04,,1300,211056,8292801C,3.8000,RECONST W/ADD LNS,9,12,82928,2021-12-17,"US 60 FROM I-64 AT INTERCHANGE 181 (MP 0.2) EXTENDING NORTHERLY TO THE KY 180  (MP 4.02) INTERSECTION AT CANNONSBURG CONSISTING OF 4 DRIVING LANES WITH WIDE,  DGA SHOULDERS.",THIS AUTHORIZATION PROVIDES FEDERAL STP CONSTRUCTION FUNDS TO COVER LOW-BID PLUS ENGINEERING WITH STATE FUND MATCH.,2020,2022,0.0
Highway Improvement,District 09,Boyd,,I 64,I-64,C,FD52,Z240,1200,,1140901C,,RESTORATION & REHAB,0,0,11409,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON I-64 AT MP 186.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,17600.0
Highway Improvement,District 09,Boyd,,I 64,I-64,C,FD52,,1100,,1140901C,,RESTORATION & REHAB,0,0,11409,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON I-64 AT MP 186.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,4400.0
Highway Improvement,District 09,Boyd,,KY 3294,KY 3294,C,FD52,,1100,,1141201C,,RESTORATION & REHAB,0,0,11412,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON KY 3294 AT MP 9.1.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,13800.0
Highway Improvement,District 09,Boyd,,KY 3294,KY 3294,C,FD52,Z240,1200,,1141201C,,RESTORATION & REHAB,0,0,11412,2019-12-05,RESTORE STORM DAMAGED ROADWAY ON KY 3294 AT MP 9.1.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,55200.0
Highway Improvement,District 09,Boyd,,US 60,US 60,C,FD52,Z240,1200,,1158201C,,RESTORATION & REHAB,0,0,11582,2019-12-27,RESTORE STORM DAMAGED ROADWAY ON US 60 AT MP 7.99.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,26400.0
Highway Improvement,District 09,Boyd,,US 60,US 60,C,FD52,,1100,,1158201C,,RESTORATION & REHAB,0,0,11582,2019-12-27,RESTORE STORM DAMAGED ROADWAY ON US 60 AT MP 7.99.,FEBRUARY 2019 STORM EVENT.  JL,2020,2020,6600.0
Highway Improvement,District 09,Boyd,,KY 752,KY 752 AT MP 5.4,C,FD51,,1100,,1160101C,,RESTORATION & REHAB,0,0,11601,2020-01-22,,,2020,2020,52592.0
Highway Improvement,District 09,Boyd,,KY 752,KY 752 AT MP 5.4,C,FD51,,1300,,1160101C,,RESTORATION & REHAB,0,0,11601,2020-01-22,,,2020,2020,157776.0
Highway Improvement,District 09,Boyd,09-22308.00,US 23,US-23+LOUISA RD+COURT ST+LOUIS,C,FD52,Y001,1200,251008,1913801C,2.9210,RESTORATION & REHAB,0,0,19138,2025-05-15,ADDRESS CONDITION OF US-23 FROM MILEPOINT 0 TO MILEPOINT 2.921 (2024CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2025,1770908.0
Highway Improvement,District 09,Boyd,09-22308.00,US 23,US-23+LOUISA RD+COURT ST+LOUIS,C,FD52,,1100,251008,1913801C,2.9210,RESTORATION & REHAB,0,0,19138,2025-05-15,ADDRESS CONDITION OF US-23 FROM MILEPOINT 0 TO MILEPOINT 2.921 (2024CCR),THIS AUTHORIZATION PROVIDES FEDERAL NHPP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2025,2025,442727.0
Highway Improvement,District 09,Boyd,,KY 3,"KY 3,US 60",C,FD52,,1100,,1952401C,,RESTORATION & REHAB,0,0,19524,2025-06-17,"DRAINAGE REPAIRS ON KY 3 IN BOYD COUNTY, KENTUCKY. ,DRAINAGE REPAIRS ON US 60 IN BOYD COUNTY, KENTUCKY. ","THIS AUTHORIZATION PROVIDES $310,000 OF FD52 NON-PARTICIPATING FEDERAL FUNDING FROM ZVARIOUS DISTRICT 99-65.20 FOR DRAINAGE REPAIRS ON KY 3 AND US 60 IN BOYD COUNTY, KENTUCKY TO BE CONDUCTED WITH MASTER AGREEMENTS AND STATE FORCES. RBR ",2025,2025,310000.0
Highway Improvement,District 09,Boyd,09-05023.00,KY 5,KY-5+BELLEFONTE PRINCESS RD,C,FD52,,1100,,1960501C,0.0910,RESTORATION & REHAB,0,0,19605,2025-06-26,"CONDUCT ROCKFALL BENCH CLEARING ON KY 5 IN BOYD COUNTY, KENTUCKY.","THIS AUTHRIZATION PROVIDES $55,000 OF FD52 FUND 1100 ""NON-PARTICIPATING"" FEDERAL FUNDING FROM ZVARIOUS 99-518.03 TO CONDUCT ROCKFALL BENCH CLEARING ON KY 5 IN BOYD COUNTY, KENTUCKY BY MASTER AGREEMENTS AND STATE FORCES. RBR ",2025,2025,55000.0
Highway Improvement,District 09,Boyd,,I 64,I-64,C,FD52,Y240,1200,,1963601C,,RESTORATION & REHAB,0,0,19636,2025-07-07,"RESTORE FLOOD DAMAGED ROADWAY ON I-64 FROM MP 187 TO MP 188 IN BOYD COUNTY, KY.","KY 2025-01 FEBRUARY 14, 2025 FLOOD EVENT.  100% REIMBURSABLE FOR EMERGENCY REPAIRS.",2026,2026,20930.0
Highway Improvement,District 09,Boyd,,KY 1937,KY 1937,C,FD51,,1100,,1988001C,,RESTORATION & REHAB,0,0,19880,2025-07-21,RESTORE FLOOD DAMAGED ROADWAY ON KY 1937 AT MP 5.56.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,8067.25
Highway Improvement,District 09,Boyd,,KY 1937,KY 1937,C,FD51,,1300,,1988001C,,RESTORATION & REHAB,0,0,19880,2025-07-21,RESTORE FLOOD DAMAGED ROADWAY ON KY 1937 AT MP 5.56.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,24201.75
Highway Improvement,District 09,Boyd,,KY 752,KY 752,C,FD51,,1300,,1993901C,,RESTORATION & REHAB,0,0,19939,2025-07-31,RESTORE FLOOD DAMAGED ROADWAY ON KY 752 AT MP 4.537.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,18120.0
Highway Improvement,District 09,Boyd,,KY 752,KY 752,C,FD51,,1100,,1993901C,,RESTORATION & REHAB,0,0,19939,2025-07-31,RESTORE FLOOD DAMAGED ROADWAY ON KY 752 AT MP 4.537.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,6040.0
Highway Improvement,District 09,Boyd,,KY 757,KY 757,C,FD51,,1100,,2008501C,,RESTORATION & REHAB,0,0,20085,2025-08-19,RESTORE FLOOD DAMAGED ROADWAY ON KY 757 AT MP 6.109.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,50752.0
Highway Improvement,District 09,Boyd,,KY 757,KY 757,C,FD51,,1300,,2008501C,,RESTORATION & REHAB,0,0,20085,2025-08-19,RESTORE FLOOD DAMAGED ROADWAY ON KY 757 AT MP 6.109.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,152256.0
Highway Improvement,District 09,Boyd,,KY 538,KY 538,C,FD52,Y240,1200,,2023701C,,RESTORATION & REHAB,0,1,20237,2025-09-18,RESTORE STORM DAMAGED ROADWAY ON KY 538 AT MP 5.456.,"KY 2025-01 FEBRUARY 14, 2025 FLOOD EVENT.  100% FEDERAL FUNDS DUE TO EMERGENCY REPAIRS.",2026,2026,93676.56
Highway Improvement,District 09,Boyd,,KY 538,KY 538,C,FD52,Y240,1200,,2023701C,,RESTORATION & REHAB,1,1,20237,2025-10-07,RESTORE STORM DAMAGED ROADWAY ON KY 538 AT MP 5.456.,"OBLIGATE AN ADDITIONAL $91 (FD52) 100% FEDERAL TO THE PROJECT.  THIS AUTHORIZATION IS CORRECTING ORIGINAL TC10 AMOUNT FROM $93,676.56 TO $93,767.56 WHICH IS THE CORRECT AMOUNT OF THE DDIR.  ",2026,2026,91.0
Highway Improvement,District 09,Boyd,,KY 752,KY 752,C,FD51,,1300,,2027401C,,RESTORATION & REHAB,0,0,20274,2025-09-29,RESTORE FLOOD DAMAGED ROADWAY ON KY 752 AT MP 4.452.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,100506.75
Highway Improvement,District 09,Boyd,,KY 752,KY 752,C,FD51,,1100,,2027401C,,RESTORATION & REHAB,0,0,20274,2025-09-29,RESTORE FLOOD DAMAGED ROADWAY ON KY 752 AT MP 4.452.,DISASTER #4860-FEBRUARY 2025 FLOOD EVENT – FEMA WILL REIMBURSE THE CABINET 75% OF THE PROJECT COST.,2026,2026,33502.25
Safety,District 09,Boyd,09-09012.00,I 64,I-64,D,FD52,LS30,1200,,1066701D,,ROADWAY SAFETY-M&P,0,2,10667,2019-08-01,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS AUTHORIZATION PROVIDES $50,000.00 OF FEDERAL HSIP FUNDS FOR DESIGN.",2020,2020,50000.0
Highway Improvement,District 09,Boyd,09-09012.00,I 64,I-64,D,FD52,LS30,1200,191252,1066701C,,ROADWAY SAFETY-M&P,1,2,10667,2020-01-09,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS AUTHORIZATION PROVIDES FUNDS FOR THE CONSTRUCTION PHASE OF THE PROJECT.  NOVEMBER 22, 2019 LETTING.  JL",2020,2020,0.0
Highway Improvement,District 09,Boyd,09-09012.00,I 64,I-64,C,FD52,LS3E,1200,191252,1066701C,,ROADWAY SAFETY-M&P,1,2,10667,2020-01-09,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS AUTHORIZATION PROVIDES FUNDS FOR THE CONSTRUCTION PHASE OF THE PROJECT.  NOVEMBER 22, 2019 LETTING.  JL",2020,2020,1734248.0
Highway Improvement,District 09,Boyd,09-09012.00,I 64,I-64,C,FD52,ZS3E,1200,191252,1066701C,,ROADWAY SAFETY-M&P,2,2,10667,2020-11-16,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $312,000 FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 1; 100% FEDERAL.",2021,2021,312000.0
Highway Improvement,District 09,Boyd,09-09012.00,I 64,I-64,C,FD52,LS3E,1200,191252,1066701C,,ROADWAY SAFETY-M&P,2,2,10667,2020-11-16,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $312,000 FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 1; 100% FEDERAL.",2020,2021,0.0
Highway Improvement,District 09,Boyd,09-09012.00,I 64,I-64,D,FD52,LS30,1200,191252,1066701C,,ROADWAY SAFETY-M&P,2,2,10667,2020-11-16,"CABLE MEDIAN BARRIER ON I-64 FROM MP 181.339 TO MP 191.507 IN BOYD COUNTY, KY. (2018BOP)","THIS MODIFICATION PROVIDES ADDITIONAL $312,000 FD52 HSIP FUNDS TO COVER CHANGE ORDER NO. 1; 100% FEDERAL.",2020,2021,0.0
Highway Improvement,District 09,Boyd,09-00409.00,US 23,US-23,D,FD52,M230,1200,,1098501D,,ROADWAY SAFETY-M&P,0,1,10985,2019-09-14,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON NB US-23 AT THE INTERSECTION OF KY-5 WITH CONCRETE ISLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP),"THIS AUTHORIZATION PROVIDES $5,000 OF FEDERAL STPM FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2020,2020,5000.0
Pavement Asset Management,District 09,Boyd,09-00409.00,US 23,US-23,D,FD52,M230,1200,212316,1098501C,,ROADWAY SAFETY-M&P,1,1,10985,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON NB US-23 AT THE INTERSECTION OF KY-5 WITH CONCRETE ISLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP),THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2020,2022,0.0
Pavement Asset Management,District 09,Boyd,09-00409.00,US 23,US-23,C,FD52,Z230,1200,212316,1098501C,,ROADWAY SAFETY-M&P,1,1,10985,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON NB US-23 AT THE INTERSECTION OF KY-5 WITH CONCRETE ISLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP),THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2022,2022,242000.0
Pavement Asset Management,District 09,Boyd,09-00409.00,US 23,US-23,C,FD52,Z230,1100,212316,1098501C,,ROADWAY SAFETY-M&P,1,1,10985,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON NB US-23 AT THE INTERSECTION OF KY-5 WITH CONCRETE ISLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP),THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2022,2022,60500.0
Highway Improvement,District 09,Boyd,09-00410.00,US 60,US 60,D,FD52,M230,1200,,1098601D,,ROADWAY SAFETY-M&P,0,1,10986,2019-09-14,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON WB US-60 AT THE INTERSECTION OF KY-1012 (BOY SCOUT RD) MP 8.617 WITH CONCRETE INSLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP) ,"THIS AUTHORIZATION PROVIDES $5,000 OF FEDERAL STPM FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2020,2020,5000.0
Pavement Asset Management,District 09,Boyd,09-00410.00,US 60,US 60,D,FD52,M230,1200,212328,1098601C,,ROADWAY SAFETY-M&P,1,1,10986,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON WB US-60 AT THE INTERSECTION OF KY-1012 (BOY SCOUT RD) MP 8.617 WITH CONCRETE INSLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP) ,THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2020,2022,0.0
Pavement Asset Management,District 09,Boyd,09-00410.00,US 60,US 60,C,FD52,M23E,1100,212328,1098601C,,ROADWAY SAFETY-M&P,1,1,10986,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON WB US-60 AT THE INTERSECTION OF KY-1012 (BOY SCOUT RD) MP 8.617 WITH CONCRETE INSLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP) ,THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2022,2022,31460.0
Pavement Asset Management,District 09,Boyd,09-00410.00,US 60,US 60,C,FD52,M23E,1200,212328,1098601C,,ROADWAY SAFETY-M&P,1,1,10986,2022-01-19,INSTALL CONTINUOUS GREEN LIGHT FOR THE RIGHT LANES ON WB US-60 AT THE INTERSECTION OF KY-1012 (BOY SCOUT RD) MP 8.617 WITH CONCRETE INSLAND NEAR THE CENTER OF THE INTERSECTION TO SEPARATE THE FLOW OF TRAFFIC. (2018BOP) ,THIS AUTHORIZATION PROVIDES FD52 STPM FUNDS WITH STATE MATCHING FUNDS TO COVER THE LOW BID PLUS ENGINEERING.,2022,2022,125840.0
Highway Improvement,District 09,Boyd,09-00411.00,US 23,US 23,D,FD52,M230,1200,,1098701D,,ROADWAY SAFETY-M&P,0,0,10987,2019-09-14,REMOVE RAISED MEDIAN SECTIONS ON GREENUP AVENUE (US-23) IN BOYD COUNTY FROM MP 17.078-18.640 AND ADD A CONTINUOUS TWO WAY TURN LANE (TWTL) FROM 20TH STREET TO 31ST STREET. (2018BOP),"THIS AUTHORIZATION PROVIDES $5,000 OF FEDERAL STPM FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2020,2020,5000.0
Highway Improvement,District 09,Boyd,09-00308.00,KY 716,KY716 AND KY3293 (SUMMITT ROAD,D,FD52,Y230,1200,,1612301D,,ROADWAY SAFETY-M&P,0,0,16123,2023-01-10,DESIGN AND CONSTRUCT MINI ROUNDABOUT AT THE INTERSECTION OF KY716 AND KY3293 (SUMMITT ROAD) ,"OBLIGATE $200,000 FEDERAL SAH STP FUNDS FOR DESIGN (NOTE: FUNDING PROVIDED AT 100% FEDERAL FOR HSIP/SAFETY PROJECT.) ",2023,2023,200000.0
Pavement Asset Management,District 09,Boyd,,KY 5,PRINCESS-LITTLE GARNER ROAD,C,FD04,,1100,242381,1880701C,0.1500,ROADWAY SAFETY-M&P,0,0,18807,2024-12-02,"PRINCESS - LITTLE GARNER ROAD (KY 5) (MP 3.402) FROM 1,800 FEET NORTH OF COLLIER ROAD EXTENDING NORTH TO 500 FEET SOUTH OF KY 503 (MP 3.662), A DISTANCE OF 0.26 MILES. GUARDRAIL.  SYP NO. 09-4310.00.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 15% FOR ENGINEERING.,2025,2025,55430.0
Pavement Asset Management,District 09,Boyd,,KY 3294,CANNONSBURG ROAD,C,FD04,,1100,242381,1880801C,0.2500,ROADWAY SAFETY-M&P,0,0,18808,2024-12-02,"CANNONSBURG ROAD (KY 3294) (MP 4.654) FROM FAIRLAWN DRIVE EXTENDING EAST TO 1,350 EAST OF FAIRLAWN DRIVE (MP 4.909), A DISTANCE OF 1.35 MILES. GUARDRAIL. SYP NO. 09-4328.00.",THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS TO COVER THE LOW BID PLUS 15% FOR ENGINEERING.,2025,2025,61295.0
Highway Improvement,District 09,Boyd,,CR 1337,"STEPHENS MEADE ROAD,TWIN RIDGE",C,FD14,,1100,,1969001C,,ROADWAY SAFETY-M&P,0,0,19690,2025-07-10,"RESURFACE STEPHENS MEADE ROAD (CR 1337B) FROM MILEPOINT 0.340 EXTENDING SOUTHEASTERLY TO MEADE SPRINGER ROAD FOR APPROXIMATELY 0.870 MILE.,RESURFACE TWIN RIDGE ROAD (CR 1242) FROM MILEPOINT 0.00 EXTENDING NORTHERLY TO THE END OF COUNTY MAINTENANCE FOR APPROXIMATELY 0.474 MILE.","THIS AUTHORIZATION PROVIDES $129,000 FD14 FUNDS FOR THE PROJECT.  AS PER  AGREEMENT, THE CABINET WILL REIMBURSE BOYD COUNTY UP TO $129,000 FOR THIS PROJECT.  LPA CONTRACT.",2026,2026,129000.0
Highway Improvement,District 09,Boyd,09-08801.00,US 23,CENTER STREET,U,FD04,,1100,,8948301U,,ROADWAY SAFETY-M&P,5,5,89483,2021-05-25,UPGRADES AND CONSTRUCT TURN LANES ON US-23 AT 12TH STREET - CATLETTSBURG.,"THIS MODIFICATION RELEASES $826,340 FD04 FUNDS FROM THE UTILITY PHASE.",2021,2021,-826340.0
