TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,P,FD04,,1100,,1628201D,,,2,2,16282,2025-07-25,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN) (2024CCR),"THIS MODIFICATION PROVIDES ADDITIONAL $450,000 FD04 FUNDS FOR DESIGN.",2023,2026,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,R,FD52,Z24E,1200,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2021,2025,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,D,FD52,Z24E,1100,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2021,2025,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,C,FD52,Y240,1100,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2025,2025,1100000.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,D,FD52,Z24E,1200,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2021,2025,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,U,FD52,Z24E,1100,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2021,2025,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,C,FD52,Y240,1200,221059,9441001C,1.5940,MAJOR WIDENING,3,4,94410,2025-05-05,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS MODIFICATION PROVIDES ADDITONAL FD52 STP FUNDS WITH STATE MATCHING FUNDS TO COVER CURRENT CONSTRUCTION EXPENDITURES AND CHANGE ORDERS.,2023,2025,0.0
Highway Improvement,District 06,Boone,06-08001.21,KY 237,GUNPOWDER RD PLEASANT VALLEY R,U,FD52,L240,1200,181033,6979208C,3.1190,RECONST W/WIDER LNS,35,37,69792,2021-10-06,IMPROVE KY-237 FROM VALLEY VIEW DRIVE TO ROGERS LANE. (14CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NO. 6-8001.21, EMARS NO. 6979208C. TOLL CREDIT MATCH.",2021,2022,0.0
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,D,FD04,,1100,,1628201D,,,1,2,16282,2024-08-30,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN).,"THIS MODIFICATION PROVIDES ADDITIONAL $100,000 FD04 FUNDS FOR DESIGN TO COMPLETE PE AND ENVIRONMENTAL.",2025,2025,100000.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,U,FD52,Z24E,1100,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,D,FD04,,1100,,1628201D,,,1,2,16282,2024-08-30,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN).,"THIS MODIFICATION PROVIDES ADDITIONAL $100,000 FD04 FUNDS FOR DESIGN TO COMPLETE PE AND ENVIRONMENTAL.",2023,2025,0.0
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,P,FD04,,1100,,1628201D,,,1,2,16282,2024-08-30,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN).,"THIS MODIFICATION PROVIDES ADDITIONAL $100,000 FD04 FUNDS FOR DESIGN TO COMPLETE PE AND ENVIRONMENTAL.",2023,2025,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,R,FD52,Z24E,1100,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,D,FD52,Z24E,1100,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,C,FD52,,1100,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,7309720.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,R,FD52,Z24E,1200,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,U,FD52,Z24E,1200,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,P,FD04,,1100,,1628202D,,,0,2,16282,2023-03-06,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN).,"OBLIGATE $540,000 OF FD04 STATE FUNDS FOR A CONTRACT MOD FOR HDR ENGINEERING AS FOLLOWS: $270,776 FOR DESIGN AND $238,811 FOR PLANNING. ALSO OBLIGATE $30,413 FD04 FUNDS ENVIRONMENTAL WORK TO BE DONE BY KYTC. ",2023,2023,238811.0
Highway Improvement,District 06,Boone,06-80257.00, ,I-71/I-75,D,FD04,,1100,,1628202D,,,0,2,16282,2023-03-06,PLANNING STUDY TO EXPAND NORTHBOUND AND SOUTHBOUND REST AREAS ON I-71/I-75 IN BOONE COUNTY (2022CCN).,"OBLIGATE $540,000 OF FD04 STATE FUNDS FOR A CONTRACT MOD FOR HDR ENGINEERING AS FOLLOWS: $270,776 FOR DESIGN AND $238,811 FOR PLANNING. ALSO OBLIGATE $30,413 FD04 FUNDS ENVIRONMENTAL WORK TO BE DONE BY KYTC. ",2023,2023,301189.0
Highway Improvement,District 06,Boone,06-03215.00,KY 18,BURLINGTON MULTI-USE PATH,R,FD52,M3E2,1100,,9379501R,,NOT APPLICABLE,1,1,93795,2021-10-06,"CONSTRUCT 5,450 FT OF NEW 10 FT MULTI-USE PATH ALONG KY 18 CONNECTING TO AN EXISTING PATH AT KY 237 THEN TO LIMABURG RD CONTINUING UNTIL IT ENDS AT KY 1017 AND OAKBROOK DRIVE.","OBLIGATE $5,000 OF FEDERAL TAP FUNDS FOR STATE FORCE OVERSIGHT OF ROW ACTIVITIES (STATE MATCH). BOONE COUNTY WILL BE CONDUCTING AND PAYING FOR ROW ACTIVITIES THEREFORE NO FUNDS WILL FLOW THROUGH THE CABINET.  LPA CONTRACT.",2022,2022,1250.0
Highway Improvement,District 06,Boone,06-03215.00,KY 18,BURLINGTON MULTI-USE PATH,R,FD52,M3E2,1200,,9379501R,,NOT APPLICABLE,1,1,93795,2021-10-06,"CONSTRUCT 5,450 FT OF NEW 10 FT MULTI-USE PATH ALONG KY 18 CONNECTING TO AN EXISTING PATH AT KY 237 THEN TO LIMABURG RD CONTINUING UNTIL IT ENDS AT KY 1017 AND OAKBROOK DRIVE.","OBLIGATE $5,000 OF FEDERAL TAP FUNDS FOR STATE FORCE OVERSIGHT OF ROW ACTIVITIES (STATE MATCH). BOONE COUNTY WILL BE CONDUCTING AND PAYING FOR ROW ACTIVITIES THEREFORE NO FUNDS WILL FLOW THROUGH THE CABINET.  LPA CONTRACT.",2022,2022,5000.0
Highway Improvement,District 06,Boone,06-08001.25,KY 237,GUNPOWDER RD PLEASANT VALLEY R,C,FD52,,1100,181033,6979208C,3.1190,RECONST W/WIDER LNS,35,37,69792,2021-10-06,IMPROVE KY-237 FROM VALLEY VIEW DRIVE TO ROGERS LANE. (14CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NO. 6-8001.21, EMARS NO. 6979208C. TOLL CREDIT MATCH.",2020,2022,0.0
Highway Improvement,District 06,Boone,06-08001.25,KY 237,GUNPOWDER RD PLEASANT VALLEY R,C,FD52,L24E,1200,181033,6979208C,3.1190,RECONST W/WIDER LNS,35,37,69792,2021-10-06,IMPROVE KY-237 FROM VALLEY VIEW DRIVE TO ROGERS LANE. (14CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NO. 6-8001.21, EMARS NO. 6979208C. TOLL CREDIT MATCH.",2020,2022,0.0
Highway Improvement,District 06,Boone,06-80102.00,KY 3060,FROGTOWN RD,D,FD04,,1100,,1408001D,2.7260,ROADWAY SAFETY-M&P,0,2,14080,2021-10-11,RECONSTRUCT KY 3060 (FROGTOWN RD) FROM US 42 TO US 25. (2020CCN),"THIS AUTHORIZATION PROVIDES $750,000 STATE (FD04) DESIGN FUNDS TO BEGIN PRELIMINARY ENGINEERING &amp; ENVIRONMENTAL ACTIVITIES ON THE PROJECT. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES)",2022,2022,750000.0
Highway Improvement,District 06,Boone,06-80102.00,KY 3060,FROGTOWN RD,D,FD04,,1100,,1408001D,2.7260,ROADWAY SAFETY-M&P,1,2,14080,2022-03-17,RECONSTRUCT KY 3060 (FROGTOWN RD) FROM US 42 TO US 25. (2020CCN),"THIS MODIFICATION PROVIDES ADDITIONAL $150,000 FD04 FUNDS FOR DESIGN. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES)",2022,2022,150000.0
Highway Improvement,District 06,Boone,06-80102.00,KY 3060,FROGTOWN RD,D,FD04,,1100,,1408001D,2.7260,ROADWAY SAFETY-M&P,2,2,14080,2024-09-16,RECONSTRUCT KY 3060 (FROGTOWN RD) FROM US 42 TO US 25. (2020CCN),"THIS MODIFICATION PROVIDES ADDITIONAL $300,000 FD04 FUNDS TO COVER CONTRACT MODIFICATION #1 FOR DESIGN. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES)",2024,2025,300000.0
Highway Improvement,District 06,Boone,06-00442.00, ,CAMP ERNST ROAD,R,FD52,Y230,1100,,9269702R,,NOT APPLICABLE,2,2,92697,2024-04-19,ADD A LEFT TURN LANE ON SB CAMP ERNST ROAD AT LONGBRANCH ROAD.,"OBLIGATE $246,697 FEDERAL SNK FUNDS FOR ROW ACTIVITIES (MATCH PROVIDED BY BOONE COUNTY). THE CABINET WILL REIMBURSE THE LPA 80% OF THE TOTAL PROJECT COST. OBLIGATE $6,000 FEDERAL SNK FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). LPA CONTRACT.  LPA CONTRACT WITH BOONE COUNTY.",2024,2024,1500.0
Highway Improvement,District 06,Boone,06-00442.00, ,CAMP ERNST ROAD,D,FD52,Y230,1200,,9269702R,,NOT APPLICABLE,2,2,92697,2024-04-19,ADD A LEFT TURN LANE ON SB CAMP ERNST ROAD AT LONGBRANCH ROAD.,"OBLIGATE $246,697 FEDERAL SNK FUNDS FOR ROW ACTIVITIES (MATCH PROVIDED BY BOONE COUNTY). THE CABINET WILL REIMBURSE THE LPA 80% OF THE TOTAL PROJECT COST. OBLIGATE $6,000 FEDERAL SNK FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). LPA CONTRACT.  LPA CONTRACT WITH BOONE COUNTY.",2023,2024,0.0
Highway Improvement,District 06,Boone,06-00442.00, ,CAMP ERNST ROAD,R,FD52,Y230,1200,,9269702R,,NOT APPLICABLE,2,2,92697,2024-04-19,ADD A LEFT TURN LANE ON SB CAMP ERNST ROAD AT LONGBRANCH ROAD.,"OBLIGATE $246,697 FEDERAL SNK FUNDS FOR ROW ACTIVITIES (MATCH PROVIDED BY BOONE COUNTY). THE CABINET WILL REIMBURSE THE LPA 80% OF THE TOTAL PROJECT COST. OBLIGATE $6,000 FEDERAL SNK FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). LPA CONTRACT.  LPA CONTRACT WITH BOONE COUNTY.",2024,2024,252697.0
Highway Improvement,District 06,Boone,06-00442.00, ,CAMP ERNST ROAD,D,FD52,Y230,1200,,9269702D,,NOT APPLICABLE,1,2,92697,2022-11-17,ADD A LEFT TURN LANE ON SB CAMP ERNST ROAD AT LONGBRANCH ROAD.,"OBLIGATE $147,303 OF FEDERAL SLO FUNDS FOR PHASE II DESIGN ACTIVITIES (MATCH PROVIDED BY BOONE COUNTY). THE CABINET WILL REIMBURSE THE LPA 80% OF THE TOTAL PROJECT COST.  LPA CONTRACT WITH BOONE COUNTY. ",2023,2023,147303.0
Highway Improvement,District 06,Boone,06-80102.00,KY 3060,FROGTOWN RD,D,FD04,,1100,,1408001D,2.7260,ROADWAY SAFETY-M&P,2,2,14080,2024-09-16,RECONSTRUCT KY 3060 (FROGTOWN RD) FROM US 42 TO US 25. (2020CCN),"THIS MODIFICATION PROVIDES ADDITIONAL $300,000 FD04 FUNDS TO COVER CONTRACT MODIFICATION #1 FOR DESIGN. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES)",2022,2025,0.0
Highway Improvement,District 06,Boone,06-00441.00,KY 3076,DOLWICK CONNECTOR,R,FD52,Z230,1200,,9256601R,,NOT APPLICABLE,1,1,92566,2019-09-14,"CONSTRUCT NEW SIDEWALKS, DEDICATED BIKE LANES AND RETAINING WALLS ALONG DOLWICK ROAD TO MINEOLA PIKE TO OLYMPIC BLVD IN THE CITY OF ERLANGER.","OBLIGATE $48,000.00 FEDERAL SNK FUNDS FOR THE ROW PHASE AND THE CITY OF ERLANGER WILL PROVIDE THE MATCH.  LPA CONTRACT. SAC",2020,2020,48000.0
Highway Improvement,District 06,Boone,06-08001.21,KY 237,GUNPOWDER RD PLEASANT VALLEY R,C,FD52,Z0E1,1200,181033,6979208C,3.1190,RECONST W/WIDER LNS,35,37,69792,2021-10-06,IMPROVE KY-237 FROM VALLEY VIEW DRIVE TO ROGERS LANE. (14CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS TO COVER THE LOW BID PLUS ENGINEERING FOR ITEM NO. 6-8001.21, EMARS NO. 6979208C. TOLL CREDIT MATCH.",2022,2022,7000000.0
Highway Improvement,District 06,Boone,06-08001.25,KY 237,GUNPOWDER RD PLEASANT VALLEY R,C,FD52,L24E,1100,181033,6979208C,3.1190,RECONST W/WIDER LNS,36,37,69792,2023-01-20,RECONSTRUCT AND WIDEN KY-237 FROM US-42 AT GUN POWDER TO WOODCREEK DRIVE (SOUTH SECTION) (PRIORITY 2). (00CCN)(08CCR),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT.,2022,2023,0.0
Highway Improvement,District 06,Boone,06-03225.00,KY 237,KY 237 ,D,FD52,Z302,1200,,1068302C,,TRANS ENHANCEMENT,1,1,10683,2024-03-19,CONSTRUCT MULTI-USE PATH ON EAST SIDE OF KY 237 FROM KY 20 TO MEDICAL ARTS DRIVE.,"OBLIGATE $316,000 FEDERAL TAP  FUNDS FOR THE CONSTRUCTION PHASE (MATCH PROVIDED BY BOONE COUNTY). OBLIGATE $15,000 FEDERAL TAP FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). ",2020,2024,0.0
Highway Improvement,District 06,Boone,06-03225.00,KY 237,KY 237 ,C,FD52,Z300,1100,,1068302C,,TRANS ENHANCEMENT,1,1,10683,2024-03-19,CONSTRUCT MULTI-USE PATH ON EAST SIDE OF KY 237 FROM KY 20 TO MEDICAL ARTS DRIVE.,"OBLIGATE $316,000 FEDERAL TAP  FUNDS FOR THE CONSTRUCTION PHASE (MATCH PROVIDED BY BOONE COUNTY). OBLIGATE $15,000 FEDERAL TAP FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). ",2024,2024,3750.0
Highway Improvement,District 06,Boone,06-03225.00,KY 237,KY 237 ,C,FD52,Z300,1200,,1068302C,,TRANS ENHANCEMENT,1,1,10683,2024-03-19,CONSTRUCT MULTI-USE PATH ON EAST SIDE OF KY 237 FROM KY 20 TO MEDICAL ARTS DRIVE.,"OBLIGATE $316,000 FEDERAL TAP  FUNDS FOR THE CONSTRUCTION PHASE (MATCH PROVIDED BY BOONE COUNTY). OBLIGATE $15,000 FEDERAL TAP FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). ",2024,2024,331000.0
Highway Improvement,District 06,Boone,06-03225.00,KY 237,KY 237 ,D,FD52,Z302,1200,,1068302D,,TRANS ENHANCEMENT,0,1,10683,2019-08-09,CONSTRUCT MULTI-USE PATH ON EAST SIDE OF KY 237 FROM KY 20 TO MEDICAL ARTS DRIVE.,"OBLIGATE $100,000 OF FEDERAL TAP FUNDS FOR THE DESIGN PHASE (MATCH PROVIDED BY  BOONE COUNTY); AND $10,000 OF TAP FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (TOLL CREDIT MATCH). LPA CONTRACT.  SAC",2020,2020,110000.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,C,FD52,Y240,1200,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2023,2023,29238880.0
Highway Improvement,District 06,Boone,06-00444.00, ,DONALDSON ROAD,D,FD52,Z24E,1200,221059,9441001C,1.5940,MAJOR WIDENING,2,4,94410,2022-12-28,IMPROVE SAFETY AND REDUCE CONGESTION ALONG KY-236 (DONALDSON ROAD) FROM KY-842 (HOUSTON ROAD) TO KY-3076 (MINEOLA PIKE). (18CCR),THIS AUTHORIZATION PROVIDES FEDERAL STP FUNDS TO COVER LOW-BID PLUS CEI WITH STATE FUND MATCH.,2021,2023,0.0
Highway Improvement,District 06,Boone,06-00440.00,KY 237,KY 237 MULTI-MODAL PATH,C,FD52,Z230,1200,,9251101C,,NOT APPLICABLE,1,1,92511,2021-10-06,CONSTRUCT A MULTI-MODAL PATH ALONG KY 237 FROM STEPHENS ELEMENTARY SCHOOL NORTH TO KY 20/PETERSBURG ROAD.,"OBLIGATE $1,786,400 OF FEDERAL SNK FUNDS FOR THE CONSTRUCTION PHASE (MATCH PROVIDED BY BOONE COUNTY). LPA CONTRACT.",2022,2022,1786400.0
Highway Improvement,District 06,Boone,06-08001.25,KY 237,GUNPOWDER RD PLEASANT VALLEY R,C,FD52,L24E,1200,181033,6979208C,3.1190,RECONST W/WIDER LNS,36,37,69792,2023-01-20,RECONSTRUCT AND WIDEN KY-237 FROM US-42 AT GUN POWDER TO WOODCREEK DRIVE (SOUTH SECTION) (PRIORITY 2). (00CCN)(08CCR),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT.,2020,2023,0.0
Highway Improvement,District 06,Boone,06-00185.00, ,CVG TRAIL,D,FD52,Z230,1100,,1543002D,,TRANS ENHANCEMENT,0,0,15430,2022-07-25,FOR CVG TRAIL – NORTH AND EAST SEGMENTS. THIS PROJECT CALLS FOR CONSTRUCTION OF A 10’ WIDE MULTI-USE PATH ALONG KY 20 AND KY 236 FROM CONNER ROAD TO MINEOLA PIKE.,"OBLIGATE $280,000 OF FEDERAL SNK FUNDS FOR THE DESIGN PHASE (BOONE COUNTY WILL PROVIDE THE 50% MATCH); OBLIGATE $30,000 OF SNK FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). KYTC WILL REIMBURSE BOONE COUNTY 50% OF THE TOTAL PROJECT COST. LPA CONTRACT.",2023,2023,7500.0
Highway Improvement,District 06,Boone,06-00185.00, ,CVG TRAIL,D,FD52,Z230,1200,,1543002D,,TRANS ENHANCEMENT,0,0,15430,2022-07-25,FOR CVG TRAIL – NORTH AND EAST SEGMENTS. THIS PROJECT CALLS FOR CONSTRUCTION OF A 10’ WIDE MULTI-USE PATH ALONG KY 20 AND KY 236 FROM CONNER ROAD TO MINEOLA PIKE.,"OBLIGATE $280,000 OF FEDERAL SNK FUNDS FOR THE DESIGN PHASE (BOONE COUNTY WILL PROVIDE THE 50% MATCH); OBLIGATE $30,000 OF SNK FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). KYTC WILL REIMBURSE BOONE COUNTY 50% OF THE TOTAL PROJECT COST. LPA CONTRACT.",2023,2023,310000.0
Highway Improvement,District 06,Boone,06-08001.21,KY 237,GUNPOWDER RD PLEASANT VALLEY R,U,FD52,L240,1200,181033,6979208C,3.1190,RECONST W/WIDER LNS,36,37,69792,2023-01-20,RECONSTRUCT AND WIDEN KY-237 FROM US-42 AT GUN POWDER TO WOODCREEK DRIVE (SOUTH SECTION) (PRIORITY 2). (00CCN)(08CCR),THIS MODIFICATION PROVIDES ADDITIONAL STP FUNDS WITH STATE MATCHING FUNDS TO COVER CHANGE ORDER NO. 12 AND PROJECT OVERSIGHT.,2021,2023,0.0
Highway Improvement,District 06,Boone,,KY 2846,TANNER ROAD,C,FD05,,1100,,1315801C,1.3280,BIT SURF & RESTORE,0,0,13158,2021-04-08,FROM KY 237 EXTENDING EAST TO KY 8,THIS AUTHORIZATION PROVIDES CONSTRUCTION FUNDS FOR ASPHALT RESURFACING WORK TO BE COMPLETED MASTER AGREEMENT USING FD05 FUNDS AS REQUESTED BY BRIAN SCHROEDER.,2021,2021,25000.0
Highway Improvement,District 06,Boone,06-00014.00,I 75,I-75,C,FD52,Z430,1100,,8022203D,,,15,15,80222,2022-03-02,ADD AUXILIARY LANES ON I-71/75 FROM KY-536 TO US-42 (NB &amp; SB) AS PER THE INTERCHANGE JUSTIFICATION STUDY (IJS).(10CCR)(12CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2020,2022,0.0
Highway Improvement,District 06,Boone,06-00014.00,I 75,I-75,C,FD52,M001,1100,,8022203D,,,15,15,80222,2022-03-02,ADD AUXILIARY LANES ON I-71/75 FROM KY-536 TO US-42 (NB &amp; SB) AS PER THE INTERCHANGE JUSTIFICATION STUDY (IJS).(10CCR)(12CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2020,2022,0.0
Highway Improvement,District 06,Boone,06-00014.00,I 75,I-75,D,FD52,L01E,1200,,8022203D,,,15,15,80222,2022-03-02,ADD AUXILIARY LANES ON I-71/75 FROM KY-536 TO US-42 (NB &amp; SB) AS PER THE INTERCHANGE JUSTIFICATION STUDY (IJS).(10CCR)(12CCR),"THIS MODIFICATION PROVIDES ADDITIONAL FD52 NHPP FUNDS FOR DESIGN, TOLL CREDIT MATCH.",2022,2022,20000.0
