TRAK_ORG_PROGRAM,DISTRICT,COUNTY,ITEM_NUMBER,RT_NUMBER,ROAD_NAME,PHASE_CODE,PROGRAM_CODE,APPROPRIATION_CODE,FUND_NBR,CONTRACT_ID,EMARS_PROGRAM_CODE,LENGTH,PROJECT_TYPE,MOD_LEVEL,CURRENT_MOD_LEVEL,AUTH_NBR,APPROVED_DATE,SCOPE_LINES,REMARK_LINE,STATE_FISCAL_YEAR,FISCAL_YEAR,AUTHORIZED
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,R,FD52,Z001,1200,,6879002U,0.9700,RECONST W/ADD LNS,19,24,68790,2019-11-01,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 2,575,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, STATE FUNDS TO BE USED AS MATCH. ",2020,2020,1700000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,D,FD52,,1300,201314,6879002C,,RECONST W/ADD LNS,24,24,68790,2020-11-09,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES FEDERAL (BUILD) FUNDS, FEDERAL NHPP FUNDS, AND STATE/LOCAL MATCHING FUNDS TO COVER LOW-BID PLUS ENGINEERING.  (LOCAL MATCH $1,000,000) (BUILD GRANTPROJECT)",2020,2021,0.0
Highway Improvement,District 01,Calloway,,CR 1339,"CHERRY CORNER RD (CR 1135),TOB",C,CB01,,1100,,1866001C,0.1570,DRAINAGE STRUCTURE,0,0,18660,2024-10-15,"DRAINAGE STRUCTURE - FROM CARTY RD (CR 1136), SOUTH 0.488 MILES (2.224 MP), EXTENDING SOUTH TO ENDING MP 2.331.,DRAINAGE STRUCTURE - FROM KY 2547, EAST 0.40 MILES (MP), EXTENDING EAST TO ENDING MP 0.422.,DRAINAGE STRUCTURE - FROM WINCHESTER RD (CR 1184), EXTENDING SOUTHEAST 0.08 MILES (MP), EXTENDING SOUTHEAST TO ENDING MP 0.088.,DRAINAGE STRUCTURE - FROM KY 94 W, SOUTH 0.226 MILES, EXTENDING SOUTH TO ENDING MP 0.337.,DRAINAGE STRUCTURE - FROM SNOW RD (CR 1491), SOUTHEAST 0.066 MILES (1.514 MP), EXTENDING NORTHWEST TO ENDING MP 1.523.",COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK (SEE AGREEMENT).,2025,2025,80000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,U,FD52,Z001,1200,,6879002U,0.9700,RECONST W/ADD LNS,19,24,68790,2019-11-01,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 2,575,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, STATE FUNDS TO BE USED AS MATCH. ",2020,2020,1600000.0
Highway Improvement,District 01,Calloway,,KY 1327,COLLEGE FARM ROAD,C,FD04,,1100,,1435201C,,NOT APPLICABLE,0,0,14352,2021-11-22,CONSTRUCT A NEW ENTRANCE FROM KY 1327 AT APPROXIMATELY MP 0.571 INTO CALLOWAY COUNTY HIGH SCHOOL.  ,"THIS AUTHORIZATION PROVIDES $3,058 FD04 FUNDS FOR THIS PROJECT.  ",2022,2022,3058.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,C,FD52,,1300,201314,6879002C,,RECONST W/ADD LNS,24,24,68790,2020-11-09,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES FEDERAL (BUILD) FUNDS, FEDERAL NHPP FUNDS, AND STATE/LOCAL MATCHING FUNDS TO COVER LOW-BID PLUS ENGINEERING.  (LOCAL MATCH $1,000,000) (BUILD GRANTPROJECT)",2021,2021,1000000.0
Highway Improvement,District 01,Calloway,01-00314.10,US 641,MAIN ST U S HIGHWAY 641 S S 12,C,FD04,,1100,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,0.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,C,FD52,BDG0,1200,201314,6879002C,,RECONST W/ADD LNS,24,24,68790,2020-11-09,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES FEDERAL (BUILD) FUNDS, FEDERAL NHPP FUNDS, AND STATE/LOCAL MATCHING FUNDS TO COVER LOW-BID PLUS ENGINEERING.  (LOCAL MATCH $1,000,000) (BUILD GRANTPROJECT)",2021,2021,23000000.0
Highway Improvement,District 01,Calloway,,CR 1201,COLEMAN BRANCH ROAD,C,CA03,,1100,,1483801C,0.0070,BRIDGE,0,0,14838,2022-03-28,"BRIDGE REPAIR - FROM CR 1199, 0.049 MILES SOUTH, EXTENDING SOUTH TO ENDING MP 0.056.",CRA EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT. CHECKS WILL BE ISSUED DIRECTLY TO THE COUNTY.  COUNTY IS RESPONSBILE FOR ALL PHASES OF WORK.,2022,2022,50000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,U,FD52,Z001,1200,201314,6879002C,,RECONST W/ADD LNS,24,24,68790,2020-11-09,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES FEDERAL (BUILD) FUNDS, FEDERAL NHPP FUNDS, AND STATE/LOCAL MATCHING FUNDS TO COVER LOW-BID PLUS ENGINEERING.  (LOCAL MATCH $1,000,000) (BUILD GRANTPROJECT)",2021,2021,0.0
Highway Improvement,District 01,Calloway,,CR 1123,OUTLAND SCHOOL ROAD,C,CA03,,1100,,1530401C,0.0040,BRIDGE,0,0,15304,2022-07-07,BRIDGE 018C00018N LOCATED FROM  0.213 MILE NORTH OF OLD SALEM ROAD (MP 0.712) EXTENDING SOUTH TO MILE POINT 0.716,COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK.  PAYMENTS TO BE MADE DIRECTLY TO THE COUNTY.  CRA EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  ,2023,2023,200000.0
Highway Improvement,District 01,Calloway,,CR 1405,SQUIRE HOLLAND ROAD (CR 1405),C,CA03,,1100,,1792401C,0.0080,DRAINAGE STRUCTURE,0,0,17924,2024-04-03,,,2024,2024,51770.0
Highway Improvement,District 01,Calloway,,CR 1201,COLEMAN BRANCH ROAD (CR 1201),C,CA03,,1100,,1792301C,0.0060,DRAINAGE STRUCTURE,0,0,17923,2024-04-03,"DRAINAGE STRUCTURE - BRIDGE ID: 018C00150N - FROM STATE LINE RD E (CR 1199), SOUTHEAST 0.049 MILES, EXTENDING SOUTH TO ENDING MP 0.055.",CRA EMERGENCY FUNDS WILL BE USED FOR THIS PROJECT.  CHECKS WILL BE ISSUED DIRECTLY TO THE COUNTY.  COUNTY IS RESPONSIBLE FOR ALL PHASES OF WORK. ,2024,2024,27580.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,R,FD52,Z001,1200,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,1700000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,R,FD52,,1100,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,2950000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,U,FD52,Z001,1200,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,1600000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,U,FD52,Y237,1200,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2025,2025,480000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,R,FD52,Y236,1200,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2024,2025,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2021,2025,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,U,FD52,Y237,1100,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2025,2025,120000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,D,FD52,Z001,1200,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2023,2025,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,R,FD52,Y236,1100,,1358001U,0.6900,NOT APPLICABLE,3,3,13580,2025-05-15,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR UTILITIES.,2024,2025,0.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,U,FD52,Z001,1100,201314,6879002C,,RECONST W/ADD LNS,24,24,68790,2020-11-09,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION PROVIDES FEDERAL (BUILD) FUNDS, FEDERAL NHPP FUNDS, AND STATE/LOCAL MATCHING FUNDS TO COVER LOW-BID PLUS ENGINEERING.  (LOCAL MATCH $1,000,000) (BUILD GRANTPROJECT)",2021,2021,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,R,FD52,Y236,1100,,1358001R,0.6900,NOT APPLICABLE,2,3,13580,2023-11-06,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),"THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR RIGHT OF WAY (27 PARCELS, 4 BUSINESS RELOCATIONS)",2024,2024,930000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001R,0.6900,NOT APPLICABLE,2,3,13580,2023-11-06,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),"THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR RIGHT OF WAY (27 PARCELS, 4 BUSINESS RELOCATIONS)",2021,2024,0.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001R,0.6900,NOT APPLICABLE,2,3,13580,2023-11-06,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),"THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR RIGHT OF WAY (27 PARCELS, 4 BUSINESS RELOCATIONS)",2023,2024,0.0
Pavement Asset Management,District 01,Calloway,01-22312.10,US 641,US-641X (4TH STREET),C,FD04,,1100,,1675201C,2.8730,BIT SURFACE & SHLDR,0,0,16752,2023-10-04,ADDRESS CONDITION OF US-641X (4TH STREET) FROM MILEPOINT 1.678 TO MILEPOINT 2.155 BY MASTERAGREEMENTS AND STATE FORCES (2022BOP) ,"THIS AUTHORIZATION PROVIDES $1,521,000 OF FD04 STATE FUNDING FOR MASTER AGREEMENTS AND STATE FORCES FOR PAVEMENT REHAB TO ADDRESS CONDITION OF US 641X (4TH STREET) FROM MP 1.678 TO MP 2.155 IN CALLOWAY COUNTY. RBR",2024,2024,1521000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,R,FD52,Y236,1200,,1358001R,0.6900,NOT APPLICABLE,2,3,13580,2023-11-06,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),"THIS AUTHORIZATION PROVIDES FD52 STP FUNDS WITH STATE MATCHING FUNDS FOR RIGHT OF WAY (27 PARCELS, 4 BUSINESS RELOCATIONS)",2024,2024,3720000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001D,0.6900,NOT APPLICABLE,1,3,13580,2022-10-10,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS MODIFICATION PROVIDES ADDITIONAL STATE (FD04) DESIGN FUNDS FOR FINAL DESIGN. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES),2021,2023,0.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,U,FD52,,1100,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,400000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001D,0.6900,NOT APPLICABLE,1,3,13580,2022-10-10,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS MODIFICATION PROVIDES ADDITIONAL STATE (FD04) DESIGN FUNDS FOR FINAL DESIGN. (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES),2023,2023,1250000.0
Highway Improvement,District 01,Calloway,01-08952.00,KY 748,COLDWATER RD,D,FD04,,1100,,1358001D,0.6900,NOT APPLICABLE,0,3,13580,2021-07-02,IMPROVE N 16TH STREET FROM KY 1327 (5 POINTS) TO KY 121 (2020CCN),THIS AUTHORIZATION PROVIDES STATE (FD04) DESIGN FUNDS TO BEGIN PRELIMINARY ENGINEERING &amp; ENVIRONMENTAL ACTIVITIES ON THE PROJECT.  (FHWA APPROVED DESIGN FUNDING FOR FUTURE FEDERAL MATCH ON OTHER PHASES)   ,2021,2022,420000.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,D,FD52,Z001,1300,,6879002U,0.9700,RECONST W/ADD LNS,20,24,68790,2019-12-05,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS AUTHORIZATION CORRECTS AUTHORIZATION NO. 6879019. NEW FEDERAL NUMBER ASSIGNED TO TRACK BUILD FUNDS PER MEMOS DATED 02/15/2019 AND 10/23/2019. STATE FUNDS FOR RIGHT OF WAY CORRECTED PER BUILD MEMO. THIS AUTHORIZATION PROVIDES 1,700,000 OF FEDERAL NH FUNDS TO BE USED AS OTHER FEDERAL FUNDS FOR RIGHT OF WAY, 425,000 STATE FUNDS TO BE USED AS MATCH. THIS AUTHORIZATION PROVIDES ADDITIONAL MATCH OF 3,525,000 STATE FUNDS TO BE USED FOR RIGHT OF WAY AS OUTLINED IN BUILD GRANT. THIS AUTHORIZATION PROVIDES 1,600,000 OF FEDERAL NH FUNDS TO BE USED AT OTHER FEDERAL FUNDS FOR UTILITIES, 400,000 STATE FUNDS TO BE USED AS MATCH.",2020,2020,0.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,D,FD52,,1100,,6879004D,0.9700,RECONST W/ADD LNS,21,24,68790,2020-01-03,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS MODIFICATION PROVIDES $1,200,000 FD52 FEDERAL FUNDS TO COMPLETE PHASE II DESIGN, WITH $300,000 IN STATE FUNDS AS MATCH. $450,000 TO BE REIMBURSED BY TDOT.",2020,2020,300000.0
Highway Improvement,District 01,Calloway,,CR 1216,DODD ROAD,C,CB01,,1100,,1910801C,0.0060,BRIDGE,0,0,19108,2025-03-18,BRIDGE 018C00037N LOCATED 0.560 MILE WEST OF KY 893 AT MILE POINT 0.560.,COUNTY IS REPSONSIBLE FOR ALL PHASES OF WORK.  (SEE AGREEMENT.)  RS EMERGENCY FUNDS TO BE USED FOR THIS PROJECT.  ,2025,2025,14000.0
Highway Improvement,District 01,Calloway,01-03019.00, ,16TH STREET,D,FD52,Y307,1200,,1553402R,,TRANS ENHANCEMENT,2,2,15534,2025-08-28,CONSTRUCT NEW SIDEWALK ALONG 16TH STREET IN MURRAY. ,"OBLIGATE $329,600 OF FEDERAL TAP FUNDS FOR THE ROW PHASE (MATCH PROVIDED BY THE CITY OF MURRAY); OBLIGATE $5,000 OF TAP FUNDS FOR PROJECT OVERSIGHT BY STATE FORCES (STATE MATCH). KYTC WILL REIMBURSE CITY OF MURRAY 80% OF THE TOTAL PROJECT COST.  LPA CONTRACT.",2024,2026,0.0
Highway Improvement,District 01,Calloway,01-00314.20,US 641,MAIN ST U S HIGHWAY 641 S S 12,D,FD52,Z001,1300,,6879004D,0.9700,RECONST W/ADD LNS,21,24,68790,2020-01-03,IMPROVE US-641 FROM THE TENNESSEE STATE LINE TO MURRAY PRIORITY SECTION 2; FROM TENN. STATE LINE TO CLARKS RIVER BRIDGE.(SEE 1-8852.00),"THIS MODIFICATION PROVIDES $1,200,000 FD52 FEDERAL FUNDS TO COMPLETE PHASE II DESIGN, WITH $300,000 IN STATE FUNDS AS MATCH. $450,000 TO BE REIMBURSED BY TDOT.",2020,2020,450000.0
Highway Improvement,District 01,Calloway,,"KY 1836, KY 464","KY-1346,KY-444,KY-1836,KY-464,",C,CB06,,1100,,1481501C,61.3999,BIT. PATCHING,1,1,14815,2024-11-12,"PATCHING - FROM US 641N AT 0.00 MP, EXTENDING EAST TO ENDING MP 13.105.,PATCHING - FROM KY-121 S AT 0.00 MP, EXTENDING NORTHEAST TO ENDING MP 6.437.,PATCHING - FROM KY-893 LOCATED AT 0.00MP, EXTENDING NORTH TO ENDING MP 10.651.,PATCHING - FROM CR 1638 AT 0.00 MP, EXTENDING SOUTHEAST AT ENDING MP 18.655.,PATCHING - FROM KY 94 AT 0.00 MP, EXTENDING EAST AND THEN SOUTH TO ENDING MP 12.552.","WORK TO BE PERFORMED BY STATE DOH FORCES/PRICE CONTRACT.,MOD. 1 - OVERRUN IN CONSTRUCTION.",2022,2025,20000.0
