"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 07","Clark","07-80426.00","KY","1927","KY-1927","RECONSTRUCTION(O)","0.37","6.83","Reconstruct KY 1927 from 1000ft W of KY 1923 to Winchester Bypass (MP 0.371 to 6.826) (2026CCN)","","2026","2026","U","SPP","5000000","2031","","","","025-KY-1927-000","MULTILINESTRING ((-84.3157491729 38.001786222, -84.3157310299 38.0017877866), (-84.315720404 38.0023169306, -84.3150202626 38.0022287613, -84.3145923583 38.0021889463, -84.3144647057 38.0021846458, -84.3143747141 38.0021893182, -84.3142127584 38.0022175593, -84.3140480604 38.0022619715, -84.3139801384 38.0022919068, -84.3128785894 38.0028536294, -84.3122549991 38.0031835877, -84.3119983999 38.0033304241, -84.3118384042 38.0034361407, -84.3112718753 38.003847815, -84.3109168156 38.0040950724, -84.3105939539 38.0043287152, -84.3102892428 38.0045570853, -84.3099720418 38.0048028792, -84.3086674788 38.0057850639, -84.308102962 38.0062162487, -84.3070275191 38.0070531734, -84.3068771877 38.0071609237, -84.3067764839 38.007215997, -84.3067369674 38.0072308945, -84.3066313704 38.0072521247, -84.3065694825 38.0072571346, -84.306309704 38.007245715, -84.3055339398 38.0071529941, -84.3028108201 38.0068628006, -84.3010266623 38.0066986191, -84.2998247295 38.0065657405, -84.2987355597 38.0064534644, -84.2969891022 38.0062619436, -84.2966093071 38.006210846, -84.2964198087 38.0061739031, -84.296262991 38.006134342, -84.2957390332 38.005965282, -84.2934981243 38.0052188351, -84.2916183769 38.0046072782, -84.2904429241 38.0042084834, -84.289924557 38.0040389165, -84.287585199 38.0032565299, -84.2858795892 38.0026731315, -84.2849917515 38.0023893649, -84.2836837085 38.0019937979, -84.2832777111 38.0018654255, -84.2812650084 38.0012105723, -84.2804209798 38.0009248444, -84.2799895445 38.0007846076, -84.279751299 38.0007214854, -84.2796900799 38.0007105604, -84.2795674647 38.0006974951, -84.2792266393 38.0006959914, -84.2790671388 38.0007049886, -84.2789091696 38.0007068633, -84.2787521305 38.0006969389, -84.2785988498 38.0006725046, -84.2784758811 38.0006424047, -84.2782915858 38.0005892921, -84.2776547709 38.0003918256, -84.2761463495 37.9999354428, -84.2746066921 37.9994624457, -84.2740672816 37.9992897982, -84.2722168648 37.9987194932, -84.2713921791 37.9984589369, -84.270980681 37.998329903, -84.2699356211 37.9979817003, -84.269374862 37.9978016226, -84.2685802636 37.9975301629, -84.2682867068 37.9974396807, -84.2672834535 37.9971540536, -84.2663896018 37.9968827042, -84.2662655044 37.9968402172, -84.2661529905 37.9967912848, -84.2660469217 37.9967325455, -84.2655815228 37.9964196133, -84.2651542061 37.9961634644, -84.2649560441 37.9960587938, -84.2648153166 37.9959976939, -84.2647301664 37.99596888, -84.2645924386 37.9959311641, -84.2644590237 37.9959033903, -84.2636007732 37.9957785892, -84.262777311 37.9956671294, -84.2625674165 37.9956282259, -84.2623526382 37.9955733302, -84.2611236636 37.9951927897, -84.2609750741 37.995143122, -84.2608373789 37.9950867252, -84.2607140618 37.9950230935, -84.260598147 37.994953787, -84.2602534209 37.9947167913, -84.2601869199 37.9946755751, -84.259997719 37.9945745804, -84.259855654 37.9945112597, -84.2597041489 37.9944513915, -84.2590377716 37.9942103256, -84.2584497863 37.9940062294, -84.2582139073 37.9939310091, -84.2579795085 37.9938684408, -84.2577998318 37.9938288128, -84.2574983108 37.9937730852, -84.2566746866 37.9936368604, -84.256298929 37.9935793651, -84.2558611069 37.9935188853, -84.2553538405 37.993459995, -84.2535813813 37.9932699688, -84.2525747572 37.9931561125, -84.2523194559 37.9931319955, -84.2520709329 37.9931159298, -84.2507954646 37.9930640132, -84.2496256032 37.9930073836, -84.2489327832 37.992959563, -84.2472824009 37.9928094489, -84.2456012228 37.9926380439, -84.2446126114 37.9925268209, -84.2438291679 37.9924302965, -84.2434641154 37.9923761931, -84.2427908283 37.9922560746, -84.2417684843 37.992063645, -84.2416301761 37.9920382542, -84.2407231198 37.9918939845, -84.2392446079 37.9916742694, -84.2382841953 37.9915259995, -84.2366136339 37.9912452847, -84.2338350779 37.9908047307, -84.2323460365 37.9905589748, -84.2291778172 37.9900663262, -84.2281724334 37.9898959698, -84.2272822529 37.9897268188, -84.2268168435 37.9896430761, -84.2263678632 37.9895705308, -84.2258692508 37.9894981665, -84.2255649868 37.989459625, -84.2253599085 37.9894413178, -84.2251546832 37.9894301489, -84.2231402832 37.9894013333, -84.2228118308 37.9893913114, -84.2226114517 37.9893807505, -84.2223638693 37.9893536467, -84.2222155682 37.9893253571, -84.2220236864 37.9892731556, -84.2215530125 37.989125602, -84.2204828293 37.9888010763, -84.2200218314 37.988655839, -84.2190525113 37.9883381011, -84.218015778 37.9880082187, -84.2174116255 37.9878048042, -84.216482005 37.9874815188, -84.2157042003 37.9872346367, -84.2136597896 37.9866161058, -84.2120278717 37.9861224014, -84.2105761034 37.9856944747, -84.2103328028 37.9856292228, -84.2100844444 37.9855735177, -84.2098949382 37.9855413785, -84.2097045442 37.9855185661, -84.2095150019 37.985504828, -84.2093259934 37.9854987871, -84.2091382295 37.9854996298, -84.2089319047 37.9855084694, -84.208765751 37.9855214042, -84.2085824141 37.9855429029, -84.2083431479 37.9855837211, -84.2080540545 37.9856508053, -84.2078850618 37.9856999581, -84.2077204419 37.9857557597, -84.2074590159 37.9858605584, -84.2072645239 37.9859508515, -84.2062658231 37.9864618445, -84.2062055765 37.9864942356))"
"District 07","Fayette","07-00122.20","US","25","US-25","MAJOR WIDENING(O)","18.213","19.415","Lexington-Georgetown; Reconstruct/Widen US 25 from Spurr Road to Kearney Road.  (Section 1) (2024CCR)","","2022","2026","C","STPF","22380000","2028","","","","034-US-0025-000","LINESTRING (-84.5147795556 38.1037445988, -84.5148486915 38.1039632086, -84.5150383967 38.1045070704, -84.515300447 38.1050689913, -84.5158468701 38.106188946, -84.5167400309 38.1076519808, -84.5184324482 38.1103375579, -84.5185140558 38.1104672185, -84.5188506498 38.1110018933, -84.5198304468 38.1126130161, -84.5201887914 38.1131369275, -84.5205659153 38.1138274695, -84.5206765448 38.1140725068, -84.520774877 38.1144088725, -84.5208994286 38.1149449048, -84.5210232229 38.1155265203, -84.5212464293 38.116859777, -84.5214516948 38.1175177656, -84.5216674752 38.1179621895, -84.5231430832 38.1201428319)"
"District 07","Fayette","07-00122.30","US","25","US-25","MAJOR WIDENING","19.415","21.636","Lexington-Georgetown; Reconstruct/Widen US 25 from Kearney Road to Ironworks Road. (Section 2) (2022CCR) (2024CCR)","","2022","2026","C","HGC","36225000","2027","","","","034-US-0025-000","LINESTRING (-84.5231430832 38.1201428319, -84.5247988861 38.1226779675, -84.5263677203 38.1254533147, -84.5272020516 38.1269681079, -84.5275030441 38.1274773932, -84.5276749026 38.1278068229, -84.5277735719 38.1280209688, -84.5278332486 38.1283011747, -84.5279558273 38.1296108504, -84.5280093506 38.1299058232, -84.5281562694 38.1302509236, -84.528303739 38.1304790301, -84.5284739717 38.1306763374, -84.5286336864 38.1308370085, -84.5288398495 38.1310063977, -84.5291852275 38.131272803, -84.5299935474 38.131698612, -84.5307241737 38.1320502848, -84.5312211153 38.1323196204, -84.5314094509 38.1324322444, -84.5315763557 38.132579253, -84.5317477471 38.1327493778, -84.5318638823 38.1328966861, -84.5319560798 38.1330407264, -84.5320349955 38.133231044, -84.5321211794 38.1334865278, -84.5322276955 38.1339635849, -84.5323136121 38.1344879425, -84.5323929718 38.134862002, -84.5324279305 38.1350612041, -84.5324720296 38.1352333118, -84.5325636942 38.1354940692, -84.5326560798 38.1356691461, -84.5328526777 38.1359979984, -84.5387888137 38.1446679808, -84.5390474147 38.1450361818, -84.5390648826 38.1450948601, -84.5393829826 38.1455460621, -84.5406275752 38.1472464891, -84.5410948004 38.1479171707)"
"District 07","Fayette","07-00227.14","CO","0","CO-0","MATCHED FED FUNDS(O)","","","DEDICATED FEDERAL-AID STP FUNDS EARMARKED FOR LEXINGTON URBANIZED AREA AND SUBJECT TO MPO CONTROL FOR FY 2026 THROUGH FY 2032. (FUNDING SUBJECT TO FISCAL CONSTRAINT PENDING MPO TIP) (2020CCR) (2024CCR)","","2014","2026","C","SLX","54600000","2026","","","","",""
"District 07","Fayette","07-00265.00","CO","0","CO-0","NEW ROUTE","","","CONSTRUCT CITATION BOULEVARD FROM RUSSELL CAVE ROAD TO NEWTOWN PIKE. (2024CCR)","","2022","2026","C","STPF","4060000","2027","","","","",""
"District 07","Fayette","07-00357.17","PF","9999","PF-9999","FERRY OPERATION(P)","","","OPERATION OF VALLEY VIEW FERRY AT KY RIVER FOR FY 2027 THROUGH FY 2032. (12CCR)(18CCR) (2020CCR) (2024CCR)","","2014","2026","C","SPP","3240000","2027","","","","",""
"District 07","Fayette","07-00412.00","US","27","US-27","RECONSTRUCTION","8.52","8.691","REPLACE RJ CORMAN RAILROAD BRIDGE OVERPASS (MP 8.378) IMPROVE DRAINAGE AND TYPICAL SECTION ON US 27 (NORTH BROADWAY) (12CCR)(14CCR)(16CCR)(18CCN)(2020CCR)(2022CCR)(2024CCR)","","2012","2026","C","NH","19130000","2028","","","","034-US-0027-000","LINESTRING (-84.4763410676 38.065297388, -84.4762317198 38.06537311, -84.4752431502 38.0660696634, -84.4729091734 38.0676832758)"
"District 07","Fayette","07-00412.10","US","27","US-27","RECONSTRUCTION","8.52","8.691","REPLACE RJ CORMAN RAILROAD BRIDGE OVERPASS (MP 8.378), IMPROVE DRAINAGE AND TYPICAL SECTION ON US 27 (NORTH BROADWAY)(12CCR)(14CCR)(16CCR)(18CCN) (2020CCR) (2022CCR)(FEDERAL RAISE GRANT FUNDING COMPONENT)(SEE ITEM NO. 7-412.00 FOR NH COMPONENT)","","2024","2026","C","KYD","8120000","2026","","","","034-US-0027-000","LINESTRING (-84.4763410676 38.065297388, -84.4762317198 38.06537311, -84.4752431502 38.0660696634, -84.4729091734 38.0676832758)"
"District 07","Fayette","07-00430.00","US","27","US-27","SAFETY(P)","0.0","0.945","ACCESS MANAGEMENT ON NICHOLASVILLE ROAD BETWEEN NICHOLASVILLE AND MAN-O-WAR BLVD. (14CCR) (2024CCN)","","2014","2026","R","SPP","11250000","2029","","","","034-US-0027-000","LINESTRING (-84.5635695169 37.9036405472, -84.5634434275 37.9037216737, -84.563299993 37.9038251476, -84.5631588141 37.9039393551, -84.5630209448 37.9040632091, -84.5628888122 37.9041967337, -84.5627624181 37.9043399287, -84.5626428126 37.9044919816, -84.562531749 37.9046518106, -84.5624302997 37.9048172304, -84.5623391687 37.9049876967, -84.5622552498 37.9051623562, -84.5622647466 37.905326422, -84.5619707696 37.9059752173, -84.5604261674 37.9094628699, -84.5597677991 37.9109094259, -84.5592000863 37.9121498043, -84.5584276357 37.9138314031, -84.558114329 37.9145137759, -84.5573291529 37.9162290218, -84.5568771611 37.9172112837, -84.5565216243 37.9180165448, -84.5563618231 37.91842279, -84.5562597994 37.918707673, -84.5561563085 37.9190189087, -84.5557258023 37.9204290239, -84.5555237504 37.9210891709, -84.5554158275 37.9214168395, -84.5553057921 37.9217035632, -84.5552151801 37.921903967, -84.5550713736 37.9221777138, -84.5550039545 37.9222945829, -84.5548837094 37.9224834251, -84.5547541574 37.9226688773, -84.5546146087 37.9228506569, -84.5544968689 37.9229917331, -84.5543393992 37.923166739, -84.5541723103 37.9233361539, -84.5539596972 37.9235333955, -84.5537768552 37.9236905651, -84.5533999123 37.9239935273, -84.5520508531 37.9250166427, -84.55169351 37.9253074396, -84.5515239668 37.9254565013, -84.5513620188 37.9256075624, -84.5512076446 37.9257619962, -84.55105909 37.9259208833, -84.5509160026 37.9260847699, -84.5507780304 37.9262539274, -84.5506469333 37.9264267242, -84.5505251821 37.9266004407, -84.5504131467 37.9267737071, -84.5503097782 37.9269470605, -84.5501302186 37.9272855306, -84.549985363 37.9276007335, -84.549864927 37.9279068467, -84.5497720557 37.9282022546, -84.5497138488 37.9284342951, -84.549642797 37.9287952925, -84.5495648547 37.929260315, -84.5490012088 37.932898704, -84.5487815715 37.9342936379, -84.5486645751 37.9349631541, -84.5485349742 37.9355759633, -84.5484026608 37.9360994798, -84.5482283446 37.9367107334, -84.5481318866 37.9370124205, -84.5479702734 37.9374820807, -84.5478498464 37.9378074167, -84.547722519 37.9381304862, -84.5474128383 37.9388546136, -84.5467739702 37.9403070612, -84.5461154464 37.9417936365, -84.5452210317 37.9438136487, -84.5448135885 37.944702386, -84.5445908778 37.9451730646, -84.5434138623 37.9475447516, -84.5426469964 37.9490733175, -84.5418497524 37.9506759995, -84.5412045489 37.9519726214, -84.5387614296 37.9568715508, -84.5360732765 37.962264481, -84.5358761714 37.9626692147, -84.5356268962 37.9632296884, -84.5354250488 37.9637326982, -84.535229238 37.9642904266, -84.5350621221 37.9648539427, -84.5347969866 37.9659138483, -84.5345693383 37.9666558151, -84.5345440182 37.9667187245, -84.5343037987 37.9673177402, -84.5341774459 37.9675748863, -84.5340915882 37.9677324766, -84.5339775825 37.9679771165, -84.5337522957 37.9683851259, -84.5334094143 37.9689182617, -84.5329129472 37.9696549788, -84.5327321071 37.9697863186, -84.5325297353 37.970108321, -84.5322978706 37.9705146115, -84.5319936678 37.9710995036, -84.531884053 37.9713296299, -84.5316100916 37.9719527361, -84.5314791385 37.9722773969, -84.53072337 37.9742171554, -84.5307348938 37.9743598206, -84.5300594295 37.9761408312)"
"District 07","Fayette","07-00430.00","US","27","US-27","SAFETY(P)","0.0","0.945","ACCESS MANAGEMENT ON NICHOLASVILLE ROAD BETWEEN NICHOLASVILLE AND MAN-O-WAR BLVD. (14CCR) (2024CCN)","","2014","2026","C","SPP","30380000","2031","","","","034-US-0027-000","LINESTRING (-84.5635695169 37.9036405472, -84.5634434275 37.9037216737, -84.563299993 37.9038251476, -84.5631588141 37.9039393551, -84.5630209448 37.9040632091, -84.5628888122 37.9041967337, -84.5627624181 37.9043399287, -84.5626428126 37.9044919816, -84.562531749 37.9046518106, -84.5624302997 37.9048172304, -84.5623391687 37.9049876967, -84.5622552498 37.9051623562, -84.5622647466 37.905326422, -84.5619707696 37.9059752173, -84.5604261674 37.9094628699, -84.5597677991 37.9109094259, -84.5592000863 37.9121498043, -84.5584276357 37.9138314031, -84.558114329 37.9145137759, -84.5573291529 37.9162290218, -84.5568771611 37.9172112837, -84.5565216243 37.9180165448, -84.5563618231 37.91842279, -84.5562597994 37.918707673, -84.5561563085 37.9190189087, -84.5557258023 37.9204290239, -84.5555237504 37.9210891709, -84.5554158275 37.9214168395, -84.5553057921 37.9217035632, -84.5552151801 37.921903967, -84.5550713736 37.9221777138, -84.5550039545 37.9222945829, -84.5548837094 37.9224834251, -84.5547541574 37.9226688773, -84.5546146087 37.9228506569, -84.5544968689 37.9229917331, -84.5543393992 37.923166739, -84.5541723103 37.9233361539, -84.5539596972 37.9235333955, -84.5537768552 37.9236905651, -84.5533999123 37.9239935273, -84.5520508531 37.9250166427, -84.55169351 37.9253074396, -84.5515239668 37.9254565013, -84.5513620188 37.9256075624, -84.5512076446 37.9257619962, -84.55105909 37.9259208833, -84.5509160026 37.9260847699, -84.5507780304 37.9262539274, -84.5506469333 37.9264267242, -84.5505251821 37.9266004407, -84.5504131467 37.9267737071, -84.5503097782 37.9269470605, -84.5501302186 37.9272855306, -84.549985363 37.9276007335, -84.549864927 37.9279068467, -84.5497720557 37.9282022546, -84.5497138488 37.9284342951, -84.549642797 37.9287952925, -84.5495648547 37.929260315, -84.5490012088 37.932898704, -84.5487815715 37.9342936379, -84.5486645751 37.9349631541, -84.5485349742 37.9355759633, -84.5484026608 37.9360994798, -84.5482283446 37.9367107334, -84.5481318866 37.9370124205, -84.5479702734 37.9374820807, -84.5478498464 37.9378074167, -84.547722519 37.9381304862, -84.5474128383 37.9388546136, -84.5467739702 37.9403070612, -84.5461154464 37.9417936365, -84.5452210317 37.9438136487, -84.5448135885 37.944702386, -84.5445908778 37.9451730646, -84.5434138623 37.9475447516, -84.5426469964 37.9490733175, -84.5418497524 37.9506759995, -84.5412045489 37.9519726214, -84.5387614296 37.9568715508, -84.5360732765 37.962264481, -84.5358761714 37.9626692147, -84.5356268962 37.9632296884, -84.5354250488 37.9637326982, -84.535229238 37.9642904266, -84.5350621221 37.9648539427, -84.5347969866 37.9659138483, -84.5345693383 37.9666558151, -84.5345440182 37.9667187245, -84.5343037987 37.9673177402, -84.5341774459 37.9675748863, -84.5340915882 37.9677324766, -84.5339775825 37.9679771165, -84.5337522957 37.9683851259, -84.5334094143 37.9689182617, -84.5329129472 37.9696549788, -84.5327321071 37.9697863186, -84.5325297353 37.970108321, -84.5322978706 37.9705146115, -84.5319936678 37.9710995036, -84.531884053 37.9713296299, -84.5316100916 37.9719527361, -84.5314791385 37.9722773969, -84.53072337 37.9742171554, -84.5307348938 37.9743598206, -84.5300594295 37.9761408312)"
"District 07","Fayette","07-00430.00","US","27","US-27","SAFETY(P)","0.0","0.945","ACCESS MANAGEMENT ON NICHOLASVILLE ROAD BETWEEN NICHOLASVILLE AND MAN-O-WAR BLVD. (14CCR) (2024CCN)","","2014","2026","U","SPP","7180000","2030","","","","034-US-0027-000","LINESTRING (-84.5635695169 37.9036405472, -84.5634434275 37.9037216737, -84.563299993 37.9038251476, -84.5631588141 37.9039393551, -84.5630209448 37.9040632091, -84.5628888122 37.9041967337, -84.5627624181 37.9043399287, -84.5626428126 37.9044919816, -84.562531749 37.9046518106, -84.5624302997 37.9048172304, -84.5623391687 37.9049876967, -84.5622552498 37.9051623562, -84.5622647466 37.905326422, -84.5619707696 37.9059752173, -84.5604261674 37.9094628699, -84.5597677991 37.9109094259, -84.5592000863 37.9121498043, -84.5584276357 37.9138314031, -84.558114329 37.9145137759, -84.5573291529 37.9162290218, -84.5568771611 37.9172112837, -84.5565216243 37.9180165448, -84.5563618231 37.91842279, -84.5562597994 37.918707673, -84.5561563085 37.9190189087, -84.5557258023 37.9204290239, -84.5555237504 37.9210891709, -84.5554158275 37.9214168395, -84.5553057921 37.9217035632, -84.5552151801 37.921903967, -84.5550713736 37.9221777138, -84.5550039545 37.9222945829, -84.5548837094 37.9224834251, -84.5547541574 37.9226688773, -84.5546146087 37.9228506569, -84.5544968689 37.9229917331, -84.5543393992 37.923166739, -84.5541723103 37.9233361539, -84.5539596972 37.9235333955, -84.5537768552 37.9236905651, -84.5533999123 37.9239935273, -84.5520508531 37.9250166427, -84.55169351 37.9253074396, -84.5515239668 37.9254565013, -84.5513620188 37.9256075624, -84.5512076446 37.9257619962, -84.55105909 37.9259208833, -84.5509160026 37.9260847699, -84.5507780304 37.9262539274, -84.5506469333 37.9264267242, -84.5505251821 37.9266004407, -84.5504131467 37.9267737071, -84.5503097782 37.9269470605, -84.5501302186 37.9272855306, -84.549985363 37.9276007335, -84.549864927 37.9279068467, -84.5497720557 37.9282022546, -84.5497138488 37.9284342951, -84.549642797 37.9287952925, -84.5495648547 37.929260315, -84.5490012088 37.932898704, -84.5487815715 37.9342936379, -84.5486645751 37.9349631541, -84.5485349742 37.9355759633, -84.5484026608 37.9360994798, -84.5482283446 37.9367107334, -84.5481318866 37.9370124205, -84.5479702734 37.9374820807, -84.5478498464 37.9378074167, -84.547722519 37.9381304862, -84.5474128383 37.9388546136, -84.5467739702 37.9403070612, -84.5461154464 37.9417936365, -84.5452210317 37.9438136487, -84.5448135885 37.944702386, -84.5445908778 37.9451730646, -84.5434138623 37.9475447516, -84.5426469964 37.9490733175, -84.5418497524 37.9506759995, -84.5412045489 37.9519726214, -84.5387614296 37.9568715508, -84.5360732765 37.962264481, -84.5358761714 37.9626692147, -84.5356268962 37.9632296884, -84.5354250488 37.9637326982, -84.535229238 37.9642904266, -84.5350621221 37.9648539427, -84.5347969866 37.9659138483, -84.5345693383 37.9666558151, -84.5345440182 37.9667187245, -84.5343037987 37.9673177402, -84.5341774459 37.9675748863, -84.5340915882 37.9677324766, -84.5339775825 37.9679771165, -84.5337522957 37.9683851259, -84.5334094143 37.9689182617, -84.5329129472 37.9696549788, -84.5327321071 37.9697863186, -84.5325297353 37.970108321, -84.5322978706 37.9705146115, -84.5319936678 37.9710995036, -84.531884053 37.9713296299, -84.5316100916 37.9719527361, -84.5314791385 37.9722773969, -84.53072337 37.9742171554, -84.5307348938 37.9743598206, -84.5300594295 37.9761408312)"
"District 07","Fayette","07-00430.20","US","27","US-27","SAFETY(P)","0.0","0.945","NICHOLASVILLE - MAN-O-WAR BLVD; ACCESS MANAGEMENT ON US-27 (NICHOLASVILLE RD) FROM JUST SOUTH OF KOHL'S DRIVE TO MAN-O-WAR BLVD.","","2026","2026","R","SPP","4400000","2029","","","","034-US-0027-000","LINESTRING (-84.5635695169 37.9036405472, -84.5634434275 37.9037216737, -84.563299993 37.9038251476, -84.5631588141 37.9039393551, -84.5630209448 37.9040632091, -84.5628888122 37.9041967337, -84.5627624181 37.9043399287, -84.5626428126 37.9044919816, -84.562531749 37.9046518106, -84.5624302997 37.9048172304, -84.5623391687 37.9049876967, -84.5622552498 37.9051623562, -84.5622647466 37.905326422, -84.5619707696 37.9059752173, -84.5604261674 37.9094628699, -84.5597677991 37.9109094259, -84.5592000863 37.9121498043, -84.5584276357 37.9138314031, -84.558114329 37.9145137759, -84.5573291529 37.9162290218, -84.5568771611 37.9172112837, -84.5565216243 37.9180165448, -84.5563618231 37.91842279, -84.5562597994 37.918707673, -84.5561563085 37.9190189087, -84.5557258023 37.9204290239, -84.5555237504 37.9210891709, -84.5554158275 37.9214168395, -84.5553057921 37.9217035632, -84.5552151801 37.921903967, -84.5550713736 37.9221777138, -84.5550039545 37.9222945829, -84.5548837094 37.9224834251, -84.5547541574 37.9226688773, -84.5546146087 37.9228506569, -84.5544968689 37.9229917331, -84.5543393992 37.923166739, -84.5541723103 37.9233361539, -84.5539596972 37.9235333955, -84.5537768552 37.9236905651, -84.5533999123 37.9239935273, -84.5520508531 37.9250166427, -84.55169351 37.9253074396, -84.5515239668 37.9254565013, -84.5513620188 37.9256075624, -84.5512076446 37.9257619962, -84.55105909 37.9259208833, -84.5509160026 37.9260847699, -84.5507780304 37.9262539274, -84.5506469333 37.9264267242, -84.5505251821 37.9266004407, -84.5504131467 37.9267737071, -84.5503097782 37.9269470605, -84.5501302186 37.9272855306, -84.549985363 37.9276007335, -84.549864927 37.9279068467, -84.5497720557 37.9282022546, -84.5497138488 37.9284342951, -84.549642797 37.9287952925, -84.5495648547 37.929260315, -84.5490012088 37.932898704, -84.5487815715 37.9342936379, -84.5486645751 37.9349631541, -84.5485349742 37.9355759633, -84.5484026608 37.9360994798, -84.5482283446 37.9367107334, -84.5481318866 37.9370124205, -84.5479702734 37.9374820807, -84.5478498464 37.9378074167, -84.547722519 37.9381304862, -84.5474128383 37.9388546136, -84.5467739702 37.9403070612, -84.5461154464 37.9417936365, -84.5452210317 37.9438136487, -84.5448135885 37.944702386, -84.5445908778 37.9451730646, -84.5434138623 37.9475447516, -84.5426469964 37.9490733175, -84.5418497524 37.9506759995, -84.5412045489 37.9519726214, -84.5387614296 37.9568715508, -84.5360732765 37.962264481, -84.5358761714 37.9626692147, -84.5356268962 37.9632296884, -84.5354250488 37.9637326982, -84.535229238 37.9642904266, -84.5350621221 37.9648539427, -84.5347969866 37.9659138483, -84.5345693383 37.9666558151, -84.5345440182 37.9667187245, -84.5343037987 37.9673177402, -84.5341774459 37.9675748863, -84.5340915882 37.9677324766, -84.5339775825 37.9679771165, -84.5337522957 37.9683851259, -84.5334094143 37.9689182617, -84.5329129472 37.9696549788, -84.5327321071 37.9697863186, -84.5325297353 37.970108321, -84.5322978706 37.9705146115, -84.5319936678 37.9710995036, -84.531884053 37.9713296299, -84.5316100916 37.9719527361, -84.5314791385 37.9722773969, -84.53072337 37.9742171554, -84.5307348938 37.9743598206, -84.5300594295 37.9761408312)"
"District 07","Fayette","07-00430.20","US","27","US-27","SAFETY(P)","0.0","0.945","NICHOLASVILLE - MAN-O-WAR BLVD; ACCESS MANAGEMENT ON US-27 (NICHOLASVILLE RD) FROM JUST SOUTH OF KOHL'S DRIVE TO MAN-O-WAR BLVD.","","2026","2026","C","SPP","50000000","2031","","","","034-US-0027-000","LINESTRING (-84.5635695169 37.9036405472, -84.5634434275 37.9037216737, -84.563299993 37.9038251476, -84.5631588141 37.9039393551, -84.5630209448 37.9040632091, -84.5628888122 37.9041967337, -84.5627624181 37.9043399287, -84.5626428126 37.9044919816, -84.562531749 37.9046518106, -84.5624302997 37.9048172304, -84.5623391687 37.9049876967, -84.5622552498 37.9051623562, -84.5622647466 37.905326422, -84.5619707696 37.9059752173, -84.5604261674 37.9094628699, -84.5597677991 37.9109094259, -84.5592000863 37.9121498043, -84.5584276357 37.9138314031, -84.558114329 37.9145137759, -84.5573291529 37.9162290218, -84.5568771611 37.9172112837, -84.5565216243 37.9180165448, -84.5563618231 37.91842279, -84.5562597994 37.918707673, -84.5561563085 37.9190189087, -84.5557258023 37.9204290239, -84.5555237504 37.9210891709, -84.5554158275 37.9214168395, -84.5553057921 37.9217035632, -84.5552151801 37.921903967, -84.5550713736 37.9221777138, -84.5550039545 37.9222945829, -84.5548837094 37.9224834251, -84.5547541574 37.9226688773, -84.5546146087 37.9228506569, -84.5544968689 37.9229917331, -84.5543393992 37.923166739, -84.5541723103 37.9233361539, -84.5539596972 37.9235333955, -84.5537768552 37.9236905651, -84.5533999123 37.9239935273, -84.5520508531 37.9250166427, -84.55169351 37.9253074396, -84.5515239668 37.9254565013, -84.5513620188 37.9256075624, -84.5512076446 37.9257619962, -84.55105909 37.9259208833, -84.5509160026 37.9260847699, -84.5507780304 37.9262539274, -84.5506469333 37.9264267242, -84.5505251821 37.9266004407, -84.5504131467 37.9267737071, -84.5503097782 37.9269470605, -84.5501302186 37.9272855306, -84.549985363 37.9276007335, -84.549864927 37.9279068467, -84.5497720557 37.9282022546, -84.5497138488 37.9284342951, -84.549642797 37.9287952925, -84.5495648547 37.929260315, -84.5490012088 37.932898704, -84.5487815715 37.9342936379, -84.5486645751 37.9349631541, -84.5485349742 37.9355759633, -84.5484026608 37.9360994798, -84.5482283446 37.9367107334, -84.5481318866 37.9370124205, -84.5479702734 37.9374820807, -84.5478498464 37.9378074167, -84.547722519 37.9381304862, -84.5474128383 37.9388546136, -84.5467739702 37.9403070612, -84.5461154464 37.9417936365, -84.5452210317 37.9438136487, -84.5448135885 37.944702386, -84.5445908778 37.9451730646, -84.5434138623 37.9475447516, -84.5426469964 37.9490733175, -84.5418497524 37.9506759995, -84.5412045489 37.9519726214, -84.5387614296 37.9568715508, -84.5360732765 37.962264481, -84.5358761714 37.9626692147, -84.5356268962 37.9632296884, -84.5354250488 37.9637326982, -84.535229238 37.9642904266, -84.5350621221 37.9648539427, -84.5347969866 37.9659138483, -84.5345693383 37.9666558151, -84.5345440182 37.9667187245, -84.5343037987 37.9673177402, -84.5341774459 37.9675748863, -84.5340915882 37.9677324766, -84.5339775825 37.9679771165, -84.5337522957 37.9683851259, -84.5334094143 37.9689182617, -84.5329129472 37.9696549788, -84.5327321071 37.9697863186, -84.5325297353 37.970108321, -84.5322978706 37.9705146115, -84.5319936678 37.9710995036, -84.531884053 37.9713296299, -84.5316100916 37.9719527361, -84.5314791385 37.9722773969, -84.53072337 37.9742171554, -84.5307348938 37.9743598206, -84.5300594295 37.9761408312)"
