"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 04","Grayson","04-80307.00","US","62","US-62","SAFETY(P)","14.847","18.221","IMPROVE SAFETY, GEOMETRIC DEFICIENCIES AND DRAINAGE ALONG US 62 FROM SCHOOLHOUSE ROAD TO THE PROPOSED LEITCHFIELD WESTERN BYPASS. (2024CCN)","","2024","2026","R","NH","3750000","2031","","","","043-US-0062-000","LINESTRING (-86.3869388144 37.4490424741, -86.3812897442 37.4498383687, -86.3805376056 37.449948714, -86.3798929009 37.4500535323, -86.3792627663 37.4501703541, -86.3787579443 37.4502774353, -86.3782645598 37.4503926928, -86.3775519373 37.4505739419, -86.3771007196 37.450705997, -86.376456187 37.45091434, -86.3760456951 37.4510557862, -86.3755394613 37.4512419617, -86.3752434464 37.4513547782, -86.3748410431 37.4515165016, -86.3742407042 37.4517789777, -86.3736412599 37.4520664404, -86.3732399002 37.4522712731, -86.3728407067 37.4524881772, -86.3722482502 37.4528299766, -86.3716683109 37.4531859886, -86.370913143 37.4536821773, -86.3701957858 37.4541690968, -86.3698431702 37.4543964552, -86.369480409 37.454605465, -86.3691123089 37.4547941766, -86.3689075251 37.4548603528, -86.368493543 37.4549592194, -86.3682888848 37.4549993008, -86.3676836993 37.455099174, -86.3672957195 37.4551764763, -86.3671128441 37.4552260538, -86.3669427934 37.4552849021, -86.3667763356 37.4553615838, -86.3666241063 37.4554508246, -86.3664867842 37.4555512476, -86.3663633082 37.4556595614, -86.3661339277 37.4558763728, -86.3649944971 37.4569916923, -86.3648701389 37.457118961, -86.3647523747 37.4572519627, -86.3646405185 37.45739125, -86.3645438962 37.4575395214, -86.3644621556 37.4576959534, -86.3643956232 37.457858349, -86.3643456417 37.4580223048, -86.3643077433 37.4581892186, -86.3641789483 37.4590314341, -86.3641342786 37.4592129398, -86.3640820899 37.4593601539, -86.3640021052 37.4595209708, -86.363899007 37.4596783389, -86.3637769171 37.459830588, -86.3636320094 37.4599736187, -86.3634645925 37.4601027595, -86.3632815564 37.4602182495, -86.3630801472 37.4603201024, -86.3628661878 37.4604041676, -86.3626427658 37.460469057, -86.3624136941 37.4605172214, -86.3621589461 37.4605435473, -86.3619071593 37.4605531032, -86.3616583929 37.4605527553, -86.3601131214 37.4605138528, -86.3588357108 37.4604927631, -86.3552476808 37.4604188109, -86.3526169458 37.4603615211, -86.3523792 37.4603605477, -86.3521480502 37.460365582, -86.3519221395 37.4603793779, -86.351702187 37.4604057762, -86.3514902817 37.4604472395, -86.351287445 37.4605023885, -86.3510905731 37.4605709643, -86.350900687 37.4606513138, -86.3507163865 37.4607406984, -86.3505376779 37.4608399407, -86.3503607407 37.4609452172, -86.3490778066 37.4617361996, -86.347324237 37.462834436, -86.346727296 37.4632002978, -86.3455664166 37.4639247025, -86.3448417083 37.4643870582, -86.3441638269 37.4648464253, -86.3434869184 37.4653423126, -86.3411630316 37.4671494787, -86.3408451654 37.4673889339, -86.340569625 37.4675779124, -86.3401825275 37.4678215588, -86.3398392158 37.4680251596, -86.3382024834 37.4689441438, -86.3356457717 37.4704032842, -86.3355851669 37.4704357571)"
"District 04","Grayson","04-80307.00","US","62","US-62","SAFETY(P)","14.847","18.221","IMPROVE SAFETY, GEOMETRIC DEFICIENCIES AND DRAINAGE ALONG US 62 FROM SCHOOLHOUSE ROAD TO THE PROPOSED LEITCHFIELD WESTERN BYPASS. (2024CCN)","","2024","2026","U","NH","3000000","2031","","","","043-US-0062-000","LINESTRING (-86.3869388144 37.4490424741, -86.3812897442 37.4498383687, -86.3805376056 37.449948714, -86.3798929009 37.4500535323, -86.3792627663 37.4501703541, -86.3787579443 37.4502774353, -86.3782645598 37.4503926928, -86.3775519373 37.4505739419, -86.3771007196 37.450705997, -86.376456187 37.45091434, -86.3760456951 37.4510557862, -86.3755394613 37.4512419617, -86.3752434464 37.4513547782, -86.3748410431 37.4515165016, -86.3742407042 37.4517789777, -86.3736412599 37.4520664404, -86.3732399002 37.4522712731, -86.3728407067 37.4524881772, -86.3722482502 37.4528299766, -86.3716683109 37.4531859886, -86.370913143 37.4536821773, -86.3701957858 37.4541690968, -86.3698431702 37.4543964552, -86.369480409 37.454605465, -86.3691123089 37.4547941766, -86.3689075251 37.4548603528, -86.368493543 37.4549592194, -86.3682888848 37.4549993008, -86.3676836993 37.455099174, -86.3672957195 37.4551764763, -86.3671128441 37.4552260538, -86.3669427934 37.4552849021, -86.3667763356 37.4553615838, -86.3666241063 37.4554508246, -86.3664867842 37.4555512476, -86.3663633082 37.4556595614, -86.3661339277 37.4558763728, -86.3649944971 37.4569916923, -86.3648701389 37.457118961, -86.3647523747 37.4572519627, -86.3646405185 37.45739125, -86.3645438962 37.4575395214, -86.3644621556 37.4576959534, -86.3643956232 37.457858349, -86.3643456417 37.4580223048, -86.3643077433 37.4581892186, -86.3641789483 37.4590314341, -86.3641342786 37.4592129398, -86.3640820899 37.4593601539, -86.3640021052 37.4595209708, -86.363899007 37.4596783389, -86.3637769171 37.459830588, -86.3636320094 37.4599736187, -86.3634645925 37.4601027595, -86.3632815564 37.4602182495, -86.3630801472 37.4603201024, -86.3628661878 37.4604041676, -86.3626427658 37.460469057, -86.3624136941 37.4605172214, -86.3621589461 37.4605435473, -86.3619071593 37.4605531032, -86.3616583929 37.4605527553, -86.3601131214 37.4605138528, -86.3588357108 37.4604927631, -86.3552476808 37.4604188109, -86.3526169458 37.4603615211, -86.3523792 37.4603605477, -86.3521480502 37.460365582, -86.3519221395 37.4603793779, -86.351702187 37.4604057762, -86.3514902817 37.4604472395, -86.351287445 37.4605023885, -86.3510905731 37.4605709643, -86.350900687 37.4606513138, -86.3507163865 37.4607406984, -86.3505376779 37.4608399407, -86.3503607407 37.4609452172, -86.3490778066 37.4617361996, -86.347324237 37.462834436, -86.346727296 37.4632002978, -86.3455664166 37.4639247025, -86.3448417083 37.4643870582, -86.3441638269 37.4648464253, -86.3434869184 37.4653423126, -86.3411630316 37.4671494787, -86.3408451654 37.4673889339, -86.340569625 37.4675779124, -86.3401825275 37.4678215588, -86.3398392158 37.4680251596, -86.3382024834 37.4689441438, -86.3356457717 37.4704032842, -86.3355851669 37.4704357571)"
"District 04","Grayson","04-80307.00","US","62","US-62","SAFETY(P)","14.847","18.221","IMPROVE SAFETY, GEOMETRIC DEFICIENCIES AND DRAINAGE ALONG US 62 FROM SCHOOLHOUSE ROAD TO THE PROPOSED LEITCHFIELD WESTERN BYPASS. (2024CCN)","","2024","2026","C","NH","10000000","2032","","","","043-US-0062-000","LINESTRING (-86.3869388144 37.4490424741, -86.3812897442 37.4498383687, -86.3805376056 37.449948714, -86.3798929009 37.4500535323, -86.3792627663 37.4501703541, -86.3787579443 37.4502774353, -86.3782645598 37.4503926928, -86.3775519373 37.4505739419, -86.3771007196 37.450705997, -86.376456187 37.45091434, -86.3760456951 37.4510557862, -86.3755394613 37.4512419617, -86.3752434464 37.4513547782, -86.3748410431 37.4515165016, -86.3742407042 37.4517789777, -86.3736412599 37.4520664404, -86.3732399002 37.4522712731, -86.3728407067 37.4524881772, -86.3722482502 37.4528299766, -86.3716683109 37.4531859886, -86.370913143 37.4536821773, -86.3701957858 37.4541690968, -86.3698431702 37.4543964552, -86.369480409 37.454605465, -86.3691123089 37.4547941766, -86.3689075251 37.4548603528, -86.368493543 37.4549592194, -86.3682888848 37.4549993008, -86.3676836993 37.455099174, -86.3672957195 37.4551764763, -86.3671128441 37.4552260538, -86.3669427934 37.4552849021, -86.3667763356 37.4553615838, -86.3666241063 37.4554508246, -86.3664867842 37.4555512476, -86.3663633082 37.4556595614, -86.3661339277 37.4558763728, -86.3649944971 37.4569916923, -86.3648701389 37.457118961, -86.3647523747 37.4572519627, -86.3646405185 37.45739125, -86.3645438962 37.4575395214, -86.3644621556 37.4576959534, -86.3643956232 37.457858349, -86.3643456417 37.4580223048, -86.3643077433 37.4581892186, -86.3641789483 37.4590314341, -86.3641342786 37.4592129398, -86.3640820899 37.4593601539, -86.3640021052 37.4595209708, -86.363899007 37.4596783389, -86.3637769171 37.459830588, -86.3636320094 37.4599736187, -86.3634645925 37.4601027595, -86.3632815564 37.4602182495, -86.3630801472 37.4603201024, -86.3628661878 37.4604041676, -86.3626427658 37.460469057, -86.3624136941 37.4605172214, -86.3621589461 37.4605435473, -86.3619071593 37.4605531032, -86.3616583929 37.4605527553, -86.3601131214 37.4605138528, -86.3588357108 37.4604927631, -86.3552476808 37.4604188109, -86.3526169458 37.4603615211, -86.3523792 37.4603605477, -86.3521480502 37.460365582, -86.3519221395 37.4603793779, -86.351702187 37.4604057762, -86.3514902817 37.4604472395, -86.351287445 37.4605023885, -86.3510905731 37.4605709643, -86.350900687 37.4606513138, -86.3507163865 37.4607406984, -86.3505376779 37.4608399407, -86.3503607407 37.4609452172, -86.3490778066 37.4617361996, -86.347324237 37.462834436, -86.346727296 37.4632002978, -86.3455664166 37.4639247025, -86.3448417083 37.4643870582, -86.3441638269 37.4648464253, -86.3434869184 37.4653423126, -86.3411630316 37.4671494787, -86.3408451654 37.4673889339, -86.340569625 37.4675779124, -86.3401825275 37.4678215588, -86.3398392158 37.4680251596, -86.3382024834 37.4689441438, -86.3356457717 37.4704032842, -86.3355851669 37.4704357571)"
"District 04","Grayson","04-80311.00","KY","3155","KY-3155","DESIGN ENGINEERING(O)","1.86","3.49","IMPROVE INTERSECTIONS ALONG THE LEITCHFIELD BYPASS AT KY 1214, US 62, AND KY 920. (2024CCN)","","2024","2026","U","SPP","260000","2030","","","","043-KY-3155-000","LINESTRING (-86.267481522 37.4774717522, -86.2674086291 37.4775885443, -86.2655572879 37.4806184315, -86.2642727339 37.4826993489, -86.2641491103 37.4829138458, -86.2640565623 37.4830870076, -86.2639746639 37.4832551801, -86.2638983215 37.4834293693, -86.2637981369 37.4836945732, -86.2637249732 37.483929997, -86.2636645991 37.4841708563, -86.2636299799 37.4843481583, -86.263586569 37.4846499164, -86.263564056 37.4850331544, -86.2635415614 37.4850697823, -86.2635403808 37.4851983239, -86.2635433841 37.4853337144, -86.2635585131 37.4855780884, -86.2635753366 37.4857183617, -86.2636513701 37.4861475834, -86.263689829 37.4863264877, -86.2637695204 37.4866364952, -86.2637981036 37.4867327723, -86.2638458499 37.4868589026, -86.2639570943 37.4870962623, -86.2640258766 37.4872239482, -86.2640942047 37.4873357065, -86.2642257493 37.4875177721, -86.2642662598 37.4875942226, -86.2642744658 37.4876345598, -86.2642741883 37.4876941608, -86.2642672474 37.4877370369, -86.2642588455 37.4877681089, -86.2642592349 37.4878244117, -86.2642708268 37.4878559457, -86.2643191523 37.4879161569, -86.2643551555 37.4879387943, -86.2643900588 37.4879520987, -86.2644442984 37.4879702626, -86.2645179987 37.4880114113, -86.2645984596 37.4880832915, -86.2646673608 37.4881780182, -86.2650220931 37.4887345506, -86.2651276556 37.4887975309, -86.2661137774 37.4903372816, -86.2696850018 37.495854899, -86.2701465299 37.4965886426, -86.2708697275 37.4977189162, -86.2715850098 37.4988219393)"
"District 04","Grayson","04-80311.00","KY","3155","KY-3155","DESIGN ENGINEERING(O)","1.86","3.49","IMPROVE INTERSECTIONS ALONG THE LEITCHFIELD BYPASS AT KY 1214, US 62, AND KY 920. (2024CCN)","","2024","2026","R","SPP","250000","2031","","","","043-KY-3155-000","LINESTRING (-86.267481522 37.4774717522, -86.2674086291 37.4775885443, -86.2655572879 37.4806184315, -86.2642727339 37.4826993489, -86.2641491103 37.4829138458, -86.2640565623 37.4830870076, -86.2639746639 37.4832551801, -86.2638983215 37.4834293693, -86.2637981369 37.4836945732, -86.2637249732 37.483929997, -86.2636645991 37.4841708563, -86.2636299799 37.4843481583, -86.263586569 37.4846499164, -86.263564056 37.4850331544, -86.2635415614 37.4850697823, -86.2635403808 37.4851983239, -86.2635433841 37.4853337144, -86.2635585131 37.4855780884, -86.2635753366 37.4857183617, -86.2636513701 37.4861475834, -86.263689829 37.4863264877, -86.2637695204 37.4866364952, -86.2637981036 37.4867327723, -86.2638458499 37.4868589026, -86.2639570943 37.4870962623, -86.2640258766 37.4872239482, -86.2640942047 37.4873357065, -86.2642257493 37.4875177721, -86.2642662598 37.4875942226, -86.2642744658 37.4876345598, -86.2642741883 37.4876941608, -86.2642672474 37.4877370369, -86.2642588455 37.4877681089, -86.2642592349 37.4878244117, -86.2642708268 37.4878559457, -86.2643191523 37.4879161569, -86.2643551555 37.4879387943, -86.2643900588 37.4879520987, -86.2644442984 37.4879702626, -86.2645179987 37.4880114113, -86.2645984596 37.4880832915, -86.2646673608 37.4881780182, -86.2650220931 37.4887345506, -86.2651276556 37.4887975309, -86.2661137774 37.4903372816, -86.2696850018 37.495854899, -86.2701465299 37.4965886426, -86.2708697275 37.4977189162, -86.2715850098 37.4988219393)"
"District 04","Grayson","04-80311.00","KY","3155","KY-3155","DESIGN ENGINEERING(O)","1.86","3.49","IMPROVE INTERSECTIONS ALONG THE LEITCHFIELD BYPASS AT KY 1214, US 62, AND KY 920. (2024CCN)","","2024","2026","D","SPP","500000","2027","","","","043-KY-3155-000","LINESTRING (-86.267481522 37.4774717522, -86.2674086291 37.4775885443, -86.2655572879 37.4806184315, -86.2642727339 37.4826993489, -86.2641491103 37.4829138458, -86.2640565623 37.4830870076, -86.2639746639 37.4832551801, -86.2638983215 37.4834293693, -86.2637981369 37.4836945732, -86.2637249732 37.483929997, -86.2636645991 37.4841708563, -86.2636299799 37.4843481583, -86.263586569 37.4846499164, -86.263564056 37.4850331544, -86.2635415614 37.4850697823, -86.2635403808 37.4851983239, -86.2635433841 37.4853337144, -86.2635585131 37.4855780884, -86.2635753366 37.4857183617, -86.2636513701 37.4861475834, -86.263689829 37.4863264877, -86.2637695204 37.4866364952, -86.2637981036 37.4867327723, -86.2638458499 37.4868589026, -86.2639570943 37.4870962623, -86.2640258766 37.4872239482, -86.2640942047 37.4873357065, -86.2642257493 37.4875177721, -86.2642662598 37.4875942226, -86.2642744658 37.4876345598, -86.2642741883 37.4876941608, -86.2642672474 37.4877370369, -86.2642588455 37.4877681089, -86.2642592349 37.4878244117, -86.2642708268 37.4878559457, -86.2643191523 37.4879161569, -86.2643551555 37.4879387943, -86.2643900588 37.4879520987, -86.2644442984 37.4879702626, -86.2645179987 37.4880114113, -86.2645984596 37.4880832915, -86.2646673608 37.4881780182, -86.2650220931 37.4887345506, -86.2651276556 37.4887975309, -86.2661137774 37.4903372816, -86.2696850018 37.495854899, -86.2701465299 37.4965886426, -86.2708697275 37.4977189162, -86.2715850098 37.4988219393)"
"District 04","Grayson","04-80311.00","KY","3155","KY-3155","DESIGN ENGINEERING(O)","1.86","3.49","IMPROVE INTERSECTIONS ALONG THE LEITCHFIELD BYPASS AT KY 1214, US 62, AND KY 920. (2024CCN)","","2024","2026","C","SPP","3240000","2032","","","","043-KY-3155-000","LINESTRING (-86.267481522 37.4774717522, -86.2674086291 37.4775885443, -86.2655572879 37.4806184315, -86.2642727339 37.4826993489, -86.2641491103 37.4829138458, -86.2640565623 37.4830870076, -86.2639746639 37.4832551801, -86.2638983215 37.4834293693, -86.2637981369 37.4836945732, -86.2637249732 37.483929997, -86.2636645991 37.4841708563, -86.2636299799 37.4843481583, -86.263586569 37.4846499164, -86.263564056 37.4850331544, -86.2635415614 37.4850697823, -86.2635403808 37.4851983239, -86.2635433841 37.4853337144, -86.2635585131 37.4855780884, -86.2635753366 37.4857183617, -86.2636513701 37.4861475834, -86.263689829 37.4863264877, -86.2637695204 37.4866364952, -86.2637981036 37.4867327723, -86.2638458499 37.4868589026, -86.2639570943 37.4870962623, -86.2640258766 37.4872239482, -86.2640942047 37.4873357065, -86.2642257493 37.4875177721, -86.2642662598 37.4875942226, -86.2642744658 37.4876345598, -86.2642741883 37.4876941608, -86.2642672474 37.4877370369, -86.2642588455 37.4877681089, -86.2642592349 37.4878244117, -86.2642708268 37.4878559457, -86.2643191523 37.4879161569, -86.2643551555 37.4879387943, -86.2643900588 37.4879520987, -86.2644442984 37.4879702626, -86.2645179987 37.4880114113, -86.2645984596 37.4880832915, -86.2646673608 37.4881780182, -86.2650220931 37.4887345506, -86.2651276556 37.4887975309, -86.2661137774 37.4903372816, -86.2696850018 37.495854899, -86.2701465299 37.4965886426, -86.2708697275 37.4977189162, -86.2715850098 37.4988219393)"
"District 04","Grayson","04-80406.00","US","62","US-62","BRIDGE REPLACEMENT(P)","8.99","9.02","Replace bridge 043B00036N on US 62 over Caney Creek to achieve widening (2026CCN)","043B00036N","2026","2026","C","FBP2","2400000","2028","","","","043-US-0062-000","LINESTRING (-86.482691067 37.4238675252, -86.4823699124 37.4238427251, -86.4821502375 37.4238292685)"
"District 04","Grayson","04-80406.00","US","62","US-62","BRIDGE REPLACEMENT(P)","8.99","9.02","Replace bridge 043B00036N on US 62 over Caney Creek to achieve widening (2026CCN)","043B00036N","2026","2026","U","FBP2","120000","2027","","","","043-US-0062-000","LINESTRING (-86.482691067 37.4238675252, -86.4823699124 37.4238427251, -86.4821502375 37.4238292685)"
"District 04","Grayson","04-80406.00","US","62","US-62","BRIDGE REPLACEMENT(P)","8.99","9.02","Replace bridge 043B00036N on US 62 over Caney Creek to achieve widening (2026CCN)","043B00036N","2026","2026","R","FBP2","20000","2027","","","","043-US-0062-000","LINESTRING (-86.482691067 37.4238675252, -86.4823699124 37.4238427251, -86.4821502375 37.4238292685)"
"District 04","Grayson","04-80406.00","US","62","US-62","BRIDGE REPLACEMENT(P)","8.99","9.02","Replace bridge 043B00036N on US 62 over Caney Creek to achieve widening (2026CCN)","043B00036N","2026","2026","D","FBP2","250000","2026","","","","043-US-0062-000","LINESTRING (-86.482691067 37.4238675252, -86.4823699124 37.4238427251, -86.4821502375 37.4238292685)"
"District 04","Green","04-00397.11","US","68","US-68","AIR QUALITY(P)","6.425","9.985","ADDRESS SAFETY, GEOMETRIC DEFICIENCIES AND MAINTENANCE ISSUES ALONG US 68 FROM THE METCALFE COUNTY LINE (MP 0.000) TO 1600 FEET WEST OF SOUTH THURLOW ROAD (MP 9.682) (2020CCN) (2022CCR) (2024CCR)","","2020","2026","U","STP2","3500000","2031","","","","044-US-0068-000","LINESTRING (-85.5287837561 37.1856322928, -85.5291972641 37.1867228826, -85.5296455913 37.1878841224, -85.5300529583 37.1889700289, -85.5304661104 37.1900773681, -85.530553016 37.1902931308, -85.5306550463 37.1905026052, -85.5307790748 37.1907025081, -85.5309230576 37.190888167, -85.5310893992 37.1910593112, -85.5311934948 37.1911501404, -85.5314623397 37.1913700891, -85.5323646264 37.1920435671, -85.5330777957 37.1925895247, -85.5341647151 37.1934149381, -85.534590539 37.1937301986, -85.5348084631 37.1938761645, -85.5350391283 37.1940092455, -85.5352832128 37.1941319138, -85.5355417601 37.1942395022, -85.5356758534 37.1942889105, -85.5381487288 37.1951376983, -85.53894374 37.1954190069, -85.5390750918 37.1954684072, -85.5393288477 37.1955746056, -85.5395671041 37.1956986274, -85.5396750506 37.1957691322, -85.5397802437 37.1958423784, -85.5401676929 37.1961429923, -85.540375027 37.1962768445, -85.5407123449 37.1964589936, -85.540828225 37.1965168778, -85.5410740918 37.1966225084, -85.5418423056 37.1969205028, -85.5423488278 37.1971246452, -85.5425929742 37.1972330171, -85.542828173 37.1973493369, -85.5430582112 37.1974700417, -85.5432593386 37.1976165115, -85.5434477527 37.1977668036, -85.5436261955 37.1979228454, -85.5440145361 37.1982833213, -85.5443244436 37.1985760945, -85.544486375 37.1987450149, -85.5446342091 37.1989215999, -85.5447700064 37.1991058531, -85.5448930762 37.1992988731, -85.5450034341 37.1994954416, -85.5450522509 37.1995974221, -85.545100034 37.1997007741, -85.5451808149 37.199915966, -85.5452625182 37.2001704341, -85.5457209822 37.2018883428, -85.5459936146 37.202887993, -85.5460428338 37.2030954385, -85.5460779856 37.2032995644, -85.5460935553 37.2035072268, -85.5460823411 37.2037159402, -85.5460453711 37.2039265313, -85.5459881332 37.2041398332, -85.5458694893 37.2044590424, -85.5450733017 37.2064373169, -85.5449890046 37.206625029, -85.5448974988 37.2068113543, -85.5447878175 37.2069896839, -85.5446561881 37.2071575375, -85.5445029601 37.2073129937, -85.5443291512 37.2074598993, -85.5441491835 37.2075993777, -85.5439537802 37.2077322381, -85.5437498017 37.2078615112, -85.5425184326 37.2086124164, -85.5406207771 37.2097663978, -85.539927649 37.2101963499, -85.5391485537 37.2106662427, -85.5389335461 37.2108040027, -85.5388292967 37.2108757724, -85.5386352092 37.2110226326, -85.5384568988 37.2111758377, -85.5380399627 37.2115601397, -85.5377642103 37.2118043505, -85.5375790525 37.2119495781, -85.5373802 37.212079674, -85.5371662966 37.2121891436, -85.5369376975 37.2122738674, -85.5366957645 37.2123376938, -85.5365978411 37.2123572889, -85.5364463156 37.2123880476, -85.5361879653 37.2124287715, -85.5351226577 37.2125803431, -85.5348622274 37.2126273778, -85.5346148105 37.2126867946, -85.5343817652 37.2127635406, -85.5341620618 37.2128576142, -85.533953635 37.2129709327, -85.5337595817 37.2131010321, -85.5335812735 37.2132484622, -85.5334115133 37.213408268, -85.5329110804 37.2139143403, -85.5324526053 37.214396594, -85.5321742193 37.2147099986, -85.5320473811 37.2148693327, -85.5319363156 37.2150363871, -85.5318478802 37.215215293, -85.5317844948 37.2154002883, -85.5316601426 37.2158831633, -85.5316396484 37.2159627732, -85.531576959 37.2161444737, -85.5314871803 37.2163123909, -85.5313734293 37.2164569179, -85.53123775 37.2165846501, -85.531078423 37.216695584, -85.5308968317 37.2167867016, -85.5306960647 37.2168591065, -85.5304774886 37.2169147237, -85.5302482959 37.2169601589, -85.5295250518 37.2170788164, -85.5292848568 37.2171286236, -85.5290507996 37.217192723, -85.5288214937 37.2172757816, -85.5285986503 37.2173797254, -85.5283812503 37.217500708, -85.5281710215 37.217635161, -85.5279607614 37.2177795012, -85.5269878137 37.2184815721, -85.5259072398 37.2192218786, -85.5252035555 37.2196786406, -85.522929106 37.221231498, -85.5225323811 37.2215031889)"
"District 04","Green","04-00397.11","US","68","US-68","AIR QUALITY(P)","6.425","9.985","ADDRESS SAFETY, GEOMETRIC DEFICIENCIES AND MAINTENANCE ISSUES ALONG US 68 FROM THE METCALFE COUNTY LINE (MP 0.000) TO 1600 FEET WEST OF SOUTH THURLOW ROAD (MP 9.682) (2020CCN) (2022CCR) (2024CCR)","","2020","2026","C","STP2","12000000","2032","","","","044-US-0068-000","LINESTRING (-85.5287837561 37.1856322928, -85.5291972641 37.1867228826, -85.5296455913 37.1878841224, -85.5300529583 37.1889700289, -85.5304661104 37.1900773681, -85.530553016 37.1902931308, -85.5306550463 37.1905026052, -85.5307790748 37.1907025081, -85.5309230576 37.190888167, -85.5310893992 37.1910593112, -85.5311934948 37.1911501404, -85.5314623397 37.1913700891, -85.5323646264 37.1920435671, -85.5330777957 37.1925895247, -85.5341647151 37.1934149381, -85.534590539 37.1937301986, -85.5348084631 37.1938761645, -85.5350391283 37.1940092455, -85.5352832128 37.1941319138, -85.5355417601 37.1942395022, -85.5356758534 37.1942889105, -85.5381487288 37.1951376983, -85.53894374 37.1954190069, -85.5390750918 37.1954684072, -85.5393288477 37.1955746056, -85.5395671041 37.1956986274, -85.5396750506 37.1957691322, -85.5397802437 37.1958423784, -85.5401676929 37.1961429923, -85.540375027 37.1962768445, -85.5407123449 37.1964589936, -85.540828225 37.1965168778, -85.5410740918 37.1966225084, -85.5418423056 37.1969205028, -85.5423488278 37.1971246452, -85.5425929742 37.1972330171, -85.542828173 37.1973493369, -85.5430582112 37.1974700417, -85.5432593386 37.1976165115, -85.5434477527 37.1977668036, -85.5436261955 37.1979228454, -85.5440145361 37.1982833213, -85.5443244436 37.1985760945, -85.544486375 37.1987450149, -85.5446342091 37.1989215999, -85.5447700064 37.1991058531, -85.5448930762 37.1992988731, -85.5450034341 37.1994954416, -85.5450522509 37.1995974221, -85.545100034 37.1997007741, -85.5451808149 37.199915966, -85.5452625182 37.2001704341, -85.5457209822 37.2018883428, -85.5459936146 37.202887993, -85.5460428338 37.2030954385, -85.5460779856 37.2032995644, -85.5460935553 37.2035072268, -85.5460823411 37.2037159402, -85.5460453711 37.2039265313, -85.5459881332 37.2041398332, -85.5458694893 37.2044590424, -85.5450733017 37.2064373169, -85.5449890046 37.206625029, -85.5448974988 37.2068113543, -85.5447878175 37.2069896839, -85.5446561881 37.2071575375, -85.5445029601 37.2073129937, -85.5443291512 37.2074598993, -85.5441491835 37.2075993777, -85.5439537802 37.2077322381, -85.5437498017 37.2078615112, -85.5425184326 37.2086124164, -85.5406207771 37.2097663978, -85.539927649 37.2101963499, -85.5391485537 37.2106662427, -85.5389335461 37.2108040027, -85.5388292967 37.2108757724, -85.5386352092 37.2110226326, -85.5384568988 37.2111758377, -85.5380399627 37.2115601397, -85.5377642103 37.2118043505, -85.5375790525 37.2119495781, -85.5373802 37.212079674, -85.5371662966 37.2121891436, -85.5369376975 37.2122738674, -85.5366957645 37.2123376938, -85.5365978411 37.2123572889, -85.5364463156 37.2123880476, -85.5361879653 37.2124287715, -85.5351226577 37.2125803431, -85.5348622274 37.2126273778, -85.5346148105 37.2126867946, -85.5343817652 37.2127635406, -85.5341620618 37.2128576142, -85.533953635 37.2129709327, -85.5337595817 37.2131010321, -85.5335812735 37.2132484622, -85.5334115133 37.213408268, -85.5329110804 37.2139143403, -85.5324526053 37.214396594, -85.5321742193 37.2147099986, -85.5320473811 37.2148693327, -85.5319363156 37.2150363871, -85.5318478802 37.215215293, -85.5317844948 37.2154002883, -85.5316601426 37.2158831633, -85.5316396484 37.2159627732, -85.531576959 37.2161444737, -85.5314871803 37.2163123909, -85.5313734293 37.2164569179, -85.53123775 37.2165846501, -85.531078423 37.216695584, -85.5308968317 37.2167867016, -85.5306960647 37.2168591065, -85.5304774886 37.2169147237, -85.5302482959 37.2169601589, -85.5295250518 37.2170788164, -85.5292848568 37.2171286236, -85.5290507996 37.217192723, -85.5288214937 37.2172757816, -85.5285986503 37.2173797254, -85.5283812503 37.217500708, -85.5281710215 37.217635161, -85.5279607614 37.2177795012, -85.5269878137 37.2184815721, -85.5259072398 37.2192218786, -85.5252035555 37.2196786406, -85.522929106 37.221231498, -85.5225323811 37.2215031889)"
