"DISTRICT","COUNTY","SYP_NO","ROUTE_PREFIX","ROUTE_NO","ROUTE","TYPE_WORK","BMP","EMP","DESCRIPTION","BRIDGE_ID","ENACT_INITIAL_YEAR","ENACT_YEAR","ENACT_PHASE","FUND_CODE","RSY_FUND","RSY_YEAR","LATEST_LETTING_DATE","AWARDED","NUMBER_OF_LETTINGS","RT_UNIQUE","GEOMETRY_WKT"
"District 06","Bracken","06-80103.00","KY","8","KY-8","RECONSTRUCTION(O)","9.666","12.717","RECONSTRUCT KY 8 FROM WRANGLING RUN RD TO OLD KY 19. (2020CCN) (2022CCR) (2024CCR)","","2020","2026","R","SPP","5350000","2030","","","","012-KY-0008-000","LINESTRING (-84.0709494224 38.765929242, -84.0707329862 38.7658844524, -84.0705128346 38.7658486727, -84.0702715579 38.7658164389, -84.0700292513 38.76579847, -84.0697793726 38.7657894555, -84.0695316651 38.7657928283, -84.0692815817 38.7658079749, -84.0685183346 38.7658999124, -84.0677532511 38.7660258688, -84.0672404166 38.766103483, -84.066981161 38.7661360698, -84.0665887323 38.766163755, -84.0661933046 38.7661845316, -84.0642571114 38.7662164772, -84.0633243244 38.7662222279, -84.0623055951 38.7662435057, -84.0584627463 38.7663035396, -84.0574759091 38.7663106749, -84.0568642736 38.766307205, -84.0557727915 38.7662741202, -84.0552628983 38.7662545137, -84.0529322932 38.7661419898, -84.0520336144 38.7661138132, -84.0513856939 38.7661021086, -84.0505569136 38.7660999054, -84.0491929755 38.766123838, -84.0486499513 38.7661413506, -84.0479564562 38.7661737394, -84.0462177221 38.7662658791, -84.0451410881 38.7663331403, -84.0414585698 38.7665253572, -84.0406666487 38.7665815556, -84.0399370793 38.7666262865, -84.0381545392 38.7667456902, -84.0377978734 38.7667732452, -84.0374428267 38.7668065889, -84.0367302411 38.7668597822, -84.03568893 38.7669455903, -84.0326356617 38.7671655323, -84.0322552868 38.7672017915, -84.0316915104 38.7672658861, -84.0301454646 38.7674102737, -84.0287788466 38.7674421727, -84.0279112707 38.7674035529, -84.027581367 38.7673817599, -84.0272509638 38.767366275, -84.0269204767 38.7673543579, -84.0266660727 38.7673586431, -84.0257691137 38.7674058102, -84.0254458431 38.767429967, -84.0249816276 38.7674811915, -84.0245377754 38.7675464394, -84.0242859047 38.7675919473, -84.0239313615 38.76766288, -84.0226411846 38.7679476298, -84.0223187874 38.7680088626, -84.0216709243 38.7681274379, -84.0210208063 38.7682374633, -84.0203680903 38.7683386592, -84.0200404362 38.7683847072, -84.0197764184 38.7684097087, -84.0195104831 38.768441547, -84.0189716085 38.7684900166, -84.0178849932 38.7685761096, -84.0160051681 38.7686967898, -84.0147835673 38.7687800676)"
"District 06","Bracken","06-80103.00","KY","8","KY-8","RECONSTRUCTION(O)","9.666","12.717","RECONSTRUCT KY 8 FROM WRANGLING RUN RD TO OLD KY 19. (2020CCN) (2022CCR) (2024CCR)","","2020","2026","C","SPP","31633000","2031","","","","012-KY-0008-000","LINESTRING (-84.0709494224 38.765929242, -84.0707329862 38.7658844524, -84.0705128346 38.7658486727, -84.0702715579 38.7658164389, -84.0700292513 38.76579847, -84.0697793726 38.7657894555, -84.0695316651 38.7657928283, -84.0692815817 38.7658079749, -84.0685183346 38.7658999124, -84.0677532511 38.7660258688, -84.0672404166 38.766103483, -84.066981161 38.7661360698, -84.0665887323 38.766163755, -84.0661933046 38.7661845316, -84.0642571114 38.7662164772, -84.0633243244 38.7662222279, -84.0623055951 38.7662435057, -84.0584627463 38.7663035396, -84.0574759091 38.7663106749, -84.0568642736 38.766307205, -84.0557727915 38.7662741202, -84.0552628983 38.7662545137, -84.0529322932 38.7661419898, -84.0520336144 38.7661138132, -84.0513856939 38.7661021086, -84.0505569136 38.7660999054, -84.0491929755 38.766123838, -84.0486499513 38.7661413506, -84.0479564562 38.7661737394, -84.0462177221 38.7662658791, -84.0451410881 38.7663331403, -84.0414585698 38.7665253572, -84.0406666487 38.7665815556, -84.0399370793 38.7666262865, -84.0381545392 38.7667456902, -84.0377978734 38.7667732452, -84.0374428267 38.7668065889, -84.0367302411 38.7668597822, -84.03568893 38.7669455903, -84.0326356617 38.7671655323, -84.0322552868 38.7672017915, -84.0316915104 38.7672658861, -84.0301454646 38.7674102737, -84.0287788466 38.7674421727, -84.0279112707 38.7674035529, -84.027581367 38.7673817599, -84.0272509638 38.767366275, -84.0269204767 38.7673543579, -84.0266660727 38.7673586431, -84.0257691137 38.7674058102, -84.0254458431 38.767429967, -84.0249816276 38.7674811915, -84.0245377754 38.7675464394, -84.0242859047 38.7675919473, -84.0239313615 38.76766288, -84.0226411846 38.7679476298, -84.0223187874 38.7680088626, -84.0216709243 38.7681274379, -84.0210208063 38.7682374633, -84.0203680903 38.7683386592, -84.0200404362 38.7683847072, -84.0197764184 38.7684097087, -84.0195104831 38.768441547, -84.0189716085 38.7684900166, -84.0178849932 38.7685761096, -84.0160051681 38.7686967898, -84.0147835673 38.7687800676)"
"District 06","Bracken","06-80250.00","KY","9","KY-9","AIR QUALITY(P)","13.4","13.7","IMPROVE SAFETY AND MOBILITY AT THE INTERSECTION OF KY 9 (AA HIGHWAY) AND KY 1019 (LENNOXBURG FOSTER ROAD). (2022CCN) (2024CCR)","","2022","2026","D","SPP","140000","2029","","","","012-KY-0009-000","LINESTRING (-84.1475963781 38.7571881697, -84.1480716057 38.7574126341, -84.1481184352 38.757468184, -84.1486405389 38.7577286588, -84.1498959523 38.7583265797, -84.1505053158 38.7585906887, -84.150903089 38.758747882, -84.1514804547 38.7589519679, -84.1520301216 38.7591238262, -84.1525847646 38.7592787497)"
"District 06","Bracken","06-80250.00","KY","9","KY-9","AIR QUALITY(P)","13.4","13.7","IMPROVE SAFETY AND MOBILITY AT THE INTERSECTION OF KY 9 (AA HIGHWAY) AND KY 1019 (LENNOXBURG FOSTER ROAD). (2022CCN) (2024CCR)","","2022","2026","U","SPP","120000","2031","","","","012-KY-0009-000","LINESTRING (-84.1475963781 38.7571881697, -84.1480716057 38.7574126341, -84.1481184352 38.757468184, -84.1486405389 38.7577286588, -84.1498959523 38.7583265797, -84.1505053158 38.7585906887, -84.150903089 38.758747882, -84.1514804547 38.7589519679, -84.1520301216 38.7591238262, -84.1525847646 38.7592787497)"
"District 06","Bracken","06-80250.00","KY","9","KY-9","AIR QUALITY(P)","13.4","13.7","IMPROVE SAFETY AND MOBILITY AT THE INTERSECTION OF KY 9 (AA HIGHWAY) AND KY 1019 (LENNOXBURG FOSTER ROAD). (2022CCN) (2024CCR)","","2022","2026","R","SPP","20000","2030","","","","012-KY-0009-000","LINESTRING (-84.1475963781 38.7571881697, -84.1480716057 38.7574126341, -84.1481184352 38.757468184, -84.1486405389 38.7577286588, -84.1498959523 38.7583265797, -84.1505053158 38.7585906887, -84.150903089 38.758747882, -84.1514804547 38.7589519679, -84.1520301216 38.7591238262, -84.1525847646 38.7592787497)"
"District 06","Bracken","06-80413.00","KY","8","KY-8","SAFETY(P)","1.19","2.78","Improve safety and mobility along KY 8 (Mary Ingles Highway) from KY 2228 (Foster Road) to milepoint 2.78. (MP 1.19 to 2.78) (2026CCN)","","2026","2026","R","SPP","1500000","2030","","","","012-KY-0008-000","LINESTRING (-84.2171137739 38.803605434, -84.2161929762 38.8027522404, -84.2160071988 38.8025919587, -84.2158145593 38.8024409257, -84.2156133224 38.8022982941, -84.2154028146 38.8021626815, -84.2151844459 38.8020338333, -84.2149582096 38.8019120219, -84.2147254522 38.8018000116, -84.2144844235 38.8016975053, -84.21438902 38.8016619526, -84.2142354751 38.8016045078, -84.2136173858 38.8013938959, -84.2127757734 38.8011164185, -84.2113377971 38.8006472648, -84.2092710803 38.7999588076, -84.207134547 38.7992548571, -84.206050636 38.7989049991, -84.2049754458 38.798541514, -84.2036366931 38.7980974406, -84.1996462533 38.7967931969, -84.1970852682 38.7959435004, -84.1946004994 38.7951260456, -84.1936091594 38.7948011699, -84.1931117964 38.7946441982, -84.1921048765 38.7943100438, -84.1915810899 38.7941420114, -84.1910360009 38.79398578, -84.1907564433 38.7939156724, -84.1907384595 38.7939118032)"
"District 06","Bracken","06-80413.00","KY","8","KY-8","SAFETY(P)","1.19","2.78","Improve safety and mobility along KY 8 (Mary Ingles Highway) from KY 2228 (Foster Road) to milepoint 2.78. (MP 1.19 to 2.78) (2026CCN)","","2026","2026","C","SPP","25000000","2031","","","","012-KY-0008-000","LINESTRING (-84.2171137739 38.803605434, -84.2161929762 38.8027522404, -84.2160071988 38.8025919587, -84.2158145593 38.8024409257, -84.2156133224 38.8022982941, -84.2154028146 38.8021626815, -84.2151844459 38.8020338333, -84.2149582096 38.8019120219, -84.2147254522 38.8018000116, -84.2144844235 38.8016975053, -84.21438902 38.8016619526, -84.2142354751 38.8016045078, -84.2136173858 38.8013938959, -84.2127757734 38.8011164185, -84.2113377971 38.8006472648, -84.2092710803 38.7999588076, -84.207134547 38.7992548571, -84.206050636 38.7989049991, -84.2049754458 38.798541514, -84.2036366931 38.7980974406, -84.1996462533 38.7967931969, -84.1970852682 38.7959435004, -84.1946004994 38.7951260456, -84.1936091594 38.7948011699, -84.1931117964 38.7946441982, -84.1921048765 38.7943100438, -84.1915810899 38.7941420114, -84.1910360009 38.79398578, -84.1907564433 38.7939156724, -84.1907384595 38.7939118032)"
"District 06","Bracken","06-80413.00","KY","8","KY-8","SAFETY(P)","1.19","2.78","Improve safety and mobility along KY 8 (Mary Ingles Highway) from KY 2228 (Foster Road) to milepoint 2.78. (MP 1.19 to 2.78) (2026CCN)","","2026","2026","U","SPP","1000000","2030","","","","012-KY-0008-000","LINESTRING (-84.2171137739 38.803605434, -84.2161929762 38.8027522404, -84.2160071988 38.8025919587, -84.2158145593 38.8024409257, -84.2156133224 38.8022982941, -84.2154028146 38.8021626815, -84.2151844459 38.8020338333, -84.2149582096 38.8019120219, -84.2147254522 38.8018000116, -84.2144844235 38.8016975053, -84.21438902 38.8016619526, -84.2142354751 38.8016045078, -84.2136173858 38.8013938959, -84.2127757734 38.8011164185, -84.2113377971 38.8006472648, -84.2092710803 38.7999588076, -84.207134547 38.7992548571, -84.206050636 38.7989049991, -84.2049754458 38.798541514, -84.2036366931 38.7980974406, -84.1996462533 38.7967931969, -84.1970852682 38.7959435004, -84.1946004994 38.7951260456, -84.1936091594 38.7948011699, -84.1931117964 38.7946441982, -84.1921048765 38.7943100438, -84.1915810899 38.7941420114, -84.1910360009 38.79398578, -84.1907564433 38.7939156724, -84.1907384595 38.7939118032)"
"District 06","Bracken","06-80413.00","KY","8","KY-8","SAFETY(P)","1.19","2.78","Improve safety and mobility along KY 8 (Mary Ingles Highway) from KY 2228 (Foster Road) to milepoint 2.78. (MP 1.19 to 2.78) (2026CCN)","","2026","2026","D","SPP","3000000","2029","","","","012-KY-0008-000","LINESTRING (-84.2171137739 38.803605434, -84.2161929762 38.8027522404, -84.2160071988 38.8025919587, -84.2158145593 38.8024409257, -84.2156133224 38.8022982941, -84.2154028146 38.8021626815, -84.2151844459 38.8020338333, -84.2149582096 38.8019120219, -84.2147254522 38.8018000116, -84.2144844235 38.8016975053, -84.21438902 38.8016619526, -84.2142354751 38.8016045078, -84.2136173858 38.8013938959, -84.2127757734 38.8011164185, -84.2113377971 38.8006472648, -84.2092710803 38.7999588076, -84.207134547 38.7992548571, -84.206050636 38.7989049991, -84.2049754458 38.798541514, -84.2036366931 38.7980974406, -84.1996462533 38.7967931969, -84.1970852682 38.7959435004, -84.1946004994 38.7951260456, -84.1936091594 38.7948011699, -84.1931117964 38.7946441982, -84.1921048765 38.7943100438, -84.1915810899 38.7941420114, -84.1910360009 38.79398578, -84.1907564433 38.7939156724, -84.1907384595 38.7939118032)"
"District 06","Bracken","06-80414.00","KY","8","KY-8","SAFETY(P)","2.78","3.6","Improve safety and mobility along KY 8 (Mary Ingles Highway) from milepoint 2.78 to Willow Creek Road. (MP 2.78 to 3.597) (2026CCN)","","2026","2026","R","SPP","1000000","2030","","","","012-KY-0008-000","LINESTRING (-84.1907384595 38.7939118032, -84.189911203 38.7937338175, -84.1885385115 38.7934904061, -84.1880006958 38.7933883516, -84.1877349524 38.7933288526, -84.1869492437 38.7931202969, -84.1864238562 38.79296238, -84.1856362924 38.79269338, -84.1840836671 38.7921540124, -84.1822658349 38.79154798, -84.1809626996 38.7911403615, -84.1785939938 38.7904396992, -84.1771376235 38.7899970678, -84.1766048197 38.7898434028, -84.1765536235 38.7898292524)"
"District 06","Bracken","06-80414.00","KY","8","KY-8","SAFETY(P)","2.78","3.6","Improve safety and mobility along KY 8 (Mary Ingles Highway) from milepoint 2.78 to Willow Creek Road. (MP 2.78 to 3.597) (2026CCN)","","2026","2026","U","SPP","500000","2031","","","","012-KY-0008-000","LINESTRING (-84.1907384595 38.7939118032, -84.189911203 38.7937338175, -84.1885385115 38.7934904061, -84.1880006958 38.7933883516, -84.1877349524 38.7933288526, -84.1869492437 38.7931202969, -84.1864238562 38.79296238, -84.1856362924 38.79269338, -84.1840836671 38.7921540124, -84.1822658349 38.79154798, -84.1809626996 38.7911403615, -84.1785939938 38.7904396992, -84.1771376235 38.7899970678, -84.1766048197 38.7898434028, -84.1765536235 38.7898292524)"
"District 06","Bracken","06-80414.00","KY","8","KY-8","SAFETY(P)","2.78","3.6","Improve safety and mobility along KY 8 (Mary Ingles Highway) from milepoint 2.78 to Willow Creek Road. (MP 2.78 to 3.597) (2026CCN)","","2026","2026","D","SPP","2000000","2029","","","","012-KY-0008-000","LINESTRING (-84.1907384595 38.7939118032, -84.189911203 38.7937338175, -84.1885385115 38.7934904061, -84.1880006958 38.7933883516, -84.1877349524 38.7933288526, -84.1869492437 38.7931202969, -84.1864238562 38.79296238, -84.1856362924 38.79269338, -84.1840836671 38.7921540124, -84.1822658349 38.79154798, -84.1809626996 38.7911403615, -84.1785939938 38.7904396992, -84.1771376235 38.7899970678, -84.1766048197 38.7898434028, -84.1765536235 38.7898292524)"
"District 06","Bracken","06-80414.00","KY","8","KY-8","SAFETY(P)","2.78","3.6","Improve safety and mobility along KY 8 (Mary Ingles Highway) from milepoint 2.78 to Willow Creek Road. (MP 2.78 to 3.597) (2026CCN)","","2026","2026","C","SPP","13000000","2032","","","","012-KY-0008-000","LINESTRING (-84.1907384595 38.7939118032, -84.189911203 38.7937338175, -84.1885385115 38.7934904061, -84.1880006958 38.7933883516, -84.1877349524 38.7933288526, -84.1869492437 38.7931202969, -84.1864238562 38.79296238, -84.1856362924 38.79269338, -84.1840836671 38.7921540124, -84.1822658349 38.79154798, -84.1809626996 38.7911403615, -84.1785939938 38.7904396992, -84.1771376235 38.7899970678, -84.1766048197 38.7898434028, -84.1765536235 38.7898292524)"
"District 06","Bracken","06-80415.00","KY","10","KY-10","SAFETY(P)","16.5","18.7","Improvements to KY 10 from Brooksville to Germantown (Delaney Subdivision Road to Hillsdale Road ) to address the safety issue as well as the geometric deficiencies along the roadway (MP 16.5 to 18.7) (2026CCN)","","2026","2026","R","SPP","1500000","2031","","","","012-KY-0010-000","LINESTRING (-84.0259991918 38.6665618048, -84.0258152305 38.666650753, -84.0256314081 38.6667516217, -84.0255334698 38.6668051263, -84.0253061623 38.6669081106, -84.0252251927 38.6669401662, -84.0250565598 38.6669909983, -84.0248807352 38.6670200312, -84.0247905622 38.6670264132, -84.0246024804 38.6670256094, -84.0239793621 38.6669797758, -84.0229742053 38.6669437738, -84.0222877487 38.6668953643, -84.0220636983 38.6668750859, -84.0218418453 38.6668507188, -84.0216246878 38.6668203784, -84.0214115121 38.6667846022, -84.0207041914 38.6666556923, -84.0204155384 38.6665973976, -84.0202298847 38.6665532317, -84.0200556693 38.6664993454, -84.0198957789 38.666432211, -84.0198231212 38.6663940811, -84.0197523517 38.6663502116, -84.0196726487 38.6662842426, -84.0195343276 38.6661344866, -84.0194371327 38.6659935663, -84.0189495394 38.6652241303, -84.0187983673 38.6650107492, -84.0186920834 38.6648839764, -84.0186086731 38.6647970813, -84.0185128467 38.6647168713, -84.0184315886 38.6646574694, -84.0183043904 38.6645855905, -84.0181698655 38.6645273363, -84.0180512772 38.6644912831, -84.0179397035 38.6644696124, -84.0177694423 38.6644561496, -84.0173269075 38.6644326811, -84.0166102144 38.6643901141, -84.0161693021 38.6643721581, -84.0159430604 38.6643707838, -84.0156527541 38.6643827562, -84.014680203 38.6644652461, -84.0144383211 38.6644735282, -84.014195318 38.6644699843, -84.0137112017 38.6644423261, -84.0119548155 38.664315354, -84.0112996122 38.6642648657, -84.0110903578 38.6642414868, -84.0108866219 38.6642069285, -84.0107880522 38.6641835185, -84.0105957469 38.6641249598, -84.0105016927 38.664088434, -84.0103214832 38.6640072585, -84.0096145546 38.6636429369, -84.0094236044 38.663556934, -84.00922002 38.6634866744, -84.0090065525 38.663434395, -84.0087887818 38.663401, -84.0085720531 38.6633827249, -84.0083592511 38.6633760414, -84.0077201798 38.663383988, -84.0072732577 38.6633980422, -84.0070416725 38.6634152471, -84.0068076403 38.6634469706, -84.006576776 38.6634927458, -84.0057754759 38.6636792811, -84.0051928715 38.6638014616, -84.0049594128 38.6638384072, -84.0047230187 38.6638662473, -84.0044838009 38.6638803156, -84.0042077822 38.6638806613, -84.0037666597 38.6638717173, -84.0035310877 38.663879795, -84.0033003874 38.6639038714, -84.0031864482 38.6639227957, -84.0030745388 38.6639447705, -84.0028524324 38.6640049479, -84.0026378879 38.6640858322, -84.0024345247 38.6641825331, -84.0022431133 38.6642920426, -84.0021544843 38.6643511576, -84.0020689733 38.6644116912, -84.0019162922 38.664542091, -84.0017847532 38.6646818633, -84.0014340043 38.6651268141, -84.0010463985 38.6655602377, -84.0009352127 38.6657129407, -84.0007539749 38.6660266409, -84.0006481324 38.666175577, -84.0004132047 38.6664786011, -84.0002471882 38.6667268894, -83.9999972853 38.6671579396, -83.9999178295 38.6673311561, -83.999840894 38.6675162168, -83.9997991286 38.6676806495, -83.9997699276 38.6678762998, -83.999585387 38.6694109123, -83.9995695453 38.6695166829, -83.9995600816 38.6695462024, -83.9995389282 38.6696104277, -83.9995147589 38.6696542853, -83.9994485014 38.6697296559, -83.9994103559 38.6697573814, -83.9993570815 38.6697879043, -83.9992535618 38.6698248282, -83.9991881337 38.6698362237, -83.999126385 38.6698402583, -83.9990503643 38.6698405131, -83.9989004169 38.6698267736, -83.9978295602 38.6696805688, -83.9968477065 38.669548024, -83.9962878425 38.6694788101, -83.9958829816 38.669431651, -83.9955352803 38.6693965928, -83.9952751944 38.6693743588, -83.9945841737 38.6693259972, -83.9943258538 38.6693032383, -83.9939831998 38.669262208, -83.9937262922 38.6692243647, -83.9932239404 38.6691381346, -83.9929837485 38.6690898256, -83.9927576898 38.6690365078, -83.9925500902 38.668973026, -83.9924574063 38.6689378788, -83.9924118278 38.6689177075)"
"District 06","Bracken","06-80415.00","KY","10","KY-10","SAFETY(P)","16.5","18.7","Improvements to KY 10 from Brooksville to Germantown (Delaney Subdivision Road to Hillsdale Road ) to address the safety issue as well as the geometric deficiencies along the roadway (MP 16.5 to 18.7) (2026CCN)","","2026","2026","D","SPP","2000000","2030","","","","012-KY-0010-000","LINESTRING (-84.0259991918 38.6665618048, -84.0258152305 38.666650753, -84.0256314081 38.6667516217, -84.0255334698 38.6668051263, -84.0253061623 38.6669081106, -84.0252251927 38.6669401662, -84.0250565598 38.6669909983, -84.0248807352 38.6670200312, -84.0247905622 38.6670264132, -84.0246024804 38.6670256094, -84.0239793621 38.6669797758, -84.0229742053 38.6669437738, -84.0222877487 38.6668953643, -84.0220636983 38.6668750859, -84.0218418453 38.6668507188, -84.0216246878 38.6668203784, -84.0214115121 38.6667846022, -84.0207041914 38.6666556923, -84.0204155384 38.6665973976, -84.0202298847 38.6665532317, -84.0200556693 38.6664993454, -84.0198957789 38.666432211, -84.0198231212 38.6663940811, -84.0197523517 38.6663502116, -84.0196726487 38.6662842426, -84.0195343276 38.6661344866, -84.0194371327 38.6659935663, -84.0189495394 38.6652241303, -84.0187983673 38.6650107492, -84.0186920834 38.6648839764, -84.0186086731 38.6647970813, -84.0185128467 38.6647168713, -84.0184315886 38.6646574694, -84.0183043904 38.6645855905, -84.0181698655 38.6645273363, -84.0180512772 38.6644912831, -84.0179397035 38.6644696124, -84.0177694423 38.6644561496, -84.0173269075 38.6644326811, -84.0166102144 38.6643901141, -84.0161693021 38.6643721581, -84.0159430604 38.6643707838, -84.0156527541 38.6643827562, -84.014680203 38.6644652461, -84.0144383211 38.6644735282, -84.014195318 38.6644699843, -84.0137112017 38.6644423261, -84.0119548155 38.664315354, -84.0112996122 38.6642648657, -84.0110903578 38.6642414868, -84.0108866219 38.6642069285, -84.0107880522 38.6641835185, -84.0105957469 38.6641249598, -84.0105016927 38.664088434, -84.0103214832 38.6640072585, -84.0096145546 38.6636429369, -84.0094236044 38.663556934, -84.00922002 38.6634866744, -84.0090065525 38.663434395, -84.0087887818 38.663401, -84.0085720531 38.6633827249, -84.0083592511 38.6633760414, -84.0077201798 38.663383988, -84.0072732577 38.6633980422, -84.0070416725 38.6634152471, -84.0068076403 38.6634469706, -84.006576776 38.6634927458, -84.0057754759 38.6636792811, -84.0051928715 38.6638014616, -84.0049594128 38.6638384072, -84.0047230187 38.6638662473, -84.0044838009 38.6638803156, -84.0042077822 38.6638806613, -84.0037666597 38.6638717173, -84.0035310877 38.663879795, -84.0033003874 38.6639038714, -84.0031864482 38.6639227957, -84.0030745388 38.6639447705, -84.0028524324 38.6640049479, -84.0026378879 38.6640858322, -84.0024345247 38.6641825331, -84.0022431133 38.6642920426, -84.0021544843 38.6643511576, -84.0020689733 38.6644116912, -84.0019162922 38.664542091, -84.0017847532 38.6646818633, -84.0014340043 38.6651268141, -84.0010463985 38.6655602377, -84.0009352127 38.6657129407, -84.0007539749 38.6660266409, -84.0006481324 38.666175577, -84.0004132047 38.6664786011, -84.0002471882 38.6667268894, -83.9999972853 38.6671579396, -83.9999178295 38.6673311561, -83.999840894 38.6675162168, -83.9997991286 38.6676806495, -83.9997699276 38.6678762998, -83.999585387 38.6694109123, -83.9995695453 38.6695166829, -83.9995600816 38.6695462024, -83.9995389282 38.6696104277, -83.9995147589 38.6696542853, -83.9994485014 38.6697296559, -83.9994103559 38.6697573814, -83.9993570815 38.6697879043, -83.9992535618 38.6698248282, -83.9991881337 38.6698362237, -83.999126385 38.6698402583, -83.9990503643 38.6698405131, -83.9989004169 38.6698267736, -83.9978295602 38.6696805688, -83.9968477065 38.669548024, -83.9962878425 38.6694788101, -83.9958829816 38.669431651, -83.9955352803 38.6693965928, -83.9952751944 38.6693743588, -83.9945841737 38.6693259972, -83.9943258538 38.6693032383, -83.9939831998 38.669262208, -83.9937262922 38.6692243647, -83.9932239404 38.6691381346, -83.9929837485 38.6690898256, -83.9927576898 38.6690365078, -83.9925500902 38.668973026, -83.9924574063 38.6689378788, -83.9924118278 38.6689177075)"
"District 06","Bracken","06-80415.00","KY","10","KY-10","SAFETY(P)","16.5","18.7","Improvements to KY 10 from Brooksville to Germantown (Delaney Subdivision Road to Hillsdale Road ) to address the safety issue as well as the geometric deficiencies along the roadway (MP 16.5 to 18.7) (2026CCN)","","2026","2026","C","SPP","13000000","2032","","","","012-KY-0010-000","LINESTRING (-84.0259991918 38.6665618048, -84.0258152305 38.666650753, -84.0256314081 38.6667516217, -84.0255334698 38.6668051263, -84.0253061623 38.6669081106, -84.0252251927 38.6669401662, -84.0250565598 38.6669909983, -84.0248807352 38.6670200312, -84.0247905622 38.6670264132, -84.0246024804 38.6670256094, -84.0239793621 38.6669797758, -84.0229742053 38.6669437738, -84.0222877487 38.6668953643, -84.0220636983 38.6668750859, -84.0218418453 38.6668507188, -84.0216246878 38.6668203784, -84.0214115121 38.6667846022, -84.0207041914 38.6666556923, -84.0204155384 38.6665973976, -84.0202298847 38.6665532317, -84.0200556693 38.6664993454, -84.0198957789 38.666432211, -84.0198231212 38.6663940811, -84.0197523517 38.6663502116, -84.0196726487 38.6662842426, -84.0195343276 38.6661344866, -84.0194371327 38.6659935663, -84.0189495394 38.6652241303, -84.0187983673 38.6650107492, -84.0186920834 38.6648839764, -84.0186086731 38.6647970813, -84.0185128467 38.6647168713, -84.0184315886 38.6646574694, -84.0183043904 38.6645855905, -84.0181698655 38.6645273363, -84.0180512772 38.6644912831, -84.0179397035 38.6644696124, -84.0177694423 38.6644561496, -84.0173269075 38.6644326811, -84.0166102144 38.6643901141, -84.0161693021 38.6643721581, -84.0159430604 38.6643707838, -84.0156527541 38.6643827562, -84.014680203 38.6644652461, -84.0144383211 38.6644735282, -84.014195318 38.6644699843, -84.0137112017 38.6644423261, -84.0119548155 38.664315354, -84.0112996122 38.6642648657, -84.0110903578 38.6642414868, -84.0108866219 38.6642069285, -84.0107880522 38.6641835185, -84.0105957469 38.6641249598, -84.0105016927 38.664088434, -84.0103214832 38.6640072585, -84.0096145546 38.6636429369, -84.0094236044 38.663556934, -84.00922002 38.6634866744, -84.0090065525 38.663434395, -84.0087887818 38.663401, -84.0085720531 38.6633827249, -84.0083592511 38.6633760414, -84.0077201798 38.663383988, -84.0072732577 38.6633980422, -84.0070416725 38.6634152471, -84.0068076403 38.6634469706, -84.006576776 38.6634927458, -84.0057754759 38.6636792811, -84.0051928715 38.6638014616, -84.0049594128 38.6638384072, -84.0047230187 38.6638662473, -84.0044838009 38.6638803156, -84.0042077822 38.6638806613, -84.0037666597 38.6638717173, -84.0035310877 38.663879795, -84.0033003874 38.6639038714, -84.0031864482 38.6639227957, -84.0030745388 38.6639447705, -84.0028524324 38.6640049479, -84.0026378879 38.6640858322, -84.0024345247 38.6641825331, -84.0022431133 38.6642920426, -84.0021544843 38.6643511576, -84.0020689733 38.6644116912, -84.0019162922 38.664542091, -84.0017847532 38.6646818633, -84.0014340043 38.6651268141, -84.0010463985 38.6655602377, -84.0009352127 38.6657129407, -84.0007539749 38.6660266409, -84.0006481324 38.666175577, -84.0004132047 38.6664786011, -84.0002471882 38.6667268894, -83.9999972853 38.6671579396, -83.9999178295 38.6673311561, -83.999840894 38.6675162168, -83.9997991286 38.6676806495, -83.9997699276 38.6678762998, -83.999585387 38.6694109123, -83.9995695453 38.6695166829, -83.9995600816 38.6695462024, -83.9995389282 38.6696104277, -83.9995147589 38.6696542853, -83.9994485014 38.6697296559, -83.9994103559 38.6697573814, -83.9993570815 38.6697879043, -83.9992535618 38.6698248282, -83.9991881337 38.6698362237, -83.999126385 38.6698402583, -83.9990503643 38.6698405131, -83.9989004169 38.6698267736, -83.9978295602 38.6696805688, -83.9968477065 38.669548024, -83.9962878425 38.6694788101, -83.9958829816 38.669431651, -83.9955352803 38.6693965928, -83.9952751944 38.6693743588, -83.9945841737 38.6693259972, -83.9943258538 38.6693032383, -83.9939831998 38.669262208, -83.9937262922 38.6692243647, -83.9932239404 38.6691381346, -83.9929837485 38.6690898256, -83.9927576898 38.6690365078, -83.9925500902 38.668973026, -83.9924574063 38.6689378788, -83.9924118278 38.6689177075)"
